f,gain,phase
1.92626167827379e+01,4.23249435377000e+01,-1.40869848382278e+01
1.93069772888278e+01,4.23248545714706e+01,-1.41277218751017e+01
1.93514399541687e+01,4.23247649773304e+01,-1.41685397430964e+01
1.93960050140262e+01,4.23246747506204e+01,-1.42094386983658e+01
1.94406727042082e+01,4.23245838866517e+01,-1.42504189974933e+01
1.94854432610652e+01,4.23244923806872e+01,-1.42914808978426e+01
1.95303169214924e+01,4.23244002279472e+01,-1.43326246574226e+01
1.95752939229302e+01,4.23243074236253e+01,-1.43738505348928e+01
1.96203745033661e+01,4.23242139628661e+01,-1.44151587897646e+01
1.96655589013355e+01,4.23241198407699e+01,-1.44565496820029e+01
1.97108473559232e+01,4.23240250524074e+01,-1.44980234725084e+01
1.97562401067645e+01,4.23239295927968e+01,-1.45395804226875e+01
1.98017373940466e+01,4.23238334569311e+01,-1.45812207948333e+01
1.98473394585100e+01,4.23237366397363e+01,-1.46229448516758e+01
1.98930465414494e+01,4.23236391361310e+01,-1.46647528569968e+01
1.99388588847152e+01,4.23235409409537e+01,-1.47066450749973e+01
1.99847767307150e+01,4.23234420490256e+01,-1.47486217706951e+01
2.00308003224143e+01,4.23233424551198e+01,-1.47906832099319e+01
2.00769299033383e+01,4.23232421539611e+01,-1.48328296591161e+01
2.01231657175732e+01,4.23231411402302e+01,-1.48750613853264e+01
2.01695080097670e+01,4.23230394085684e+01,-1.49173786566006e+01
2.02159570251313e+01,4.23229369535721e+01,-1.49597817415561e+01
2.02625130094424e+01,4.23228337697831e+01,-1.50022709094644e+01
2.03091762090424e+01,4.23227298517081e+01,-1.50448464304359e+01
2.03559468708411e+01,4.23226251938083e+01,-1.50875085753650e+01
2.04028252423165e+01,4.23225197904968e+01,-1.51302576158085e+01
2.04498115715169e+01,4.23224136361343e+01,-1.51730938241322e+01
2.04969061070614e+01,4.23223067250392e+01,-1.52160174732358e+01
2.05441090981421e+01,4.23221990514864e+01,-1.52590288370893e+01
2.05914207945248e+01,4.23220906096919e+01,-1.53021281901330e+01
2.06388414465503e+01,4.23219813938348e+01,-1.53453158077216e+01
2.06863713051363e+01,4.23218713980378e+01,-1.53885919659270e+01
2.07340106217780e+01,4.23217606163829e+01,-1.54319569415433e+01
2.07817596485499e+01,4.23216490429006e+01,-1.54754110123259e+01
2.08296186381070e+01,4.23215366715578e+01,-1.55189544564104e+01
2.08775878436863e+01,4.23214234962908e+01,-1.55625875530020e+01
2.09256675191079e+01,4.23213095109730e+01,-1.56063105820700e+01
2.09738579187761e+01,4.23211947094287e+01,-1.56501238242507e+01
2.10221592976817e+01,4.23210790854343e+01,-1.56940275609582e+01
2.10705719114021e+01,4.23209626327144e+01,-1.57380220745310e+01
2.11190960161038e+01,4.23208453449297e+01,-1.57821076478120e+01
2.11677318685429e+01,4.23207272156993e+01,-1.58262845647500e+01
2.12164797260669e+01,4.23206082385970e+01,-1.58705531099901e+01
2.12653398466160e+01,4.23204884071181e+01,-1.59149135687838e+01
2.13143124887243e+01,4.23203677147268e+01,-1.59593662274393e+01
2.13633979115214e+01,4.23202461548169e+01,-1.60039113728707e+01
2.14125963747335e+01,4.23201237207360e+01,-1.60485492929602e+01
2.14619081386852e+01,4.23200004057759e+01,-1.60932802762638e+01
2.15113334643004e+01,4.23198762031624e+01,-1.61381046121717e+01
2.15608726131040e+01,4.23197511060803e+01,-1.61830225909756e+01
2.16105258472229e+01,4.23196251076461e+01,-1.62280345036891e+01
2.16602934293882e+01,4.23194982009123e+01,-1.62731406421539e+01
2.17101756229355e+01,4.23193703789002e+01,-1.63183412991448e+01
2.17601726918071e+01,4.23192416345324e+01,-1.63636367679749e+01
2.18102849005532e+01,4.23191119607165e+01,-1.64090273433019e+01
2.18605125143331e+01,4.23189813502614e+01,-1.64545133200192e+01
2.19108557989169e+01,4.23188497959399e+01,-1.65000949942890e+01
2.19613150206865e+01,4.23187172904612e+01,-1.65457726629639e+01
2.20118904466375e+01,4.23185838264590e+01,-1.65915466236998e+01
2.20625823443803e+01,4.23184493965226e+01,-1.66374171750098e+01
2.21133909821415e+01,4.23183139931755e+01,-1.66833846164208e+01
2.21643166287656e+01,4.23181776088633e+01,-1.67294492480014e+01
2.22153595537160e+01,4.23180402359878e+01,-1.67756113710213e+01
2.22665200270768e+01,4.23179018668759e+01,-1.68218712873033e+01
2.23177983195540e+01,4.23177624937944e+01,-1.68682292997359e+01
2.23691947024772e+01,4.23176221089393e+01,-1.69146857119568e+01
2.24207094478007e+01,4.23174807044589e+01,-1.69612408286363e+01
2.24723428281050e+01,4.23173382724038e+01,-1.70078949551062e+01
2.25240951165985e+01,4.23171948047885e+01,-1.70546483976997e+01
2.25759665871189e+01,4.23170502935427e+01,-1.71015014636176e+01
2.26279575141341e+01,4.23169047305418e+01,-1.71484544609842e+01
2.26800681727445e+01,4.23167581075689e+01,-1.71955076986128e+01
2.27322988386839e+01,4.23166104163620e+01,-1.72426614864272e+01
2.27846497883209e+01,4.23164616485887e+01,-1.72899161352557e+01
2.28371212986610e+01,4.23163117958306e+01,-1.73372719566322e+01
2.28897136473471e+01,4.23161608496027e+01,-1.73847292630605e+01
2.29424271126620e+01,4.23160088013660e+01,-1.74322883681327e+01
2.29952619735289e+01,4.23158556424877e+01,-1.74799495860589e+01
2.30482185095137e+01,4.23157013642688e+01,-1.75277132321289e+01
2.31012970008259e+01,4.23155459579437e+01,-1.75755796225096e+01
2.31544977283205e+01,4.23153894146696e+01,-1.76235490744110e+01
2.32078209734990e+01,4.23152317255237e+01,-1.76716219056738e+01
2.32612670185115e+01,4.23150728815169e+01,-1.77197984353141e+01
2.33148361461577e+01,4.23149128735820e+01,-1.77680789832108e+01
2.33685286398886e+01,4.23147516925640e+01,-1.78164638701091e+01
2.34223447838079e+01,4.23145893292509e+01,-1.78649534178090e+01
2.34762848626737e+01,4.23144257743297e+01,-1.79135479488386e+01
2.35303491618998e+01,4.23142610184338e+01,-1.79622477869834e+01
2.35845379675573e+01,4.23140950520975e+01,-1.80110532567214e+01
2.36388515663761e+01,4.23139278657902e+01,-1.80599646835655e+01
2.36932902457464e+01,4.23137594498823e+01,-1.81089823939328e+01
2.37478542937203e+01,4.23135897946888e+01,-1.81581067153574e+01
2.38025439990133e+01,4.23134188904151e+01,-1.82073379760277e+01
2.38573596510056e+01,4.23132467272043e+01,-1.82566765054484e+01
2.39123015397440e+01,4.23130732951090e+01,-1.83061226338416e+01
2.39673699559432e+01,4.23128985840957e+01,-1.83556766924717e+01
2.40225651909875e+01,4.23127225840541e+01,-1.84053390137170e+01
2.40778875369320e+01,4.23125452847782e+01,-1.84551099306666e+01
2.41333372865045e+01,4.23123666759827e+01,-1.85049897775804e+01
2.41889147331071e+01,4.23121867472922e+01,-1.85549788896299e+01
2.42446201708173e+01,4.23120054882437e+01,-1.86050776030387e+01
2.43004538943900e+01,4.23118228882921e+01,-1.86552862549750e+01
2.43564161992590e+01,4.23116389367922e+01,-1.87056051835517e+01
2.44125073815383e+01,4.23114536230222e+01,-1.87560347280815e+01
2.44687277380238e+01,4.23112669361530e+01,-1.88065752285389e+01
2.45250775661950e+01,4.23110788652781e+01,-1.88572270262615e+01
2.45815571642165e+01,4.23108893993989e+01,-1.89079904634296e+01
2.46381668309395e+01,4.23106985274104e+01,-1.89588658831921e+01
2.46949068659034e+01,4.23105062381250e+01,-1.90098536297605e+01
2.47517775693374e+01,4.23103125202579e+01,-1.90609540484302e+01
2.48087792421623e+01,4.23101173624350e+01,-1.91121674855740e+01
2.48659121859917e+01,4.23099207531706e+01,-1.91634942882748e+01
2.49231767031339e+01,4.23097226808896e+01,-1.92149348050196e+01
2.49805730965933e+01,4.23095231339237e+01,-1.92664893850716e+01
2.50381016700722e+01,4.23093221005105e+01,-1.93181583790010e+01
2.50957627279722e+01,4.23091195687655e+01,-1.93699421381404e+01
2.51535565753961e+01,4.23089155267274e+01,-1.94218410150105e+01
2.52114835181490e+01,4.23087099623263e+01,-1.94738553632166e+01
2.52695438627407e+01,4.23085028633793e+01,-1.95259855373112e+01
2.53277379163865e+01,4.23082942176133e+01,-1.95782318929469e+01
2.53860659870093e+01,4.23080840126461e+01,-1.96305947869054e+01
2.54445283832412e+01,4.23078722359975e+01,-1.96830745770074e+01
2.55031254144250e+01,4.23076588750710e+01,-1.97356716220882e+01
2.55618573906160e+01,4.23074439171658e+01,-1.97883862820384e+01
2.56207246225832e+01,4.23072273494820e+01,-1.98412189179707e+01
2.56797274218118e+01,4.23070091590968e+01,-1.98941698918842e+01
2.57388661005039e+01,4.23067893330020e+01,-1.99472395671331e+01
2.57981409715807e+01,4.23065678580428e+01,-2.00004283077199e+01
2.58575523486842e+01,4.23063447209860e+01,-2.00537364792081e+01
2.59171005461784e+01,4.23061199084718e+01,-2.01071644480375e+01
2.59767858791516e+01,4.23058934070303e+01,-2.01607125817723e+01
2.60366086634174e+01,4.23056652030780e+01,-2.02143812490728e+01
2.60965692155169e+01,4.23054352829085e+01,-2.02681708196513e+01
2.61566678527202e+01,4.23052036327107e+01,-2.03220816644353e+01
2.62169048930278e+01,4.23049702385483e+01,-2.03761141554432e+01
2.62772806551729e+01,4.23047350863713e+01,-2.04302686658020e+01
2.63377954586224e+01,4.23044981620092e+01,-2.04845455697233e+01
2.63984496235791e+01,4.23042594511651e+01,-2.05389452425106e+01
2.64592434709831e+01,4.23040189394372e+01,-2.05934680607943e+01
2.65201773225136e+01,4.23037766122843e+01,-2.06481144021721e+01
2.65812515005908e+01,4.23035324550498e+01,-2.07028846453562e+01
2.66424663283771e+01,4.23032864529512e+01,-2.07577791702737e+01
2.67038221297795e+01,4.23030385910873e+01,-2.08127983580382e+01
2.67653192294505e+01,4.23027888544192e+01,-2.08679425908238e+01
2.68269579527905e+01,4.23025372277829e+01,-2.09232122519617e+01
2.68887386259494e+01,4.23022836958933e+01,-2.09786077260302e+01
2.69506615758279e+01,4.23020282433272e+01,-2.10341293985875e+01
2.70127271300798e+01,4.23017708545377e+01,-2.10897776565651e+01
2.70749356171133e+01,4.23015115138396e+01,-2.11455528879674e+01
2.71372873660928e+01,4.23012502054177e+01,-2.12014554819515e+01
2.71997827069412e+01,4.23009869133263e+01,-2.12574858288754e+01
2.72624219703406e+01,4.23007216214767e+01,-2.13136443203215e+01
2.73252054877350e+01,4.23004543136411e+01,-2.13699313488321e+01
2.73881335913317e+01,4.23001849734704e+01,-2.14263473084597e+01
2.74512066141029e+01,4.22999135844711e+01,-2.14828925943522e+01
2.75144248897876e+01,4.22996401299918e+01,-2.15395676026695e+01
2.75777887528936e+01,4.22993645932561e+01,-2.15963727309323e+01
2.76412985386988e+01,4.22990869573519e+01,-2.16533083778489e+01
2.77049545832533e+01,4.22988072051990e+01,-2.17103749432286e+01
2.77687572233813e+01,4.22985253196032e+01,-2.17675728282730e+01
2.78327067966823e+01,4.22982412832014e+01,-2.18249024353008e+01
2.78968036415336e+01,4.22979550784861e+01,-2.18823641677324e+01
2.79610480970917e+01,4.22976666878104e+01,-2.19399584303725e+01
2.80254405032939e+01,4.22973760933703e+01,-2.19976856292037e+01
2.80899812008606e+01,4.22970832772163e+01,-2.20555461714322e+01
2.81546705312970e+01,4.22967882212344e+01,-2.21135404653939e+01
2.82195088368943e+01,4.22964909071761e+01,-2.21716689208847e+01
2.82844964607324e+01,4.22961913166210e+01,-2.22299319487279e+01
2.83496337466810e+01,4.22958894310038e+01,-2.22883299610859e+01
2.84149210394020e+01,4.22955852315916e+01,-2.23468633713484e+01
2.84803586843508e+01,4.22952786994971e+01,-2.24055325940930e+01
2.85459470277784e+01,4.22949698156779e+01,-2.24643380453320e+01
2.86116864167333e+01,4.22946585609169e+01,-2.25232801420328e+01
2.86775771990630e+01,4.22943449158557e+01,-2.25823593028286e+01
2.87436197234163e+01,4.22940288609447e+01,-2.26415759472069e+01
2.88098143392450e+01,4.22937103764899e+01,-2.27009304962095e+01
2.88761613968052e+01,4.22933894426216e+01,-2.27604233719598e+01
2.89426612471602e+01,4.22930660392952e+01,-2.28200549980181e+01
2.90093142421813e+01,4.22927401463078e+01,-2.28798257990832e+01
2.90761207345504e+01,4.22924117432831e+01,-2.29397362012513e+01
2.91430810777615e+01,4.22920808096591e+01,-2.29997866317438e+01
2.92101956261227e+01,4.22917473247180e+01,-2.30599775192367e+01
2.92774647347582e+01,4.22914112675552e+01,-2.31203092936957e+01
2.93448887596097e+01,4.22910726170861e+01,-2.31807823861868e+01
2.94124680574388e+01,4.22907313520575e+01,-2.32413972293160e+01
2.94802029858287e+01,4.22903874510235e+01,-2.33021542567933e+01
2.95480939031862e+01,4.22900408923699e+01,-2.33630539038091e+01
2.96161411687432e+01,4.22896916542865e+01,-2.34240966066918e+01
2.96843451425591e+01,4.22893397147902e+01,-2.34852828032324e+01
2.97527061855225e+01,4.22889850516977e+01,-2.35466129323974e+01
2.98212246593530e+01,4.22886276426520e+01,-2.36080874346438e+01
2.98899009266032e+01,4.22882674650905e+01,-2.36697067515359e+01
2.99587353506608e+01,4.22879044962739e+01,-2.37314713260786e+01
3.00277282957502e+01,4.22875387132654e+01,-2.37933816027519e+01
3.00968801269346e+01,4.22871700929309e+01,-2.38554380270888e+01
3.01661912101181e+01,4.22867986119393e+01,-2.39176410460536e+01
3.02356619120471e+01,4.22864242467701e+01,-2.39799911081039e+01
3.03052926003129e+01,4.22860469736933e+01,-2.40424886628862e+01
3.03750836433532e+01,4.22856667687801e+01,-2.41051341613451e+01
3.04450354104542e+01,4.22852836079052e+01,-2.41679280559141e+01
3.05151482717527e+01,4.22848974667301e+01,-2.42308708002441e+01
3.05854225982376e+01,4.22845083207227e+01,-2.42939628495255e+01
3.06558587617524e+01,4.22841161451264e+01,-2.43572046600766e+01
3.07264571349969e+01,4.22837209149798e+01,-2.44205966896800e+01
3.07972180915290e+01,4.22833226051277e+01,-2.44841393976093e+01
3.08681420057672e+01,4.22829211901770e+01,-2.45478332442419e+01
3.09392292529921e+01,4.22825166445311e+01,-2.46116786915227e+01
3.10104802093484e+01,4.22821089423785e+01,-2.46756762027196e+01
3.10818952518472e+01,4.22816980576851e+01,-2.47398262424357e+01
3.11534747583679e+01,4.22812839641966e+01,-2.48041292766760e+01
3.12252191076600e+01,4.22808666354372e+01,-2.48685857728419e+01
3.12971286793453e+01,4.22804460447110e+01,-2.49331961996881e+01
3.13692038539198e+01,4.22800221650903e+01,-2.49979610273908e+01
3.14414450127558e+01,4.22795949694199e+01,-2.50628807274541e+01
3.15138525381038e+01,4.22791644303240e+01,-2.51279557728367e+01
3.15864268130946e+01,4.22787305201769e+01,-2.51931866378614e+01
3.16591682217415e+01,4.22782932111361e+01,-2.52585737982177e+01
3.17320771489419e+01,4.22778524751211e+01,-2.53241177310628e+01
3.18051539804798e+01,4.22774082838047e+01,-2.53898189149115e+01
3.18783991030276e+01,4.22769606086298e+01,-2.54556778296899e+01
3.19518129041480e+01,4.22765094207925e+01,-2.55216949566527e+01
3.20253957722965e+01,4.22760546912439e+01,-2.55878707786107e+01
3.20991480968229e+01,4.22755963907045e+01,-2.56542057797234e+01
3.21730702679740e+01,4.22751344896301e+01,-2.57207004455278e+01
3.22471626768949e+01,4.22746689582258e+01,-2.57873552629300e+01
3.23214257156319e+01,4.22741997664632e+01,-2.58541707204578e+01
3.23958597771337e+01,4.22737268840466e+01,-2.59211473078344e+01
3.24704652552544e+01,4.22732502804214e+01,-2.59882855162889e+01
3.25452425447549e+01,4.22727699247864e+01,-2.60555858384967e+01
3.26201920413050e+01,4.22722857860765e+01,-2.61230487685285e+01
3.26953141414861e+01,4.22717978329615e+01,-2.61906748019230e+01
3.27706092427927e+01,4.22713060338440e+01,-2.62584644355579e+01
3.28460777436346e+01,4.22708103568757e+01,-2.63264181679097e+01
3.29217200433393e+01,4.22703107699136e+01,-2.63945364986315e+01
3.29975365421538e+01,4.22698072405768e+01,-2.64628199290955e+01
3.30735276412470e+01,4.22692997361805e+01,-2.65312689619027e+01
3.31496937427114e+01,4.22687882237806e+01,-2.65998841011496e+01
3.32260352495658e+01,4.22682726701561e+01,-2.66686658524538e+01
3.33025525657569e+01,4.22677530418025e+01,-2.67376147227725e+01
3.33792460961617e+01,4.22672293049315e+01,-2.68067312205440e+01
3.34561162465897e+01,4.22667014254768e+01,-2.68760158556820e+01
3.35331634237849e+01,4.22661693690736e+01,-2.69454691394253e+01
3.36103880354279e+01,4.22656331010850e+01,-2.70150915846363e+01
3.36877904901383e+01,4.22650925865646e+01,-2.70848837054801e+01
3.37653711974768e+01,4.22645477902862e+01,-2.71548460176833e+01
3.38431305679470e+01,4.22639986767223e+01,-2.72249790383161e+01
3.39210690129981e+01,4.22634452100431e+01,-2.72952832859851e+01
3.39991869450267e+01,4.22628873541238e+01,-2.73657592806344e+01
3.40774847773793e+01,4.22623250725311e+01,-2.74364075438518e+01
3.41559629243542e+01,4.22617583285355e+01,-2.75072285984949e+01
3.42346218012037e+01,4.22611870850865e+01,-2.75782229689937e+01
3.43134618241366e+01,4.22606113048314e+01,-2.76493911812010e+01
3.43924834103201e+01,4.22600309500979e+01,-2.77207337623526e+01
3.44716869778820e+01,4.22594459829070e+01,-2.77922512412557e+01
3.45510729459132e+01,4.22588563649484e+01,-2.78639441481160e+01
3.46306417344698e+01,4.22582620575984e+01,-2.79358130145646e+01
3.47103937645749e+01,4.22576630219153e+01,-2.80078583738227e+01
3.47903294582215e+01,4.22570592186167e+01,-2.80800807603327e+01
3.48704492383743e+01,4.22564506081057e+01,-2.81524807102526e+01
3.49507535289723e+01,4.22558371504481e+01,-2.82250587610447e+01
3.50312427549303e+01,4.22552188053697e+01,-2.82978154517370e+01
3.51119173421422e+01,4.22545955322719e+01,-2.83707513226526e+01
3.51927777174823e+01,4.22539672902046e+01,-2.84438669156884e+01
3.52738243088082e+01,4.22533340378803e+01,-2.85171627742090e+01
3.53550575449627e+01,4.22526957336758e+01,-2.85906394430185e+01
3.54364778557763e+01,4.22520523355946e+01,-2.86642974682521e+01
3.55180856720692e+01,4.22514038013216e+01,-2.87381373977855e+01
3.55998814256540e+01,4.22507500881674e+01,-2.88121597806804e+01
3.56818655493374e+01,4.22500911530936e+01,-2.88863651675690e+01
3.57640384769232e+01,4.22494269526973e+01,-2.89607541104833e+01
3.58464006432141e+01,4.22487574432246e+01,-2.90353271630037e+01
3.59289524840138e+01,4.22480825805443e+01,-2.91100848800545e+01
3.60116944361301e+01,4.22474023201713e+01,-2.91850278181205e+01
3.60946269373765e+01,4.22467166172396e+01,-2.92601565350314e+01
3.61777504265747e+01,4.22460254265081e+01,-2.93354715900956e+01
3.62610653435571e+01,4.22453287023729e+01,-2.94109735441389e+01
3.63445721291690e+01,4.22446263988343e+01,-2.94866629592959e+01
3.64282712252708e+01,4.22439184695208e+01,-2.95625403992718e+01
3.65121630747407e+01,4.22432048676753e+01,-2.96386064291512e+01
3.65962481214767e+01,4.22424855461455e+01,-2.97148616154609e+01
3.66805268103990e+01,4.22417604573999e+01,-2.97913065262243e+01
3.67649995874524e+01,4.22410295534992e+01,-2.98679417307832e+01
