time,vin,vw,vh,vl,vdac
9.423828125000000000e-02,1.029059265610277940e+00,8.415592656102779401e-01,8.437500000000000000e-01,6.562500000000000000e-01,1.875000000000000000e-01
9.472656250000000000e-02,1.030330788098668071e+00,8.428307880986680711e-01,8.437500000000000000e-01,6.562500000000000000e-01,1.875000000000000000e-01
9.521484375000000000e-02,1.031599672006917157e+00,8.440996720069171566e-01,8.437500000000000000e-01,6.562500000000000000e-01,1.875000000000000000e-01
9.570312500000000000e-02,1.032865905391806560e+00,7.500000000000000000e-01,8.437500000000000000e-01,6.562500000000000000e-01,1.875000000000000000e-01
9.619140625000000000e-02,1.034129476335065689e+00,7.528794763350656893e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
9.667968750000000000e-02,1.035390372943483683e+00,7.541403729434836833e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
9.716796875000000000e-02,1.036648583349021102e+00,7.553985833490211022e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
9.765625000000000000e-02,1.037904095708922725e+00,7.566540957089227248e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
9.814453125000000000e-02,1.039156898205827684e+00,7.579068982058276838e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
9.863281250000000000e-02,1.040406979047882263e+00,7.591569790478822632e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
9.912109375000000000e-02,1.041654326468849145e+00,7.604043264688491455e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
9.960937500000000000e-02,1.042898928728219321e+00,7.616489287282193210e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.000976562500000000e-01,1.044140774111322667e+00,7.628907741113226670e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.005859375000000000e-01,1.045379850929437193e+00,7.641298509294371932e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.010742187500000000e-01,1.046616147519899842e+00,7.653661475198998421e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.015625000000000000e-01,1.047849652246216623e+00,7.665996522462166229e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.020507812500000000e-01,1.049080353498171192e+00,7.678303534981711920e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.025390625000000000e-01,1.050308239691934542e+00,7.690582396919345420e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.030273437500000000e-01,1.051533299270174027e+00,7.702832992701740267e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.035156250000000000e-01,1.052755520702162828e+00,7.715055207021628281e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.040039062500000000e-01,1.053974892483886761e+00,7.727248924838867605e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.044921875000000000e-01,1.055191403138154627e+00,7.739414031381546266e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.049804687500000000e-01,1.056405041214704799e+00,7.751550412147047986e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.054687500000000000e-01,1.057615795290313354e+00,7.763657952903133541e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.059570312500000000e-01,1.058823653968901990e+00,7.775736539689019899e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.064453125000000000e-01,1.060028605881644603e+00,7.787786058816446033e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.069335937500000000e-01,1.061230639687074984e+00,7.799806396870749836e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.074218750000000000e-01,1.062429744071193172e+00,7.811797440711931717e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.079101562500000000e-01,1.063625907747572041e+00,7.823759077475720414e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.083984375000000000e-01,1.064819119457463437e+00,7.835691194574634366e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.088867187500000000e-01,1.066009367969904531e+00,7.847593679699045310e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.093750000000000000e-01,1.067196642081822855e+00,7.859466420818228549e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.098632812500000000e-01,1.068380930618141988e+00,7.871309306181419885e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.103515625000000000e-01,1.069562222431887921e+00,7.883122224318879212e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.108398437500000000e-01,1.070740506404291636e+00,7.894905064042916365e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.113281250000000000e-01,1.071915771444895693e+00,7.906657714448956931e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.118164062500000000e-01,1.073088006491658142e+00,7.918380064916581418e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.123046875000000000e-01,1.074257200511056221e+00,7.930072005110562205e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.127929687500000000e-01,1.075423342498190493e+00,7.941733424981904932e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.132812500000000000e-01,1.076586421476888322e+00,7.953364214768883222e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.137695312500000000e-01,1.077746426499807786e+00,7.964964264998077859e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.142578125000000000e-01,1.078903346648539374e+00,7.976533466485393742e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.147460937500000000e-01,1.080057171033710350e+00,7.988071710337103504e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.152343750000000000e-01,1.081207888795086003e+00,7.999578887950860029e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.157226562500000000e-01,1.082355489101672452e+00,8.011054891016724522e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.162109375000000000e-01,1.083499961151818791e+00,8.022499611518187912e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.166992187500000000e-01,1.084641294173318116e+00,8.033912941733181157e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.171875000000000000e-01,1.085779477423509221e+00,8.045294774235092206e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.176757812500000000e-01,1.086914500189378074e+00,8.056645001893780744e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.181640625000000000e-01,1.088046351787657962e+00,8.067963517876579616e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.186523437500000000e-01,1.089175021564930734e+00,8.079250215649307343e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.191406250000000000e-01,1.090300498897726511e+00,8.090504988977265111e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.196289062500000000e-01,1.091422773192624041e+00,8.101727731926240406e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.201171875000000000e-01,1.092541833886350178e+00,8.112918338863501777e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.206054687500000000e-01,1.093657670445879582e+00,8.124076704458795817e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.210937500000000000e-01,1.094770272368533526e+00,8.135202723685335258e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.215820312500000000e-01,1.095879629182078929e+00,8.146296291820789293e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.220703125000000000e-01,1.096985730444826945e+00,8.157357304448269453e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.225585937500000000e-01,1.098088565745731549e+00,8.168385657457315485e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.230468750000000000e-01,1.099188124704486347e+00,8.179381247044863468e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.235351562500000000e-01,1.100284396971624279e+00,8.190343969716242789e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.240234375000000000e-01,1.101377372228612650e+00,8.201273722286126500e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.245117187500000000e-01,1.102467040187952385e+00,8.212170401879523851e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.250000000000000000e-01,1.103553390593273731e+00,8.223033905932737309e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.254882812500000000e-01,1.104636413219432844e+00,8.233864132194328445e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.259765625000000000e-01,1.105716097872608161e+00,8.244660978726081613e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.264648437500000000e-01,1.106792434390396762e+00,8.255424343903967621e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.269531250000000000e-01,1.107865412641909408e+00,8.266154126419094084e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.274414062500000000e-01,1.108935022527865799e+00,8.276850225278657991e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.279296875000000000e-01,1.110001253980690716e+00,8.287512539806907164e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.284179687500000000e-01,1.111064096964607728e+00,8.298140969646077281e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.289062500000000000e-01,1.112123541475733557e+00,8.308735414757335569e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.293945312500000000e-01,1.113179577542172893e+00,8.319295775421728933e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.298828125000000000e-01,1.114232195224112543e+00,8.329821952241125427e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.303710937500000000e-01,1.115281384613913795e+00,8.340313846139137954e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.308593750000000000e-01,1.116327135836206352e+00,8.350771358362063523e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.313476562500000000e-01,1.117369439047981805e+00,8.361194390479818050e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.318359375000000000e-01,1.118408284438684897e+00,8.371582844386848965e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.323242187500000000e-01,1.119443662230307446e+00,8.381936622303074458e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.328125000000000000e-01,1.120475562677479608e+00,8.392255626774796085e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.333007812500000000e-01,1.121503976067560915e+00,8.402539760675609148e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.337890625000000000e-01,1.122528892720732863e+00,8.412788927207328626e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.342773437500000000e-01,1.123550302990090177e+00,8.423003029900901772e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.347656250000000000e-01,1.124568197261729630e+00,8.433181972617296296e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.352539062500000000e-01,1.125582565954843073e+00,8.443325659548430728e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.357421875000000000e-01,1.126593399521806260e+00,7.500000000000000000e-01,8.437500000000000000e-01,6.562500000000000000e-01,2.812500000000000000e-01
1.362304687500000000e-01,1.127600688448268329e+00,7.526006884482683290e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.367187500000000000e-01,1.128604423253242395e+00,7.536044232532423948e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.372070312500000000e-01,1.129604594489193925e+00,7.546045944891939250e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.376953125000000000e-01,1.130601192742130889e+00,7.556011927421308894e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.381835937500000000e-01,1.131594208631690579e+00,7.565942086316905790e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.386718750000000000e-01,1.132583632811229535e+00,7.575836328112295348e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.391601562500000000e-01,1.133569455967910145e+00,7.585694559679101445e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.396484375000000000e-01,1.134551668822789683e+00,7.595516688227896829e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.401367187500000000e-01,1.135530262130906909e+00,7.605302621309069089e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.406250000000000000e-01,1.136505226681368441e+00,7.615052266813684412e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.411132812500000000e-01,1.137476553297436910e+00,7.624765532974369098e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.416015625000000000e-01,1.138444232836616221e+00,7.634442328366162211e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.420898437500000000e-01,1.139408256190737934e+00,7.644082561907379336e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.425781250000000000e-01,1.140368614286047189e+00,7.653686142860471886e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.430664062500000000e-01,1.141325298083287976e+00,7.663252980832879757e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.435546875000000000e-01,1.142278298577787510e+00,7.672782985777875098e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.440429687500000000e-01,1.143227606799542828e+00,7.682276067995428281e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.445312500000000000e-01,1.144173213813303169e+00,7.691732138133031693e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
1.450195312500000000e-01,1.145115110718655016e+00,7.701151107186550160e-01,8.437500000000000000e-01,6.562500000000000000e-01,3.750000000000000000e-01
