time,vin,vh,vl
8.515625000000000000e-01,3.483962342596773620e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.525390625000000000e-01,3.502313654460474934e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.535156250000000000e-01,3.520815476955581613e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.544921875000000000e-01,3.539467113498936945e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.554687500000000000e-01,3.558267861866969417e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.564453125000000000e-01,3.577217014222123792e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.574218750000000000e-01,3.596313857139526449e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.583984375000000000e-01,3.615557671633836123e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.593750000000000000e-01,3.634947733186315588e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.603515625000000000e-01,3.654483311772101506e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.613281250000000000e-01,3.674163671887704097e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.623046875000000000e-01,3.693988072578688886e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.632812500000000000e-01,3.713955767467577163e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.642578125000000000e-01,3.734066004781936843e-01,3.750000000000000000e-01,1.875000000000000000e-01
8.652343750000000000e-01,3.754318027382702039e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.662109375000000000e-01,3.774711072792670818e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.671875000000000000e-01,3.795244373225204471e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.681640625000000000e-01,3.815917155613149370e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.691406250000000000e-01,3.836728641637934256e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.701171875000000000e-01,3.857678047758874573e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.710937500000000000e-01,3.878764585242664986e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.720703125000000000e-01,3.899987460193090616e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.730468750000000000e-01,3.921345873580904806e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.740234375000000000e-01,3.942839021273917832e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.750000000000000000e-01,3.964466094067261581e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.759765625000000000e-01,3.986226277713871835e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.769531250000000000e-01,4.008118752955136532e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.779296875000000000e-01,4.030142695551729992e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.789062500000000000e-01,4.052297276314664187e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.798828125000000000e-01,4.074581661136496002e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.808593750000000000e-01,4.096995011022734889e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.818359375000000000e-01,4.119536482123419829e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.828125000000000000e-01,4.142205225764906684e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.837890625000000000e-01,4.165000388481809868e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.847656250000000000e-01,4.187921112049141081e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.857421875000000000e-01,4.210966533514605703e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.867187500000000000e-01,4.234135785231114557e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.876953125000000000e-01,4.257427994889438350e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.886718750000000000e-01,4.280842285551042514e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.896484375000000000e-01,4.304377775681120233e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.906250000000000000e-01,4.328033579181770341e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.916015625000000000e-01,4.351808805425365079e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.925781250000000000e-01,4.375702559288067728e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.935546875000000000e-01,4.399713941183552857e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.945312500000000000e-01,4.423842047096863128e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.955078125000000000e-01,4.448085968618452624e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.964843750000000000e-01,4.472444792978371719e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.974609375000000000e-01,4.496917603080653469e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.984375000000000000e-01,4.521503477537833771e-01,4.687500000000000000e-01,2.812500000000000000e-01
8.994140625000000000e-01,4.546201490705628623e-01,4.687500000000000000e-01,2.812500000000000000e-01
9.003906250000000000e-01,4.571010712717804569e-01,4.687500000000000000e-01,2.812500000000000000e-01
9.013671875000000000e-01,4.595930209521175147e-01,4.687500000000000000e-01,2.812500000000000000e-01
9.023437500000000000e-01,4.620959042910773862e-01,4.687500000000000000e-01,2.812500000000000000e-01
9.033203125000000000e-01,4.646096270565163167e-01,4.687500000000000000e-01,2.812500000000000000e-01
9.042968750000000000e-01,4.671340946081932177e-01,4.687500000000000000e-01,2.812500000000000000e-01
9.052734375000000000e-01,4.696692119013317068e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.062500000000000000e-01,4.722148834901989112e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.072265625000000000e-01,4.747710135316974833e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.082031250000000000e-01,4.773375057889766016e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.091796875000000000e-01,4.799142636350536284e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.101562500000000000e-01,4.825011900564513678e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.111328125000000000e-01,4.850981876568525308e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.121093750000000000e-01,4.877051586607653033e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.130859375000000000e-01,4.903220049172052342e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.140625000000000000e-01,4.929486279033890583e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.150390625000000000e-01,4.955849287284462834e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.160156250000000000e-01,4.982308081371409347e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.169921875000000000e-01,5.008861665136090657e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.179687500000000000e-01,5.035509038851078145e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.189453125000000000e-01,5.062249199257817800e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.199218750000000000e-01,5.089081139604386683e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.208984375000000000e-01,5.116003849683389282e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.218750000000000000e-01,5.143016315870010402e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.228515625000000000e-01,5.170117521160166874e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.238281250000000000e-01,5.197306445208800252e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.248046875000000000e-01,5.224582064368279433e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.257812500000000000e-01,5.251943351726965359e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.267578125000000000e-01,5.279389277147851223e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.277343750000000000e-01,5.306918807307361430e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.287109375000000000e-01,5.334530905734239381e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.296875000000000000e-01,5.362224532848587355e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.306640625000000000e-01,5.389998646001001870e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.316406250000000000e-01,5.417852199511813405e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.326171875000000000e-01,5.445784144710479335e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.335937500000000000e-01,5.473793429975047919e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.345703125000000000e-01,5.501879000771765504e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.355468750000000000e-01,5.530039799694759228e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.365234375000000000e-01,5.558274766505866271e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.375000000000000000e-01,5.586582838174547483e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.384765625000000000e-01,5.614962948917908703e-01,5.625000000000000000e-01,3.750000000000000000e-01
9.394531250000000000e-01,5.643414030240810897e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.404296875000000000e-01,5.671935010976127955e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.414062500000000000e-01,5.700524817325060001e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.423828125000000000e-01,5.729182372897547726e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.433593750000000000e-01,5.757906598752825511e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.443359375000000000e-01,5.786696413440025610e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.453125000000000000e-01,5.815550733038900022e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.462890625000000000e-01,5.844468471200616744e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.472656250000000000e-01,5.873448539188683704e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.482421875000000000e-01,5.902489845919922651e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.492187500000000000e-01,5.931591298005542967e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.501953125000000000e-01,5.960751799792324279e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.511718750000000000e-01,5.989970253403856804e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.521484375000000000e-01,6.019245558781881611e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.531250000000000000e-01,6.048576613727687512e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.541015625000000000e-01,6.077962313943638950e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.550781250000000000e-01,6.107401553074731648e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.560546875000000000e-01,6.136893222750254839e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.570312500000000000e-01,6.166436212625506785e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.580078125000000000e-01,6.196029410423620210e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.589843750000000000e-01,6.225671701977427697e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.599609375000000000e-01,6.255361971271399257e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.609375000000000000e-01,6.285099100483678702e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.619140625000000000e-01,6.314881970028161096e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.628906250000000000e-01,6.344709458596644591e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.638671875000000000e-01,6.374580443201035562e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.648437500000000000e-01,6.404493799215649208e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.658203125000000000e-01,6.434448400419540137e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.667968750000000000e-01,6.464443119038907337e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.677734375000000000e-01,6.494476825789539109e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.687500000000000000e-01,6.524548389919356817e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.697265625000000000e-01,6.554656679250969731e-01,6.562500000000000000e-01,4.687500000000000000e-01
9.707031250000000000e-01,6.584800560224295385e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.716796875000000000e-01,6.614978897939254310e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.726562500000000000e-01,6.645190556198491416e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.736328125000000000e-01,6.675434397550150667e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.746093750000000000e-01,6.705709283330691939e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.755859375000000000e-01,6.736014073707781158e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.765625000000000000e-01,6.766347627723188207e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.775390625000000000e-01,6.796708803335753668e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.785156250000000000e-01,6.827096457464367774e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.794921875000000000e-01,6.857509446031031519e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.804687500000000000e-01,6.887946624003919993e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.814453125000000000e-01,6.918406845440475683e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.824218750000000000e-01,6.948888963530582830e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.833984375000000000e-01,6.979391830639724015e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.843750000000000000e-01,7.009914298352197815e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.853515625000000000e-01,7.040455217514335340e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.863281250000000000e-01,7.071013438277798935e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.873046875000000000e-01,7.101587810142846457e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.882812500000000000e-01,7.132177182001663285e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.892578125000000000e-01,7.162780402181678774e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.902343750000000000e-01,7.193396318488954888e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.912109375000000000e-01,7.224023778251551509e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.921875000000000000e-01,7.254661628362909509e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.931640625000000000e-01,7.285308715325293782e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.941406250000000000e-01,7.315963885293202962e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.951171875000000000e-01,7.346625984116816888e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.960937500000000000e-01,7.377293857385437414e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.970703125000000000e-01,7.407966350470973627e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.980468750000000000e-01,7.438642308571397077e-01,7.500000000000000000e-01,5.625000000000000000e-01
9.990234375000000000e-01,7.469320576754228114e-01,7.500000000000000000e-01,5.625000000000000000e-01
