time,vecg,vdac_upper,vdac_lower
3.646875169999999611e-01,6.487945379999999762e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.652508280000000274e-01,6.479877640000000216e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.658750100000000005e-01,6.470938109999999632e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.664391579999999871e-01,6.462858379999999459e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.670625210000000305e-01,6.453930580000000194e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.676254190000000088e-01,6.445808149999999737e-01,1.271700000000000053e+00,1.177499999999999991e+00
3.682399479999999836e-01,6.436535359999999706e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.688125700000000062e-01,6.427894920000000178e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.694375099999999690e-01,6.418465049999999561e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.700001119999999921e-01,6.409975820000000102e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.706250010000000095e-01,6.400546700000000477e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.711877239999999967e-01,6.392055639999999483e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.717762239999999885e-01,6.383666230000000219e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.723750350000000209e-01,6.375549499999999536e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.729899480000000156e-01,6.367214500000000221e-01,1.224599999999999911e+00,1.130400000000000071e+00
3.735625220000000080e-01,6.359453400000000256e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.741315630000000003e-01,6.351740200000000058e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.747500160000000191e-01,6.343357229999999625e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.753256260000000233e-01,6.335554970000000230e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.759375200000000250e-01,6.333393769999999812e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.765016480000000221e-01,6.331806739999999989e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.771250109999999545e-01,6.330053060000000453e-01,1.177499999999999991e+00,1.083299999999999930e+00
3.776877240000000024e-01,6.328470010000000201e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.783125130000000169e-01,6.326712319999999723e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.788754189999999911e-01,6.325128730000000310e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.794637339999999970e-01,6.325866140000000470e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.800625450000000294e-01,6.331838840000000301e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.806774379999999791e-01,6.337971940000000082e-01,1.130400000000000071e+00,1.036200000000000010e+00
3.812500119999999715e-01,6.343682940000000547e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.818190730000000088e-01,6.349358889999999755e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.824375260000000276e-01,6.355527490000000279e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.830131159999999868e-01,6.361268580000000172e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.836250099999999885e-01,6.366923370000000526e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.841891580000000306e-01,6.371973199999999560e-01,1.083299999999999930e+00,9.890999999999999792e-01
3.848125110000000237e-01,6.377552990000000532e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.853752139999999660e-01,6.382589880000000271e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.859637340000000028e-01,6.387857869999999938e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.865625449999999796e-01,6.393217979999999967e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.871315630000000119e-01,6.398969789999999769e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.877500160000000307e-01,6.416210249999999560e-01,1.036200000000000010e+00,9.419999999999999485e-01
3.883133380000000079e-01,6.431913860000000316e-01,9.890999999999999792e-01,8.949000000000000288e-01
3.889375199999999810e-01,6.449314010000000152e-01,9.890999999999999792e-01,8.949000000000000288e-01
3.895016480000000336e-01,6.465040050000000482e-01,9.890999999999999792e-01,8.949000000000000288e-01
3.901250110000000215e-01,6.482417390000000390e-01,9.890999999999999792e-01,8.949000000000000288e-01
3.906907959999999513e-01,6.498189650000000261e-01,9.890999999999999792e-01,8.949000000000000288e-01
3.912762240000000058e-01,6.514096099999999723e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.918750349999999827e-01,6.529870140000000323e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.924899479999999774e-01,6.546068329999999991e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.930625700000000000e-01,6.561152500000000387e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.936875100000000183e-01,6.577614809999999812e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.942501119999999859e-01,6.592434999999999823e-01,9.419999999999999485e-01,8.477999999999999980e-01
3.947531739999999845e-01,6.605686800000000192e-01,8.949000000000000288e-01,8.006999999999999673e-01
3.953749999999999765e-01,6.611523030000000523e-01,8.949000000000000288e-01,8.006999999999999673e-01
3.959376220000000446e-01,6.613393610000000145e-01,8.949000000000000288e-01,8.006999999999999673e-01
3.965625110000000064e-01,6.615471210000000157e-01,8.949000000000000288e-01,8.006999999999999673e-01
3.971252139999999486e-01,6.617342059999999915e-01,8.949000000000000288e-01,8.006999999999999673e-01
3.977137339999999854e-01,6.619298740000000292e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.983125450000000178e-01,6.621289630000000148e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.988782860000000263e-01,6.623249310000000056e-01,8.477999999999999980e-01,7.536000000000000476e-01
3.995000120000000154e-01,6.626270440000000539e-01,8.477999999999999980e-01,7.536000000000000476e-01
