wout,mag_flicker_0,mag_flicker_1,phase_flicker_0,phase_flicker_1
2.421029046736180135e+03,4.008642745882401215e+01,4.008642740833749230e+01,-3.599964685141414975e+02,-3.599929370283105641e+02
2.466039337234341019e+03,4.008642745943272701e+01,4.008642741077235883e+01,-3.599965329710224182e+02,-3.599930659420709844e+02
2.511886431509582053e+03,4.008642746001942214e+01,4.008642741311915358e+01,-3.599965962514327202e+02,-3.599931925028901674e+02
2.558585886905647840e+03,4.008642746058490047e+01,4.008642741538104559e+01,-3.599966583768453461e+02,-3.599933167537141685e+02
2.606153549998897688e+03,4.008642746112991517e+01,4.008642741756113992e+01,-3.599967193683414166e+02,-3.599934387367050590e+02
2.654605561975541605e+03,4.008642746165523363e+01,4.008642741966237821e+01,-3.599967792466172796e+02,-3.599935584932554775e+02
2.703958364108846126e+03,4.008642746216153796e+01,4.008642742168760265e+01,-3.599968380319913877e+02,-3.599936760640026705e+02
2.754228703338168998e+03,4.008642746264953161e+01,4.008642742363957723e+01,-3.599968957444115176e+02,-3.599937914888419073e+02
2.805433637951716264e+03,4.008642746311987537e+01,4.008642742552095228e+01,-3.599969524034613073e+02,-3.599939048069404066e+02
2.857590543374949448e+03,4.008642746357320874e+01,4.008642742733427156e+01,-3.599970080283669063e+02,-3.599940160567506382e+02
2.910717118066608236e+03,4.008642746401014278e+01,4.008642742908200063e+01,-3.599970626380035128e+02,-3.599941252760229986e+02
2.964831389524345468e+03,4.008642746443126015e+01,4.008642743076651982e+01,-3.599971162509019678e+02,-3.599942325018189990e+02
3.019951720402018964e+03,4.008642746483715769e+01,4.008642743239009576e+01,-3.599971688852547231e+02,-3.599943377705237140e+02
3.076096814740711125e+03,4.008642746522837541e+01,4.008642743395495245e+01,-3.599972205589222654e+02,-3.599944411178580594e+02
3.133285724315588595e+03,4.008642746560543912e+01,4.008642743546320730e+01,-3.599972712894391407e+02,-3.599945425788910143e+02
3.191537855100765228e+03,4.008642746596886752e+01,4.008642743691690669e+01,-3.599973210940196964e+02,-3.599946421880515004e+02
3.250872973854347038e+03,4.008642746631914378e+01,4.008642743831802591e+01,-3.599973699895642198e+02,-3.599947399791398652e+02
3.311311214825914249e+03,4.008642746665675105e+01,4.008642743966845501e+01,-3.599974179926645093e+02,-3.599948359853397619e+02
3.372873086588692331e+03,4.008642746698215120e+01,4.008642744097005561e+01,-3.599974651196094442e+02,-3.599949302392291202e+02
3.435579478998749892e+03,4.008642746729577766e+01,4.008642744222456145e+01,-3.599975113863906699e+02,-3.599950227727910601e+02
3.499451670283577187e+03,4.008642746759805675e+01,4.008642744343369202e+01,-3.599975568087080546e+02,-3.599951136174252611e+02
3.564511334262446326e+03,4.008642746788940769e+01,4.008642744459908869e+01,-3.599976014019746344e+02,-3.599952028039579659e+02
3.630780547701016985e+03,4.008642746817022839e+01,4.008642744572234307e+01,-3.599976451813224116e+02,-3.599952903626530656e+02
3.698281797802666460e+03,4.008642746844088123e+01,4.008642744680494729e+01,-3.599976881616070727e+02,-3.599953763232218762e+02
3.767037989839092916e+03,4.008642746870173568e+01,4.008642744784840772e+01,-3.599977303574131042e+02,-3.599954607148335413e+02
3.837072454922792076e+03,4.008642746895317543e+01,4.008642744885412412e+01,-3.599977717830589086e+02,-3.599955435661246952e+02
3.908408957924024890e+03,4.008642746919549893e+01,4.008642744982346073e+01,-3.599978124526014085e+02,-3.599956249052093540e+02
3.981071705534977355e+03,4.008642746942906854e+01,4.008642745075773917e+01,-3.599978523798411061e+02,-3.599957047596884649e+02
4.055085354483843275e+03,4.008642746965419690e+01,4.008642745165821708e+01,-3.599978915783265734e+02,-3.599957831566591153e+02
4.130475019901618907e+03,4.008642746987116823e+01,4.008642745252612372e+01,-3.599979300613591136e+02,-3.599958601227237978e+02
4.207266283844445752e+03,4.008642747008029517e+01,4.008642745336263857e+01,-3.599979678419970810e+02,-3.599959356839994484e+02
4.285485203974391879e+03,4.008642747028186193e+01,4.008642745416889852e+01,-3.599980049330607130e+02,-3.599960098661264283e+02
4.365158322401656733e+03,4.008642747047613142e+01,4.008642745494599069e+01,-3.599980413471361089e+02,-3.599960826942769927e+02
4.446312674691083885e+03,4.008642747066338075e+01,4.008642745569498800e+01,-3.599980770965798342e+02,-3.599961541931640454e+02
4.528975799036204080e+03,4.008642747084385860e+01,4.008642745641687810e+01,-3.599981121935225588e+02,-3.599962243870493239e+02
4.613175745603790347e+03,4.008642747101780657e+01,4.008642745711266286e+01,-3.599981466498739451e+02,-3.599962932997518124e+02
4.698941086052151149e+03,4.008642747118545913e+01,4.008642745778328020e+01,-3.599981804773260023e+02,-3.599963609546558132e+02
4.786300923226380291e+03,4.008642747134704365e+01,4.008642745842963251e+01,-3.599982136873574632e+02,-3.599964273747186212e+02
4.875284901033860478e+03,4.008642747150279462e+01,4.008642745905262217e+01,-3.599982462912376491e+02,-3.599964925824785951e+02
4.965923214503357485e+03,4.008642747165290388e+01,4.008642745965306631e+01,-3.599982783000298809e+02,-3.599965566000628883e+02
5.058246620031137354e+03,4.008642747179757748e+01,4.008642746023178915e+01,-3.599983097245957993e+02,-3.599966194491946112e+02
5.152286445817561798e+03,4.008642747193703570e+01,4.008642746078958652e+01,-3.599983405755987746e+02,-3.599966811512003915e+02
5.248074602497723390e+03,4.008642747207144197e+01,4.008642746132720447e+01,-3.599983708635074890e+02,-3.599967417270176497e+02
5.345643593969713947e+03,4.008642747220098101e+01,4.008642746184538197e+01,-3.599984005985995736e+02,-3.599968011972016484e+02
5.445026528424208664e+03,4.008642747232583758e+01,4.008642746234480114e+01,-3.599984297909650195e+02,-3.599968595819324833e+02
5.546257129579104912e+03,4.008642747244618221e+01,4.008642746282617253e+01,-3.599984584505098155e+02,-3.599969169010219048e+02
5.649369748123022873e+03,4.008642747256217120e+01,4.008642746329012851e+01,-3.599984865869589044e+02,-3.599969731739199688e+02
5.754399373371566071e+03,4.008642747267396089e+01,4.008642746373730148e+01,-3.599985142098599340e+02,-3.599970284197219712e+02
5.861381645140284490e+03,4.008642747278170759e+01,4.008642746416829539e+01,-3.599985413285862137e+02,-3.599970826571744169e+02
5.970352865838365688e+03,4.008642747288556052e+01,4.008642746458369999e+01,-3.599985679523400108e+02,-3.599971359046817838e+02
6.081350012787176638e+03,4.008642747298566178e+01,4.008642746498408371e+01,-3.599985940901555068e+02,-3.599971881803127189e+02
6.194410750767811805e+03,4.008642747308213927e+01,4.008642746536998658e+01,-3.599986197509020371e+02,-3.599972395018057227e+02
6.309573444801931146e+03,4.008642747317512089e+01,4.008642746574192728e+01,-3.599986449432872178e+02,-3.599972898865759703e+02
6.426877173170193601e+03,4.008642747326474876e+01,4.008642746610041740e+01,-3.599986696758595031e+02,-3.599973393517205977e+02
6.546361740672747146e+03,4.008642747335112233e+01,4.008642746644593302e+01,-3.599986939570115396e+02,-3.599973879140244435e+02
6.668067692136218284e+03,4.008642747343437662e+01,4.008642746677896440e+01,-3.599987177949826105e+02,-3.599974355899664715e+02
6.792036326171843029e+03,4.008642747351461821e+01,4.008642746709993787e+01,-3.599987411978616478e+02,-3.599974823957244894e+02
6.918309709189362366e+03,4.008642747359196079e+01,4.008642746740930818e+01,-3.599987641735899615e+02,-3.599975283471811167e+02
7.046930689671467007e+03,4.008642747366650383e+01,4.008642746770748033e+01,-3.599987867299640243e+02,-3.599975734599291286e+02
7.177942912713614533e+03,4.008642747373835391e+01,4.008642746799487355e+01,-3.599988088746378594e+02,-3.599976177492767420e+02
7.311390834834171983e+03,4.008642747380760341e+01,4.008642746827186443e+01,-3.599988306151257689e+02,-3.599976612302526178e+02
7.447319739059888889e+03,4.008642747387434468e+01,4.008642746853884375e+01,-3.599988519588051190e+02,-3.599977039176112612e+02
7.585775750291835720e+03,4.008642747393867722e+01,4.008642746879616681e+01,-3.599988729129184435e+02,-3.599977458258377965e+02
7.726805850957020994e+03,4.008642747400067918e+01,4.008642746904418175e+01,-3.599988934845761150e+02,-3.599977869691530259e+02
7.870457896950984832e+03,4.008642747406044293e+01,4.008642746928322254e+01,-3.599989136807586192e+02,-3.599978273615180910e+02
8.016780633876789580e+03,4.008642747411803953e+01,4.008642746951360891e+01,-3.599989335083193396e+02,-3.599978670166394181e+02
8.165823713585922633e+03,4.008642747417355423e+01,4.008642746973567483e+01,-3.599989529739862064e+02,-3.599979059479732086e+02
8.317637711026709439e+03,4.008642747422705810e+01,4.008642746994971162e+01,-3.599989720843647092e+02,-3.599979441687301005e+02
8.472274141405963746e+03,4.008642747427863640e+01,4.008642747015599639e+01,-3.599989908459394314e+02,-3.599979816918795450e+02
8.629785477669702232e+03,4.008642747432833886e+01,4.008642747035482046e+01,-3.599990092650768929e+02,-3.599980185301543543e+02
8.790225168308841603e+03,4.008642747437625076e+01,4.008642747054645383e+01,-3.599990273480271412e+02,-3.599980546960547940e+02
8.953647655495937215e+03,4.008642747442242182e+01,4.008642747073116652e+01,-3.599990451009263666e+02,-3.599980902018532447e+02
9.120108393559095930e+03,4.008642747446693022e+01,4.008642747090917879e+01,-3.599990625297986639e+02,-3.599981250595978395e+02
9.289663867799363288e+03,4.008642747450983279e+01,4.008642747108076776e+01,-3.599990796405581364e+02,-3.599981592811168412e+02
9.462371613657929629e+03,4.008642747455117217e+01,4.008642747124614658e+01,-3.599990964390111117e+02,-3.599981928780227918e+02
9.638290236239705337e+03,4.008642747459101940e+01,4.008642747140554263e+01,-3.599991129308578479e+02,-3.599982258617160369e+02
9.817479430199844501e+03,4.008642747462943134e+01,4.008642747155916908e+01,-3.599991291216942955e+02,-3.599982582433890457e+02
1.000000000000000000e+04,4.008642747466645062e+01,4.008642747170724618e+01,-3.599991450170148255e+02,-3.599982900340299352e+02
1.018591388054116942e+04,4.008642747470212697e+01,4.008642747184995869e+01,-3.599991606222129690e+02,-3.599983212444262222e+02
1.037528415818012581e+04,4.008642747473651724e+01,4.008642747198750556e+01,-3.599991759425840883e+02,-3.599983518851686313e+02
1.056817509213658559e+04,4.008642747476965695e+01,4.008642747212008572e+01,-3.599991909833270824e+02,-3.599983819666543923e+02
1.076465213629834943e+04,4.008642747480160295e+01,4.008642747224786973e+01,-3.599992057495454674e+02,-3.599984114990912190e+02
1.096478196143185050e+04,4.008642747483239788e+01,4.008642747237103521e+01,-3.599992202462499904e+02,-3.599984404925003219e+02
1.116863247780561142e+04,4.008642747486207014e+01,4.008642747248973848e+01,-3.599992344783598810e+02,-3.599984689567200462e+02
1.137627285823430793e+04,4.008642747489068370e+01,4.008642747260415717e+01,-3.599992484507044992e+02,-3.599984969014092258e+02
1.158777356155126108e+04,4.008642747491823854e+01,4.008642747271443341e+01,-3.599992621680250409e+02,-3.599985243360503659e+02
1.180320635651729754e+04,4.008642747494481284e+01,4.008642747282070928e+01,-3.599992756349762999e+02,-3.599985512699528272e+02
1.202264434617413099e+04,4.008642747497042791e+01,4.008642747292314823e+01,-3.599992888561279756e+02,-3.599985777122561785e+02
1.224616199265048999e+04,4.008642747499511216e+01,4.008642747302189235e+01,-3.599993018359664916e+02,-3.599986036719330968e+02
1.247383514242943238e+04,4.008642747501890824e+01,4.008642747311704824e+01,-3.599993145788961328e+02,-3.599986291577924931e+02
1.270574105208541914e+04,4.008642747504183035e+01,4.008642747320877220e+01,-3.599993270892412056e+02,-3.599986541784826386e+02
1.294195841449986256e+04,4.008642747506393533e+01,4.008642747329717793e+01,-3.599993393712467196e+02,-3.599986787424936097e+02
1.318256738556407436e+04,4.008642747508523740e+01,4.008642747338238621e+01,-3.599993514290803205e+02,-3.599987028581608683e+02
1.342764961137864157e+04,4.008642747510577209e+01,4.008642747346451074e+01,-3.599993632668337114e+02,-3.599987265336676501e+02
1.367728825595849412e+04,4.008642747512556070e+01,4.008642747354366520e+01,-3.599993748885237892e+02,-3.599987497770476921e+02
1.393156802945303752e+04,4.008642747514463167e+01,4.008642747361996328e+01,-3.599993862980940662e+02,-3.599987725961882461e+02
1.419057521689092573e+04,4.008642747516301341e+01,4.008642747369349024e+01,-3.599993974994162045e+02,-3.599987949988325227e+02
1.445439770745928035e+04,4.008642747518072724e+01,4.008642747376435977e+01,-3.599994084962912098e+02,-3.599988169925825332e+02
1.472312502432719339e+04,4.008642747519780158e+01,4.008642747383267135e+01,-3.599994192924505683e+02,-3.599988385849013071e+02
1.499684835502374153e+04,4.008642747521427196e+01,4.008642747389851024e+01,-3.599994298915578952e+02,-3.599988597831158472e+02
1.527566058238072947e+04,4.008642747523012417e+01,4.008642747396196171e+01,-3.599994402972096168e+02,-3.599988805944194041e+02
1.555965631605075032e+04,4.008642747524541505e+01,4.008642747402312523e+01,-3.599994505129368463e+02,-3.599989010258738631e+02
1.584893192461114086e+04,4.008642747526015171e+01,4.008642747408207185e+01,-3.599994605422060658e+02,-3.599989210844121885e+02
1.614358556826487074e+04,4.008642747527435546e+01,4.008642747413888685e+01,-3.599994703884204341e+02,-3.599989407768409819e+02
1.644371723214932354e+04,4.008642747528804762e+01,4.008642747419365548e+01,-3.599994800549212073e+02,-3.599989601098424146e+02
1.674942876026438171e+04,4.008642747530124950e+01,4.008642747424643460e+01,-3.599994895449883643e+02,-3.599989790899768423e+02
1.706082389003124263e+04,4.008642747531396822e+01,4.008642747429730946e+01,-3.599994988618423122e+02,-3.599989977236847380e+02
1.737800828749376160e+04,4.008642747532622508e+01,4.008642747434633691e+01,-3.599995080086445114e+02,-3.599990160172891933e+02
1.770108958317422002e+04,4.008642747533804140e+01,4.008642747439359511e+01,-3.599995169884987831e+02,-3.599990339769976799e+02
1.803017740859570040e+04,4.008642747534942430e+01,4.008642747443914089e+01,-3.599995258044522188e+02,-3.599990516089044945e+02
1.836538343348347553e+04,4.008642747536040218e+01,4.008642747448304533e+01,-3.599995344594963740e+02,-3.599990689189928617e+02
1.870682140365801752e+04,4.008642747537096795e+01,4.008642747452535104e+01,-3.599995429565681775e+02,-3.599990859131364687e+02
1.905460717963248317e+04,4.008642747538117135e+01,4.008642747456613620e+01,-3.599995512985509549e+02,-3.599991025971019099e+02
1.940885877592779434e+04,4.008642747539099815e+01,4.008642747460545053e+01,-3.599995594882753380e+02,-3.599991189765507897e+02
1.976969640111862100e+04,4.008642747540046969e+01,4.008642747464332956e+01,-3.599995675285204584e+02,-3.599991350570409736e+02
2.013724249862389479e+04,4.008642747540960016e+01,4.008642747467985146e+01,-3.599995754220145159e+02,-3.599991508440291454e+02
2.051162178825566662e+04,4.008642747541840379e+01,4.008642747471504464e+01,-3.599995831714361429e+02,-3.599991663428722859e+02
2.089296130854040894e+04,4.008642747542687346e+01,4.008642747474895884e+01,-3.599995907794148025e+02,-3.599991815588297186e+02
2.128139045982713287e+04,4.008642747543505180e+01,4.008642747478165802e+01,-3.599995982485322656e+02,-3.599991964970645881e+02
2.167704104819696295e+04,4.008642747544293172e+01,4.008642747481317059e+01,-3.599996055813229532e+02,-3.599992111626459632e+02
2.208004733018901243e+04,4.008642747545052742e+01,4.008642747484353208e+01,-3.599996127802750721e+02,-3.599992255605502578e+02
2.249054605835782786e+04,4.008642747545783891e+01,4.008642747487280644e+01,-3.599996198478315819e+02,-3.599992396956632206e+02
2.290867652767774416e+04,4.008642747546489460e+01,4.008642747490102920e+01,-3.599996267863905928e+02,-3.599992535727812992e+02
2.333458062281004459e+04,4.008642747547169449e+01,4.008642747492822167e+01,-3.599996335983067297e+02,-3.599992671966134026e+02
2.376840286624878354e+04,4.008642747547824570e+01,4.008642747495443359e+01,-3.599996402858912461e+02,-3.599992805717826059e+02
2.421029046736179953e+04,4.008642747548456242e+01,4.008642747497969339e+01,-3.599996468514136723e+02,-3.599992937028274014e+02
2.466039337234341292e+04,4.008642747549064467e+01,4.008642747500404369e+01,-3.599996532971018155e+02,-3.599993065942036310e+02
2.511886431509581962e+04,4.008642747549651375e+01,4.008642747502751291e+01,-3.599996596251428400e+02,-3.599993192502857369e+02
2.558585886905647931e+04,4.008642747550217678e+01,4.008642747505013659e+01,-3.599996658376841197e+02,-3.599993316753682961e+02
2.606153549998897870e+04,4.008642747550761953e+01,4.008642747507192894e+01,-3.599996719368338063e+02,-3.599993438736675557e+02
2.654605561975542150e+04,4.008642747551287755e+01,4.008642747509294679e+01,-3.599996779246613414e+02,-3.599993558493227965e+02
2.703958364108846217e+04,4.008642747551793661e+01,4.008642747511319726e+01,-3.599996838031988204e+02,-3.599993676063976409e+02
2.754228703338168634e+04,4.008642747552281094e+01,4.008642747513271587e+01,-3.599996895744408789e+02,-3.599993791488817010e+02
2.805433637951716446e+04,4.008642747552752184e+01,4.008642747515153104e+01,-3.599996952403458295e+02,-3.599993904806917158e+02
2.857590543374949630e+04,4.008642747553204799e+01,4.008642747516966409e+01,-3.599997008028364007e+02,-3.599994016056728015e+02
2.910717118066608236e+04,4.008642747553642494e+01,4.008642747518714344e+01,-3.599997062638000784e+02,-3.599994125276002137e+02
2.964831389524345286e+04,4.008642747554063135e+01,4.008642747520398331e+01,-3.599997116250899580e+02,-3.599994232501799161e+02
3.019951720402019055e+04,4.008642747554468855e+01,4.008642747522021921e+01,-3.599997168885252563e+02,-3.599994337770505126e+02
3.076096814740711488e+04,4.008642747554860364e+01,4.008642747523587246e+01,-3.599997220558919935e+02,-3.599994441117840438e+02
3.133285724315588959e+04,4.008642747555236951e+01,4.008642747525095018e+01,-3.599997271289437322e+02,-3.599994542578874643e+02
3.191537855100764864e+04,4.008642747555600749e+01,4.008642747526549499e+01,-3.599997321094017479e+02,-3.599994642188035527e+02
3.250872973854347219e+04,4.008642747555951757e+01,4.008642747527950689e+01,-3.599997369989562230e+02,-3.599994739979125029e+02
3.311311214825914794e+04,4.008642747556288555e+01,4.008642747529300721e+01,-3.599997417992663031e+02,-3.599994835985325494e+02
3.372873086588692240e+04,4.008642747556613983e+01,4.008642747530601724e+01,-3.599997465119607796e+02,-3.599994930239215591e+02
3.435579478998749983e+04,4.008642747556927333e+01,4.008642747531857253e+01,-3.599997511386388851e+02,-3.599995022772778270e+02
3.499451670283576823e+04,4.008642747557230734e+01,4.008642747533065887e+01,-3.599997556808706918e+02,-3.599995113617413267e+02
3.564511334262446326e+04,4.008642747557522057e+01,4.008642747534231177e+01,-3.599997601401973384e+02,-3.599995202803946199e+02
3.630780547701017349e+04,4.008642747557802011e+01,4.008642747535354545e+01,-3.599997645181321104e+02,-3.599995290362642208e+02
3.698281797802666551e+04,4.008642747558073438e+01,4.008642747536437412e+01,-3.599997688161605538e+02,-3.599995376323211644e+02
3.767037989839092916e+04,4.008642747558333497e+01,4.008642747537480489e+01,-3.599997730357411569e+02,-3.599995460714823707e+02
3.837072454922792531e+04,4.008642747558585029e+01,4.008642747538486617e+01,-3.599997771783057487e+02,-3.599995543566115543e+02
3.908408957924025162e+04,4.008642747558827324e+01,4.008642747539455797e+01,-3.599997812452600101e+02,-3.599995624905200771e+02
3.981071705534977082e+04,4.008642747559061092e+01,4.008642747540389450e+01,-3.599997852379839856e+02,-3.599995704759680279e+02
4.055085354483843548e+04,4.008642747559286335e+01,4.008642747541290419e+01,-3.599997891578325380e+02,-3.599995783156651328e+02
4.130475019901619089e+04,4.008642747559503050e+01,4.008642747542157991e+01,-3.599997930061358034e+02,-3.599995860122716635e+02
4.207266283844446298e+04,4.008642747559712660e+01,4.008642747542994300e+01,-3.599997967841995887e+02,-3.599995935683992343e+02
4.285485203974400793e+04,4.008642747559914454e+01,4.008642747543801477e+01,-3.599998004933059974e+02,-3.599996009866119948e+02
4.365158322401664918e+04,4.008642747560108432e+01,4.008642747544578100e+01,-3.599998041347135427e+02,-3.599996082694270285e+02
4.446312674691092980e+04,4.008642747560295305e+01,4.008642747545327012e+01,-3.599998077096578868e+02,-3.599996154193158304e+02
4.528975799036212993e+04,4.008642747560475783e+01,4.008642747546048923e+01,-3.599998112193521820e+02,-3.599996224387043640e+02
4.613175745603790710e+04,4.008642747560649866e+01,4.008642747546744545e+01,-3.599998146649873547e+02,-3.599996293299746526e+02
4.698941086052150786e+04,4.008642747560817554e+01,4.008642747547415297e+01,-3.599998180477325604e+02,-3.599996360954650640e+02
4.786300923226379382e+04,4.008642747560979558e+01,4.008642747548061891e+01,-3.599998213687356952e+02,-3.599996427374713903e+02
4.875284901033860660e+04,4.008642747561134456e+01,4.008642747548684326e+01,-3.599998246291236796e+02,-3.599996492582474161e+02
4.965923214503357303e+04,4.008642747561285091e+01,4.008642747549284735e+01,-3.599998278300029710e+02,-3.599996556600058852e+02
5.058246620031137718e+04,4.008642747561430042e+01,4.008642747549863827e+01,-3.599998309724595060e+02,-3.599996619449190121e+02
5.152286445817561616e+04,4.008642747561569308e+01,4.008642747550421603e+01,-3.599998340575598377e+02,-3.599996681151196753e+02
5.248074602497722663e+04,4.008642747561704311e+01,4.008642747550959484e+01,-3.599998370863506807e+02,-3.599996741727014182e+02
5.345643593969713402e+04,4.008642747561832920e+01,4.008642747551477470e+01,-3.599998400598598778e+02,-3.599996801197198693e+02
5.445026528424208664e+04,4.008642747561957975e+01,4.008642747551976981e+01,-3.599998429790964565e+02,-3.599996859581929129e+02
5.546257129579104367e+04,4.008642747562078057e+01,4.008642747552458019e+01,-3.599998458450509702e+02,-3.599996916901018835e+02
5.649369748123022146e+04,4.008642747562194586e+01,4.008642747552922003e+01,-3.599998486586958393e+02,-3.599996973173917354e+02
5.754399373371566617e+04,4.008642747562306141e+01,4.008642747553369645e+01,-3.599998514209859195e+02,-3.599997028419719527e+02
5.861381645140284672e+04,4.008642747562413433e+01,4.008642747553800234e+01,-3.599998541328585588e+02,-3.599997082657171745e+02
5.970352865838364960e+04,4.008642747562517883e+01,4.008642747554215902e+01,-3.599998567952339954e+02,-3.599997135904679340e+02
6.081350012787176092e+04,4.008642747562618069e+01,4.008642747554616648e+01,-3.599998594090155279e+02,-3.599997188180310559e+02
6.194410750767811260e+04,4.008642747562713993e+01,4.008642747555001762e+01,-3.599998619750901412e+02,-3.599997239501803961e+02
6.309573444801929872e+04,4.008642747562807074e+01,4.008642747555374086e+01,-3.599998644943286763e+02,-3.599997289886574094e+02
6.426877173170194146e+04,4.008642747562896602e+01,4.008642747555732910e+01,-3.599998669675859446e+02,-3.599997339351718892e+02
6.546361740672746964e+04,4.008642747562983288e+01,4.008642747556077524e+01,-3.599998693957011255e+02,-3.599997387914023079e+02
6.668067692136218830e+04,4.008642747563066422e+01,4.008642747556410768e+01,-3.599998717794982781e+02,-3.599997435589964425e+02
6.792036326171843393e+04,4.008642747563146713e+01,4.008642747556731933e+01,-3.599998741197861705e+02,-3.599997482395722841e+02
6.918309709189362184e+04,4.008642747563223452e+01,4.008642747557041019e+01,-3.599998764173589620e+02,-3.599997528347179241e+02
7.046930689671466826e+04,4.008642747563298769e+01,4.008642747557339447e+01,-3.599998786729963740e+02,-3.599997573459928049e+02
7.177942912713615806e+04,4.008642747563370534e+01,4.008642747557627217e+01,-3.599998808874637461e+02,-3.599997617749275491e+02
7.311390834834171983e+04,4.008642747563439457e+01,4.008642747557903618e+01,-3.599998830615125485e+02,-3.599997661230250969e+02
7.447319739059888525e+04,4.008642747563506248e+01,4.008642747558170782e+01,-3.599998851958804948e+02,-3.599997703917609897e+02
7.585775750291836448e+04,4.008642747563570907e+01,4.008642747558428709e+01,-3.599998872912918273e+02,-3.599997745825836546e+02
7.726805850957021175e+04,4.008642747563632724e+01,4.008642747558675978e+01,-3.599998893484576001e+02,-3.599997786969152003e+02
7.870457896950985014e+04,4.008642747563692410e+01,4.008642747558915431e+01,-3.599998913680758506e+02,-3.599997827361517011e+02
8.016780633876789943e+04,4.008642747563750675e+01,4.008642747559144937e+01,-3.599998933508319396e+02,-3.599997867016638793e+02
8.165823713585922087e+04,4.008642747563805386e+01,4.008642747559367336e+01,-3.599998952973986093e+02,-3.599997905947972185e+02
8.317637711026708712e+04,4.008642747563858677e+01,4.008642747559581210e+01,-3.599998972084364937e+02,-3.599997944168729305e+02
8.472274141405963746e+04,4.008642747563910547e+01,4.008642747559788688e+01,-3.599998990845939488e+02,-3.599997981691878408e+02
8.629785477669702959e+04,4.008642747563960285e+01,4.008642747559987640e+01,-3.599999009265076779e+02,-3.599998018530153558e+02
8.790225168308842694e+04,4.008642747564007891e+01,4.008642747560178066e+01,-3.599999027348026743e+02,-3.599998054696054055e+02
8.953647655495937215e+04,4.008642747564054076e+01,4.008642747560362807e+01,-3.599999045100926196e+02,-3.599998090201852392e+02
9.120108393559097021e+04,4.008642747564099551e+01,4.008642747560541864e+01,-3.599999062529798834e+02,-3.599998125059597101e+02
9.289663867799362924e+04,4.008642747564142184e+01,4.008642747560713104e+01,-3.599999079640558080e+02,-3.599998159281116159e+02
9.462371613657929993e+04,4.008642747564182685e+01,4.008642747560877950e+01,-3.599999096439011055e+02,-3.599998192878022110e+02
9.638290236239705700e+04,4.008642747564223185e+01,4.008642747561037112e+01,-3.599999112930857450e+02,-3.599998225861715468e+02
9.817479430199843773e+04,4.008642747564260844e+01,4.008642747561191300e+01,-3.599999129121694068e+02,-3.599998258243388705e+02
1.000000000000000000e+05,4.008642747564298503e+01,4.008642747561339092e+01,-3.599999145017014825e+02,-3.599998290034029651e+02
1.018591388054116978e+05,4.008642747564334030e+01,4.008642747561481912e+01,-3.599999160622213026e+02,-3.599998321244426052e+02
1.037528415818012581e+05,4.008642747564368847e+01,4.008642747561619757e+01,-3.599999175942584202e+02,-3.599998351885167835e+02
1.056817509213658486e+05,4.008642747564401532e+01,4.008642747561751918e+01,-3.599999190983326685e+02,-3.599998381966653938e+02
1.076465213629834907e+05,4.008642747564433506e+01,4.008642747561879816e+01,-3.599999205749545581e+02,-3.599998411499090594e+02
1.096478196143185050e+05,4.008642747564464770e+01,4.008642747562003450e+01,-3.599999220246249934e+02,-3.599998440492499867e+02
1.116863247780561214e+05,4.008642747564494613e+01,4.008642747562121400e+01,-3.599999234478359540e+02,-3.599998468956719648e+02
1.137627285823431012e+05,4.008642747564523034e+01,4.008642747562235797e+01,-3.599999248450704386e+02,-3.599998496901408771e+02
1.158777356155126181e+05,4.008642747564550746e+01,4.008642747562346642e+01,-3.599999262168025211e+02,-3.599998524336049854e+02
1.180320635651729972e+05,4.008642747564577746e+01,4.008642747562453224e+01,-3.599999275634976357e+02,-3.599998551269952145e+02
1.202264434617413208e+05,4.008642747564603326e+01,4.008642747562555542e+01,-3.599999288856128032e+02,-3.599998577712256065e+02
1.224616199265048926e+05,4.008642747564627484e+01,4.008642747562654307e+01,-3.599999301835966321e+02,-3.599998603671932642e+02
1.247383514242943202e+05,4.008642747564650932e+01,4.008642747562749520e+01,-3.599999314578896019e+02,-3.599998629157792038e+02
1.270574105208542023e+05,4.008642747564674380e+01,4.008642747562841180e+01,-3.599999327089241206e+02,-3.599998654178482411e+02
1.294195841449986328e+05,4.008642747564696407e+01,4.008642747562929998e+01,-3.599999339371246379e+02,-3.599998678742493325e+02
1.318256738556407508e+05,4.008642747564717723e+01,4.008642747563014552e+01,-3.599999351429080434e+02,-3.599998702858160868e+02
1.342764961137864157e+05,4.008642747564738329e+01,4.008642747563096975e+01,-3.599999363266833825e+02,-3.599998726533667650e+02
1.367728825595849485e+05,4.008642747564757514e+01,4.008642747563175845e+01,-3.599999374888523676e+02,-3.599998749777047351e+02
1.393156802945303498e+05,4.008642747564776698e+01,4.008642747563251874e+01,-3.599999386298094350e+02,-3.599998772596188132e+02
1.419057521689092682e+05,4.008642747564795172e+01,4.008642747563325770e+01,-3.599999397499415750e+02,-3.599998794998832636e+02
1.445439770745928108e+05,4.008642747564812936e+01,4.008642747563396114e+01,-3.599999408496291267e+02,-3.599998816992582533e+02
1.472312502432719339e+05,4.008642747564829278e+01,4.008642747563464326e+01,-3.599999419292450398e+02,-3.599998838584900795e+02
1.499684835502374044e+05,4.008642747564846331e+01,4.008642747563531117e+01,-3.599999429891557838e+02,-3.599998859783115677e+02
