wout,mag_total_0,mag_total_1,phase_total_0,phase_total_1
1.393156802945303498e+05,3.029455274784560359e+01,3.029455274783035890e+01,-2.509049358310493858e+02,-2.509048738471569493e+02
1.419057521689092682e+05,3.015139661234593405e+01,3.015139661233124002e+01,-2.512288497084150265e+02,-2.512287888558560951e+02
1.445439770745928108e+05,3.000769327903189065e+01,3.000769327901772954e+01,-2.515480670738606648e+02,-2.515480073319861560e+02
1.472312502432719339e+05,2.986345856660632592e+01,2.986345856659266929e+01,-2.518626169625912326e+02,-2.518625583111287654e+02
1.499684835502374044e+05,2.971870796275453230e+01,2.971870796274137305e+01,-2.521725302528771238e+02,-2.521724726719245382e+02
1.527566058238073310e+05,2.957345662275113796e+01,2.957345662273845477e+01,-2.524778395546692877e+02,-2.524777830246875396e+02
1.555965631605075032e+05,2.942771936873837646e+01,2.942771936872615157e+01,-2.527785791010375647e+02,-2.527785236028442455e+02
1.584893192461114086e+05,2.928151068963411774e+01,2.928151068962233339e+01,-2.530747846425376224e+02,-2.530747301573004790e+02
1.614358556826486893e+05,2.913484474162870441e+01,2.913484474161734639e+01,-2.533664933445926124e+02,-2.533664398538231239e+02
1.644371723214932426e+05,2.898773534923059003e+01,2.898773534921964412e+01,-2.536537436879580696e+02,-2.536536911735051660e+02
1.674942876026437734e+05,2.884019600682195517e+01,2.884019600681140361e+01,-2.539365753723228636e+02,-2.539365238163667016e+02
1.706082389003123972e+05,2.869223988068647557e+01,2.869223988067631126e+01,-2.542150292230835191e+02,-2.542149786081296270e+02
1.737800828749376233e+05,2.854387981147286268e+01,2.854387981146306075e+01,-2.544891471013167177e+02,-2.544890974101898280e+02
1.770108958317422075e+05,2.839512831705881268e+01,2.839512831704936602e+01,-2.547589718169591038e+02,-2.547589230327975542e+02
1.803017740859570040e+05,2.824599759578163471e+01,2.824599759577252911e+01,-2.550245470451961580e+02,-2.550244991514458661e+02
1.836538343348347407e+05,2.809649953000300826e+01,2.809649952999423306e+01,-2.552859172460456989e+02,-2.552858702264548469e+02
1.870682140365801461e+05,2.794664568997674436e+01,2.794664568996828891e+01,-2.555431275871177377e+02,-2.555430814257311738e+02
1.905460717963248317e+05,2.779644733798995659e+01,2.779644733798180312e+01,-2.557962238695188262e+02,-2.557961785506725505e+02
1.940885877592779580e+05,2.764591543274933372e+01,2.764591543274148222e+01,-2.560452524568636363e+02,-2.560452079651794861e+02
1.976969640111862100e+05,2.749506063398569466e+01,2.749506063397811673e+01,-2.562902602073490357e+02,-2.562902165277296831e+02
2.013724249862389406e+05,2.734389330725131373e+01,2.734389330724401646e+01,-2.565312944088401537e+02,-2.565312515264636772e+02
2.051162178825566662e+05,2.719242352888614178e+01,2.719242352887910741e+01,-2.567684027169103729e+02,-2.567683606172254258e+02
2.089296130854040966e+05,2.704066109113000849e+01,2.704066109112322636e+01,-2.570016330957762420e+02,-2.570015917644972205e+02
2.128139045982713578e+05,2.688861550735961714e+01,2.688861550735308725e+01,-2.572310337620601217e+02,-2.572309931851619353e+02
2.167704104819696222e+05,2.673629601743022022e+01,2.673629601742392481e+01,-2.574566531313130895e+02,-2.574566132950267274e+02
2.208004733018901316e+05,2.658371159310314624e+01,2.658371159309707465e+01,-2.576785397672260274e+02,-2.576785006580338973e+02
2.249054605835783004e+05,2.643087094354170574e+01,2.643087094353585798e+01,-2.578967423334555633e+02,-2.578967039380866026e+02
2.290867652767774707e+05,2.627778252085903432e+01,2.627778252085339261e+01,-2.581113095479880712e+02,-2.581112718534135979e+02
2.333458062281004386e+05,2.612445452570263527e+01,2.612445452569719961e+01,-2.583222901399665830e+02,-2.583222531333956340e+02
2.376840286624878354e+05,2.597089491286156004e+01,2.597089491285632690e+01,-2.585297328089004623e+02,-2.585296964777755306e+02
2.421029046736179735e+05,2.581711139688307455e+01,2.581711139687802614e+01,-2.587336861861809894e+02,-2.587336505181738175e+02
2.466039337234341074e+05,2.566311145768676738e+01,2.566311145768190016e+01,-2.589341987988232177e+02,-2.589341637818305344e+02
2.511886431509582035e+05,2.550890234616502639e+01,2.550890234616033325e+01,-2.591313190353554887e+02,-2.591312846574949731e+02
2.558585886905647931e+05,2.535449108975961963e+01,2.535449108975509702e+01,-2.593250951137784455e+02,-2.593250613633846342e+02
2.606153549998897652e+05,2.519988449800517927e+01,2.519988449800082009e+01,-2.595155750515158388e+02,-2.595155419171360904e+02
2.654605561975541641e+05,2.504508916803093754e+01,2.504508916802674179e+01,-2.597028066372794228e+02,-2.597027741076702796e+02
2.703958364108846290e+05,2.489011149001320788e+01,2.489011149000915779e+01,-2.598868374047734164e+02,-2.598868054688965117e+02
2.754228703338169144e+05,2.473495765257140278e+01,2.473495765256750190e+01,-2.600677146081624755e+02,-2.600676832551810094e+02
2.805433637951716082e+05,2.457963364810160201e+01,2.457963364809784679e+01,-2.602454851992306999e+02,-2.602454544185056875e+02
2.857590543374949484e+05,2.442414527804178093e+01,2.442414527803815716e+01,-2.604201958061590858e+02,-2.604201655872456058e+02
2.910717118066608091e+05,2.426849815806388833e+01,2.426849815806039601e+01,-2.605918927138519621e+02,-2.605918630464958028e+02
2.964831389524345286e+05,2.411269772318827975e+01,2.411269772318490823e+01,-2.607606218457427190e+02,-2.607605927198768541e+02
3.019951720402018982e+05,2.395674923281665869e+01,2.395674923281341151e+01,-2.609264287470126646e+02,-2.609264001527538426e+02
3.076096814740711125e+05,2.380065777568013274e+01,2.380065777567700636e+01,-2.610893585691579233e+02,-2.610893304968030861e+02
3.133285724315588595e+05,2.364442827469947517e+01,2.364442827469645891e+01,-2.612494560558403123e+02,-2.612494284958636968e+02
3.191537855100765009e+05,2.348806549175516878e+01,2.348806549175226266e+01,-2.614067655299621151e+02,-2.614067384730117283e+02
3.250872973854347365e+05,2.333157403236518235e+01,2.333157403236238281e+01,-2.615613308819039844e+02,-2.615613043187986477e+02
3.311311214825914358e+05,2.317495835026873152e+01,2.317495835026603146e+01,-2.617131955588695291e+02,-2.617131694805954680e+02
3.372873086588692968e+05,2.301822275191479505e+01,2.301822275191219092e+01,-2.618624025552803118e+02,-2.618623769529883702e+02
3.435579478998750565e+05,2.286137140085432762e+01,2.286137140085182295e+01,-2.620089944041678223e+02,-2.620089692691703931e+02
3.499451670283576823e+05,2.270440832203547643e+01,2.270440832203306059e+01,-2.621530131695107571e+02,-2.621529884932787127e+02
3.564511334262446035e+05,2.254733740600137537e+01,2.254733740599904479e+01,-2.622945004394678108e+02,-2.622944762136277745e+02
3.630780547701017349e+05,2.239016241299032828e+01,2.239016241298807941e+01,-2.624334973204575476e+02,-2.624334735367889380e+02
3.698281797802667134e+05,2.223288697693843119e+01,2.223288697693626403e+01,-2.625700444320399356e+02,-2.625700210824722376e+02
3.767037989839092479e+05,2.207551460938496035e+01,2.207551460938287136e+01,-2.627041819025548648e+02,-2.627041589791647880e+02
3.837072454922792385e+05,2.191804870328075339e+01,2.191804870327874255e+01,-2.628359493654750167e+02,-2.628359268604839372e+02
3.908408957924025017e+05,2.176049253670058192e+01,2.176049253669864214e+01,-2.629653859564327263e+02,-2.629653638622040148e+02
3.981071705534977373e+05,2.160284927645984965e+01,2.160284927645797737e+01,-2.630925303108815001e+02,-2.630925086199179077e+02
4.055085354483844130e+05,2.144512198163689476e+01,2.144512198163509709e+01,-2.632174205623550165e+02,-2.632173992672961731e+02
4.130475019901618944e+05,2.128731360700174946e+01,2.128731360700001218e+01,-2.633400943412878519e+02,-2.633400734349075947e+02
4.207266283844446298e+05,2.112942700635251470e+01,2.112942700635084137e+01,-2.634605887743630888e+02,-2.634605682495673591e+02
4.285485203974400647e+05,2.097146493576071080e+01,2.097146493575910142e+01,-2.635789404843558827e+02,-2.635789203341798839e+02
4.365158322401665500e+05,2.081343005672680135e+01,2.081343005672525237e+01,-2.636951855904397348e+02,-2.636951658080458287e+02
4.446312674691092689e+05,2.065532493924741431e+01,2.065532493924591506e+01,-2.638093597089270474e+02,-2.638093402876025380e+02
4.528975799036213430e+05,2.049715206479568153e+01,2.049715206479423557e+01,-2.639214979544155995e+02,-2.639214788875702311e+02
4.613175745603800169e+05,2.033891382921624214e+01,2.033891382921485302e+01,-2.640316349413138255e+02,-2.640316162224776235e+02
4.698941086052160827e+05,2.018061254553653683e+01,2.018061254553519390e+01,-2.641398047857183542e+02,-2.641397864085394076e+02
4.786300923226380837e+05,2.002225044669595277e+01,2.002225044669465959e+01,-2.642460411076213518e+02,-2.642460230658637101e+02
4.875284901033859933e+05,1.986382968819444628e+01,1.986382968819319927e+01,-2.643503770334220917e+02,-2.643503593209636051e+02
4.965923214503357885e+05,1.970535235066256519e+01,1.970535235066136437e+01,-2.644528451987226276e+02,-2.644528278095530140e+02
5.058246620031137718e+05,1.954682044235420690e+01,1.954682044235304872e+01,-2.645534777513857989e+02,-2.645534606796042567e+02
5.152286445817561471e+05,1.938823590156409438e+01,1.938823590156297882e+01,-2.646523063548351615e+02,-2.646522895946488347e+02
5.248074602497722954e+05,1.922960059897160789e+01,1.922960059897053497e+01,-2.647493621915795643e+02,-2.647493457373010415e+02
5.345643593969714129e+05,1.907091633991270285e+01,1.907091633991166546e+01,-2.648446759669422477e+02,-2.648446598129881977e+02
5.445026528424208518e+05,1.891218486658165077e+01,1.891218486658064890e+01,-2.649382779129801975e+02,-2.649382620538689821e+02
5.546257129579104949e+05,1.875340786016429817e+01,1.875340786016333539e+01,-2.650301977925751657e+02,-2.650301822229253617e+02
5.649369748123022728e+05,1.859458694290461622e+01,1.859458694290368896e+01,-2.651204649036830006e+02,-2.651204496182113530e+02
5.754399373371566180e+05,1.843572368010613616e+01,1.843572368010524443e+01,-2.652091080837263348e+02,-2.652090930772459387e+02
5.861381645140284672e+05,1.827681958207013935e+01,1.827681958206927959e+01,-2.652961557141164803e+02,-2.652961409815352454e+02
5.970352865838366561e+05,1.811787610597206921e+01,1.811787610597123788e+01,-2.653816357248932718e+02,-2.653816212612119330e+02
6.081350012787176529e+05,1.795889465767796267e+01,1.795889465767716331e+01,-2.654655755994689912e+02,-2.654655613997795740e+02
6.194410750767812133e+05,1.779987659350247142e+01,1.779987659350170048e+01,-2.655480023794661406e+02,-2.655479884389503127e+02
6.309573444801929872e+05,1.764082322191012864e+01,1.764082322190938612e+01,-2.656289426696384908e+02,-2.656289289835657996e+02
6.426877173170193564e+05,1.748173580516136383e+01,1.748173580516064618e+01,-2.657084226428641500e+02,-2.657084092065903747e+02
6.546361740672746673e+05,1.732261556090493571e+01,1.732261556090424648e+01,-2.657864680452020707e+02,-2.657864548541679142e+02
6.668067692136218539e+05,1.716346366371821830e+01,1.716346366371755394e+01,-2.658631042010031820e+02,-2.658630912507325661e+02
6.792036326171841938e+05,1.700428124659691775e+01,1.700428124659627471e+01,-2.659383560180669406e+02,-2.659383433041653575e+02
6.918309709189363057e+05,1.684506940239562311e+01,1.684506940239500494e+01,-2.660122479928360804e+02,-2.660122355109893988e+02
7.046930689671466826e+05,1.668582918522076142e+01,1.668582918522016101e+01,-2.660848042156217730e+02,-2.660847919615944761e+02
7.177942912713614060e+05,1.652656161177718275e+01,1.652656161177660721e+01,-2.661560483758526061e+02,-2.661560363454864842e+02
7.311390834834174020e+05,1.636726766266999178e+01,1.636726766266943756e+01,-2.662260037673405009e+02,-2.662259919565533437e+02
7.447319739059888525e+05,1.620794828366278040e+01,1.620794828366224749e+01,-2.662946932935577138e+02,-2.662946816983416625e+02
7.585775750291835284e+05,1.604860438689370028e+01,1.604860438689318514e+01,-2.663621394729192389e+02,-2.663621280893397625e+02
7.726805850957020884e+05,1.588923685205065262e+01,1.588923685205015701e+01,-2.664283644440652097e+02,-2.664283532682594569e+02
7.870457896950984141e+05,1.572984652750684731e+01,1.572984652750637302e+01,-2.664933899711381287e+02,-2.664933789993138475e+02
8.016780633876789361e+05,1.557043423141795557e+01,1.557043423141749372e+01,-2.665572374490510015e+02,-2.665572266774851187e+02
8.165823713585922960e+05,1.541100075278204784e+01,1.541100075278160375e+01,-2.666199279087412037e+02,-2.666199173337785737e+02
8.317637711026706966e+05,1.525154685246357644e+01,1.525154685246315012e+01,-2.666814820224066693e+02,-2.666814716404588239e+02
8.472274141405961709e+05,1.509207326418240669e+01,1.509207326418199457e+01,-2.667419201087203646e+02,-2.667419099162644329e+02
8.629785477669703541e+05,1.493258069546911670e+01,1.493258069546872235e+01,-2.668012621380200926e+02,-2.668012521315974368e+02
8.790225168308842694e+05,1.477306982858761053e+01,1.477306982858722684e+01,-2.668595277374696479e+02,-2.668595179136847833e+02
8.953647655495937215e+05,1.461354132142605522e+01,1.461354132142568574e+01,-2.669167361961891629e+02,-2.669167265517086207e+02
9.120108393559096148e+05,1.445399580835726283e+01,1.445399580835690756e+01,-2.669729064703515178e+02,-2.669728970019025951e+02
9.289663867799362633e+05,1.429443390106941614e+01,1.429443390106907508e+01,-2.670280571882422578e+02,-2.670280478926119940e+02
9.462371613657929702e+05,1.413485618936814525e+01,1.413485618936781663e+01,-2.670822066552810838e+02,-2.670821975293151809e+02
9.638290236239704536e+05,1.397526324195090908e+01,1.397526324195059111e+01,-2.671353728590024730e+02,-2.671353638996042150e+02
9.817479430199844064e+05,1.381565560715452889e+01,1.381565560715422336e+01,-2.671875734739937229e+02,-2.671875646781228397e+02
1.000000000000000000e+06,1.365603381367688662e+01,1.365603381367659175e+01,-2.672388258667884315e+02,-2.672388172314603594e+02
