wout,mag_flicker_0,mag_flicker_1,mag_flicker_2,phase_flicker_0,phase_flicker_1,phase_flicker_2
6.668067692136224878e+01,4.008633873763656652e+01,3.415131480936312869e+01,2.082776568989968879e+01,-3.597435607606985286e+02,-3.597460748881725294e+02,-3.597645422960270025e+02
6.792036326171850646e+01,4.008634194734565170e+01,3.415131801815271473e+01,2.082776887339380067e+01,-3.597482412416578654e+02,-3.597507094811343791e+02,-3.597688398208549643e+02
6.918309709189362877e+01,4.008634504095866191e+01,3.415132111087950051e+01,2.082777194174007107e+01,-3.597528362975801315e+02,-3.597552594866094751e+02,-3.597730589103805414e+02
7.046930689671467007e+01,4.008634802267475550e+01,3.415132409174142225e+01,2.082777489910334623e+01,-3.597573474874669159e+02,-3.597597264483123354e+02,-3.597772009960282844e+02
7.177942912713615442e+01,4.008635089654120520e+01,3.415132696478458740e+01,2.082777774949784089e+01,-3.597617763418745085e+02,-3.597641118817913934e+02,-3.597812674831062054e+02
7.311390834834172381e+01,4.008635366645890485e+01,3.415132973390878135e+01,2.082778049679257748e+01,-3.597661243634326524e+02,-3.597684172749422373e+02,-3.597852597512816715e+02
7.447319739059888377e+01,4.008635633618764871e+01,3.415133240287272542e+01,2.082778314471666192e+01,-3.597703930273537480e+02,-3.597726440885120951e+02,-3.597891791550490552e+02
7.585775750291836061e+01,4.008635890935124024e+01,3.415133497529919282e+01,2.082778569686429293e+01,-3.597745837819326766e+02,-3.597767937565948273e+02,-3.597930270241885751e+02
7.726805850957020994e+01,4.008636138944244465e+01,3.415133745467991844e+01,2.082778815669970029e+01,-3.597786980490378710e+02,-3.597808676871168245e+02,-3.597968046642171771e+02
7.870457896950985344e+01,4.008636377982767129e+01,3.415133984438036663e+01,2.082779052756179894e+01,-3.597827372245930633e+02,-3.597848672623144353e+02,-3.598005133568306064e+02
8.016780633876788897e+01,4.008636608375156385e+01,3.415134214764425735e+01,2.082779281266874705e+01,-3.597867026790505633e+02,-3.597887938392022988e+02,-3.598041543603381456e+02
8.165823713585920984e+01,4.008636830434144827e+01,3.415134436759800707e+01,2.082779501512229814e+01,-3.597905957578556126e+02,-3.597926487500333792e+02,-3.598077289100890539e+02
8.317637711026708303e+01,4.008637044461149657e+01,3.415134650725493515e+01,2.082779713791203591e+01,-3.597944177819026095e+02,-3.597964333027504154e+02,-3.598112382188908214e+02
8.472274141405962666e+01,4.008637250746689062e+01,3.415134856951938502e+01,2.082779918391938878e+01,-3.597981700479829215e+02,-3.598001487814295274e+02,-3.598146834774210561e+02
8.629785477669700811e+01,4.008637449570771594e+01,3.415135055719063928e+01,2.082780115592158410e+01,-3.598018538292243420e+02,-3.598037964467155234e+02,-3.598180658546302766e+02
8.790225168308842285e+01,4.008637641203279145e+01,3.415135247296674947e+01,2.082780305659540332e+01,-3.598054703755225887e+02,-3.598073775362489073e+02,-3.598213864981388497e+02
8.953647655495937840e+01,4.008637825904331464e+01,3.415135431944815991e+01,2.082780488852078804e+01,-3.598090209139656395e+02,-3.598108932650857810e+02,-3.598246465346254581e+02
9.120108393559097237e+01,4.008638003924641424e+01,3.415135609914128167e+01,2.082780665418439270e+01,-3.598125066492489168e+02,-3.598143448261099593e+02,-3.598278470702095433e+02
9.289663867799363572e+01,4.008638175505851819e+01,3.415135781446186058e+01,2.082780835598290281e+01,-3.598159287640843900e+02,-3.598177333904367856e+02,-3.598309891908259033e+02
9.462371613657930425e+01,4.008638340880865769e+01,3.415135946773825992e+01,2.082780999622634610e+01,-3.598192884196013779e+02,-3.598210601078108652e+02,-3.598340739625932088e+02
9.638290236239704711e+01,4.008638500274165040e+01,3.415136106121462944e+01,2.082781157714117981e+01,-3.598225867557400193e+02,-3.598243261069954997e+02,-3.598371024321751293e+02
9.817479430199843193e+01,4.008638653902107052e+01,3.415136259705396071e+01,2.082781310087332827e+01,-3.598258248916381490e+02,-3.598275324961555839e+02,-3.598400756271354908e+02
1.000000000000000000e+02,4.008638801973228283e+01,3.415136407734099322e+01,2.082781456949112098e+01,-3.598290039260107278e+02,-3.598306803632333413e+02,-3.598429945562864987e+02
1.018591388054116891e+02,4.008638944688520667e+01,3.415136550408508498e+01,2.082781598498804598e+01,-3.598321249375221669e+02,-3.598337707763171238e+02,-3.598458602100308212e+02
1.037528415818012633e+02,4.008639082241706575e+01,3.415136687922289127e+01,2.082781734928551032e+01,-3.598351889851521719e+02,-3.598368047840038457e+02,-3.598486735606976481e+02
1.056817509213658610e+02,4.008639214819499585e+01,3.415136820462102918e+01,2.082781866423541572e+01,-3.598381971085552209e+02,-3.598397834157543116e+02,-3.598514355628719272e+02
1.076465213629834778e+02,4.008639342601863120e+01,3.415136948207860002e+01,2.082781993162267753e+01,-3.598411503284126525e+02,-3.598427076822424056e+02,-3.598541471537186567e+02
1.096478196143185215e+02,4.008639465762249188e+01,3.415137071332964780e+01,2.082782115316767246e+01,-3.598440496467790126e+02,-3.598455785756980276e+02,-3.598568092533001277e+02
1.116863247780561181e+02,4.008639584467836414e+01,3.415137190004547563e+01,2.082782233052851240e+01,-3.598468960474218648e+02,-3.598483970702432657e+02,-3.598594227648882793e+02
1.137627285823431009e+02,4.008639698879758129e+01,3.415137304383693362e+01,2.082782346530337136e+01,-3.598496904961555174e+02,-3.598511641222229400e+02,-3.598619885752710275e+02
1.158777356155126341e+02,4.008639809153316946e+01,3.415137414625662871e+01,2.082782455903259944e+01,-3.598524339411684991e+02,-3.598538806705290654e+02,-3.598645075550526826e+02
1.180320635651729759e+02,4.008639915438200774e+01,3.415137520880098521e+01,2.082782561320084014e+01,-3.598551273133450650e+02,-3.598565476369188900e+02,-3.598669805589495923e+02
1.202264434617412974e+02,4.008640017878679629e+01,3.415137623291232671e+01,2.082782662923903416e+01,-3.598577715265809047e+02,-3.598591659263281031e+02,-3.598694084260797581e+02
1.224616199265048948e+02,4.008640116613810989e+01,3.415137721998078746e+01,2.082782760852635917e+01,-3.598603674780934512e+02,-3.598617364271770498e+02,-3.598717919802476217e+02
1.247383514242943221e+02,4.008640211777616713e+01,3.415137817134623077e+01,2.082782855239212338e+01,-3.598629160487256513e+02,-3.598642600116726840e+02,-3.598741320302231657e+02
1.270574105208541908e+02,4.008640303499273472e+01,3.415137908830005387e+01,2.082782946211753483e+01,-3.598654181032453039e+02,-3.598667375361040968e+02,-3.598764293700165808e+02
1.294195841449986233e+02,4.008640391903288247e+01,3.415137997208694998e+01,2.082783033893747060e+01,-3.598678744906377460e+02,-3.598691698411328730e+02,-3.598786847791473065e+02
1.318256738556407299e+02,4.008640477109659628e+01,3.415138082390657814e+01,2.082783118404215017e+01,-3.598702860443943905e+02,-3.598715577520785018e+02,-3.598808990229085225e+02
1.342764961137864077e+02,4.008640559234049761e+01,3.415138164491521877e+01,2.082783199857872347e+01,-3.598726535827951807e+02,-3.598739020791982171e+02,-3.598830728526268103e+02
1.367728825595849571e+02,4.008640638387934985e+01,3.415138243622731551e+01,2.082783278365285895e+01,-3.598749779091860432e+02,-3.598762036179616643e+02,-3.598852070059167545e+02
1.393156802945303525e+02,4.008640714678760730e+01,3.415138319891702423e+01,2.082783354033023215e+01,-3.598772598122516797e+02,-3.598784631493209076e+02,-3.598873022069314516e+02
1.419057521689092596e+02,4.008640788210085759e+01,3.415138393401962702e+01,2.082783426963798235e+01,-3.598795000662827874e+02,-3.598806814399753193e+02,-3.598893591666078464e+02
1.445439770745927888e+02,4.008640859081721430e+01,3.415138464253296746e+01,2.082783497256606253e+01,-3.598816994314390172e+02,-3.598828592426316959e+02,-3.598913785829080325e+02
1.472312502432719441e+02,4.008640927389873099e+01,3.415138532541880068e+01,2.082783565006866766e+01,-3.598838586540065876e+02,-3.598849972962592574e+02,-3.598933611410560616e+02
1.499684835502374085e+02,4.008640993227260907e+01,3.415138598360407940e+01,2.082783630306543898e+01,-3.598859784666514088e+02,-3.598870963263408953e+02,-3.598953075137702058e+02
1.527566058238073197e+02,4.008641056683256920e+01,3.415138661798226138e+01,2.082783693244277856e+01,-3.598880595886680567e+02,-3.598891570451187931e+02,-3.598972183614913547e+02
1.555965631605075146e+02,4.008641117843995971e+01,3.415138722941443916e+01,2.082783753905500745e+01,-3.598901027262230627e+02,-3.598911801518361813e+02,-3.598990943326068646e+02
1.584893192461114211e+02,4.008641176792500005e+01,3.415138781873061191e+01,2.082783812372557009e+01,-3.598921085725951912e+02,-3.598931663329746584e+02,-3.599009360636705992e+02
1.614358556826487074e+02,4.008641233608786081e+01,3.415138838673071575e+01,2.082783868724808940e+01,-3.598940778084100884e+02,-3.598951162624869085e+02,-3.599027441796189919e+02
1.644371723214932786e+02,4.008641288369979350e+01,3.415138893418577481e+01,2.082783923038753215e+01,-3.598960111018716361e+02,-3.598970306020254384e+02,-3.599045192939826165e+02
1.674942876026438228e+02,4.008641341150412529e+01,3.415138946183890312e+01,2.082783975388114683e+01,-3.598979091089880171e+02,-3.598989100011669393e+02,-3.599062620090949736e+02
1.706082389003124433e+02,4.008641392021732486e+01,3.415138997040637037e+01,2.082784025843955789e+01,-3.598997724737949966e+02,-3.599007550976328389e+02,-3.599079729162962167e+02
1.737800828749376478e+02,4.008641441052992604e+01,3.415139046057851857e+01,2.082784074474764324e+01,-3.599016018285738028e+02,-3.599025665175054769e+02,-3.599096525961340944e+02
1.770108958317422037e+02,4.008641488310749423e+01,3.415139093302070705e+01,2.082784121346555395e+01,-3.599033977940661089e+02,-3.599043448754404722e+02,-3.599113016185607989e+02
1.803017740859569926e+02,4.008641533859151451e+01,3.415139138837425037e+01,2.082784166522951708e+01,-3.599051609796842399e+02,-3.599060907748753380e+02,-3.599129205431263472e+02
1.836538343348347553e+02,4.008641577760027985e+01,3.415139182725725675e+01,2.082784210065278785e+01,-3.599068919837179692e+02,-3.599078048082343457e+02,-3.599145099191683812e+02
1.870682140365801729e+02,4.008641620072971534e+01,3.415139225026547365e+01,2.082784252032641703e+01,-3.599085913935378471e+02,-3.599094875571291254e+02,-3.599160702859986145e+02
1.905460717963248385e+02,4.008641660855418110e+01,3.415139265797311907e+01,2.082784292482007515e+01,-3.599102597857940964e+02,-3.599111395925564238e+02,-3.599176021730856405e+02
1.940885877592779707e+02,4.008641700162727517e+01,3.415139305093361344e+01,2.082784331468284478e+01,-3.599118977266123238e+02,-3.599127614750915427e+02,-3.599191061002346714e+02
1.976969640111861963e+02,4.008641738048257253e+01,3.415139342968036829e+01,2.082784369044392747e+01,-3.599135057717857649e+02,-3.599143537550785368e+02,-3.599205825777639802e+02
2.013724249862389399e+02,4.008641774563432847e+01,3.415139379472752523e+01,2.082784405261340055e+01,-3.599150844669636626e+02,-3.599159169728170582e+02,-3.599220321066777046e+02
2.051162178825566684e+02,4.008641809757821761e+01,3.415139414657059547e+01,2.082784440168287787e+01,-3.599166343478364070e+02,-3.599174516587456196e+02,-3.599234551788362069e+02
2.089296130854040712e+02,4.008641843679197336e+01,3.415139448568718450e+01,2.082784473812619197e+01,-3.599181559403174901e+02,-3.599189583336213900e+02,-3.599248522771229091e+02
2.128139045982713355e+02,4.008641876373607715e+01,3.415139481253761744e+01,2.082784506240005840e+01,-3.599196497607216543e+02,-3.599204375086972618e+02,-3.599262238756076044e+02
2.167704104819696340e+02,4.008641907885430555e+01,3.415139512756557849e+01,2.082784537494463706e+01,-3.599211163159401394e+02,-3.599218896858948824e+02,-3.599275704397080631e+02
2.208004733018901504e+02,4.008641938257441950e+01,3.415139543119869359e+01,2.082784567618420013e+01,-3.599225561036128624e+02,-3.599233153579751274e+02,-3.599288924263473746e+02
2.249054605835782752e+02,4.008641967530870431e+01,3.415139572384912015e+01,2.082784596652765075e+01,-3.599239696122969576e+02,-3.599247150087052773e+02,-3.599301902841091874e+02
2.290867652767774700e+02,4.008641995745453102e+01,3.415139600591411551e+01,2.082784624636911275e+01,-3.599253573216328164e+02,-3.599260891130234086e+02,-3.599314644533898218e+02
2.333458062281004572e+02,4.008642022939487504e+01,3.415139627777656273e+01,2.082784651608845650e+01,-3.599267197025065457e+02,-3.599274381371989762e+02,-3.599327153665479386e+02
2.376840286624878331e+02,4.008642049149889885e+01,3.415139653980548928e+01,2.082784677605180690e+01,-3.599280572172099824e+02,-3.599287625389915206e+02,-3.599339434480507975e+02
2.421029046736180135e+02,4.008642074412236411e+01,3.415139679235659287e+01,2.082784702661203724e+01,-3.599293703195974672e+02,-3.599300627678056799e+02,-3.599351491146185822e+02
2.466039337234341247e+02,4.008642098760820716e+01,3.415139703577269614e+01,2.082784726810928078e+01,-3.599306594552397200e+02,-3.599313392648438139e+02,-3.599363327753658268e+02
2.511886431509582280e+02,4.008642122228694404e+01,3.415139727038420858e+01,2.082784750087133929e+01,-3.599319250615751571e+02,-3.599325924632556166e+02,-3.599374948319399437e+02
2.558585886905647726e+02,4.008642144847713951e+01,3.415139749650960255e+01,2.082784772521418049e+01,-3.599331675680581952e+02,-3.599338227882851697e+02,-3.599386356786578176e+02
2.606153549998897461e+02,4.008642166648583327e+01,3.415139771445583250e+01,2.082784794144233587e+01,-3.599343873963051124e+02,-3.599350306574152114e+02,-3.599397557026393883e+02
2.654605561975541832e+02,4.008642187660893796e+01,3.415139792451875422e+01,2.082784814984931643e+01,-3.599355849602370085e+02,-3.599362164805086763e+02,-3.599408552839389586e+02
2.703958364108846126e+02,4.008642207913169386e+01,3.415139812698349431e+01,2.082784835071802121e+01,-3.599367606662202093e+02,-3.599373806599478485e+02,-3.599419347956743991e+02
2.754228703338168884e+02,4.008642227432901706e+01,3.415139832212489779e+01,2.082784854432112098e+01,-3.599379149132042244e+02,-3.599385235907710126e+02,-3.599429946041534549e+02
2.805433637951716150e+02,4.008642246246586893e+01,3.415139851020785500e+01,2.082784873092141709e+01,-3.599390480928569787e+02,-3.599396456608062067e+02,-3.599440350689982324e+02
2.857590543374949448e+02,4.008642264379763276e+01,3.415139869148767815e+01,2.082784891077220379e+01,-3.599401605896979390e+02,-3.599407472508028718e+02,-3.599450565432671851e+02
2.910717118066608009e+02,4.008642281857046186e+01,3.415139886621043530e+01,2.082784908411761648e+01,-3.599412527812283997e+02,-3.599418287345614544e+02,-3.599460593735747125e+02
2.964831389524345582e+02,4.008642298702159934e+01,3.415139903461331272e+01,2.082784925119296560e+01,-3.599423250380596642e+02,-3.599428904790596562e+02,-3.599470439002091098e+02
3.019951720402019077e+02,4.008642314937969076e+01,3.415139919692489912e+01,2.082784941222504216e+01,-3.599433777240386121e+02,-3.599439328445772617e+02,-3.599480104572477330e+02
3.076096814740711238e+02,4.008642330586513935e+01,3.415139935336551957e+01,2.082784956743243399e+01,-3.599444111963713908e+02,-3.599449561848183521e+02,-3.599489593726705721e+02
3.133285724315588823e+02,4.008642345669035478e+01,3.415139950414753400e+01,2.082784971702583121e+01,-3.599454258057445486e+02,-3.599459608470313015e+02,-3.599498909684712089e+02
3.191537855100764887e+02,4.008642360206010125e+01,3.415139964947562135e+01,2.082784986120829629e+01,-3.599464218964438373e+02,-3.599469471721265563e+02,-3.599508055607665256e+02
3.250872973854347379e+02,4.008642374217166804e+01,3.415139978954706379e+01,2.082785000017554466e+01,-3.599473998064714806e+02,-3.599479154947924826e+02,-3.599517034599035128e+02
3.311311214825913680e+02,4.008642387721526745e+01,3.415139992455197415e+01,2.082785013411621122e+01,-3.599483598676602583e+02,-3.599488661436086545e+02,-3.599525849705650558e+02
3.372873086588692217e+02,4.008642400737421951e+01,3.415140005467363693e+01,2.082785026321212030e+01,-3.599493024057866251e+02,-3.599497994411575519e+02,-3.599534503918727637e+02
3.435579478998749892e+02,4.008642413282519357e+01,3.415140018008867884e+01,2.082785038763850594e+01,-3.599502277406808730e+02,-3.599507157041338701e+02,-3.599543000174890608e+02
3.499451670283576732e+02,4.008642425373849250e+01,3.415140030096733881e+01,2.082785050756427836e+01,-3.599511361863358729e+02,-3.599516152434521814e+02,-3.599551341357160936e+02
3.564511334262446667e+02,4.008642437027823746e+01,3.415140041747370248e+01,2.082785062315221580e+01,-3.599520280510137127e+02,-3.599524983643522660e+02,-3.599559530295943546e+02
3.630780547701017440e+02,4.008642448260262370e+01,3.415140052976590823e+01,2.082785073455922742e+01,-3.599529036373499480e+02,-3.599533653665025668e+02,-3.599567569769981787e+02
3.698281797802666233e+02,4.008642459086414078e+01,3.415140063799641013e+01,2.082785084193654157e+01,-3.599537632424565459e+02,-3.599542165441023371e+02,-3.599575462507302177e+02
3.767037989839092802e+02,4.008642469520972895e+01,3.415140074231211287e+01,2.082785094542991899e+01,-3.599546071580225544e+02,-3.599550521859809464e+02,-3.599583211186139238e+02
3.837072454922792417e+02,4.008642479578104201e+01,3.415140084285461342e+01,2.082785104517984109e+01,-3.599554356704133511e+02,-3.599558725756961053e+02,-3.599590818435846700e+02
3.908408957924024776e+02,4.008642489271459652e+01,3.415140093976039992e+01,2.082785114132171245e+01,-3.599562490607674476e+02,-3.599566779916300447e+02,-3.599598286837785395e+02
3.981071705534977241e+02,4.008642498614196370e+01,3.415140103316100806e+01,2.082785123398604199e+01,-3.599570476050921570e+02,-3.599574687070841605e+02,-3.599605618926202624e+02
4.055085354483843503e+02,4.008642507618998252e+01,3.415140112318321997e+01,2.082785132329861000e+01,-3.599578315743570442e+02,-3.599582449903715542e+02,-3.599612817189091629e+02
4.130475019901610381e+02,4.008642516298087344e+01,3.415140120994924899e+01,2.082785140938065993e+01,-3.599586012345860695e+02,-3.599590071049079256e+02,-3.599619884069035152e+02
4.207266283844437567e+02,4.008642524663245155e+01,3.415140129357686760e+01,2.082785149234904054e+01,-3.599593568469477418e+02,-3.599597553093013289e+02,-3.599626821964031933e+02
4.285485203974392334e+02,4.008642532725828289e+01,3.415140137417959920e+01,2.082785157231637285e+01,-3.599600986678436243e+02,-3.599604898574397112e+02,-3.599633633228315830e+02
4.365158322401656505e+02,4.008642540496779105e+01,3.415140145186684606e+01,2.082785164939121358e+01,-3.599608269489957593e+02,-3.599612109985770303e+02,-3.599640320173149917e+02
4.446312674691083657e+02,4.008642547986647031e+01,3.415140152674407403e+01,2.082785172367817950e+01,-3.599615419375314787e+02,-3.599619189774178949e+02,-3.599646885067612629e+02
4.528975799036204535e+02,4.008642555205599933e+01,3.415140159891292626e+01,2.082785179527812147e+01,-3.599622438760676459e+02,-3.599626140342006124e+02,-3.599653330139367995e+02
4.613175745603790574e+02,4.008642562163436196e+01,3.415140166847135106e+01,2.082785186428821689e+01,-3.599629330027930791e+02,-3.599632964047786459e+02,-3.599659657575419374e+02
4.698941086052150808e+02,4.008642568869600353e+01,3.415140173551377956e+01,2.082785193080215436e+01,-3.599636095515489274e+02,-3.599639663207008198e+02,-3.599665869522854678e+02
4.786300923226380064e+02,4.008642575333196589e+01,3.415140180013123228e+01,2.082785199491021899e+01,-3.599642737519085927e+02,-3.599646240092895937e+02,-3.599671968089573397e+02
4.875284901033859910e+02,4.008642581562997975e+01,3.415140186241139730e+01,2.082785205669942741e+01,-3.599649258292550371e+02,-3.599652696937183123e+02,-3.599677955345001124e+02
4.965923214503357599e+02,4.008642587567462101e+01,3.415140192243883632e+01,2.082785211625366983e+01,-3.599655660048577488e+02,-3.599659035930872051e+02,-3.599683833320792701e+02
5.058246620031137581e+02,4.008642593354738892e+01,3.415140198029502017e+01,2.082785217365377051e+01,-3.599661944959474340e+02,-3.599665259224973397e+02,-3.599689604011520601e+02
5.152286445817561571e+02,4.008642598932684109e+01,3.415140203605849933e+01,2.082785222897765820e+01,-3.599668115157900843e+02,-3.599671368931237225e+02,-3.599695269375354769e+02
5.248074602497722481e+02,4.008642604308868584e+01,3.415140208980494663e+01,2.082785228230042662e+01,-3.599674172737591675e+02,-3.599677367122871487e+02,-3.599700831334722579e+02
5.345643593969713265e+02,4.008642609490592434e+01,3.415140214160733478e+01,2.082785233369445876e+01,-3.599680119754065686e+02,-3.599683255835244040e+02,-3.599706291776963099e+02
5.445026528424208436e+02,4.008642614484887901e+01,3.415140219153598622e+01,2.082785238322951926e+01,-3.599685958225325066e+02,-3.599689037066571018e+02,-3.599711652554970556e+02
5.546257129579104230e+02,4.008642619298534981e+01,3.415140223965867250e+01,2.082785243097284678e+01,-3.599691690132540316e+02,-3.599694712778600092e+02,-3.599716915487817914e+02
5.649369748123021964e+02,4.008642623938068539e+01,3.415140228604071382e+01,2.082785247698925701e+01,-3.599697317420719855e+02,-3.599700284897271558e+02,-3.599722082361376465e+02
5.754399373371566071e+02,4.008642628409784692e+01,3.415140233074506426e+01,2.082785252134121023e+01,-3.599702841999373391e+02,-3.599705755313374311e+02,-3.599727154928922914e+02
5.861381645140285173e+02,4.008642632719755028e+01,3.415140237383241839e+01,2.082785256408890362e+01,-3.599708265743158222e+02,-3.599711125883185900e+02,-3.599732134911732828e+02
5.970352865838366370e+02,4.008642636873829446e+01,3.415140241536126808e+01,2.082785260529037430e+01,-3.599713590492514754e+02,-3.599716398429103492e+02,-3.599737023999665553e+02
6.081350012787175956e+02,4.008642640877646812e+01,3.415140245538796648e+01,2.082785264500154554e+01,-3.599718818054291773e+02,-3.599721574740262326e+02,-3.599741823851735489e+02
6.194410750767812033e+02,4.008642644736642779e+01,3.415140249396687011e+01,2.082785268327633332e+01,-3.599723950202360925e+02,-3.599726656573141668e+02,-3.599746536096678824e+02
6.309573444801930009e+02,4.008642648456054758e+01,3.415140253115033886e+01,2.082785272016668188e+01,-3.599728988678215273e+02,-3.599731645652162797e+02,-3.599751162333503771e+02
6.426877173170194055e+02,4.008642652040931864e+01,3.415140256698884258e+01,2.082785275572266670e+01,-3.599733935191563319e+02,-3.599736543670270521e+02,-3.599755704132032861e+02
6.546361740672747374e+02,4.008642655496140605e+01,3.415140260153103213e+01,2.082785278999256207e+01,-3.599738791420907660e+02,-3.599741352289512974e+02,-3.599760163033435560e+02
6.668067692136219193e+02,4.008642658826371274e+01,3.415140263482379623e+01,2.082785282302287655e+01,-3.599743559014114567e+02,-3.599746073141600391e+02,-3.599764540550753509e+02
6.792036326171842120e+02,4.008642662036144344e+01,3.415140266691232540e+01,2.082785285485845606e+01,-3.599748239588974457e+02,-3.599750707828462168e+02,-3.599768838169412106e+02
6.918309709189362593e+02,4.008642665129816152e+01,3.415140269784019011e+01,2.082785288554251224e+01,-3.599752834733749296e+02,-3.599755257922789156e+02,-3.599773057347723011e+02
7.046930689671467007e+02,4.008642668111587426e+01,3.415140272764935503e+01,2.082785291511669001e+01,-3.599757346007711476e+02,-3.599759724968566275e+02,-3.599777199517383224e+02
7.177942912713615442e+02,4.008642670985504708e+01,3.415140275638029976e+01,2.082785294362114925e+01,-3.599761774941674162e+02,-3.599764110481600596e+02,-3.599781266083956552e+02
7.311390834834173802e+02,4.008642673755470298e+01,3.415140278407201890e+01,2.082785297109456835e+01,-3.599766123038510273e+02,-3.599768415950028952e+02,-3.599785258427353938e+02
7.447319739059888661e+02,4.008642676425242968e+01,3.415140281076210016e+01,2.082785299757425435e+01,-3.599770391773662936e+02,-3.599772642834829526e+02,-3.599789177902299002e+02
7.585775750291835493e+02,4.008642678998447906e+01,3.415140283648677411e+01,2.082785302309613940e+01,-3.599774582595643437e+02,-3.599776792570312978e+02,-3.599793025838789617e+02
7.726805850957022130e+02,4.008642681478576719e+01,3.415140286128095681e+01,2.082785304769487311e+01,-3.599778696926526322e+02,-3.599780866564612438e+02,-3.599796803542548105e+02
7.870457896950985059e+02,4.008642683868997381e+01,3.415140288517832090e+01,2.082785307140385100e+01,-3.599782736162430865e+02,-3.599784866200159286e+02,-3.599800512295465182e+02
8.016780633876788897e+02,4.008642686172954228e+01,3.415140290821128843e+01,2.082785309425524645e+01,-3.599786701673992866e+02,-3.599788792834151536e+02,-3.599804153356034817e+02
8.165823713585922405e+02,4.008642688393574360e+01,3.415140293041113040e+01,2.082785311628008529e+01,-3.599790594806831905e+02,-3.599792647799015981e+02,-3.599807727959779413e+02
8.317637711026708303e+02,4.008642690533872610e+01,3.415140295180798091e+01,2.082785313750827072e+01,-3.599794416882008363e+02,-3.599796432402862365e+02,-3.599811237319672159e+02
8.472274141405963519e+02,4.008642692596754387e+01,3.415140297243088696e+01,2.082785315796860459e+01,-3.599798169196469644e+02,-3.599800147929921650e+02,-3.599814682626546869e+02
8.629785477669702232e+02,4.008642694585019939e+01,3.415140299230784393e+01,2.082785317768887268e+01,-3.599801853023490708e+02,-3.599803795640987119e+02,-3.599818065049501001e+02
8.790225168308842285e+02,4.008642696501367908e+01,3.415140301146583113e+01,2.082785319669583401e+01,-3.599805469613107221e+02,-3.599807376773838428e+02,-3.599821385736295269e+02
8.953647655495936988e+02,4.008642698348399591e+01,3.415140302993086152e+01,2.082785321501530262e+01,-3.599809020192539606e+02,-3.599810892543664522e+02,-3.599824645813740744e+02
9.120108393559096385e+02,4.008642700128622494e+01,3.415140304772798885e+01,2.082785323267213329e+01,-3.599812505966608569e+02,-3.599814344143474045e+02,-3.599827846388081412e+02
9.289663867799363288e+02,4.008642701844452461e+01,3.415140306488137867e+01,2.082785324969030327e+01,-3.599815928118144939e+02,-3.599817732744501200e+02,-3.599830988545370474e+02
9.462371613657928719e+02,4.008642703498219362e+01,3.415140308141430836e+01,2.082785326609290522e+01,-3.599819287808388708e+02,-3.599821059496602516e+02,-3.599834073351839834e+02
9.638290236239706701e+02,4.008642705092167802e+01,3.415140309734923107e+01,2.082785328190221108e+01,-3.599822586177388075e+02,-3.599824325528647364e+02,-3.599837101854257071e+02
9.817479430199844046e+02,4.008642706628462804e+01,3.415140311270776863e+01,2.082785329713967570e+01,-3.599825824344379726e+02,-3.599827531948901083e+02,-3.599840075080287534e+02
9.999999999999998863e+02,4.008642708109186970e+01,3.415140312751077545e+01,2.082785331182599364e+01,-3.599829003408174799e+02,-3.599830679845400141e+02,-3.599842994038838810e+02
1.018591388054117033e+03,4.008642709536352555e+01,3.415140314177834568e+01,2.082785332598108852e+01,-3.599832124447526098e+02,-3.599833770286323897e+02,-3.599845859720402359e+02
1.037528415818012718e+03,4.008642710911896501e+01,3.415140315552983452e+01,2.082785333962418051e+01,-3.599835188521499276e+02,-3.599836804320354418e+02,-3.599848673097392862e+02
1.056817509213658468e+03,4.008642712237684691e+01,3.415140316878392923e+01,2.082785335277378636e+01,-3.599838196669829813e+02,-3.599839782977031746e+02,-3.599851435124475643e+02
1.076465213629835034e+03,4.008642713515519063e+01,3.415140318155860655e+01,2.082785336544775845e+01,-3.599841149913274307e+02,-3.599842707267106903e+02,-3.599854146738891814e+02
1.096478196143185187e+03,4.008642714747131919e+01,3.415140319387121082e+01,2.082785337766330258e+01,-3.599844049253960065e+02,-3.599845578182881241e+02,-3.599856808860775459e+02
1.116863247780561096e+03,4.008642715934196588e+01,3.415140320573845401e+01,2.082785338943700282e+01,-3.599846895675721612e+02,-3.599848396698545798e+02,-3.599859422393466843e+02
1.137627285823431066e+03,4.008642717078323869e+01,3.415140321717645122e+01,2.082785340078483216e+01,-3.599849690144438910e+02,-3.599851163770508720e+02,-3.599861988223818230e+02
1.158777356155126199e+03,4.008642718181066300e+01,3.415140322820072782e+01,2.082785341172219518e+01,-3.599852433608361366e+02,-3.599853880337723808e+02,-3.599864507222494581e+02
1.180320635651729845e+03,4.008642719243922414e+01,3.415140323882623363e+01,2.082785342226394931e+01,-3.599855126998430137e+02,-3.599856547322006008e+02,-3.599866980244270849e+02
1.202264434617413144e+03,4.008642720268333903e+01,3.415140324906741398e+01,2.082785343242439779e+01,-3.599857771228596448e+02,-3.599859165628345750e+02,-3.599869408128319037e+02
1.224616199265048863e+03,4.008642721255691299e+01,3.415140325893815287e+01,2.082785344221732871e+01,-3.599860367196129687e+02,-3.599861736145215332e+02,-3.599871791698495258e+02
1.247383514242943193e+03,4.008642722207334685e+01,3.415140326845187246e+01,2.082785345165604340e+01,-3.599862915781921515e+02,-3.599864259744869628e+02,-3.599874131763618834e+02
