time,vin,vout_buf,vout_st
1.284869540000000143e-01,3.791834399999999827e-01,1.262006900000000034e-08,5.628805670000000485e-10
1.290556519999999929e-01,1.359646870000000007e-01,1.310567890000000066e-09,1.939666490000000063e-09
1.293895629999999852e-01,1.388725540000000092e-01,1.310193199999999987e-09,1.935499550000000049e-09
1.299999999999999767e-01,1.441885470000000002e-01,1.309962410000000079e-09,1.932130100000000059e-09
1.302671289999999815e-01,3.076005889999999798e-01,9.454334319999999768e-10,4.923690689999999747e-10
1.310000000000000053e-01,7.559233079999999605e-01,-2.077213729999999875e-07,7.824888820000000176e-10
1.312079549999999872e-01,5.943287229999999477e-01,1.147954489999999975e-08,2.690191380000000143e-09
1.320000000000000062e-01,-2.114181139999999834e-02,-1.569202820000000154e-08,2.725649289999999931e-09
1.321663640000000084e-01,1.019608010000000037e-01,4.970073329999999513e-10,-1.331258859999999897e-09
1.328318200000000171e-01,5.943713280000000321e-01,-1.654618409999999886e-08,-1.465533720000000032e-09
1.330733399999999844e-01,6.876119889999999790e-01,1.197421090000000127e-07,-2.334650709999999748e-10
1.335133819999999860e-01,5.003780920000000521e-01,5.940588429999999889e-09,-2.088774799999999995e-10
1.340586719999999898e-01,2.855888289999999885e-01,1.237044020000000021e-09,1.589078750000000074e-09
1.344107060000000187e-01,2.391614250000000108e-01,1.234816759999999920e-09,1.596188480000000101e-09
1.350000000000000089e-01,1.614433040000000097e-01,1.234214380000000094e-09,1.594205230000000070e-09
1.352816269999999876e-01,2.585525690000000099e-01,9.925426520000000752e-10,6.415810850000000473e-10
1.360000000000000098e-01,5.062585969999999769e-01,-1.163014279999999936e-09,6.398989950000000031e-10
1.362253019999999926e-01,5.144347449999999711e-01,7.038058839999999995e-10,1.376737340000000087e-09
1.369999999999999829e-01,5.425483859999999936e-01,1.903148749999999900e-10,1.378991419999999927e-09
1.371802410000000083e-01,4.424773559999999883e-01,-3.215178030000000174e-09,1.897901019999999820e-09
1.379012059999999984e-01,4.219320669999999940e-02,-3.719209000000000117e-09,1.917906790000000019e-09
1.380646110000000037e-01,3.020102690000000048e-02,1.550715569999999908e-09,2.825103939999999865e-09
1.384522749999999858e-01,2.873537549999999885e-01,1.544836100000000011e-09,2.819068339999999911e-09
1.389999999999999847e-01,6.506816579999999961e-01,-1.764147989999999939e-07,4.454667590000000104e-09
1.391850420000000088e-01,6.240188869999999666e-01,1.887087119999999935e-08,2.300929550000000099e-09
1.398146019999999823e-01,5.333052369999999875e-01,2.690753699999999979e-09,2.295044860000000109e-09
1.400839409999999896e-01,4.897463719999999854e-01,2.902459230000000007e-09,1.054302520000000027e-09
1.405875899999999845e-01,3.886775889999999900e-01,1.554400009999999971e-09,1.053824660000000065e-09
1.410671530000000007e-01,3.099676820000000221e-01,1.206669480000000094e-09,1.487829759999999986e-09
1.414700720000000023e-01,3.342670469999999838e-01,1.204203459999999943e-09,1.490867569999999972e-09
1.420537219999999934e-01,4.075542019999999765e-01,1.148794609999999981e-09,2.303594279999999941e-09
1.423760570000000003e-01,6.555224670000000531e-01,-1.020324040000000064e-07,2.893091830000000071e-09
1.430000000000000160e-01,1.135513980000000034e+00,-1.141453389999999903e-06,3.507541370000000176e-09
1.431835030000000175e-01,9.986681609999999987e-01,6.909834750000000166e-07,3.515369119999999834e-09
1.439175139999999964e-01,4.512848130000000069e-01,-1.846728509999999909e-07,3.448517420000000086e-09
1.440662620000000005e-01,4.120650840000000259e-01,1.437527919999999935e-09,2.605143649999999883e-09
1.444597920000000035e-01,5.444635549999999879e-01,-5.423976800000000344e-09,2.822408720000000064e-09
1.449999999999999900e-01,7.262100339999999488e-01,-1.254682430000000036e-07,5.394556799999999840e-09
1.451091880000000001e-01,6.400116080000000096e-01,9.968966939999999849e-08,3.761752639999999933e-09
1.455056389999999922e-01,3.270334690000000211e-01,-1.879381359999999955e-08,3.773425359999999872e-09
1.460528600000000066e-01,-6.739339099999999694e-02,1.434828230000000074e-09,2.312152200000000001e-09
1.463700209999999891e-01,-9.231229979999999724e-02,1.434504850000000056e-09,2.306273800000000114e-09
1.469999999999999918e-01,-1.418089839999999990e-01,1.434194560000000034e-09,2.302250979999999802e-09
1.472537280000000004e-01,-9.251581669999999966e-03,9.566583259999999079e-10,4.880239250000000478e-10
1.479999999999999927e-01,3.806290809999999802e-01,9.054307499999999755e-10,4.606835660000000091e-10
1.482029830000000103e-01,2.814067379999999896e-01,1.445235139999999924e-09,2.580845739999999878e-09
1.489999999999999936e-01,-1.081924739999999968e-01,1.440181909999999910e-09,2.571061719999999815e-09
1.491623860000000079e-01,-2.404180980000000106e-02,6.981347710000000437e-10,-5.391181809999999986e-10
1.498119310000000093e-01,3.125609080000000262e-01,6.919144649999999780e-10,-5.330232030000000055e-10
1.500866060000000113e-01,4.676577410000000157e-01,-6.463332280000000595e-11,1.099533480000000020e-09
1.506062420000000013e-01,8.134800239999999683e-01,-3.399570689999999903e-07,5.010305749999999513e-10
1.510454189999999863e-01,1.060123930000000048e+00,4.068781269999999831e-07,-1.070143920000000079e-09
1.513179320000000161e-01,9.676902459999999762e-01,3.154713910000000218e-07,-1.034224879999999996e-09
1.519999999999999962e-01,7.363393200000000194e-01,1.178457980000000037e-07,-1.023500539999999957e-09
1.522180100000000147e-01,6.309084569999999781e-01,4.905084580000000077e-08,1.234816360000000000e-09
1.529999999999999971e-01,2.527342550000000188e-01,-2.075390210000000114e-09,1.248380470000000010e-09
1.531744080000000119e-01,2.582142829999999889e-01,8.999506629999999543e-10,2.650173729999999824e-10
1.538720409999999872e-01,2.801344279999999909e-01,8.999094200000000504e-10,2.721545990000000103e-10
1.540930180000000260e-01,3.256693039999999928e-01,1.207648069999999945e-09,1.544362940000000100e-09
1.546511240000000009e-01,5.747551979999999672e-01,-1.142637790000000056e-08,1.653985230000000044e-09
1.550744139999999938e-01,7.280147139999999517e-01,1.152412909999999929e-08,6.533990389999999561e-10
1.555208989999999902e-01,7.133400060000000265e-01,1.002502170000000073e-08,7.071390160000000010e-10
1.560595310000000013e-01,6.891777679999999684e-01,3.785676120000000274e-08,1.001769090000000026e-09
1.564167189999999819e-01,6.386845129999999537e-01,2.388202669999999863e-08,1.003440700000000017e-09
1.570000000000000007e-01,5.562300650000000513e-01,8.693847089999999361e-09,1.008895540000000088e-09
1.572857500000000019e-01,3.979444309999999874e-01,-7.348370889999999962e-09,1.437768880000000066e-09
1.580000000000000016e-01,2.300355640000000066e-03,-7.430545889999999836e-09,1.454117019999999897e-09
1.582285999999999970e-01,1.243096469999999953e-01,7.931989890000000157e-10,-1.867204220000000005e-10
1.590000000000000024e-01,5.360235939999999921e-01,-3.051649480000000065e-09,-2.759838480000000110e-10
1.591828799999999988e-01,6.259939239999999794e-01,-6.649381379999999661e-08,9.504429310000000469e-10
1.599144010000000116e-01,9.858752400000000415e-01,-4.771694340000000418e-07,9.801593589999999513e-10
1.600451069999999920e-01,9.979964110000000277e-01,7.102499850000000487e-07,-8.711967059999999988e-10
1.603157490000000074e-01,8.180549299999999580e-01,3.876037700000000205e-07,-8.613343780000000456e-10
1.610000000000000042e-01,3.631180460000000276e-01,3.054723630000000303e-08,-8.982723439999999996e-10
1.612165140000000052e-01,5.077787270000000408e-01,-4.430314959999999944e-09,-9.164021349999999562e-10
1.620000000000000051e-01,1.031254410000000066e+00,-7.443927880000000125e-07,-1.143672539999999984e-09
1.621488470000000126e-01,9.997880999999999574e-01,2.568921550000000015e-07,2.011122000000000203e-09
1.627442339999999876e-01,8.739228100000000499e-01,1.822546009999999950e-07,1.935627080000000087e-09
1.630793850000000211e-01,7.814513990000000465e-01,2.432116180000000115e-07,8.397107610000000074e-10
1.635556950000000009e-01,5.510378569999999643e-01,2.477200929999999973e-08,8.276683049999999940e-10
1.640635079999999968e-01,3.501202299999999767e-01,1.352240019999999961e-09,2.174568289999999898e-09
1.644445559999999917e-01,4.342038449999999772e-01,1.123675199999999908e-09,2.192485559999999810e-09
1.650000000000000078e-01,5.567705499999999752e-01,-9.939399559999999513e-09,2.002127309999999796e-09
1.652842840000000035e-01,7.330141629999999964e-01,-2.311559879999999916e-07,6.892873850000000401e-10
1.660000000000000087e-01,1.176726839999999941e+00,-1.034070730000000101e-06,6.661491360000000391e-10
1.662274269999999832e-01,1.065580439999999962e+00,5.796418399999999721e-07,2.314065039999999879e-09
1.669999999999999818e-01,6.880146660000000525e-01,9.287615019999999558e-08,2.297916219999999975e-09
1.671819420000000000e-01,6.353316030000000225e-01,4.467074550000000005e-08,8.366840159999999915e-10
1.679097090000000181e-01,4.245993639999999791e-01,-1.460564480000000074e-09,8.254290480000000318e-10
1.680970360000000052e-01,3.917164699999999833e-01,1.205176369999999927e-09,1.310909780000000028e-09
1.686792490000000033e-01,3.512878249999999980e-01,1.184196069999999973e-09,1.323266889999999920e-09
1.690776279999999798e-01,3.750791600000000225e-01,1.241799659999999925e-09,1.916423669999999894e-09
1.695433990000000113e-01,6.514640329999999979e-01,-6.759327830000000285e-08,2.281782560000000189e-09
1.700537899999999825e-01,8.815376780000000467e-01,5.589650840000000428e-07,-3.975011109999999989e-10
1.703765279999999993e-01,6.363189120000000143e-01,1.303743590000000052e-07,-2.707933360000000156e-10
1.710000000000000131e-01,1.626003560000000014e-01,9.027882749999999360e-08,-8.077961659999999629e-11
1.712581910000000041e-01,2.930018930000000132e-01,7.125416539999999878e-10,-2.088027809999999887e-10
1.720000000000000140e-01,6.676597239999999545e-01,-6.922019849999999919e-08,-4.524348630000000302e-11
1.722065519999999850e-01,5.828755359999999719e-01,1.632539659999999964e-08,2.196211440000000013e-09
1.730000000000000149e-01,2.571867079999999861e-01,-3.398996780000000078e-09,2.186640049999999819e-09
1.731652419999999970e-01,3.913016850000000102e-01,3.544829979999999859e-10,-1.129959879999999976e-09
1.738262100000000088e-01,9.277616789999999503e-01,-6.276813919999999868e-07,-7.885807559999999766e-10
1.740474729999999803e-01,1.023642299999999894e+00,1.113377379999999901e-06,-1.511591429999999906e-09
1.743323129999999888e-01,7.526075749999999731e-01,4.282267130000000048e-07,-1.520166080000000047e-09
1.749999999999999889e-01,1.172816299999999978e-01,2.201652040000000119e-07,-1.428053350000000081e-09
1.752278720000000067e-01,1.051184559999999990e-01,7.301237910000000314e-10,5.444941190000000304e-11
1.759999999999999898e-01,6.390446760000000059e-02,7.303908319999999609e-10,5.929411019999999736e-11
1.761822979999999872e-01,8.441560419999999398e-02,1.050585320000000026e-09,8.647317849999999600e-10
1.769114880000000056e-01,1.664601619999999949e-01,1.050576870000000021e-09,8.661034410000000024e-10
1.770972249999999970e-01,2.365569479999999891e-01,1.238453239999999956e-09,1.616133869999999953e-09
1.776805779999999779e-01,5.973844459999999579e-01,-1.943884279999999908e-08,1.486020169999999933e-09
1.780744739999999826e-01,8.188367899999999810e-01,-1.662280890000000032e-07,6.303708340000000195e-10
1.785213210000000106e-01,9.620959780000000183e-01,-2.845899139999999884e-07,7.306521230000000220e-10
1.790595799999999960e-01,1.076052749999999891e+00,8.909222800000000515e-07,-1.574083220000000031e-10
1.794170570000000187e-01,8.390068880000000062e-01,4.333945020000000173e-07,-1.588459809999999994e-10
1.800000000000000211e-01,4.524534390000000128e-01,1.020800750000000056e-07,-2.444475950000000074e-10
1.802859820000000113e-01,5.111471229999999810e-01,-1.674615520000000054e-09,2.847375650000000003e-10
1.810000000000000220e-01,6.576890260000000099e-01,-3.797961019999999812e-08,2.495639980000000094e-10
1.812002450000000098e-01,6.066517000000000159e-01,2.255482459999999948e-08,1.588621680000000081e-09
1.819999999999999951e-01,4.028145890000000007e-01,-3.424122330000000205e-09,1.587707609999999993e-09
1.821601959999999965e-01,3.695655070000000153e-01,1.131751230000000046e-09,1.016438270000000004e-09
1.828009800000000018e-01,2.365691819999999890e-01,1.089066660000000056e-09,1.018230820000000043e-09
1.830854379999999892e-01,1.834670369999999995e-01,1.133444760000000077e-09,1.190804709999999954e-09
1.835980650000000047e-01,1.126967489999999988e-01,1.133238189999999906e-09,1.191538309999999919e-09
1.840683499999999917e-01,9.441246039999999506e-02,1.344974850000000056e-09,2.032776480000000124e-09
1.844784520000000150e-01,3.176393880000000225e-01,1.330706999999999921e-09,2.014446130000000139e-09
1.850546799999999992e-01,5.871025109999999936e-01,2.242627709999999910e-08,2.002010449999999933e-10
1.853827620000000065e-01,5.005447760000000246e-01,4.636072409999999877e-09,2.623366179999999950e-10
1.859999999999999987e-01,3.376987510000000192e-01,3.251642980000000198e-09,2.819438519999999855e-10
1.862624650000000159e-01,4.458083019999999896e-01,2.899212140000000083e-10,2.556202770000000162e-10
1.869999999999999996e-01,7.495994070000000509e-01,-1.595970579999999950e-07,1.292773850000000011e-10
1.872099720000000023e-01,6.826038250000000529e-01,7.010864850000000474e-08,1.718412019999999966e-09
1.880000000000000004e-01,4.305303899999999850e-01,-1.433875250000000073e-08,1.693253159999999932e-09
1.881679780000000135e-01,3.806842570000000259e-01,1.248647400000000024e-09,1.034751899999999953e-09
1.888398880000000113e-01,1.812997259999999944e-01,1.174610500000000097e-09,1.039960930000000002e-09
1.890895879999999751e-01,1.476377379999999906e-01,1.232291140000000003e-09,1.583164570000000031e-09
1.896271170000000117e-01,2.307374140000000018e-01,1.231321269999999912e-09,1.581176799999999924e-09
1.900716699999999981e-01,2.827074549999999964e-01,1.035169850000000008e-09,7.950181669999999935e-10
1.905016929999999997e-01,2.486504529999999935e-01,1.034372029999999961e-09,7.959093960000000337e-10
1.910573359999999943e-01,2.626355590000000184e-01,1.537773629999999994e-09,2.818643490000000139e-09
1.914013549999999952e-01,5.833360069999999897e-01,-2.403187359999999914e-08,2.473073850000000009e-09
1.920000000000000040e-01,1.141404649999999910e+00,-1.408359510000000015e-06,1.762906639999999989e-09
1.921225480000000041e-01,1.077481249999999946e+00,6.644807959999999543e-07,3.342329870000000017e-09
1.926127420000000035e-01,8.217875639999999704e-01,2.799687029999999918e-07,3.321999799999999838e-09
1.930653589999999920e-01,6.371308159999999887e-01,-3.734438630000000246e-08,2.038428410000000115e-09
1.934575139999999971e-01,7.411946200000000262e-01,-9.323857179999999782e-08,2.094365859999999835e-09
1.940000000000000058e-01,8.851509159999999543e-01,-1.896017269999999950e-07,2.434251650000000056e-09
1.941176770000000162e-01,8.175114820000000115e-01,2.979297269999999841e-07,2.714248929999999793e-09
1.945659439999999907e-01,5.598533319999999813e-01,-7.353811410000000142e-09,2.673810040000000068e-09
1.950597689999999940e-01,3.016633360000000041e-01,1.300103190000000033e-09,1.808571900000000079e-09
1.954183820000000016e-01,2.494616070000000019e-01,1.296082699999999967e-09,1.823522599999999925e-09
1.960000000000000075e-01,1.647982179999999963e-01,1.295161610000000040e-09,1.819765909999999992e-09
1.962868909999999911e-01,3.305463599999999835e-01,9.113661029999999564e-10,3.913051680000000191e-10
1.969999999999999807e-01,7.425376380000000553e-01,-1.898712800000000032e-07,6.615769830000000272e-10
1.972171320000000172e-01,8.471330950000000026e-01,-3.116633179999999918e-07,1.316911389999999941e-09
1.979999999999999816e-01,1.224251269999999892e+00,-8.874483399999999828e-07,1.268541359999999901e-09
1.981737060000000050e-01,1.156769390000000008e+00,6.372253620000000063e-07,2.346512750000000046e-09
