time,Vind,Vinp,Vinn,Voutp,Voutn,Vout
2.038660399999999928e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496728150000000035e+00,9.542096689999999756e-03,1.487186050000000037e+00
2.038785400000000081e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496732249999999986e+00,9.532634669999999824e-03,1.487199610000000005e+00
2.038910399999999790e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496736290000000080e+00,9.523207060000000307e-03,1.487213080000000076e+00
2.039035399999999942e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496740280000000034e+00,9.513813050000000104e-03,1.487226469999999967e+00
2.039160400000000095e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496744220000000070e+00,9.504453629999999598e-03,1.487239769999999961e+00
2.039285400000000248e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496748109999999965e+00,9.495128690000000093e-03,1.487252980000000058e+00
2.039410399999999957e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496751949999999942e+00,9.485837080000000116e-03,1.487266109999999975e+00
2.039535400000000109e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496755740000000001e+00,9.476578870000000251e-03,1.487279159999999933e+00
2.039660400000000262e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496759479999999920e+00,9.467354569999999331e-03,1.487292129999999934e+00
2.039785399999999971e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496763180000000082e+00,9.458164570000000132e-03,1.487305019999999978e+00
2.039910400000000124e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496766830000000104e+00,9.449007909999999552e-03,1.487317830000000063e+00
2.040035400000000276e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496770439999999924e+00,9.439884929999999702e-03,1.487330559999999968e+00
2.040160399999999985e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496774009999999988e+00,9.430795489999999406e-03,1.487343209999999916e+00
2.040285399999999694e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496777529999999912e+00,9.421739119999999676e-03,1.487355790000000066e+00
2.040410399999999846e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496781010000000078e+00,9.412715970000000779e-03,1.487368290000000037e+00
2.040535399999999999e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496784440000000105e+00,9.403726209999999433e-03,1.487380719999999990e+00
2.040660399999999708e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496787840000000092e+00,9.394770360000000500e-03,1.487393069999999984e+00
2.040785399999999861e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496791200000000099e+00,9.385847949999999787e-03,1.487405349999999959e+00
2.040910400000000013e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496794519999999906e+00,9.376958079999999154e-03,1.487417559999999916e+00
2.041035400000000166e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496797799999999956e+00,9.368101259999999167e-03,1.487429700000000077e+00
2.041160399999999875e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496801049999999966e+00,9.359277209999999209e-03,1.487441769999999996e+00
2.041285400000000028e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496804259999999998e+00,9.350485889999999439e-03,1.487453769999999897e+00
2.041410400000000180e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496807430000000050e+00,9.341728080000000212e-03,1.487465700000000002e+00
2.041535399999999889e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496810570000000062e+00,9.333002840000000078e-03,1.487477570000000027e+00
2.041660400000000042e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496813680000000035e+00,9.324309700000000048e-03,1.487489370000000033e+00
2.041785400000000195e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496816750000000029e+00,9.315648949999999831e-03,1.487501100000000021e+00
2.041910400000000347e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496819780000000044e+00,9.307020239999999958e-03,1.487512759999999989e+00
2.042035400000000056e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496822789999999959e+00,9.298423809999999470e-03,1.487524360000000101e+00
2.042160400000000209e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496825759999999894e+00,9.289859629999999355e-03,1.487535899999999911e+00
2.042285400000000362e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496828700000000012e+00,9.281327969999999400e-03,1.487547369999999924e+00
2.042410399999999626e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496831610000000090e+00,9.272827900000000720e-03,1.487558780000000080e+00
2.042535399999999779e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496834489999999906e+00,9.264359870000000649e-03,1.487570129999999935e+00
2.042660399999999932e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496837339999999905e+00,9.255924299999999244e-03,1.487581419999999932e+00
2.042785399999999640e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496840170000000025e+00,9.247520489999999302e-03,1.487592650000000072e+00
2.042910399999999793e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496842959999999945e+00,9.239148690000000691e-03,1.487603809999999971e+00
2.043035399999999946e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496845729999999985e+00,9.230808360000000365e-03,1.487614919999999952e+00
2.043160400000000099e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496848469999999987e+00,9.222498710000000613e-03,1.487625970000000075e+00
2.043285399999999807e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496851179999999948e+00,9.214220690000000241e-03,1.487636959999999897e+00
2.043410399999999960e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496853870000000031e+00,9.205973750000000580e-03,1.487647900000000023e+00
2.043535400000000113e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496856530000000074e+00,9.197757629999999199e-03,1.487658769999999908e+00
2.043660399999999822e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496859170000000017e+00,9.189572959999999652e-03,1.487669590000000097e+00
2.043785399999999974e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496861779999999920e+00,9.181418460000000115e-03,1.487680359999999924e+00
2.043910400000000127e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496864360000000005e+00,9.173294990000000620e-03,1.487691069999999893e+00
2.044035400000000280e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496866919999999990e+00,9.165202379999999246e-03,1.487701720000000005e+00
2.044160399999999989e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496869460000000096e+00,9.157140669999999302e-03,1.487712319999999977e+00
2.044285400000000141e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496871980000000102e+00,9.149109140000000195e-03,1.487722870000000031e+00
2.044410400000000294e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496874470000000068e+00,9.141108449999999289e-03,1.487733360000000005e+00
2.044535400000000003e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496876939999999934e+00,9.133137689999999351e-03,1.487743810000000000e+00
2.044660399999999711e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496879389999999921e+00,9.125196719999999206e-03,1.487754199999999916e+00
2.044785399999999864e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496881820000000030e+00,9.117286349999999956e-03,1.487764529999999974e+00
2.044910400000000017e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496884230000000038e+00,9.109405830000000259e-03,1.487774820000000053e+00
2.045035399999999726e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496886610000000006e+00,9.101555509999999585e-03,1.487785059999999993e+00
2.045160399999999878e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496888980000000036e+00,9.093734569999999476e-03,1.487795240000000074e+00
2.045285400000000031e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496891329999999964e+00,9.085943440000000815e-03,1.487805379999999955e+00
2.045410399999999740e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496893650000000076e+00,9.078182040000000452e-03,1.487815469999999918e+00
2.045535399999999893e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496895960000000025e+00,9.070450310000000363e-03,1.487825509999999962e+00
2.045660400000000045e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496898250000000097e+00,9.062747660000000302e-03,1.487835500000000089e+00
2.045785400000000198e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496900520000000068e+00,9.055074419999999819e-03,1.487845450000000014e+00
2.045910399999999907e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496902769999999938e+00,9.047429699999999866e-03,1.487855340000000082e+00
2.046035400000000060e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496905010000000091e+00,9.039813880000000662e-03,1.487865189999999949e+00
2.046160400000000212e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496907219999999983e+00,9.032227199999999512e-03,1.487875000000000059e+00
2.046285399999999921e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496909419999999935e+00,9.024669219999999908e-03,1.487884760000000028e+00
2.046410400000000074e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496911609999999948e+00,9.017140220000000733e-03,1.487894470000000080e+00
2.046535400000000227e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496913780000000083e+00,9.009639599999999179e-03,1.487904139999999931e+00
2.046660400000000379e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496915919999999955e+00,9.002166980000000235e-03,1.487913760000000085e+00
2.046785400000000088e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496918060000000050e+00,8.994722659999999231e-03,1.487923340000000039e+00
2.046910399999999797e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496920180000000045e+00,8.987306460000000358e-03,1.487932870000000074e+00
2.047035399999999949e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496922279999999938e+00,8.979918329999999477e-03,1.487942359999999908e+00
2.047160399999999658e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496924369999999893e+00,8.972558950000000810e-03,1.487951809999999986e+00
2.047285399999999811e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496926439999999969e+00,8.965226680000000503e-03,1.487961209999999923e+00
2.047410399999999964e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496928500000000106e+00,8.957922579999999524e-03,1.487970570000000103e+00
2.047535400000000116e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496930539999999921e+00,8.950646149999999870e-03,1.487979900000000022e+00
2.047660399999999825e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496932570000000018e+00,8.943397199999999700e-03,1.487989170000000083e+00
2.047785399999999978e+00,1.500000000000000000e+00,1.500000000000000000e+00,-0.000000000000000000e+00,1.496934589999999954e+00,8.936175710000000827e-03,1.487998410000000105e+00
