 time            v(phi_1)        v(di_phi_1_n)   v(phi_2)        v(di_phi_2_n)   v(Vcm)         
 2.87875708e-04  0.00000000e+00  1.49980961e+00  0.00000000e+00  1.49464011e+00  5.98005195e-01 
 2.87876355e-04  0.00000000e+00  1.50018350e+00  0.00000000e+00  1.50522309e+00  5.98005651e-01 
 2.87877650e-04  0.00000000e+00  1.49981419e+00  0.00000000e+00  1.49493155e+00  5.98006372e-01 
 2.87880239e-04  0.00000000e+00  1.50018150e+00  0.00000000e+00  1.50507511e+00  5.98007858e-01 
 2.87885418e-04  0.00000000e+00  1.49981579e+00  0.00000000e+00  1.49500249e+00  5.98010301e-01 
 2.87895776e-04  0.00000000e+00  1.50018154e+00  0.00000000e+00  1.50503935e+00  5.98014301e-01 
 2.87916491e-04  0.00000000e+00  1.49981681e+00  0.00000000e+00  1.49502068e+00  5.98019820e-01 
 2.87957922e-04  0.00000000e+00  1.50018189e+00  0.00000000e+00  1.50499367e+00  5.98027059e-01 
 2.88000000e-04  0.00000000e+00  1.49981730e+00  0.00000000e+00  1.49502657e+00  5.98031878e-01 
 2.88000001e-04  1.49999999e-01  1.53982255e+00  0.00000000e+00  1.50124669e+00  5.98050478e-01 
 2.88000003e-04  4.49999998e-01  1.61664005e+00  0.00000000e+00  1.51296714e+00  5.98091363e-01 
 2.88000007e-04  1.05000000e+00  1.66469386e+00  0.00000000e+00  1.51468132e+00  5.98169146e-01 
 2.88000010e-04  1.50000000e+00  1.47082019e+00  0.00000000e+00  1.48295443e+00  5.98247615e-01 
 2.88000011e-04  1.50000000e+00  1.34079054e+00  0.00000000e+00  1.46493345e+00  5.98254331e-01 
 2.88000012e-04  1.50000000e+00  1.07854508e+00  0.00000000e+00  1.43371523e+00  5.98260061e-01 
 2.88000016e-04  1.50000000e+00  6.07321198e-01  0.00000000e+00  1.40563565e+00  5.98266740e-01 
 2.88000022e-04  1.50000000e+00  9.81580465e-02  0.00000000e+00  1.43477548e+00  5.98304813e-01 
 2.88000035e-04  1.50000000e+00 -2.93961596e-02  0.00000000e+00  1.50106155e+00  5.98458386e-01 
 2.88000055e-04  1.50000000e+00  1.60467254e-02  0.00000000e+00  1.50025394e+00  5.98749509e-01 
 2.88000076e-04  1.50000000e+00 -8.86544616e-03  0.00000000e+00  1.49933327e+00  5.99029039e-01 
 2.88000118e-04  1.50000000e+00  6.65467516e-03  0.00000000e+00  1.50051431e+00  5.99592374e-01 
 2.88000201e-04  1.50000000e+00 -5.85039582e-03  0.00000000e+00  1.49937420e+00  6.00677958e-01 
 2.88000368e-04  1.50000000e+00  5.40808035e-03  0.00000000e+00  1.50048880e+00  6.02731104e-01 
 2.88000702e-04  1.50000000e+00 -5.27397013e-03  0.00000000e+00  1.49940936e+00  6.06360993e-01 
 2.88001370e-04  1.50000000e+00  5.15401267e-03  0.00000000e+00  1.50050397e+00  6.12015224e-01 
 2.88002706e-04  1.50000000e+00 -5.11809498e-03  0.00000000e+00  1.49945092e+00  6.18694668e-01 
 2.88005377e-04  1.50000000e+00  5.10648645e-03  0.00000000e+00  1.50053301e+00  6.23194571e-01 
 2.88009640e-04  1.50000000e+00 -5.07593226e-03  0.00000000e+00  1.49946651e+00  6.23783240e-01 
 2.88015090e-04  1.50000000e+00  5.08250014e-03  0.00000000e+00  1.50053265e+00  6.23733223e-01 
 2.88025658e-04  1.50000000e+00 -5.05990795e-03  0.00000000e+00  1.49946725e+00  6.23749109e-01 
 2.88046794e-04  1.50000000e+00  5.07425442e-03  0.00000000e+00  1.50053224e+00  6.23739828e-01 
 2.88089065e-04  1.50000000e+00 -5.05581776e-03  0.00000000e+00  1.49946746e+00  6.23747055e-01 
 2.88173608e-04  1.50000000e+00  5.07219408e-03  0.00000000e+00  1.50053213e+00  6.23740977e-01 
 2.88342694e-04  1.50000000e+00 -5.05479555e-03  0.00000000e+00  1.49946752e+00  6.23747140e-01 
 2.88680865e-04  1.50000000e+00  5.07167909e-03  0.00000000e+00  1.50053211e+00  6.23742165e-01 
 2.89180865e-04  1.50000000e+00 -5.05450998e-03  0.00000000e+00  1.49946753e+00  6.23748672e-01 
 2.89680865e-04  1.50000000e+00  5.07144689e-03  0.00000000e+00  1.50053209e+00  6.23744205e-01 
 2.90180865e-04  1.50000000e+00 -5.05427956e-03  0.00000000e+00  1.49946754e+00  6.23750545e-01 
 2.90680865e-04  1.50000000e+00  5.07121471e-03  0.00000000e+00  1.50053208e+00  6.23746243e-01 
 2.91180865e-04  1.50000000e+00 -5.05404915e-03  0.00000000e+00  1.49946755e+00  6.23752419e-01 
 2.91680865e-04  1.50000000e+00  5.07098253e-03  0.00000000e+00  1.50053207e+00  6.23748279e-01 
 2.92180865e-04  1.50000000e+00 -5.05381874e-03  0.00000000e+00  1.49946757e+00  6.23754295e-01 
 2.92680865e-04  1.50000000e+00  5.07075036e-03  0.00000000e+00  1.50053206e+00  6.23750312e-01 
 2.93180865e-04  1.50000000e+00 -5.05358834e-03  0.00000000e+00  1.49946758e+00  6.23756172e-01 
 2.93680865e-04  1.50000000e+00  5.07051820e-03  0.00000000e+00  1.50053205e+00  6.23752344e-01 
 2.94180865e-04  1.50000000e+00 -5.05335795e-03  0.00000000e+00  1.49946759e+00  6.23758052e-01 
 2.94680865e-04  1.50000000e+00  5.07028604e-03  0.00000000e+00  1.50053203e+00  6.23754374e-01 
 2.95180865e-04  1.50000000e+00 -5.05312756e-03  0.00000000e+00  1.49946760e+00  6.23759934e-01 
 2.95680865e-04  1.50000000e+00  5.07005390e-03  0.00000000e+00  1.50053202e+00  6.23756403e-01 
 2.96180865e-04  1.50000000e+00 -5.05289719e-03  0.00000000e+00  1.49946761e+00  6.23761817e-01 
 2.96680865e-04  1.50000000e+00  5.06982176e-03  0.00000000e+00  1.50053201e+00  6.23758429e-01 
 2.97180865e-04  1.50000000e+00 -5.05266682e-03  0.00000000e+00  1.49946763e+00  6.23763701e-01 
 2.97680865e-04  1.50000000e+00  5.06958963e-03  0.00000000e+00  1.50053200e+00  6.23760454e-01 
 2.98180865e-04  1.50000000e+00 -5.05243646e-03  0.00000000e+00  1.49946764e+00  6.23765588e-01 
 2.98680865e-04  1.50000000e+00  5.06935751e-03  0.00000000e+00  1.50053199e+00  6.23762477e-01 
 2.99180865e-04  1.50000000e+00 -5.05220611e-03  0.00000000e+00  1.49946765e+00  6.23767476e-01 
 2.99680865e-04  1.50000000e+00  5.06912540e-03  0.00000000e+00  1.50053197e+00  6.23764499e-01 
 3.00180865e-04  1.50000000e+00 -5.05197577e-03  0.00000000e+00  1.49946766e+00  6.23769366e-01 
 3.00680865e-04  1.50000000e+00  5.06889330e-03  0.00000000e+00  1.50053196e+00  6.23766519e-01 
 3.01180865e-04  1.50000000e+00 -5.05174544e-03  0.00000000e+00  1.49946767e+00  6.23771257e-01 
 3.01680865e-04  1.50000000e+00  5.06866121e-03  0.00000000e+00  1.50053195e+00  6.23768537e-01 
 3.02180865e-04  1.50000000e+00 -5.05151512e-03  0.00000000e+00  1.49946769e+00  6.23773150e-01 
 3.02680865e-04  1.50000000e+00  5.06842912e-03  0.00000000e+00  1.50053194e+00  6.23770554e-01 
 3.03180865e-04  1.50000000e+00 -5.05128480e-03  0.00000000e+00  1.49946770e+00  6.23775044e-01 
 3.03680865e-04  1.50000000e+00  5.06819705e-03  0.00000000e+00  1.50053193e+00  6.23772570e-01 
 3.03875010e-04  1.50000000e+00 -5.05087309e-03  0.00000000e+00  1.49946772e+00  6.23776294e-01 
 3.03875011e-04  1.35000000e+00 -3.21479608e-02  0.00000000e+00  1.49452909e+00  6.23747889e-01 
 3.03875013e-04  1.05000000e+00 -8.38048396e-02  0.00000000e+00  1.48632873e+00  6.23689600e-01 
 3.03875017e-04  4.50000003e-01 -1.54262323e-01  0.00000000e+00  1.47862574e+00  6.23598890e-01 
 3.03875020e-04  0.00000000e+00 -1.24840073e-01  0.00000000e+00  1.47670920e+00  6.23547900e-01 
 3.03875021e-04  0.00000000e+00 -7.31908023e-02  0.00000000e+00  1.48074951e+00  6.23552739e-01 
 3.03875022e-04  0.00000000e+00  3.57068949e-02  0.00000000e+00  1.48856078e+00  6.23566769e-01 
 3.03875026e-04  0.00000000e+00  2.70209282e-01  0.00000000e+00  1.49889115e+00  6.23593131e-01 
 3.03875032e-04  0.00000000e+00  7.18318830e-01  0.00000000e+00  1.50728872e+00  6.23636615e-01 
 3.03875045e-04  0.00000000e+00  1.30547436e+00  0.00000000e+00  1.50657766e+00  6.23689648e-01 
 3.03875070e-04  0.00000000e+00  1.54563185e+00  0.00000000e+00  1.49922855e+00  6.23709135e-01 
 3.03875112e-04  0.00000000e+00  1.47649037e+00  0.00000000e+00  1.50010706e+00  6.23703877e-01 
 3.03875157e-04  0.00000000e+00  1.51201829e+00  0.00000000e+00  1.50009336e+00  6.23706415e-01 
 3.03875246e-04  0.00000000e+00  1.49121247e+00  0.00000000e+00  1.49988035e+00  6.23705078e-01 
 3.03875424e-04  0.00000000e+00  1.50753270e+00  0.00000000e+00  1.50012385e+00  6.23706053e-01 
 3.03875781e-04  0.00000000e+00  1.49317939e+00  0.00000000e+00  1.49987560e+00  6.23705245e-01 
 3.03876494e-04  0.00000000e+00  1.50665927e+00  0.00000000e+00  1.50012423e+00  6.23705992e-01 
 3.03877920e-04  0.00000000e+00  1.49357084e+00  0.00000000e+00  1.49987581e+00  6.23705286e-01 
 3.03880773e-04  0.00000000e+00  1.50645814e+00  0.00000000e+00  1.50012403e+00  6.23705984e-01 
 3.03886478e-04  0.00000000e+00  1.49366541e+00  0.00000000e+00  1.49987593e+00  6.23705301e-01 
 3.03897887e-04  0.00000000e+00  1.50640884e+00  0.00000000e+00  1.50012397e+00  6.23705988e-01 
 3.03920706e-04  0.00000000e+00  1.49368885e+00  0.00000000e+00  1.49987596e+00  6.23705313e-01 
 3.03966345e-04  0.00000000e+00  1.50639657e+00  0.00000000e+00  1.50012395e+00  6.23705999e-01 
 3.04000000e-04  0.00000000e+00  1.49369810e+00  0.00000000e+00  1.49987597e+00  6.23705325e-01 
 3.04000001e-04  0.00000000e+00  1.49885509e+00  1.49999999e-01  1.54805366e+00  6.23705676e-01 
 3.04000003e-04  0.00000000e+00  1.50891568e+00  4.49999998e-01  1.63840534e+00  6.23706494e-01 
 3.04000007e-04  0.00000000e+00  1.52594354e+00  1.05000000e+00  1.70713954e+00  6.23707911e-01 
 3.04000010e-04  0.00000000e+00  1.53720248e+00  1.50000000e+00  1.52643244e+00  6.23708835e-01 
 3.04000011e-04  0.00000000e+00  1.53500372e+00  1.50000000e+00  1.39009181e+00  6.23708559e-01 
 3.04000012e-04  0.00000000e+00  1.52952690e+00  1.50000000e+00  1.11491917e+00  6.23708056e-01 
 3.04000016e-04  0.00000000e+00  1.52185703e+00  1.50000000e+00  6.42525084e-01  6.23707482e-01 
 3.04000022e-04  0.00000000e+00  1.52309257e+00  1.50000000e+00  1.16435020e-01  6.23707609e-01 
 3.04000034e-04  0.00000000e+00  1.52264400e+00  1.50000000e+00 -1.99059463e-02  6.23707538e-01 
 3.04000051e-04  0.00000000e+00  1.50254362e+00  1.50000000e+00  1.45962410e-02  6.23705853e-01 
 3.04000070e-04  0.00000000e+00  1.49908187e+00  1.50000000e+00 -8.46877982e-03  6.23705599e-01 
 3.04000107e-04  0.00000000e+00  1.50080662e+00  1.50000000e+00  6.66464502e-03  6.23705715e-01 
 3.04000182e-04  0.00000000e+00  1.49945772e+00  1.50000000e+00 -5.75273402e-03  6.23705628e-01 
 3.04000332e-04  0.00000000e+00  1.50065254e+00  1.50000000e+00  5.50176582e-03  6.23705704e-01 
 3.04000632e-04  0.00000000e+00  1.49949932e+00  1.50000000e+00 -5.23665603e-03  6.23705631e-01 
 3.04001231e-04  0.00000000e+00  1.50059219e+00  1.50000000e+00  5.23021111e-03  6.23705699e-01 
 3.04002430e-04  0.00000000e+00  1.49947406e+00  1.50000000e+00 -5.13289333e-03  6.23705630e-01 
 3.04004829e-04  0.00000000e+00  1.50054846e+00  1.50000000e+00  5.14718182e-03  6.23705702e-01 
 3.04009625e-04  0.00000000e+00  1.49945645e+00  1.50000000e+00 -5.11446071e-03  6.23705649e-01 
 3.04015671e-04  0.00000000e+00  1.50054186e+00  1.50000000e+00  5.12580714e-03  6.23705737e-01 
 3.04026778e-04  0.00000000e+00  1.49945832e+00  1.50000000e+00 -5.10159356e-03  6.23705708e-01 
 3.04048993e-04  0.00000000e+00  1.50054103e+00  1.50000000e+00  5.11905282e-03  6.23705852e-01 
 3.04093422e-04  0.00000000e+00  1.49945872e+00  1.50000000e+00 -5.09825445e-03  6.23705937e-01 
 3.04182281e-04  0.00000000e+00  1.50054084e+00  1.50000000e+00  5.11737128e-03  6.23706309e-01 
 3.04359999e-04  0.00000000e+00  1.49945882e+00  1.50000000e+00 -5.09742096e-03  6.23706853e-01 
 3.04715436e-04  0.00000000e+00  1.50054079e+00  1.50000000e+00  5.11695119e-03  6.23708141e-01 
 3.05215436e-04  0.00000000e+00  1.49945884e+00  1.50000000e+00 -5.09718337e-03  6.23709791e-01 
 3.05715436e-04  0.00000000e+00  1.50054076e+00  1.50000000e+00  5.11675213e-03  6.23711576e-01 
 3.06215436e-04  0.00000000e+00  1.49945887e+00  1.50000000e+00 -5.09698595e-03  6.23713227e-01 
 3.06715436e-04  0.00000000e+00  1.50054074e+00  1.50000000e+00  5.11655310e-03  6.23715011e-01 
 3.07215436e-04  0.00000000e+00  1.49945889e+00  1.50000000e+00 -5.09678856e-03  6.23716662e-01 
 3.07715436e-04  0.00000000e+00  1.50054072e+00  1.50000000e+00  5.11635409e-03  6.23718446e-01 
 3.08215436e-04  0.00000000e+00  1.49945891e+00  1.50000000e+00 -5.09659120e-03  6.23720097e-01 
 3.08715436e-04  0.00000000e+00  1.50054069e+00  1.50000000e+00  5.11615511e-03  6.23721881e-01 
 3.09215436e-04  0.00000000e+00  1.49945894e+00  1.50000000e+00 -5.09639385e-03  6.23723532e-01 
 3.09715436e-04  0.00000000e+00  1.50054067e+00  1.50000000e+00  5.11595614e-03  6.23725316e-01 
 3.10215436e-04  0.00000000e+00  1.49945896e+00  1.50000000e+00 -5.09619652e-03  6.23726967e-01 
 3.10715436e-04  0.00000000e+00  1.50054065e+00  1.50000000e+00  5.11575720e-03  6.23728752e-01 
 3.11215436e-04  0.00000000e+00  1.49945898e+00  1.50000000e+00 -5.09599922e-03  6.23730402e-01 
 3.11715436e-04  0.00000000e+00  1.50054063e+00  1.50000000e+00  5.11555828e-03  6.23732187e-01 
 3.12215436e-04  0.00000000e+00  1.49945901e+00  1.50000000e+00 -5.09580193e-03  6.23733837e-01 
 3.12715436e-04  0.00000000e+00  1.50054060e+00  1.50000000e+00  5.11535937e-03  6.23735622e-01 
 3.13215436e-04  0.00000000e+00  1.49945903e+00  1.50000000e+00 -5.09560467e-03  6.23737272e-01 
 3.13715436e-04  0.00000000e+00  1.50054058e+00  1.50000000e+00  5.11516049e-03  6.23739057e-01 
 3.14215436e-04  0.00000000e+00  1.49945905e+00  1.50000000e+00 -5.09540743e-03  6.23740707e-01 
 3.14715436e-04  0.00000000e+00  1.50054056e+00  1.50000000e+00  5.11496163e-03  6.23742492e-01 
 3.15215436e-04  0.00000000e+00  1.49945908e+00  1.50000000e+00 -5.09521020e-03  6.23744142e-01 
 3.15715436e-04  0.00000000e+00  1.50054053e+00  1.50000000e+00  5.11476279e-03  6.23745927e-01 
 3.16215436e-04  0.00000000e+00  1.49945910e+00  1.50000000e+00 -5.09501299e-03  6.23747577e-01 
 3.16715436e-04  0.00000000e+00  1.50054051e+00  1.50000000e+00  5.11456396e-03  6.23749362e-01 
 3.17215436e-04  0.00000000e+00  1.49945912e+00  1.50000000e+00 -5.09481581e-03  6.23751013e-01 
 3.17715436e-04  0.00000000e+00  1.50054049e+00  1.50000000e+00  5.11436515e-03  6.23752797e-01 
 3.18215436e-04  0.00000000e+00  1.49945914e+00  1.50000000e+00 -5.09461864e-03  6.23754448e-01 
 3.18715436e-04  0.00000000e+00  1.50054046e+00  1.50000000e+00  5.11416637e-03  6.23756232e-01 
 3.19215436e-04  0.00000000e+00  1.49945917e+00  1.50000000e+00 -5.09442148e-03  6.23757883e-01 
 3.19715436e-04  0.00000000e+00  1.50054044e+00  1.50000000e+00  5.11396760e-03  6.23759667e-01 
 3.19875010e-04  0.00000000e+00  1.49945922e+00  1.50000000e+00 -5.09401410e-03  6.23760148e-01 
 3.19875011e-04  0.00000000e+00  1.49452100e+00  1.35000000e+00 -3.71744162e-02  6.23759657e-01 
 3.19875013e-04  0.00000000e+00  1.48686279e+00  1.05000000e+00 -9.57993283e-02  6.23759027e-01 
 3.19875017e-04  0.00000000e+00  1.48364825e+00  4.50000003e-01 -1.67185388e-01  6.23758834e-01 
 3.19875020e-04  0.00000000e+00  1.48821898e+00  0.00000000e+00 -1.19955875e-01  6.23759218e-01 
 3.19875021e-04  0.00000000e+00  1.49348859e+00  0.00000000e+00 -5.42302475e-02  6.23759729e-01 
 3.19875022e-04  0.00000000e+00  1.50277269e+00  0.00000000e+00  7.99636555e-02  6.23760502e-01 
 3.19875026e-04  0.00000000e+00  1.51240359e+00  0.00000000e+00  3.45936048e-01  6.23761229e-01 
 3.19875032e-04  0.00000000e+00  1.51616924e+00  0.00000000e+00  8.25483797e-01  6.23761540e-01 
 3.19875045e-04  0.00000000e+00  1.50908516e+00  0.00000000e+00  1.38622351e+00  6.23760918e-01 
 3.19875070e-04  0.00000000e+00  1.49890162e+00  0.00000000e+00  1.53763562e+00  6.23760114e-01 
 3.19875101e-04  0.00000000e+00  1.49992955e+00  0.00000000e+00  1.48304677e+00  6.23760200e-01 
 3.19875141e-04  0.00000000e+00  1.50020548e+00  0.00000000e+00  1.50908935e+00  6.23760269e-01 
 3.19875222e-04  0.00000000e+00  1.49979502e+00  0.00000000e+00  1.49331104e+00  6.23760265e-01 
 3.19875384e-04  0.00000000e+00  1.50019208e+00  0.00000000e+00  1.50586140e+00  6.23760421e-01 
 3.19875708e-04  0.00000000e+00  1.49980945e+00  0.00000000e+00  1.49463996e+00  6.23760569e-01 
 3.19876355e-04  0.00000000e+00  1.50018370e+00  0.00000000e+00  1.50522329e+00  6.23761016e-01 
 3.19877650e-04  0.00000000e+00  1.49981405e+00  0.00000000e+00  1.49493141e+00  6.23761723e-01 
 3.19880239e-04  0.00000000e+00  1.50018168e+00  0.00000000e+00  1.50507530e+00  6.23763181e-01 
 3.19885418e-04  0.00000000e+00  1.49981564e+00  0.00000000e+00  1.49500234e+00  6.23765581e-01 
 3.19895776e-04  0.00000000e+00  1.50018171e+00  0.00000000e+00  1.50503952e+00  6.23769520e-01 
 3.19916491e-04  0.00000000e+00  1.49981665e+00  0.00000000e+00  1.49502052e+00  6.23774967e-01 
 3.19957921e-04  0.00000000e+00  1.50018205e+00  0.00000000e+00  1.50499383e+00  6.23782127e-01 
 3.20000000e-04  8.13151629e-09  1.49981714e+00  0.00000000e+00  1.49502641e+00  6.23786896e-01 
 3.20000001e-04  1.50000008e-01  1.53979213e+00  0.00000000e+00  1.50124609e+00  6.23805463e-01 
 3.20000003e-04  4.50000006e-01  1.61655830e+00  0.00000000e+00  1.51296542e+00  6.23846270e-01 
 3.20000007e-04  1.05000000e+00  1.66461345e+00  0.00000000e+00  1.51469578e+00  6.23923760e-01 
 3.20000010e-04  1.50000000e+00  1.47142460e+00  0.00000000e+00  1.48346585e+00  6.23996911e-01 
 3.20000011e-04  1.50000000e+00  1.34182987e+00  0.00000000e+00  1.46571349e+00  6.24001245e-01 
 3.20000012e-04  1.50000000e+00  1.08040514e+00  0.00000000e+00  1.43490221e+00  6.24002346e-01 
 3.20000016e-04  1.50000000e+00  6.09880319e-01  0.00000000e+00  1.40678088e+00  6.24000078e-01 
 3.20000022e-04  1.50000000e+00  9.94243183e-02  0.00000000e+00  1.43477356e+00  6.24021031e-01 
 3.20000035e-04  1.50000000e+00 -2.96408314e-02  0.00000000e+00  1.50078486e+00  6.24140428e-01 
 3.20000056e-04  1.50000000e+00  1.64116968e-02  0.00000000e+00  1.50042536e+00  6.24381409e-01 
 3.20000077e-04  1.50000000e+00 -9.01531783e-03  0.00000000e+00  1.49924285e+00  6.24604871e-01 
 3.20000118e-04  1.50000000e+00  6.77400416e-03  0.00000000e+00  1.50060807e+00  6.25057576e-01 
 3.20000201e-04  1.50000000e+00 -5.93199177e-03  0.00000000e+00  1.49931509e+00  6.25928899e-01 
 3.20000367e-04  1.50000000e+00  5.49837906e-03  0.00000000e+00  1.50056680e+00  6.27579636e-01 
 3.20000699e-04  1.50000000e+00 -5.34586567e-03  0.00000000e+00  1.49935349e+00  6.30503820e-01 
 3.20001364e-04  1.50000000e+00  5.23402452e-03  0.00000000e+00  1.50057335e+00  6.35092860e-01 
 3.20002693e-04  1.50000000e+00 -5.19246850e-03  0.00000000e+00  1.49938918e+00  6.40626311e-01 
 3.20005350e-04  1.50000000e+00  5.18144636e-03  0.00000000e+00  1.50059581e+00  6.44573684e-01 
 3.20010264e-04  1.50000000e+00 -5.15203106e-03  0.00000000e+00  1.49940352e+00  6.45273253e-01 
 3.20016207e-04  1.50000000e+00  5.15988493e-03  0.00000000e+00  1.50059560e+00  6.45169971e-01 
 3.20028093e-04  1.50000000e+00 -5.13725488e-03  0.00000000e+00  1.49940426e+00  6.45203831e-01 
 3.20051864e-04  1.50000000e+00  5.15242188e-03  0.00000000e+00  1.50059517e+00  6.45182939e-01 
 3.20099406e-04  1.50000000e+00 -5.13355176e-03  0.00000000e+00  1.49940448e+00  6.45199623e-01 
 3.20194491e-04  1.50000000e+00  5.15055596e-03  0.00000000e+00  1.50059506e+00  6.45184995e-01 
 3.20384661e-04  1.50000000e+00 -5.13262606e-03  0.00000000e+00  1.49940454e+00  6.45199293e-01 
 3.20765001e-04  1.50000000e+00  5.15008952e-03  0.00000000e+00  1.50059503e+00  6.45186380e-01 
 3.21265001e-04  1.50000000e+00 -5.13235443e-03  0.00000000e+00  1.49940455e+00  6.45200596e-01 
 3.21765001e-04  1.50000000e+00  5.14985298e-03  0.00000000e+00  1.50059502e+00  6.45188309e-01 
 3.22265001e-04  1.50000000e+00 -5.13211972e-03  0.00000000e+00  1.49940457e+00  6.45202143e-01 
 3.22765001e-04  1.50000000e+00  5.14961645e-03  0.00000000e+00  1.50059500e+00  6.45190232e-01 
 3.23265001e-04  1.50000000e+00 -5.13188502e-03  0.00000000e+00  1.49940458e+00  6.45203695e-01 
 3.23765001e-04  1.50000000e+00  5.14937992e-03  0.00000000e+00  1.50059499e+00  6.45192151e-01 
 3.24265001e-04  1.50000000e+00 -5.13165032e-03  0.00000000e+00  1.49940460e+00  6.45205251e-01 
 3.24765001e-04  1.50000000e+00  5.14914340e-03  0.00000000e+00  1.50059498e+00  6.45194064e-01 
 3.25265001e-04  1.50000000e+00 -5.13141563e-03  0.00000000e+00  1.49940461e+00  6.45206813e-01 
 3.25765001e-04  1.50000000e+00  5.14890688e-03  0.00000000e+00  1.50059496e+00  6.45195973e-01 
 3.26265001e-04  1.50000000e+00 -5.13118094e-03  0.00000000e+00  1.49940462e+00  6.45208378e-01 
 3.26765001e-04  1.50000000e+00  5.14867036e-03  0.00000000e+00  1.50059495e+00  6.45197878e-01 
 3.27265001e-04  1.50000000e+00 -5.13094626e-03  0.00000000e+00  1.49940464e+00  6.45209948e-01 
 3.27765001e-04  1.50000000e+00  5.14843386e-03  0.00000000e+00  1.50059493e+00  6.45199778e-01 
 3.28265001e-04  1.50000000e+00 -5.13071158e-03  0.00000000e+00  1.49940465e+00  6.45211523e-01 
 3.28765001e-04  1.50000000e+00  5.14819735e-03  0.00000000e+00  1.50059492e+00  6.45201674e-01 
 3.29265001e-04  1.50000000e+00 -5.13047691e-03  0.00000000e+00  1.49940467e+00  6.45213101e-01 
 3.29765001e-04  1.50000000e+00  5.14796085e-03  0.00000000e+00  1.50059490e+00  6.45203566e-01 
 3.30265001e-04  1.50000000e+00 -5.13024224e-03  0.00000000e+00  1.49940468e+00  6.45214684e-01 
 3.30765001e-04  1.50000000e+00  5.14772436e-03  0.00000000e+00  1.50059489e+00  6.45205454e-01 
 3.31265001e-04  1.50000000e+00 -5.13000758e-03  0.00000000e+00  1.49940470e+00  6.45216270e-01 
 3.31765001e-04  1.50000000e+00  5.14748788e-03  0.00000000e+00  1.50059488e+00  6.45207338e-01 
