 frequency       v(L_dB)         v(L_arg)        v(Tmb_dB)       v(Tmb_arg)      v(Ttian_dB)     v(Ttian_arg)   
 1.34497085e+04 -9.31873796e+00 -9.79449093e+01 -9.47245433e+00 -9.79467733e+01 -9.47247282e+00 -9.79468703e+01 
 1.37598551e+04 -9.51279800e+00 -9.81469999e+01 -9.66651479e+00 -9.81489727e+01 -9.66653411e+00 -9.81490783e+01 
 1.40771537e+04 -9.70668364e+00 -9.83538569e+01 -9.86040090e+00 -9.83559393e+01 -9.86042107e+00 -9.83560541e+01 
 1.44017690e+04 -9.90038765e+00 -9.85656248e+01 -1.00541054e+01 -9.85678176e+01 -1.00541265e+01 -9.85679423e+01 
 1.47338699e+04 -1.00939026e+01 -9.87824535e+01 -1.02476209e+01 -9.87847576e+01 -1.02476429e+01 -9.87848930e+01 
 1.50736290e+04 -1.02872208e+01 -9.90044983e+01 -1.04409398e+01 -9.90069143e+01 -1.04409626e+01 -9.90070611e+01 
 1.54212228e+04 -1.04803343e+01 -9.92319198e+01 -1.06340539e+01 -9.92344485e+01 -1.06340778e+01 -9.92346079e+01 
 1.57768320e+04 -1.06732349e+01 -9.94648848e+01 -1.08269552e+01 -9.94675273e+01 -1.08269801e+01 -9.94676998e+01 
 1.61406415e+04 -1.08659141e+01 -9.97035662e+01 -1.10196353e+01 -9.97063234e+01 -1.10196612e+01 -9.97065102e+01 
 1.65128404e+04 -1.10583633e+01 -9.99481435e+01 -1.12120854e+01 -9.99510163e+01 -1.12121124e+01 -9.99512184e+01 
 1.68936220e+04 -1.12505736e+01 -1.00198803e+02 -1.14042967e+01 -1.00201792e+02 -1.14043247e+01 -1.00202011e+02 
 1.72831844e+04 -1.14425358e+01 -1.00455738e+02 -1.15962599e+01 -1.00458845e+02 -1.15962891e+01 -1.00459081e+02 
 1.76817299e+04 -1.16342404e+01 -1.00719150e+02 -1.17879657e+01 -1.00722376e+02 -1.17879961e+01 -1.00722631e+02 
 1.80894658e+04 -1.18256779e+01 -1.00989248e+02 -1.19794044e+01 -1.00992593e+02 -1.19794360e+01 -1.00992869e+02 
 1.85066040e+04 -1.20168384e+01 -1.01266249e+02 -1.21705663e+01 -1.01269714e+02 -1.21705991e+01 -1.01270012e+02 
 1.89333613e+04 -1.22077118e+01 -1.01550380e+02 -1.23614413e+01 -1.01553966e+02 -1.23614754e+01 -1.01554288e+02 
 1.93699595e+04 -1.23982880e+01 -1.01841875e+02 -1.25520191e+01 -1.01845585e+02 -1.25520545e+01 -1.01845931e+02 
 1.98166255e+04 -1.25885565e+01 -1.02140981e+02 -1.27422895e+01 -1.02144813e+02 -1.27423261e+01 -1.02145187e+02 
 2.02735916e+04 -1.27785067e+01 -1.02447952e+02 -1.29322417e+01 -1.02451909e+02 -1.29322797e+01 -1.02452312e+02 
 2.07410951e+04 -1.29681280e+01 -1.02763055e+02 -1.31218653e+01 -1.02767137e+02 -1.31219047e+01 -1.02767572e+02 
 2.12193792e+04 -1.31574097e+01 -1.03086567e+02 -1.33111494e+01 -1.03090775e+02 -1.33111902e+01 -1.03091244e+02 
 2.17086923e+04 -1.33463409e+01 -1.03418777e+02 -1.35000833e+01 -1.03423113e+02 -1.35001254e+01 -1.03423618e+02 
 2.22092889e+04 -1.35349109e+01 -1.03759988e+02 -1.36886561e+01 -1.03764452e+02 -1.36886997e+01 -1.03764995e+02 
 2.27214291e+04 -1.37231087e+01 -1.04110514e+02 -1.38768571e+01 -1.04115108e+02 -1.38769021e+01 -1.04115692e+02 
 2.32453791e+04 -1.39109237e+01 -1.04470685e+02 -1.40646756e+01 -1.04475409e+02 -1.40647221e+01 -1.04476038e+02 
 2.37814113e+04 -1.40983455e+01 -1.04840843e+02 -1.42521011e+01 -1.04845697e+02 -1.42521491e+01 -1.04846374e+02 
 2.43298042e+04 -1.42853635e+01 -1.05221348e+02 -1.44391234e+01 -1.05226333e+02 -1.44391728e+01 -1.05227061e+02 
 2.48908429e+04 -1.44719679e+01 -1.05612574e+02 -1.46257323e+01 -1.05617691e+02 -1.46257831e+01 -1.05618474e+02 
 2.54648190e+04 -1.46581490e+01 -1.06014911e+02 -1.48119184e+01 -1.06020161e+02 -1.48119706e+01 -1.06021003e+02 
 2.60520309e+04 -1.48438976e+01 -1.06428771e+02 -1.49976725e+01 -1.06434152e+02 -1.49977261e+01 -1.06435058e+02 
 2.66527837e+04 -1.50292053e+01 -1.06854579e+02 -1.51829862e+01 -1.06860093e+02 -1.51830411e+01 -1.06861066e+02 
 2.72673897e+04 -1.52140642e+01 -1.07292782e+02 -1.53678517e+01 -1.07298429e+02 -1.53679079e+01 -1.07299475e+02 
 2.78961683e+04 -1.53984675e+01 -1.07743849e+02 -1.55522621e+01 -1.07749628e+02 -1.55523196e+01 -1.07750752e+02 
 2.85394464e+04 -1.55824093e+01 -1.08208265e+02 -1.57362118e+01 -1.08214176e+02 -1.57362704e+01 -1.08215385e+02 
 2.91975583e+04 -1.57658849e+01 -1.08686543e+02 -1.59196960e+01 -1.08692585e+02 -1.59197557e+01 -1.08693884e+02 
 2.98708461e+04 -1.59488912e+01 -1.09179214e+02 -1.61027117e+01 -1.09185387e+02 -1.61027723e+01 -1.09186782e+02 
 3.05596598e+04 -1.61314266e+01 -1.09686836e+02 -1.62852574e+01 -1.09693138e+02 -1.62853189e+01 -1.09694637e+02 
 3.12643573e+04 -1.63134915e+01 -1.10209991e+02 -1.64673335e+01 -1.10216420e+02 -1.64673957e+01 -1.10218030e+02 
 3.19853049e+04 -1.64950883e+01 -1.10749285e+02 -1.66489426e+01 -1.10755840e+02 -1.66490053e+01 -1.10757569e+02 
 3.27228774e+04 -1.66762220e+01 -1.11305353e+02 -1.68300897e+01 -1.11312031e+02 -1.68301527e+01 -1.11313888e+02 
 3.34774581e+04 -1.68569004e+01 -1.11878856e+02 -1.70107828e+01 -1.11885655e+02 -1.70108460e+01 -1.11887648e+02 
 3.42494392e+04 -1.70371345e+01 -1.12470483e+02 -1.71910329e+01 -1.12477399e+02 -1.71910959e+01 -1.12479539e+02 
 3.50392221e+04 -1.72169387e+01 -1.13080953e+02 -1.73708548e+01 -1.13087982e+02 -1.73709172e+01 -1.13090280e+02 
 3.58472171e+04 -1.73963317e+01 -1.13711013e+02 -1.75502669e+01 -1.13718150e+02 -1.75503286e+01 -1.13720616e+02 
 3.66738442e+04 -1.75753365e+01 -1.14361439e+02 -1.77292926e+01 -1.14368679e+02 -1.77293531e+01 -1.14371327e+02 
 3.75195331e+04 -1.77539811e+01 -1.15033040e+02 -1.79079600e+01 -1.15040376e+02 -1.79080189e+01 -1.15043218e+02 
 3.83847234e+04 -1.79322991e+01 -1.15726651e+02 -1.80863030e+01 -1.15734076e+02 -1.80863598e+01 -1.15737127e+02 
 3.92698648e+04 -1.81103306e+01 -1.16443139e+02 -1.82643616e+01 -1.16450645e+02 -1.82644158e+01 -1.16453920e+02 
 4.01754173e+04 -1.82881220e+01 -1.17183400e+02 -1.84421828e+01 -1.17190978e+02 -1.84422337e+01 -1.17194492e+02 
 4.11018515e+04 -1.84657280e+01 -1.17948357e+02 -1.86198210e+01 -1.17955996e+02 -1.86198681e+01 -1.17959767e+02 
 4.20496491e+04 -1.86432109e+01 -1.18738962e+02 -1.87973393e+01 -1.18746650e+02 -1.87973816e+01 -1.18750696e+02 
 4.30193027e+04 -1.88206428e+01 -1.19556189e+02 -1.89748096e+01 -1.19563912e+02 -1.89748464e+01 -1.19568254e+02 
 4.40113162e+04 -1.89981056e+01 -1.20401036e+02 -1.91523141e+01 -1.20408778e+02 -1.91523445e+01 -1.20413438e+02 
 4.50262052e+04 -1.91756919e+01 -1.21274521e+02 -1.93299459e+01 -1.21282265e+02 -1.93299687e+01 -1.21287265e+02 
 4.60644974e+04 -1.93535064e+01 -1.22177676e+02 -1.95078099e+01 -1.22185402e+02 -1.95078241e+01 -1.22190767e+02 
 4.71267322e+04 -1.95316667e+01 -1.23111545e+02 -1.96860240e+01 -1.23119230e+02 -1.96860283e+01 -1.23124986e+02 
 4.82134619e+04 -1.97103039e+01 -1.24077175e+02 -1.98647198e+01 -1.24084796e+02 -1.98647126e+01 -1.24090971e+02 
 4.93252513e+04 -1.98895643e+01 -1.25075614e+02 -2.00440436e+01 -1.25083142e+02 -2.00440234e+01 -1.25089767e+02 
 5.04626783e+04 -2.00696095e+01 -1.26107898e+02 -2.02241575e+01 -1.26115301e+02 -2.02241227e+01 -1.26122409e+02 
 5.16263340e+04 -2.02506181e+01 -1.27175045e+02 -2.04052407e+01 -1.27182288e+02 -2.04051892e+01 -1.27189915e+02 
 5.28168234e+04 -2.04327862e+01 -1.28278042e+02 -2.05874895e+01 -1.28285087e+02 -2.05874193e+01 -1.28293269e+02 
 5.40347650e+04 -2.06163283e+01 -1.29417837e+02 -2.07711189e+01 -1.29424639e+02 -2.07710275e+01 -1.29433417e+02 
 5.52807921e+04 -2.08014777e+01 -1.30595318e+02 -2.09563625e+01 -1.30601831e+02 -2.09562474e+01 -1.30611249e+02 
 5.65555523e+04 -2.09884872e+01 -1.31811308e+02 -2.11434737e+01 -1.31817477e+02 -2.11433321e+01 -1.31827581e+02 
 5.78597080e+04 -2.11776295e+01 -1.33066539e+02 -2.13327257e+01 -1.33072304e+02 -2.13325543e+01 -1.33083144e+02 
 5.91939372e+04 -2.13691969e+01 -1.34361638e+02 -2.15244109e+01 -1.34366934e+02 -2.15242065e+01 -1.34378564e+02 
 6.05589334e+04 -2.15635008e+01 -1.35697109e+02 -2.17188415e+01 -1.35701861e+02 -2.17186001e+01 -1.35714341e+02 
 6.19554061e+04 -2.17608714e+01 -1.37073307e+02 -2.19163480e+01 -1.37077437e+02 -2.19160655e+01 -1.37090827e+02 
 6.33840810e+04 -2.19616563e+01 -1.38490424e+02 -2.21172784e+01 -1.38493842e+02 -2.21169503e+01 -1.38508210e+02 
 6.48457008e+04 -2.21662186e+01 -1.39948459e+02 -2.23219963e+01 -1.39951069e+02 -2.23216175e+01 -1.39966487e+02 
 6.63410251e+04 -2.23749351e+01 -1.41447203e+02 -2.25308787e+01 -1.41448897e+02 -2.25304440e+01 -1.41465444e+02 
 6.78708313e+04 -2.25881930e+01 -1.42986212e+02 -2.27443134e+01 -1.42986875e+02 -2.27438168e+01 -1.43004634e+02 
 6.94359143e+04 -2.28063869e+01 -1.44564793e+02 -2.29626950e+01 -1.44564298e+02 -2.29621301e+01 -1.44583359e+02 
 7.10370877e+04 -2.30299142e+01 -1.46181979e+02 -2.31864214e+01 -1.46180189e+02 -2.31857812e+01 -1.46200650e+02 
 7.26751838e+04 -2.32591709e+01 -1.47836523e+02 -2.34158886e+01 -1.47833288e+02 -2.34151656e+01 -1.47855254e+02 
 7.43510539e+04 -2.34945461e+01 -1.49526876e+02 -2.36514861e+01 -1.49522036e+02 -2.36506720e+01 -1.49545619e+02 
 7.60655691e+04 -2.37364161e+01 -1.51251193e+02 -2.38935902e+01 -1.51244573e+02 -2.38926762e+01 -1.51269897e+02 
 7.78196206e+04 -2.39851389e+01 -1.53007323e+02 -2.41425589e+01 -1.52998737e+02 -2.41415354e+01 -1.53025933e+02 
 7.96141200e+04 -2.42410471e+01 -1.54792817e+02 -2.43987248e+01 -1.54782066e+02 -2.43975816e+01 -1.54811276e+02 
 8.14500001e+04 -2.45044418e+01 -1.56604946e+02 -2.46623891e+01 -1.56591817e+02 -2.46611152e+01 -1.56623194e+02 
 8.33282151e+04 -2.47755866e+01 -1.58440712e+02 -2.49338152e+01 -1.58424979e+02 -2.49323990e+01 -1.58458687e+02 
 8.52497412e+04 -2.50547017e+01 -1.60296881e+02 -2.52132231e+01 -1.60278306e+02 -2.52116520e+01 -1.60314522e+02 
 8.72155772e+04 -2.53419578e+01 -1.62170015e+02 -2.55007835e+01 -1.62148343e+02 -2.54990442e+01 -1.62187259e+02 
 8.92267449e+04 -2.56374726e+01 -1.64056510e+02 -2.57966141e+01 -1.64031475e+02 -2.57946924e+01 -1.64073296e+02 
 9.12842895e+04 -2.59413065e+01 -1.65952644e+02 -2.61007751e+01 -1.65923965e+02 -2.60986561e+01 -1.65968911e+02 
 9.33892805e+04 -2.62534606e+01 -1.67854624e+02 -2.64132676e+01 -1.67822006e+02 -2.64109355e+01 -1.67870313e+02 
 9.55428121e+04 -2.65738753e+01 -1.69758636e+02 -2.67340319e+01 -1.69721771e+02 -2.67314700e+01 -1.69773692e+02 
 9.77460036e+04 -2.69024304e+01 -1.71660901e+02 -2.70629480e+01 -1.71619464e+02 -2.70601387e+01 -1.71675271e+02 
 1.00000000e+05 -2.72389467e+01 -1.73557720e+02 -2.73998367e+01 -1.73511376e+02 -2.73967617e+01 -1.73571359e+02 
 1.02305973e+05 -2.75831883e+01 -1.75445531e+02 -2.77444627e+01 -1.75393925e+02 -2.77411027e+01 -1.75458393e+02 
 1.04665121e+05 -2.79348669e+01 -1.77320944e+02 -2.80965379e+01 -1.77263709e+02 -2.80928726e+01 -1.77332992e+02 
 1.07078670e+05 -2.82936461e+01 -1.79180787e+02 -2.84557263e+01 -1.79117538e+02 -2.84517347e+01 -1.79191988e+02 
 1.09547876e+05 -2.86591470e+01 -1.81022136e+02 -2.88216497e+01 -1.80952474e+02 -2.88173098e+01 -1.81032463e+02 
 1.12074020e+05 -2.90309545e+01 -1.82842343e+02 -2.91938939e+01 -1.82765848e+02 -2.91891827e+01 -1.82851775e+02 
 1.14658417e+05 -2.94086236e+01 -1.84639052e+02 -2.95720146e+01 -1.84555287e+02 -2.95669082e+01 -1.84647573e+02 
 1.17302409e+05 -2.97916859e+01 -1.86410212e+02 -2.99555446e+01 -1.86318720e+02 -2.99500180e+01 -1.86417811e+02 
 1.20007371e+05 -3.01796562e+01 -1.88154083e+02 -3.03439996e+01 -1.88054386e+02 -3.03380271e+01 -1.88160754e+02 
 1.22774708e+05 -3.05720388e+01 -1.89869232e+02 -3.07368852e+01 -1.89760830e+02 -3.07304398e+01 -1.89874974e+02 
 1.25605860e+05 -3.09683333e+01 -1.91554525e+02 -3.11337023e+01 -1.91436895e+02 -3.11267561e+01 -1.91559342e+02 
 1.28502297e+05 -3.13680398e+01 -1.93209120e+02 -3.15339526e+01 -1.93081713e+02 -3.15264764e+01 -1.93213018e+02 
 1.31465525e+05 -3.17706643e+01 -1.94832443e+02 -3.19371432e+01 -1.94694686e+02 -3.19291069e+01 -1.94835434e+02 
 1.34497085e+05 -3.21757221e+01 -1.96424176e+02 -3.23427912e+01 -1.96275468e+02 -3.23341634e+01 -1.96426274e+02 
 1.37598551e+05 -3.25827420e+01 -1.97984232e+02 -3.27504268e+01 -1.97823942e+02 -3.27411749e+01 -1.97985453e+02 
 1.40771537e+05 -3.29912687e+01 -1.99512734e+02 -3.31595966e+01 -1.99340203e+02 -3.31496868e+01 -1.99513097e+02 
 1.44017690e+05 -3.34008657e+01 -2.01009991e+02 -3.35698654e+01 -2.00824526e+02 -3.35592627e+01 -2.01009518e+02 
 1.47338699e+05 -3.38111165e+01 -2.02476473e+02 -3.39808183e+01 -2.02277356e+02 -3.39694867e+01 -2.02475187e+02 
 1.50736290e+05 -3.42216262e+01 -2.03912793e+02 -3.43920629e+01 -2.03699261e+02 -3.43799644e+01 -2.03910720e+02 
 1.54212228e+05 -3.46320222e+01 -2.05319682e+02 -3.48032273e+01 -2.05090950e+02 -3.47903235e+01 -2.05316846e+02 
 1.57768320e+05 -3.50419546e+01 -2.06697968e+02 -3.52139644e+01 -2.06453203e+02 -3.52002145e+01 -2.06694396e+02 
 1.61406415e+05 -3.54510962e+01 -2.08048558e+02 -3.56239478e+01 -2.07786901e+02 -3.56093107e+01 -2.08044278e+02 
 1.65128404e+05 -3.58591425e+01 -2.09372420e+02 -3.60328752e+01 -2.09092974e+02 -3.60173079e+01 -2.09367459e+02 
 1.68936220e+05 -3.62658110e+01 -2.10670567e+02 -3.64404656e+01 -2.10372395e+02 -3.64239238e+01 -2.10664953e+02 
 1.72831844e+05 -3.66708406e+01 -2.11944043e+02 -3.68464600e+01 -2.11626173e+02 -3.68288979e+01 -2.11937803e+02 
 1.76817299e+05 -3.70739910e+01 -2.13193909e+02 -3.72506197e+01 -2.12855329e+02 -3.72319902e+01 -2.13187072e+02 
 1.80894658e+05 -3.74750419e+01 -2.14421234e+02 -3.76527261e+01 -2.14060893e+02 -3.76329804e+01 -2.14413825e+02 
 1.85066040e+05 -3.78737917e+01 -2.15627080e+02 -3.80525795e+01 -2.15243892e+02 -3.80316675e+01 -2.15619129e+02 
 1.89333613e+05 -3.82700570e+01 -2.16812502e+02 -3.84499984e+01 -2.16405340e+02 -3.84278682e+01 -2.16804034e+02 
 1.93699595e+05 -3.86636713e+01 -2.17978534e+02 -3.88448178e+01 -2.17546233e+02 -3.88214161e+01 -2.17969575e+02 
 1.98166255e+05 -3.90544840e+01 -2.19126184e+02 -3.92368898e+01 -2.18667538e+02 -3.92121610e+01 -2.19116761e+02 
 2.02735916e+05 -3.94423597e+01 -2.20256433e+02 -3.96260790e+01 -2.19770211e+02 -3.95999676e+01 -2.20246570e+02 
 2.07410951e+05 -3.98271770e+01 -2.21370227e+02 -4.00122676e+01 -2.20855148e+02 -3.99847147e+01 -2.21359950e+02 
 2.12193792e+05 -4.02088277e+01 -2.22468477e+02 -4.03953488e+01 -2.21923227e+02 -4.03662942e+01 -2.22457808e+02 
 2.17086923e+05 -4.05872158e+01 -2.23552052e+02 -4.07752285e+01 -2.22975284e+02 -4.07446105e+01 -2.23541017e+02 
 2.22092889e+05 -4.09622569e+01 -2.24621784e+02 -4.11518243e+01 -2.24012115e+02 -4.11195792e+01 -2.24610406e+02 
 2.27214291e+05 -4.13338773e+01 -2.25678464e+02 -4.15250644e+01 -2.25034477e+02 -4.14911266e+01 -2.25666764e+02 
 2.32453791e+05 -4.17020132e+01 -2.26722838e+02 -4.18948872e+01 -2.26043085e+02 -4.18591892e+01 -2.26710840e+02 
 2.37814113e+05 -4.20666099e+01 -2.27755615e+02 -4.22612402e+01 -2.27038615e+02 -4.22237124e+01 -2.27743339e+02 
 2.43298042e+05 -4.24276214e+01 -2.28777458e+02 -4.26240796e+01 -2.28021702e+02 -4.25846503e+01 -2.28764926e+02 
 2.48908429e+05 -4.27850099e+01 -2.29788994e+02 -4.29833697e+01 -2.28992943e+02 -4.29419651e+01 -2.29776226e+02 
 2.54648190e+05 -4.31387446e+01 -2.30790807e+02 -4.33390830e+01 -2.29952891e+02 -4.32956264e+01 -2.30777823e+02 
 2.60520309e+05 -4.34888020e+01 -2.31783444e+02 -4.36911960e+01 -2.30902083e+02 -4.36456104e+01 -2.31770263e+02 
 2.66527837e+05 -4.38351647e+01 -2.32767417e+02 -4.40396963e+01 -2.31840991e+02 -4.39919001e+01 -2.32754058e+02 
 2.72673897e+05 -4.41778215e+01 -2.33743200e+02 -4.43845743e+01 -2.32770074e+02 -4.43344842e+01 -2.33729681e+02 
 2.78961683e+05 -4.45167665e+01 -2.34711235e+02 -4.47258270e+01 -2.33689752e+02 -4.46733570e+01 -2.34697574e+02 
 2.85394464e+05 -4.48519990e+01 -2.35671932e+02 -4.50634566e+01 -2.34600418e+02 -4.50085177e+01 -2.35658147e+02 
 2.91975583e+05 -4.51835230e+01 -2.36625672e+02 -4.53974701e+01 -2.35502436e+02 -4.53399706e+01 -2.36611779e+02 
 2.98708461e+05 -4.55113470e+01 -2.37572806e+02 -4.57278790e+01 -2.36396143e+02 -4.56677242e+01 -2.37558822e+02 
 3.05596598e+05 -4.58354835e+01 -2.38513662e+02 -4.60546990e+01 -2.37281853e+02 -4.59917909e+01 -2.38499602e+02 
 3.12643573e+05 -4.61559486e+01 -2.39448542e+02 -4.63779498e+01 -2.38159857e+02 -4.63121871e+01 -2.39434420e+02 
 3.19853049e+05 -4.64727621e+01 -2.40377725e+02 -4.66976546e+01 -2.39030426e+02 -4.66289325e+01 -2.40363557e+02 
 3.27228774e+05 -4.67859468e+01 -2.41301472e+02 -4.70138400e+01 -2.39893814e+02 -4.69420499e+01 -2.41287271e+02 
 3.34774581e+05 -4.70955285e+01 -2.42220023e+02 -4.73265355e+01 -2.40750255e+02 -4.72515653e+01 -2.42205803e+02 
 3.42494392e+05 -4.74015354e+01 -2.43133602e+02 -4.76357738e+01 -2.41599970e+02 -4.75575069e+01 -2.43119377e+02 
 3.50392221e+05 -4.77039984e+01 -2.44042419e+02 -4.79415896e+01 -2.42443168e+02 -4.78599055e+01 -2.44028201e+02 
 3.58472171e+05 -4.80029503e+01 -2.44946670e+02 -4.82440206e+01 -2.43280044e+02 -4.81587942e+01 -2.44932470e+02 
 3.66738442e+05 -4.82984260e+01 -2.45846538e+02 -4.85431060e+01 -2.44110784e+02 -4.84542078e+01 -2.45832368e+02 
 3.75195331e+05 -4.85904620e+01 -2.46742197e+02 -4.88388874e+01 -2.44935564e+02 -4.87461828e+01 -2.46728067e+02 
 3.83847234e+05 -4.88790964e+01 -2.47633810e+02 -4.91314079e+01 -2.45754554e+02 -4.90347573e+01 -2.47619732e+02 
 3.92698648e+05 -4.91643683e+01 -2.48521533e+02 -4.94207119e+01 -2.46567917e+02 -4.93199706e+01 -2.48507516e+02 
 4.01754173e+05 -4.94463182e+01 -2.49405516e+02 -4.97068456e+01 -2.47375811e+02 -4.96018630e+01 -2.49391570e+02 
 4.11018515e+05 -4.97249873e+01 -2.50285903e+02 -4.99898544e+01 -2.48178393e+02 -4.98804758e+01 -2.50272036e+02 
 4.20496491e+05 -5.00004175e+01 -2.51162832e+02 -5.02697904e+01 -2.48975804e+02 -5.01558510e+01 -2.51149053e+02 
 4.30193027e+05 -5.02726512e+01 -2.52036439e+02 -5.05466982e+01 -2.49768202e+02 -5.04280309e+01 -2.52022756e+02 
 4.40113162e+05 -5.05417311e+01 -2.52906856e+02 -5.08206298e+01 -2.50555728e+02 -5.06970583e+01 -2.52893277e+02 
 4.50262052e+05 -5.08077001e+01 -2.53774213e+02 -5.10916307e+01 -2.51338538e+02 -5.09629760e+01 -2.53760745e+02 
 4.60644974e+05 -5.10706011e+01 -2.54638639e+02 -5.13597548e+01 -2.52116769e+02 -5.12258271e+01 -2.54625288e+02 
 4.71267322e+05 -5.13304767e+01 -2.55500261e+02 -5.16250493e+01 -2.52890572e+02 -5.14856540e+01 -2.55487032e+02 
 4.82134619e+05 -5.15873693e+01 -2.56359205e+02 -5.18875684e+01 -2.53660087e+02 -5.17424992e+01 -2.56346105e+02 
 4.93252513e+05 -5.18413208e+01 -2.57215597e+02 -5.21473573e+01 -2.54425472e+02 -5.19964044e+01 -2.57202631e+02 
 5.04626783e+05 -5.20923723e+01 -2.58069564e+02 -5.24044667e+01 -2.55186872e+02 -5.22474111e+01 -2.58056737e+02 
 5.16263340e+05 -5.23405644e+01 -2.58921232e+02 -5.26589469e+01 -2.55944438e+02 -5.24955595e+01 -2.58908548e+02 
 5.28168234e+05 -5.25859365e+01 -2.59770728e+02 -5.29108414e+01 -2.56698331e+02 -5.27408893e+01 -2.59758191e+02 
 5.40347650e+05 -5.28285274e+01 -2.60618178e+02 -5.31602036e+01 -2.57448698e+02 -5.29834390e+01 -2.60605792e+02 
 5.52807921e+05 -5.30683745e+01 -2.61463711e+02 -5.34070739e+01 -2.58195705e+02 -5.32232461e+01 -2.61451479e+02 
 5.65555523e+05 -5.33055139e+01 -2.62307453e+02 -5.36515021e+01 -2.58939507e+02 -5.34603468e+01 -2.62295379e+02 
 5.78597080e+05 -5.35399807e+01 -2.63149533e+02 -5.38935312e+01 -2.59680269e+02 -5.36947760e+01 -2.63137618e+02 
 5.91939372e+05 -5.37718082e+01 -2.63990079e+02 -5.41332042e+01 -2.60418154e+02 -5.39265671e+01 -2.63978326e+02 
 6.05589334e+05 -5.40010285e+01 -2.64829219e+02 -5.43705646e+01 -2.61153330e+02 -5.41557522e+01 -2.64817630e+02 
 6.19554061e+05 -5.42276720e+01 -2.65667080e+02 -5.46056479e+01 -2.61885969e+02 -5.43823617e+01 -2.65655657e+02 
 6.33840810e+05 -5.44517676e+01 -2.66503790e+02 -5.48384980e+01 -2.62616237e+02 -5.46064242e+01 -2.66492534e+02 
 6.48457008e+05 -5.46733422e+01 -2.67339474e+02 -5.50691490e+01 -2.63344309e+02 -5.48279670e+01 -2.67328386e+02 
 6.63410251e+05 -5.48924213e+01 -2.68174256e+02 -5.52976430e+01 -2.64070354e+02 -5.50470153e+01 -2.68163337e+02 
 6.78708313e+05 -5.51090284e+01 -2.69008260e+02 -5.55240047e+01 -2.64794553e+02 -5.52635926e+01 -2.68997510e+02 
 6.94359143e+05 -5.53231853e+01 -2.69841605e+02 -5.57482728e+01 -2.65517079e+02 -5.54777208e+01 -2.69831026e+02 
 7.10370877e+05 -5.55349119e+01 -2.70674411e+02 -5.59704762e+01 -2.66238107e+02 -5.56894196e+01 -2.70664002e+02 
 7.26751838e+05 -5.57442262e+01 -2.71506791e+02 -5.61906438e+01 -2.66957813e+02 -5.58987071e+01 -2.71496552e+02 
 7.43510539e+05 -5.59511443e+01 -2.72338858e+02 -5.64088024e+01 -2.67676375e+02 -5.61055995e+01 -2.72328789e+02 
 7.60655691e+05 -5.61556806e+01 -2.73170718e+02 -5.66249771e+01 -2.68393968e+02 -5.63101109e+01 -2.73160819e+02 
 7.78196206e+05 -5.63578475e+01 -2.74002474e+02 -5.68391907e+01 -2.69110766e+02 -5.65122539e+01 -2.73992744e+02 
 7.96141200e+05 -5.65576556e+01 -2.74834224e+02 -5.70514646e+01 -2.69826943e+02 -5.67120388e+01 -2.74824662e+02 
 8.14500001e+05 -5.67551135e+01 -2.75666060e+02 -5.72618193e+01 -2.70542671e+02 -5.69094745e+01 -2.75656665e+02 
 8.33282151e+05 -5.69502282e+01 -2.76498068e+02 -5.74702671e+01 -2.71258120e+02 -5.71045678e+01 -2.76488840e+02 
 8.52497412e+05 -5.71430049e+01 -2.77330327e+02 -5.76768281e+01 -2.71973458e+02 -5.72973239e+01 -2.77321264e+02 
 8.72155772e+05 -5.73334470e+01 -2.78162909e+02 -5.78815122e+01 -2.72688849e+02 -5.74877462e+01 -2.78154010e+02 
 8.92267449e+05 -5.75215562e+01 -2.78995879e+02 -5.80843352e+01 -2.73404456e+02 -5.76758364e+01 -2.78987143e+02 
 9.12842895e+05 -5.77073328e+01 -2.79829294e+02 -5.82853016e+01 -2.74120435e+02 -5.78615946e+01 -2.79820719e+02 
 9.33892805e+05 -5.78907753e+01 -2.80663201e+02 -5.84844201e+01 -2.74836941e+02 -5.80450195e+01 -2.80654785e+02 
 9.55428121e+05 -5.80718808e+01 -2.81497638e+02 -5.86816960e+01 -2.75554123e+02 -5.82261081e+01 -2.81489381e+02 
 9.77460036e+05 -5.82506451e+01 -2.82332636e+02 -5.88771324e+01 -2.76272125e+02 -5.84048561e+01 -2.82324535e+02 
 1.00000000e+06 -5.84270626e+01 -2.83168214e+02 -5.90707308e+01 -2.76991085e+02 -5.85812580e+01 -2.83160267e+02 
 1.02305973e+06 -5.86011265e+01 -2.84004379e+02 -5.92624907e+01 -2.77711137e+02 -5.87553069e+01 -2.83996585e+02 
 1.04665121e+06 -5.87728289e+01 -2.84841132e+02 -5.94524096e+01 -2.78432406e+02 -5.89269949e+01 -2.84833489e+02 
 1.07078670e+06 -5.89421609e+01 -2.85678458e+02 -5.96404835e+01 -2.79155013e+02 -5.90963131e+01 -2.85670964e+02 
 1.09547876e+06 -5.91091126e+01 -2.86516334e+02 -5.98267064e+01 -2.79879069e+02 -5.92632516e+01 -2.86508987e+02 
 1.12074020e+06 -5.92736735e+01 -2.87354724e+02 -6.00110708e+01 -2.80604680e+02 -5.94277997e+01 -2.87347522e+02 
 1.14658417e+06 -5.94358322e+01 -2.88193582e+02 -6.01935688e+01 -2.81331943e+02 -5.95899462e+01 -2.88186523e+02 
