 time            v(clk)          v(vs)           v(vcpp)         v(vcpn)         v(voutp)        v(voutn)       
 9.36444768e-08  1.50000000e+00 -3.48890296e-08 -5.98677000e-07  2.35725829e-07  1.49999922e+00  5.90185537e-07 
 9.36844768e-08  1.50000000e+00 -3.59952137e-08 -6.01516732e-07  2.31249267e-07  1.49999921e+00  6.00468687e-07 
 9.37244768e-08  1.50000000e+00 -3.46988275e-08 -5.97742239e-07  2.35917188e-07  1.49999922e+00  5.89698914e-07 
 9.37644768e-08  1.50000000e+00 -3.58040291e-08 -6.00579992e-07  2.31445203e-07  1.49999921e+00  5.99967621e-07 
 9.38044768e-08  1.50000000e+00 -3.45090081e-08 -5.96809356e-07  2.36108159e-07  1.49999922e+00  5.89213264e-07 
 9.38444768e-08  1.50000000e+00 -3.56132282e-08 -5.99645130e-07  2.31640744e-07  1.49999921e+00  5.99467535e-07 
 9.38844768e-08  1.50000000e+00 -3.43195708e-08 -5.95878346e-07  2.36298740e-07  1.49999922e+00  5.88728576e-07 
 9.39244768e-08  1.50000000e+00 -3.54228095e-08 -5.98712139e-07  2.31835892e-07  1.49999922e+00  5.98968447e-07 
 9.39644768e-08  1.50000000e+00 -3.41305139e-08 -5.94949201e-07  2.36488934e-07  1.49999922e+00  5.88244858e-07 
 9.40044768e-08  1.50000000e+00 -3.52327723e-08 -5.97781015e-07  2.32030648e-07  1.49999922e+00  5.98470343e-07 
 9.40444768e-08  1.50000000e+00 -3.39418365e-08 -5.94021918e-07  2.36678741e-07  1.49999922e+00  5.87762101e-07 
 9.40844768e-08  1.50000000e+00 -3.50431152e-08 -5.96851752e-07  2.32225013e-07  1.49999922e+00  5.97973225e-07 
 9.41244768e-08  1.50000000e+00 -3.37535378e-08 -5.93096490e-07  2.36868163e-07  1.49999922e+00  5.87280304e-07 
 9.41644768e-08  1.50000000e+00 -3.48538372e-08 -5.95924344e-07  2.32418988e-07  1.49999922e+00  5.97477088e-07 
 9.42044768e-08  1.50000000e+00 -3.35656163e-08 -5.92172911e-07  2.37057201e-07  1.49999922e+00  5.86799465e-07 
 9.42444768e-08  1.50000000e+00 -3.46649367e-08 -5.94998785e-07  2.32612575e-07  1.49999922e+00  5.96981932e-07 
 9.42844768e-08  1.50000000e+00 -3.33780708e-08 -5.91251178e-07  2.37245856e-07  1.49999922e+00  5.86319580e-07 
 9.43244768e-08  1.50000000e+00 -3.44764134e-08 -5.94075071e-07  2.32805775e-07  1.49999922e+00  5.96487751e-07 
 9.43644768e-08  1.50000000e+00 -3.31909003e-08 -5.90331282e-07  2.37434130e-07  1.49999922e+00  5.85840644e-07 
 9.44044768e-08  1.50000000e+00 -3.42882657e-08 -5.93153195e-07  2.32998587e-07  1.49999922e+00  5.95994534e-07 
 9.44444768e-08  1.50000000e+00 -3.30041039e-08 -5.89413220e-07  2.37622022e-07  1.49999922e+00  5.85362670e-07 
 9.44844768e-08  1.50000000e+00 -3.41004923e-08 -5.92233152e-07  2.33191015e-07  1.49999922e+00  5.95502292e-07 
 9.45244768e-08  1.50000000e+00 -3.28176805e-08 -5.88496986e-07  2.37809533e-07  1.49999922e+00  5.84885621e-07 
 9.45644768e-08  1.50000000e+00 -3.39130928e-08 -5.91314937e-07  2.33383057e-07  1.49999922e+00  5.95011026e-07 
 9.46044768e-08  1.50000000e+00 -3.26316284e-08 -5.87582575e-07  2.37996668e-07  1.49999922e+00  5.84409532e-07 
 9.46444768e-08  1.50000000e+00 -3.37260652e-08 -5.90398545e-07  2.33574718e-07  1.49999922e+00  5.94520714e-07 
 9.46844768e-08  1.50000000e+00 -3.24459472e-08 -5.86669980e-07  2.38183425e-07  1.49999923e+00  5.83934377e-07 
 9.47244768e-08  1.50000000e+00 -3.35394086e-08 -5.89483968e-07  2.33765998e-07  1.49999922e+00  5.94031376e-07 
 9.47644768e-08  1.50000000e+00 -3.22606348e-08 -5.85759197e-07  2.38369808e-07  1.49999923e+00  5.83460159e-07 
 9.48044768e-08  1.50000000e+00 -3.33531219e-08 -5.88571204e-07  2.33956898e-07  1.49999922e+00  5.93542988e-07 
 9.48444768e-08  1.50000000e+00 -3.20756912e-08 -5.84850219e-07  2.38555814e-07  1.49999923e+00  5.82986872e-07 
 9.48844768e-08  1.50000000e+00 -3.31672049e-08 -5.87660245e-07  2.34147416e-07  1.49999922e+00  5.93055551e-07 
 9.49244768e-08  1.50000000e+00 -3.18911149e-08 -5.83943043e-07  2.38741447e-07  1.49999923e+00  5.82514529e-07 
 9.49644768e-08  1.50000000e+00 -3.29816555e-08 -5.86751087e-07  2.34337557e-07  1.49999922e+00  5.92569070e-07 
 9.50044768e-08  1.50000000e+00 -3.17069047e-08 -5.83037662e-07  2.38926706e-07  1.49999923e+00  5.82043107e-07 
 9.50444768e-08  1.50000000e+00 -3.27964725e-08 -5.85843725e-07  2.34527322e-07  1.49999922e+00  5.92083551e-07 
 9.50844768e-08  1.50000000e+00 -3.15230595e-08 -5.82134072e-07  2.39111595e-07  1.49999923e+00  5.81572610e-07 
 9.51244768e-08  1.50000000e+00 -3.26116555e-08 -5.84938152e-07  2.34716709e-07  1.49999922e+00  5.91598965e-07 
 9.51644768e-08  1.50000000e+00 -3.13395787e-08 -5.81232266e-07  2.39296111e-07  1.49999923e+00  5.81103032e-07 
 9.52044768e-08  1.50000000e+00 -3.24272033e-08 -5.84034365e-07  2.34905721e-07  1.49999922e+00  5.91115334e-07 
 9.52444768e-08  1.50000000e+00 -3.11564604e-08 -5.80332240e-07  2.39480261e-07  1.49999923e+00  5.80634394e-07 
 9.52844768e-08  1.50000000e+00 -3.22431141e-08 -5.83132356e-07  2.35094361e-07  1.49999922e+00  5.90632637e-07 
 9.53244768e-08  1.50000000e+00 -3.09737041e-08 -5.79433988e-07  2.39664041e-07  1.49999923e+00  5.80166654e-07 
 9.53644768e-08  1.50000000e+00 -3.20593880e-08 -5.82232123e-07  2.35282627e-07  1.49999922e+00  5.90150887e-07 
 9.54044768e-08  1.50000000e+00 -3.07913085e-08 -5.78537505e-07  2.39847454e-07  1.49999923e+00  5.79699840e-07 
 9.54444768e-08  1.50000000e+00 -3.18760231e-08 -5.81333658e-07  2.35470521e-07  1.49999922e+00  5.89670066e-07 
 9.54844768e-08  1.50000000e+00 -3.06092727e-08 -5.77642786e-07  2.40030501e-07  1.49999923e+00  5.79233942e-07 
 9.55244768e-08  1.50000000e+00 -3.16930183e-08 -5.80436957e-07  2.35658046e-07  1.49999922e+00  5.89190184e-07 
 9.55644768e-08  1.50000000e+00 -3.04275959e-08 -5.76749826e-07  2.40213181e-07  1.49999923e+00  5.78768940e-07 
 9.56044768e-08  1.50000000e+00 -3.15103733e-08 -5.79542014e-07  2.35845200e-07  1.49999922e+00  5.88711236e-07 
 9.56444768e-08  1.50000000e+00 -3.02462761e-08 -5.75858619e-07  2.40395500e-07  1.49999923e+00  5.78304864e-07 
 9.56844768e-08  1.50000000e+00 -3.13280856e-08 -5.78648825e-07  2.36031989e-07  1.49999922e+00  5.88233219e-07 
 9.57244768e-08  1.50000000e+00 -3.00653127e-08 -5.74969160e-07  2.40577457e-07  1.49999923e+00  5.77841680e-07 
 9.57644768e-08  1.50000000e+00 -3.11461559e-08 -5.77757385e-07  2.36218407e-07  1.49999922e+00  5.87756106e-07 
 9.58044768e-08  1.50000000e+00 -2.98847054e-08 -5.74081445e-07  2.40759049e-07  1.49999923e+00  5.77379406e-07 
 9.58444768e-08  1.50000000e+00 -3.09645819e-08 -5.76867687e-07  2.36404460e-07  1.49999922e+00  5.87279940e-07 
 9.58844768e-08  1.50000000e+00 -2.97044524e-08 -5.73195468e-07  2.40940282e-07  1.49999923e+00  5.76918027e-07 
 9.59244768e-08  1.50000000e+00 -3.07833632e-08 -5.75979728e-07  2.36590149e-07  1.49999922e+00  5.86804689e-07 
 9.59644768e-08  1.50000000e+00 -2.95245530e-08 -5.72311225e-07  2.41121155e-07  1.49999923e+00  5.76457538e-07 
 9.60044768e-08  1.50000000e+00 -3.06024985e-08 -5.75093502e-07  2.36775472e-07  1.49999922e+00  5.86330354e-07 
 9.60444768e-08  1.50000000e+00 -2.93450054e-08 -5.71428708e-07  2.41301671e-07  1.49999923e+00  5.75997963e-07 
 9.60844768e-08  1.50000000e+00 -3.04219868e-08 -5.74209004e-07  2.36960434e-07  1.49999923e+00  5.85856928e-07 
 9.61244768e-08  1.50000000e+00 -2.91658097e-08 -5.70547915e-07  2.41481828e-07  1.49999923e+00  5.75539266e-07 
 9.61644768e-08  1.50000000e+00 -3.02418271e-08 -5.73326228e-07  2.37145033e-07  1.49999923e+00  5.85384424e-07 
 9.62044768e-08  1.50000000e+00 -2.89869638e-08 -5.69668840e-07  2.41661630e-07  1.49999923e+00  5.75081465e-07 
 9.62444768e-08  1.50000000e+00 -3.00620178e-08 -5.72445171e-07  2.37329274e-07  1.49999923e+00  5.84912829e-07 
 9.62844768e-08  1.50000000e+00 -2.88084676e-08 -5.68791478e-07  2.41841074e-07  1.49999923e+00  5.74624532e-07 
 9.63244768e-08  1.50000000e+00 -2.98825593e-08 -5.71565826e-07  2.37513151e-07  1.49999923e+00  5.84442141e-07 
 9.63644768e-08  1.50000000e+00 -2.86303194e-08 -5.67915823e-07  2.42020167e-07  1.49999923e+00  5.74168510e-07 
 9.64044768e-08  1.50000000e+00 -2.97034491e-08 -5.70688190e-07  2.37696672e-07  1.49999923e+00  5.83972345e-07 
 9.64444768e-08  1.50000000e+00 -2.84525190e-08 -5.67041872e-07  2.42198904e-07  1.49999923e+00  5.73713353e-07 
 9.64844768e-08  1.50000000e+00 -2.95246870e-08 -5.69812256e-07  2.37879834e-07  1.49999923e+00  5.83503471e-07 
 9.65244768e-08  1.50000000e+00 -2.82750642e-08 -5.66169618e-07  2.42377290e-07  1.49999923e+00  5.73259082e-07 
 9.65644768e-08  1.50000000e+00 -2.93462720e-08 -5.68938020e-07  2.38062640e-07  1.49999923e+00  5.83035482e-07 
 9.66044768e-08  1.50000000e+00 -2.80979549e-08 -5.65299057e-07  2.42555325e-07  1.49999923e+00  5.72805683e-07 
 9.66444768e-08  1.50000000e+00 -2.91682024e-08 -5.68065477e-07  2.38245091e-07  1.49999923e+00  5.82568404e-07 
 9.66844768e-08  1.50000000e+00 -2.79211898e-08 -5.64430185e-07  2.42733010e-07  1.49999923e+00  5.72353155e-07 
 9.67244768e-08  1.50000000e+00 -2.89904779e-08 -5.67194623e-07  2.38427187e-07  1.49999923e+00  5.82102211e-07 
 9.67644768e-08  1.50000000e+00 -2.77447678e-08 -5.63562995e-07  2.42910346e-07  1.49999923e+00  5.71901509e-07 
 9.68044768e-08  1.50000000e+00 -2.88130971e-08 -5.66325451e-07  2.38608930e-07  1.49999923e+00  5.81636903e-07 
 9.68444768e-08  1.50000000e+00 -2.75686882e-08 -5.62697484e-07  2.43087333e-07  1.49999924e+00  5.71450726e-07 
 9.68844768e-08  1.50000000e+00 -2.86360594e-08 -5.65457959e-07  2.38790319e-07  1.49999923e+00  5.81172495e-07 
 9.69244768e-08  1.50000000e+00 -2.73929497e-08 -5.61833646e-07  2.43263974e-07  1.49999924e+00  5.71000812e-07 
 9.69644768e-08  1.50000000e+00 -2.84593632e-08 -5.64592139e-07  2.38971359e-07  1.49999923e+00  5.80708974e-07 
 9.70044768e-08  1.50000000e+00 -2.72175516e-08 -5.60971477e-07  2.43440268e-07  1.49999924e+00  5.70551752e-07 
 9.70444768e-08  1.50000000e+00 -2.82830082e-08 -5.63727988e-07  2.39152047e-07  1.49999923e+00  5.80246338e-07 
 9.70844768e-08  1.50000000e+00 -2.70424925e-08 -5.60110972e-07  2.43616218e-07  1.49999924e+00  5.70103563e-07 
 9.71244768e-08  1.50000000e+00 -2.81069929e-08 -5.62865502e-07  2.39332387e-07  1.49999923e+00  5.79784578e-07 
 9.71644768e-08  1.50000000e+00 -2.68677718e-08 -5.59252126e-07  2.43791824e-07  1.49999924e+00  5.69656231e-07 
 9.72044768e-08  1.50000000e+00 -2.79313168e-08 -5.62004674e-07  2.39512377e-07  1.49999923e+00  5.79323693e-07 
 9.72444768e-08  1.50000000e+00 -2.66933886e-08 -5.58394934e-07  2.43967085e-07  1.49999924e+00  5.69209754e-07 
 9.72844768e-08  1.50000000e+00 -2.77559787e-08 -5.61145501e-07  2.39692020e-07  1.49999923e+00  5.78863699e-07 
 9.73244768e-08  1.50000000e+00 -2.65193416e-08 -5.57539391e-07  2.44142006e-07  1.49999924e+00  5.68764134e-07 
 9.73644768e-08  1.50000000e+00 -2.75809772e-08 -5.60287977e-07  2.39871317e-07  1.49999923e+00  5.78404569e-07 
 9.74044768e-08  1.50000000e+00 -2.63456298e-08 -5.56685493e-07  2.44316585e-07  1.49999924e+00  5.68319363e-07 
 9.74444768e-08  1.50000000e+00 -2.74063118e-08 -5.59432098e-07  2.40050269e-07  1.49999923e+00  5.77946317e-07 
 9.74844768e-08  1.50000000e+00 -2.61722526e-08 -5.55833235e-07  2.44490825e-07  1.49999924e+00  5.67875439e-07 
 9.75244768e-08  1.50000000e+00 -2.72319814e-08 -5.58577859e-07  2.40228876e-07  1.49999923e+00  5.77488933e-07 
 9.75644768e-08  1.50000000e+00 -2.59992086e-08 -5.54982612e-07  2.44664726e-07  1.49999924e+00  5.67432365e-07 
 9.76044768e-08  1.50000000e+00 -2.70579851e-08 -5.57725255e-07  2.40407140e-07  1.49999923e+00  5.77032408e-07 
 9.76444768e-08  1.50000000e+00 -2.58264974e-08 -5.54133620e-07  2.44838288e-07  1.49999924e+00  5.66990139e-07 
 9.76844768e-08  1.50000000e+00 -2.68843219e-08 -5.56874282e-07  2.40585061e-07  1.49999923e+00  5.76576754e-07 
 9.77244768e-08  1.50000000e+00 -2.56541176e-08 -5.53286254e-07  2.45011513e-07  1.49999924e+00  5.66548746e-07 
 9.77644768e-08  1.50000000e+00 -2.67109911e-08 -5.56024936e-07  2.40762641e-07  1.49999923e+00  5.76121964e-07 
 9.78044768e-08  1.50000000e+00 -2.54820683e-08 -5.52440509e-07  2.45184402e-07  1.49999924e+00  5.66108196e-07 
 9.78444768e-08  1.50000000e+00 -2.65379912e-08 -5.55177210e-07  2.40939882e-07  1.49999923e+00  5.75668038e-07 
 9.78844768e-08  1.50000000e+00 -2.53103483e-08 -5.51596380e-07  2.45356958e-07  1.49999924e+00  5.65668486e-07 
 9.79244768e-08  1.50000000e+00 -2.63653215e-08 -5.54331101e-07  2.41116782e-07  1.49999923e+00  5.75214955e-07 
 9.79644768e-08  1.50000000e+00 -2.51389573e-08 -5.50753864e-07  2.45529178e-07  1.49999924e+00  5.65229607e-07 
 9.80044768e-08  1.50000000e+00 -2.61929813e-08 -5.53486605e-07  2.41293343e-07  1.49999923e+00  5.74762733e-07 
 9.80444768e-08  1.50000000e+00 -2.49678943e-08 -5.49912954e-07  2.45701064e-07  1.49999924e+00  5.64791565e-07 
 9.80844768e-08  1.50000000e+00 -2.60209696e-08 -5.52643716e-07  2.41469567e-07  1.49999923e+00  5.74311364e-07 
 9.81244768e-08  1.50000000e+00 -2.47971576e-08 -5.49073648e-07  2.45872619e-07  1.49999924e+00  5.64354349e-07 
 9.81644768e-08  1.50000000e+00 -2.58492853e-08 -5.51802430e-07  2.41645455e-07  1.49999923e+00  5.73860845e-07 
 9.82044768e-08  1.50000000e+00 -2.46267472e-08 -5.48235940e-07  2.46043841e-07  1.49999924e+00  5.63917957e-07 
 9.82444768e-08  1.50000000e+00 -2.56779272e-08 -5.50962742e-07  2.41821007e-07  1.49999923e+00  5.73411181e-07 
 9.82844768e-08  1.50000000e+00 -2.44566615e-08 -5.47399825e-07  2.46214735e-07  1.49999924e+00  5.63482395e-07 
 9.83244768e-08  1.50000000e+00 -2.55068948e-08 -5.50124648e-07  2.41996225e-07  1.49999924e+00  5.72962356e-07 
 9.83644768e-08  1.50000000e+00 -2.42868997e-08 -5.46565300e-07  2.46385299e-07  1.49999924e+00  5.63047653e-07 
 9.84044768e-08  1.50000000e+00 -2.53361873e-08 -5.49288144e-07  2.42171108e-07  1.49999924e+00  5.72514369e-07 
 9.84444768e-08  1.50000000e+00 -2.41174608e-08 -5.45732359e-07  2.46555534e-07  1.49999924e+00  5.62613740e-07 
 9.84844768e-08  1.50000000e+00 -2.51658033e-08 -5.48453224e-07  2.42345660e-07  1.49999924e+00  5.72067227e-07 
 9.85244768e-08  1.50000000e+00 -2.39483442e-08 -5.44900998e-07  2.46725443e-07  1.49999924e+00  5.62180638e-07 
 9.85644768e-08  1.50000000e+00 -2.49957418e-08 -5.47619884e-07  2.42519881e-07  1.49999924e+00  5.71620925e-07 
 9.86044768e-08  1.50000000e+00 -2.37795489e-08 -5.44071212e-07  2.46895025e-07  1.49999924e+00  5.61748350e-07 
 9.86444768e-08  1.50000000e+00 -2.48260025e-08 -5.46788120e-07  2.42693769e-07  1.49999924e+00  5.71175457e-07 
 9.86844768e-08  1.50000000e+00 -2.36110741e-08 -5.43242998e-07  2.47064281e-07  1.49999924e+00  5.61316879e-07 
 9.87244768e-08  1.50000000e+00 -2.46565843e-08 -5.45957928e-07  2.42867328e-07  1.49999924e+00  5.70730818e-07 
 9.87644768e-08  1.50000000e+00 -2.34429186e-08 -5.42416351e-07  2.47233212e-07  1.49999924e+00  5.60886223e-07 
 9.88044768e-08  1.50000000e+00 -2.44874857e-08 -5.45129303e-07  2.43040559e-07  1.49999924e+00  5.70287021e-07 
 9.88444768e-08  1.50000000e+00 -2.32750814e-08 -5.41591265e-07  2.47401820e-07  1.49999924e+00  5.60456365e-07 
 9.88844768e-08  1.50000000e+00 -2.43187069e-08 -5.44302240e-07  2.43213460e-07  1.49999924e+00  5.69844040e-07 
 9.89244768e-08  1.50000000e+00 -2.31075621e-08 -5.40767738e-07  2.47570104e-07  1.49999924e+00  5.60027324e-07 
 9.89644768e-08  1.50000000e+00 -2.41502459e-08 -5.43476735e-07  2.43386035e-07  1.49999924e+00  5.69401894e-07 
 9.90044768e-08  1.50000000e+00 -2.29403596e-08 -5.39945764e-07  2.47738066e-07  1.49999924e+00  5.59599079e-07 
 9.90444768e-08  1.50000000e+00 -2.39821027e-08 -5.42652784e-07  2.43558283e-07  1.49999924e+00  5.68960572e-07 
 9.90844768e-08  1.50000000e+00 -2.27734724e-08 -5.39125339e-07  2.47905710e-07  1.49999925e+00  5.59171653e-07 
 9.91244768e-08  1.50000000e+00 -2.38142755e-08 -5.41830382e-07  2.43730208e-07  1.49999924e+00  5.68520065e-07 
 9.91644768e-08  1.50000000e+00 -2.26069008e-08 -5.38306459e-07  2.48073031e-07  1.49999925e+00  5.58745004e-07 
 9.92044768e-08  1.50000000e+00 -2.36467643e-08 -5.41009525e-07  2.43901806e-07  1.49999924e+00  5.68080385e-07 
 9.92444768e-08  1.50000000e+00 -2.24406427e-08 -5.37489119e-07  2.48240035e-07  1.49999925e+00  5.58319174e-07 
 9.92844768e-08  1.50000000e+00 -2.34795672e-08 -5.40190209e-07  2.44073084e-07  1.49999924e+00  5.67641523e-07 
 9.93244768e-08  1.50000000e+00 -2.22746979e-08 -5.36673315e-07  2.48406719e-07  1.49999925e+00  5.57894119e-07 
 9.93644768e-08  1.50000000e+00 -2.33126846e-08 -5.39372429e-07  2.44244036e-07  1.49999924e+00  5.67203470e-07 
 9.94044768e-08  1.50000000e+00 -2.21090653e-08 -5.35859043e-07  2.48573087e-07  1.49999925e+00  5.57469874e-07 
 9.94444768e-08  1.50000000e+00 -2.31461144e-08 -5.38556181e-07  2.44414669e-07  1.49999924e+00  5.66766234e-07 
 9.94844768e-08  1.50000000e+00 -2.19437443e-08 -5.35046298e-07  2.48739138e-07  1.49999925e+00  5.57046411e-07 
 9.95244768e-08  1.50000000e+00 -2.29798564e-08 -5.37741460e-07  2.44584980e-07  1.49999924e+00  5.66329808e-07 
 9.95644768e-08  1.50000000e+00 -2.17787337e-08 -5.34235076e-07  2.48904874e-07  1.49999925e+00  5.56623740e-07 
 9.96044768e-08  1.50000000e+00 -2.28139095e-08 -5.36928263e-07  2.44754972e-07  1.49999924e+00  5.65894192e-07 
 9.96444768e-08  1.50000000e+00 -2.16140327e-08 -5.33425373e-07  2.49070295e-07  1.49999925e+00  5.56201853e-07 
 9.96844768e-08  1.50000000e+00 -2.26482732e-08 -5.36116586e-07  2.44924644e-07  1.49999924e+00  5.65459372e-07 
 9.97244768e-08  1.50000000e+00 -2.14496408e-08 -5.32617185e-07  2.49235401e-07  1.49999925e+00  5.55780754e-07 
 9.97644768e-08  1.50000000e+00 -2.24829459e-08 -5.35306422e-07  2.45093999e-07  1.49999924e+00  5.65025375e-07 
 9.98044768e-08  1.50000000e+00 -2.12855560e-08 -5.31810506e-07  2.49400198e-07  1.49999925e+00  5.55360440e-07 
 9.98444768e-08  1.50000000e+00 -2.23179273e-08 -5.34497770e-07  2.45263038e-07  1.49999924e+00  5.64592159e-07 
 9.98844768e-08  1.50000000e+00 -2.11217789e-08 -5.31005334e-07  2.49564680e-07  1.49999925e+00  5.54940900e-07 
 9.99244768e-08  1.50000000e+00 -2.21532164e-08 -5.33690624e-07  2.45431759e-07  1.49999924e+00  5.64159754e-07 
 9.99644768e-08  1.50000000e+00 -2.09583080e-08 -5.30201665e-07  2.49728851e-07  1.49999925e+00  5.54522133e-07 
 1.00004477e-07  1.50000000e+00 -2.19888124e-08 -5.32884980e-07  2.45600165e-07  1.49999924e+00  5.63728153e-07 
 1.00044477e-07  1.50000000e+00 -2.07951420e-08 -5.29399492e-07  2.49892713e-07  1.49999925e+00  5.54104153e-07 
 1.00084477e-07  1.50000000e+00 -2.18247147e-08 -5.32080835e-07  2.45768256e-07  1.49999924e+00  5.63297325e-07 
 1.00124477e-07  1.50000000e+00 -2.06322809e-08 -5.28598813e-07  2.50056265e-07  1.49999925e+00  5.53686946e-07 
 1.00164477e-07  1.50000000e+00 -2.16609214e-08 -5.31278183e-07  2.45936036e-07  1.49999924e+00  5.62867317e-07 
 1.00204477e-07  1.50000000e+00 -2.04697229e-08 -5.27799623e-07  2.50219510e-07  1.49999925e+00  5.53270501e-07 
 1.00244477e-07  1.50000000e+00 -2.14974328e-08 -5.30477020e-07  2.46103502e-07  1.49999924e+00  5.62438080e-07 
 1.00284477e-07  1.50000000e+00 -2.03074682e-08 -5.27001919e-07  2.50382446e-07  1.49999925e+00  5.52854831e-07 
 1.00324477e-07  1.50000000e+00 -2.13342475e-08 -5.29677344e-07  2.46270657e-07  1.49999924e+00  5.62009645e-07 
 1.00364477e-07  1.50000000e+00 -2.01455151e-08 -5.26205696e-07  2.50545076e-07  1.49999925e+00  5.52439924e-07 
 1.00404477e-07  1.50000000e+00 -2.11713649e-08 -5.28879149e-07  2.46437499e-07  1.49999924e+00  5.61581980e-07 
 1.00444477e-07  1.50000000e+00 -1.99838632e-08 -5.25410950e-07  2.50707399e-07  1.49999925e+00  5.52025793e-07 
 1.00484477e-07  1.50000000e+00 -2.10087840e-08 -5.28082431e-07  2.46604033e-07  1.49999924e+00  5.61155114e-07 
 1.00524477e-07  1.50000000e+00 -1.98225115e-08 -5.24617676e-07  2.50869419e-07  1.49999925e+00  5.51612418e-07 
 1.00564477e-07  1.50000000e+00 -2.08465039e-08 -5.27287186e-07  2.46770258e-07  1.49999924e+00  5.60729025e-07 
 1.00604477e-07  1.50000000e+00 -1.96614592e-08 -5.23825872e-07  2.51031134e-07  1.49999925e+00  5.51199797e-07 
 1.00644477e-07  1.50000000e+00 -2.06845243e-08 -5.26493411e-07  2.46936173e-07  1.49999924e+00  5.60303713e-07 
 1.00684477e-07  1.50000000e+00 -1.95007055e-08 -5.23035532e-07  2.51192546e-07  1.49999925e+00  5.50787948e-07 
 1.00724477e-07  1.50000000e+00 -2.05228435e-08 -5.25701100e-07  2.47101782e-07  1.49999925e+00  5.59879180e-07 
 1.00764477e-07  1.50000000e+00 -1.93402497e-08 -5.22246653e-07  2.51353655e-07  1.49999925e+00  5.50376846e-07 
 1.00804477e-07  1.50000000e+00 -2.03614611e-08 -5.24910251e-07  2.47267084e-07  1.49999925e+00  5.59455433e-07 
 1.00844477e-07  1.50000000e+00 -1.91800906e-08 -5.21459230e-07  2.51514464e-07  1.49999925e+00  5.49966500e-07 
 1.00884477e-07  1.50000000e+00 -2.02003764e-08 -5.24120859e-07  2.47432080e-07  1.49999925e+00  5.59032444e-07 
 1.00924477e-07  1.50000000e+00 -1.90202279e-08 -5.20673260e-07  2.51674970e-07  1.49999925e+00  5.49556904e-07 
 1.00964477e-07  1.50000000e+00 -2.00395888e-08 -5.23332920e-07  2.47596770e-07  1.49999925e+00  5.58610234e-07 
 1.01004477e-07  1.50000000e+00 -1.88606606e-08 -5.19888739e-07  2.51835175e-07  1.49999925e+00  5.49148061e-07 
 1.01044477e-07  1.50000000e+00 -1.98790973e-08 -5.22546430e-07  2.47761156e-07  1.49999925e+00  5.58188793e-07 
 1.01084477e-07  1.50000000e+00 -1.87013876e-08 -5.19105662e-07  2.51995083e-07  1.49999925e+00  5.48739975e-07 
 1.01124477e-07  1.50000000e+00 -1.97189004e-08 -5.21761384e-07  2.47925241e-07  1.49999925e+00  5.57768124e-07 
 1.01164477e-07  1.50000000e+00 -1.85424080e-08 -5.18324026e-07  2.52154695e-07  1.49999925e+00  5.48332628e-07 
 1.01204477e-07  1.50000000e+00 -1.95589977e-08 -5.20977780e-07  2.48089023e-07  1.49999925e+00  5.57348214e-07 
 1.01244477e-07  1.50000000e+00 -1.83837216e-08 -5.17543826e-07  2.52314007e-07  1.49999925e+00  5.47926019e-07 
 1.01284477e-07  1.50000000e+00 -1.93993889e-08 -5.20195613e-07  2.48252503e-07  1.49999925e+00  5.56929070e-07 
 1.01324477e-07  1.50000000e+00 -1.82253269e-08 -5.16765060e-07  2.52473023e-07  1.49999925e+00  5.47520157e-07 
 1.01364477e-07  1.50000000e+00 -1.92400730e-08 -5.19414879e-07  2.48415681e-07  1.49999925e+00  5.56510683e-07 
 1.01404477e-07  1.50000000e+00 -1.80672238e-08 -5.15987722e-07  2.52631743e-07  1.49999925e+00  5.47115044e-07 
 1.01444477e-07  1.50000000e+00 -1.90810483e-08 -5.18635574e-07  2.48578562e-07  1.49999925e+00  5.56093063e-07 
 1.01484477e-07  1.50000000e+00 -1.79094106e-08 -5.15211808e-07  2.52790170e-07  1.49999926e+00  5.46710659e-07 
 1.01524477e-07  1.50000000e+00 -1.89223151e-08 -5.17857694e-07  2.48741143e-07  1.49999925e+00  5.55676191e-07 
 1.01564477e-07  1.50000000e+00 -1.77518875e-08 -5.14437316e-07  2.52948301e-07  1.49999926e+00  5.46307009e-07 
 1.01604477e-07  1.50000000e+00 -1.87638723e-08 -5.17081236e-07  2.48903425e-07  1.49999925e+00  5.55260082e-07 
 1.01644477e-07  1.50000000e+00 -1.75946533e-08 -5.13664241e-07  2.53106140e-07  1.49999926e+00  5.45904097e-07 
 1.01684477e-07  1.50000000e+00 -1.86057190e-08 -5.16306196e-07  2.49065409e-07  1.49999925e+00  5.54844719e-07 
 1.01724477e-07  1.50000000e+00 -1.74377068e-08 -5.12892579e-07  2.53263685e-07  1.49999926e+00  5.45501919e-07 
 1.01764477e-07  1.50000000e+00 -1.84478542e-08 -5.15532569e-07  2.49227097e-07  1.49999925e+00  5.54430110e-07 
 1.01804477e-07  1.50000000e+00 -1.72810479e-08 -5.12122327e-07  2.53420939e-07  1.49999926e+00  5.45100467e-07 
 1.01844477e-07  1.50000000e+00 -1.82902776e-08 -5.14760351e-07  2.49388490e-07  1.49999925e+00  5.54016253e-07 
 1.01884477e-07  1.50000000e+00 -1.71246754e-08 -5.11353479e-07  2.53577903e-07  1.49999926e+00  5.44699743e-07 
 1.01924477e-07  1.50000000e+00 -1.81329881e-08 -5.13989540e-07  2.49549587e-07  1.49999925e+00  5.53603137e-07 
