 time            v(Vb)           v(Voutp)        v(Voutn)        v(Vbias)        v(Vcmref)      
 8.10665939e-06  8.37430655e-01  7.50000000e-01  7.50000000e-01  7.52026665e-01  7.50000000e-01 
 8.21127711e-06  8.37423536e-01  7.50000000e-01  7.50000000e-01  7.52052819e-01  7.50000000e-01 
 8.42051257e-06  8.37430403e-01  7.50000000e-01  7.50000000e-01  7.52105128e-01  7.50000000e-01 
 8.83898348e-06  8.37423041e-01  7.50000000e-01  7.50000000e-01  7.52209746e-01  7.50000000e-01 
 9.67592529e-06  8.37429432e-01  7.50000000e-01  7.50000000e-01  7.52418981e-01  7.50000000e-01 
 1.13498089e-05  8.37421114e-01  7.50000000e-01  7.50000000e-01  7.52837452e-01  7.50000000e-01 
 1.46975762e-05  8.37425596e-01  7.50000000e-01  7.50000000e-01  7.53674394e-01  7.50000000e-01 
 1.58750100e-05  8.37417659e-01  7.50000000e-01  7.50000000e-01  7.53968752e-01  7.50000000e-01 
 1.58750110e-05  8.36980499e-01  7.50000000e-01  7.50000000e-01  7.53968753e-01  7.50000000e-01 
 1.58750130e-05  8.36285384e-01  7.50000000e-01  7.50000000e-01  7.53968753e-01  7.50000000e-01 
 1.58750170e-05  8.35425509e-01  7.50000000e-01  7.50000000e-01  7.53968754e-01  7.50000000e-01 
 1.58750200e-05  8.34884556e-01  7.50000000e-01  7.50000000e-01  7.53968755e-01  7.50000000e-01 
 1.58750206e-05  8.34864498e-01  7.50000000e-01  7.50000000e-01  7.53968755e-01  7.50000000e-01 
 1.58750217e-05  8.34838051e-01  7.50000000e-01  7.50000000e-01  7.53968755e-01  7.50000000e-01 
 1.58750241e-05  8.34790778e-01  7.50000000e-01  7.50000000e-01  7.53968756e-01  7.50000000e-01 
 1.58750287e-05  8.34701518e-01  7.50000000e-01  7.50000000e-01  7.53968757e-01  7.50000000e-01 
 1.58750380e-05  8.34558389e-01  7.50000000e-01  7.50000000e-01  7.53968760e-01  7.50000000e-01 
 1.58750567e-05  8.34388724e-01  7.50000000e-01  7.50000000e-01  7.53968764e-01  7.50000000e-01 
 1.58750939e-05  8.34396070e-01  7.50000000e-01  7.50000000e-01  7.53968773e-01  7.50000000e-01 
 1.58751684e-05  8.35021983e-01  7.50000000e-01  7.50000000e-01  7.53968792e-01  7.50000000e-01 
 1.58753174e-05  8.35872063e-01  7.50000000e-01  7.50000000e-01  7.53968829e-01  7.50000000e-01 
 1.58754809e-05  8.36056717e-01  7.50000000e-01  7.50000000e-01  7.53968870e-01  7.50000000e-01 
 1.58757261e-05  8.36072253e-01  7.50000000e-01  7.50000000e-01  7.53968932e-01  7.50000000e-01 
 1.58759638e-05  8.36068693e-01  7.50000000e-01  7.50000000e-01  7.53968991e-01  7.50000000e-01 
 1.58763231e-05  8.36069944e-01  7.50000000e-01  7.50000000e-01  7.53969081e-01  7.50000000e-01 
 1.58770416e-05  8.36069069e-01  7.50000000e-01  7.50000000e-01  7.53969260e-01  7.50000000e-01 
 1.58784787e-05  8.36069852e-01  7.50000000e-01  7.50000000e-01  7.53969620e-01  7.50000000e-01 
 1.58813529e-05  8.36069103e-01  7.50000000e-01  7.50000000e-01  7.53970338e-01  7.50000000e-01 
 1.58871014e-05  8.36069837e-01  7.50000000e-01  7.50000000e-01  7.53971775e-01  7.50000000e-01 
 1.58985982e-05  8.36069110e-01  7.50000000e-01  7.50000000e-01  7.53974650e-01  7.50000000e-01 
 1.59215919e-05  8.36069835e-01  7.50000000e-01  7.50000000e-01  7.53980398e-01  7.50000000e-01 
 1.59675793e-05  8.36069113e-01  7.50000000e-01  7.50000000e-01  7.53991895e-01  7.50000000e-01 
 1.60000000e-05  8.36069835e-01  7.50000000e-01  7.50000000e-01  7.54000000e-01  7.50000000e-01 
 1.60000010e-05  8.36072090e-01  7.50000000e-01  7.50000000e-01  7.54000000e-01  7.50000000e-01 
 1.60000030e-05  8.36076920e-01  7.50000000e-01  7.50000000e-01  7.54000001e-01  7.50000000e-01 
 1.60000070e-05  8.36086601e-01  7.50000000e-01  7.50000000e-01  7.54000002e-01  7.50000000e-01 
 1.60000100e-05  8.36102012e-01  7.50000000e-01  7.50000000e-01  7.54000002e-01  7.50000000e-01 
 1.60000104e-05  8.36101445e-01  7.50000000e-01  7.50000000e-01  7.54000003e-01  7.50000000e-01 
 1.60000113e-05  8.36099906e-01  7.50000000e-01  7.50000000e-01  7.54000003e-01  7.50000000e-01 
 1.60000130e-05  8.36096962e-01  7.50000000e-01  7.50000000e-01  7.54000003e-01  7.50000000e-01 
 1.60000160e-05  8.36092025e-01  7.50000000e-01  7.50000000e-01  7.54000004e-01  7.50000000e-01 
 1.60000220e-05  8.36082773e-01  7.50000000e-01  7.50000000e-01  7.54000005e-01  7.50000000e-01 
 1.60000340e-05  8.36067009e-01  7.50000000e-01  7.50000000e-01  7.54000008e-01  7.50000000e-01 
 1.60000579e-05  8.36049667e-01  7.50000000e-01  7.50000000e-01  7.54000014e-01  7.50000000e-01 
 1.60001058e-05  8.36048685e-01  7.50000000e-01  7.50000000e-01  7.54000026e-01  7.50000000e-01 
 1.60001611e-05  8.36059518e-01  7.50000000e-01  7.50000000e-01  7.54000040e-01  7.50000000e-01 
 1.60002327e-05  8.36066591e-01  7.50000000e-01  7.50000000e-01  7.54000058e-01  7.50000000e-01 
 1.60003317e-05  8.36068977e-01  7.50000000e-01  7.50000000e-01  7.54000083e-01  7.50000000e-01 
 1.60004573e-05  8.36069476e-01  7.50000000e-01  7.50000000e-01  7.54000114e-01  7.50000000e-01 
 1.60006751e-05  8.36069453e-01  7.50000000e-01  7.50000000e-01  7.54000169e-01  7.50000000e-01 
 1.60010422e-05  8.36069485e-01  7.50000000e-01  7.50000000e-01  7.54000261e-01  7.50000000e-01 
 1.60017765e-05  8.36069463e-01  7.50000000e-01  7.50000000e-01  7.54000444e-01  7.50000000e-01 
 1.60025754e-05  8.36069486e-01  7.50000000e-01  7.50000000e-01  7.54000644e-01  7.50000000e-01 
 1.60037940e-05  8.36069464e-01  7.50000000e-01  7.50000000e-01  7.54000948e-01  7.50000000e-01 
 1.60054534e-05  8.36069485e-01  7.50000000e-01  7.50000000e-01  7.54001363e-01  7.50000000e-01 
 1.60087721e-05  8.36069465e-01  7.50000000e-01  7.50000000e-01  7.54002193e-01  7.50000000e-01 
 1.60154096e-05  8.36069485e-01  7.50000000e-01  7.50000000e-01  7.54003852e-01  7.50000000e-01 
 1.60286846e-05  8.36069466e-01  7.50000000e-01  7.50000000e-01  7.54007171e-01  7.50000000e-01 
 1.60552345e-05  8.36069486e-01  7.50000000e-01  7.50000000e-01  7.54013809e-01  7.50000000e-01 
 1.61083345e-05  8.36069467e-01  7.50000000e-01  7.50000000e-01  7.54027084e-01  7.50000000e-01 
 1.62145343e-05  8.36069489e-01  7.50000000e-01  7.50000000e-01  7.54053634e-01  7.50000000e-01 
 1.64269340e-05  8.36069474e-01  7.50000000e-01  7.50000000e-01  7.54106734e-01  7.50000000e-01 
 1.68517335e-05  8.36069503e-01  7.50000000e-01  7.50000000e-01  7.54212933e-01  7.50000000e-01 
 1.77013323e-05  8.36069502e-01  7.50000000e-01  7.50000000e-01  7.54425333e-01  7.50000000e-01 
 1.94005300e-05  8.36069559e-01  7.50000000e-01  7.50000000e-01  7.54850133e-01  7.50000000e-01 
 2.27989254e-05  8.36069613e-01  7.50000000e-01  7.50000000e-01  7.55699731e-01  7.50000000e-01 
 2.38750100e-05  8.36069656e-01  7.50000000e-01  7.50000000e-01  7.55968752e-01  7.50000000e-01 
 2.38750110e-05  8.36063228e-01  7.50000000e-01  7.50000000e-01  7.55968753e-01  7.50000000e-01 
 2.38750130e-05  8.36051627e-01  7.50000000e-01  7.50000000e-01  7.55968753e-01  7.50000000e-01 
 2.38750170e-05  8.36036623e-01  7.50000000e-01  7.50000000e-01  7.55968754e-01  7.50000000e-01 
 2.38750200e-05  8.36030839e-01  7.50000000e-01  7.50000000e-01  7.55968755e-01  7.50000000e-01 
 2.38750206e-05  8.36031735e-01  7.50000000e-01  7.50000000e-01  7.55968755e-01  7.50000000e-01 
 2.38750219e-05  8.36033172e-01  7.50000000e-01  7.50000000e-01  7.55968755e-01  7.50000000e-01 
 2.38750244e-05  8.36035750e-01  7.50000000e-01  7.50000000e-01  7.55968756e-01  7.50000000e-01 
 2.38750295e-05  8.36040708e-01  7.50000000e-01  7.50000000e-01  7.55968757e-01  7.50000000e-01 
 2.38750397e-05  8.36049110e-01  7.50000000e-01  7.50000000e-01  7.55968760e-01  7.50000000e-01 
 2.38750600e-05  8.36061546e-01  7.50000000e-01  7.50000000e-01  7.55968765e-01  7.50000000e-01 
 2.38751007e-05  8.36074214e-01  7.50000000e-01  7.50000000e-01  7.55968775e-01  7.50000000e-01 
 2.38751821e-05  8.36080201e-01  7.50000000e-01  7.50000000e-01  7.55968796e-01  7.50000000e-01 
 2.38753448e-05  8.36075023e-01  7.50000000e-01  7.50000000e-01  7.55968836e-01  7.50000000e-01 
 2.38755523e-05  8.36070947e-01  7.50000000e-01  7.50000000e-01  7.55968888e-01  7.50000000e-01 
 2.38758266e-05  8.36069781e-01  7.50000000e-01  7.50000000e-01  7.55968957e-01  7.50000000e-01 
 2.38761485e-05  8.36069699e-01  7.50000000e-01  7.50000000e-01  7.55969037e-01  7.50000000e-01 
 2.38766665e-05  8.36069610e-01  7.50000000e-01  7.50000000e-01  7.55969167e-01  7.50000000e-01 
 2.38774220e-05  8.36069679e-01  7.50000000e-01  7.50000000e-01  7.55969356e-01  7.50000000e-01 
 2.38789331e-05  8.36069615e-01  7.50000000e-01  7.50000000e-01  7.55969733e-01  7.50000000e-01 
 2.38819553e-05  8.36069678e-01  7.50000000e-01  7.50000000e-01  7.55970489e-01  7.50000000e-01 
 2.38879997e-05  8.36069616e-01  7.50000000e-01  7.50000000e-01  7.55972000e-01  7.50000000e-01 
 2.39000885e-05  8.36069678e-01  7.50000000e-01  7.50000000e-01  7.55975022e-01  7.50000000e-01 
 2.39242661e-05  8.36069617e-01  7.50000000e-01  7.50000000e-01  7.55981067e-01  7.50000000e-01 
 2.39726213e-05  8.36069680e-01  7.50000000e-01  7.50000000e-01  7.55993155e-01  7.50000000e-01 
 2.40000000e-05  8.36069618e-01  7.50000000e-01  7.50000000e-01  7.56000000e-01  7.50000000e-01 
 2.40000010e-05  8.36176911e-01  7.50000000e-01  7.50000000e-01  7.56000000e-01  7.50000000e-01 
 2.40000030e-05  8.36406697e-01  7.50000000e-01  7.50000000e-01  7.56000001e-01  7.50000000e-01 
 2.40000070e-05  8.36884962e-01  7.50000000e-01  7.50000000e-01  7.56000002e-01  7.50000000e-01 
 2.40000100e-05  8.37739819e-01  7.50000000e-01  7.50000000e-01  7.56000002e-01  7.50000000e-01 
 2.40000108e-05  8.37794037e-01  7.50000000e-01  7.50000000e-01  7.56000003e-01  7.50000000e-01 
 2.40000124e-05  8.37831126e-01  7.50000000e-01  7.50000000e-01  7.56000003e-01  7.50000000e-01 
 2.40000156e-05  8.37874086e-01  7.50000000e-01  7.50000000e-01  7.56000004e-01  7.50000000e-01 
 2.40000204e-05  8.37947263e-01  7.50000000e-01  7.50000000e-01  7.56000005e-01  7.50000000e-01 
 2.40000299e-05  8.38052556e-01  7.50000000e-01  7.50000000e-01  7.56000007e-01  7.50000000e-01 
 2.40000491e-05  8.38203832e-01  7.50000000e-01  7.50000000e-01  7.56000012e-01  7.50000000e-01 
 2.40000873e-05  8.37583666e-01  7.50000000e-01  7.50000000e-01  7.56000022e-01  7.50000000e-01 
 2.40001313e-05  8.36340762e-01  7.50000000e-01  7.50000000e-01  7.56000033e-01  7.50000000e-01 
 2.40002036e-05  8.34858927e-01  7.50000000e-01  7.50000000e-01  7.56000051e-01  7.50000000e-01 
 2.40002764e-05  8.33919458e-01  7.50000000e-01  7.50000000e-01  7.56000069e-01  7.50000000e-01 
 2.40004219e-05  8.32549870e-01  7.50000000e-01  7.50000000e-01  7.56000105e-01  7.50000000e-01 
 2.40006080e-05  8.31356619e-01  7.50000000e-01  7.50000000e-01  7.56000152e-01  7.50000000e-01 
 2.40009803e-05  8.29890045e-01  7.50000000e-01  7.50000000e-01  7.56000245e-01  7.50000000e-01 
 2.40017247e-05  8.28806197e-01  7.50000000e-01  7.50000000e-01  7.56000431e-01  7.50000000e-01 
 2.40025724e-05  8.28598531e-01  7.50000000e-01  7.50000000e-01  7.56000643e-01  7.50000000e-01 
 2.40038324e-05  8.28580083e-01  7.50000000e-01  7.50000000e-01  7.56000958e-01  7.50000000e-01 
 2.40056545e-05  8.28574568e-01  7.50000000e-01  7.50000000e-01  7.56001414e-01  7.50000000e-01 
 2.40092989e-05  8.28581609e-01  7.50000000e-01  7.50000000e-01  7.56002325e-01  7.50000000e-01 
 2.40165875e-05  8.28574319e-01  7.50000000e-01  7.50000000e-01  7.56004147e-01  7.50000000e-01 
 2.40311649e-05  8.28581680e-01  7.50000000e-01  7.50000000e-01  7.56007791e-01  7.50000000e-01 
 2.40603195e-05  8.28574289e-01  7.50000000e-01  7.50000000e-01  7.56015080e-01  7.50000000e-01 
 2.41186288e-05  8.28581711e-01  7.50000000e-01  7.50000000e-01  7.56029657e-01  7.50000000e-01 
 2.42352474e-05  8.28574330e-01  7.50000000e-01  7.50000000e-01  7.56058812e-01  7.50000000e-01 
 2.44684846e-05  8.28581826e-01  7.50000000e-01  7.50000000e-01  7.56117121e-01  7.50000000e-01 
 2.49349590e-05  8.28574568e-01  7.50000000e-01  7.50000000e-01  7.56233740e-01  7.50000000e-01 
 2.58679078e-05  8.28582323e-01  7.50000000e-01  7.50000000e-01  7.56466977e-01  7.50000000e-01 
 2.77338053e-05  8.28575575e-01  7.50000000e-01  7.50000000e-01  7.56933451e-01  7.50000000e-01 
 3.14656005e-05  8.28584353e-01  7.50000000e-01  7.50000000e-01  7.57866400e-01  7.50000000e-01 
 3.18750100e-05  8.28577078e-01  7.50000000e-01  7.50000000e-01  7.57968752e-01  7.50000000e-01 
 3.18750110e-05  8.28137387e-01  7.50000000e-01  7.50000000e-01  7.57968753e-01  7.50000000e-01 
 3.18750130e-05  8.27428762e-01  7.50000000e-01  7.50000000e-01  7.57968753e-01  7.50000000e-01 
 3.18750170e-05  8.26557315e-01  7.50000000e-01  7.50000000e-01  7.57968754e-01  7.50000000e-01 
 3.18750200e-05  8.26018141e-01  7.50000000e-01  7.50000000e-01  7.57968755e-01  7.50000000e-01 
 3.18750206e-05  8.25998432e-01  7.50000000e-01  7.50000000e-01  7.57968755e-01  7.50000000e-01 
 3.18750218e-05  8.25972772e-01  7.50000000e-01  7.50000000e-01  7.57968755e-01  7.50000000e-01 
 3.18750241e-05  8.25927039e-01  7.50000000e-01  7.50000000e-01  7.57968756e-01  7.50000000e-01 
 3.18750288e-05  8.25840708e-01  7.50000000e-01  7.50000000e-01  7.57968757e-01  7.50000000e-01 
 3.18750382e-05  8.25702831e-01  7.50000000e-01  7.50000000e-01  7.57968760e-01  7.50000000e-01 
 3.18750569e-05  8.25541255e-01  7.50000000e-01  7.50000000e-01  7.57968764e-01  7.50000000e-01 
 3.18750944e-05  8.25557391e-01  7.50000000e-01  7.50000000e-01  7.57968774e-01  7.50000000e-01 
 3.18751694e-05  8.26178697e-01  7.50000000e-01  7.50000000e-01  7.57968792e-01  7.50000000e-01 
 3.18753195e-05  8.26986242e-01  7.50000000e-01  7.50000000e-01  7.57968830e-01  7.50000000e-01 
 3.18754834e-05  8.27165540e-01  7.50000000e-01  7.50000000e-01  7.57968871e-01  7.50000000e-01 
 3.18757276e-05  8.27179769e-01  7.50000000e-01  7.50000000e-01  7.57968932e-01  7.50000000e-01 
 3.18759701e-05  8.27176465e-01  7.50000000e-01  7.50000000e-01  7.57968993e-01  7.50000000e-01 
 3.18763302e-05  8.27177686e-01  7.50000000e-01  7.50000000e-01  7.57969083e-01  7.50000000e-01 
 3.18770505e-05  8.27176822e-01  7.50000000e-01  7.50000000e-01  7.57969263e-01  7.50000000e-01 
 3.18784911e-05  8.27177597e-01  7.50000000e-01  7.50000000e-01  7.57969623e-01  7.50000000e-01 
 3.18813723e-05  8.27176854e-01  7.50000000e-01  7.50000000e-01  7.57970343e-01  7.50000000e-01 
 3.18871348e-05  8.27177584e-01  7.50000000e-01  7.50000000e-01  7.57971784e-01  7.50000000e-01 
 3.18986597e-05  8.27176862e-01  7.50000000e-01  7.50000000e-01  7.57974665e-01  7.50000000e-01 
 3.19217094e-05  8.27177582e-01  7.50000000e-01  7.50000000e-01  7.57980427e-01  7.50000000e-01 
 3.19678090e-05  8.27176866e-01  7.50000000e-01  7.50000000e-01  7.57991952e-01  7.50000000e-01 
 3.20000000e-05  8.27177584e-01  7.50000000e-01  7.50000000e-01  7.58000000e-01  7.50000000e-01 
 3.20000010e-05  8.27179834e-01  7.50000000e-01  7.50000000e-01  7.58000000e-01  7.50000000e-01 
 3.20000030e-05  8.27184656e-01  7.50000000e-01  7.50000000e-01  7.58000001e-01  7.50000000e-01 
 3.20000070e-05  8.27194319e-01  7.50000000e-01  7.50000000e-01  7.58000002e-01  7.50000000e-01 
 3.20000100e-05  8.27209675e-01  7.50000000e-01  7.50000000e-01  7.58000002e-01  7.50000000e-01 
 3.20000104e-05  8.27209111e-01  7.50000000e-01  7.50000000e-01  7.58000003e-01  7.50000000e-01 
 3.20000113e-05  8.27207582e-01  7.50000000e-01  7.50000000e-01  7.58000003e-01  7.50000000e-01 
 3.20000130e-05  8.27204664e-01  7.50000000e-01  7.50000000e-01  7.58000003e-01  7.50000000e-01 
 3.20000160e-05  8.27199767e-01  7.50000000e-01  7.50000000e-01  7.58000004e-01  7.50000000e-01 
 3.20000220e-05  8.27190594e-01  7.50000000e-01  7.50000000e-01  7.58000005e-01  7.50000000e-01 
 3.20000340e-05  8.27174967e-01  7.50000000e-01  7.50000000e-01  7.58000008e-01  7.50000000e-01 
 3.20000579e-05  8.27157782e-01  7.50000000e-01  7.50000000e-01  7.58000014e-01  7.50000000e-01 
 3.20001058e-05  8.27156748e-01  7.50000000e-01  7.50000000e-01  7.58000026e-01  7.50000000e-01 
 3.20001619e-05  8.27167537e-01  7.50000000e-01  7.50000000e-01  7.58000040e-01  7.50000000e-01 
 3.20002332e-05  8.27174448e-01  7.50000000e-01  7.50000000e-01  7.58000058e-01  7.50000000e-01 
 3.20003337e-05  8.27176773e-01  7.50000000e-01  7.50000000e-01  7.58000083e-01  7.50000000e-01 
 3.20004592e-05  8.27177236e-01  7.50000000e-01  7.50000000e-01  7.58000115e-01  7.50000000e-01 
 3.20006799e-05  8.27177204e-01  7.50000000e-01  7.50000000e-01  7.58000170e-01  7.50000000e-01 
 3.20010470e-05  8.27177238e-01  7.50000000e-01  7.50000000e-01  7.58000262e-01  7.50000000e-01 
 3.20017812e-05  8.27177213e-01  7.50000000e-01  7.50000000e-01  7.58000445e-01  7.50000000e-01 
 3.20026521e-05  8.27177238e-01  7.50000000e-01  7.50000000e-01  7.58000663e-01  7.50000000e-01 
 3.20039359e-05  8.27177214e-01  7.50000000e-01  7.50000000e-01  7.58000984e-01  7.50000000e-01 
 3.20057727e-05  8.27177237e-01  7.50000000e-01  7.50000000e-01  7.58001443e-01  7.50000000e-01 
 3.20094462e-05  8.27177215e-01  7.50000000e-01  7.50000000e-01  7.58002362e-01  7.50000000e-01 
 3.20167932e-05  8.27177237e-01  7.50000000e-01  7.50000000e-01  7.58004198e-01  7.50000000e-01 
 3.20314873e-05  8.27177216e-01  7.50000000e-01  7.50000000e-01  7.58007872e-01  7.50000000e-01 
 3.20608755e-05  8.27177239e-01  7.50000000e-01  7.50000000e-01  7.58015219e-01  7.50000000e-01 
 3.21196519e-05  8.27177220e-01  7.50000000e-01  7.50000000e-01  7.58029913e-01  7.50000000e-01 
 3.22372047e-05  8.27177246e-01  7.50000000e-01  7.50000000e-01  7.58059301e-01  7.50000000e-01 
 3.24723103e-05  8.27177234e-01  7.50000000e-01  7.50000000e-01  7.58118078e-01  7.50000000e-01 
 3.29425214e-05  8.27177274e-01  7.50000000e-01  7.50000000e-01  7.58235630e-01  7.50000000e-01 
 3.38829437e-05  8.27177291e-01  7.50000000e-01  7.50000000e-01  7.58470736e-01  7.50000000e-01 
 3.57637882e-05  8.27177388e-01  7.50000000e-01  7.50000000e-01  7.58940947e-01  7.50000000e-01 
 3.95254773e-05  8.27177517e-01  7.50000000e-01  7.50000000e-01  7.59881369e-01  7.50000000e-01 
 3.98750100e-05  8.27177552e-01  7.50000000e-01  7.50000000e-01  7.59968752e-01  7.50000000e-01 
 3.98750110e-05  8.27171133e-01  7.50000000e-01  7.50000000e-01  7.59968753e-01  7.50000000e-01 
 3.98750130e-05  8.27159562e-01  7.50000000e-01  7.50000000e-01  7.59968753e-01  7.50000000e-01 
 3.98750170e-05  8.27144661e-01  7.50000000e-01  7.50000000e-01  7.59968754e-01  7.50000000e-01 
 3.98750200e-05  8.27138886e-01  7.50000000e-01  7.50000000e-01  7.59968755e-01  7.50000000e-01 
 3.98750206e-05  8.27139785e-01  7.50000000e-01  7.50000000e-01  7.59968755e-01  7.50000000e-01 
 3.98750219e-05  8.27141222e-01  7.50000000e-01  7.50000000e-01  7.59968755e-01  7.50000000e-01 
 3.98750245e-05  8.27143800e-01  7.50000000e-01  7.50000000e-01  7.59968756e-01  7.50000000e-01 
 3.98750295e-05  8.27148756e-01  7.50000000e-01  7.50000000e-01  7.59968757e-01  7.50000000e-01 
 3.98750397e-05  8.27157150e-01  7.50000000e-01  7.50000000e-01  7.59968760e-01  7.50000000e-01 
 3.98750601e-05  8.27169559e-01  7.50000000e-01  7.50000000e-01  7.59968765e-01  7.50000000e-01 
 3.98751008e-05  8.27182163e-01  7.50000000e-01  7.50000000e-01  7.59968775e-01  7.50000000e-01 
 3.98751821e-05  8.27188082e-01  7.50000000e-01  7.50000000e-01  7.59968796e-01  7.50000000e-01 
 3.98753449e-05  8.27182931e-01  7.50000000e-01  7.50000000e-01  7.59968836e-01  7.50000000e-01 
 3.98755500e-05  8.27178878e-01  7.50000000e-01  7.50000000e-01  7.59968888e-01  7.50000000e-01 
 3.98758260e-05  8.27177670e-01  7.50000000e-01  7.50000000e-01  7.59968956e-01  7.50000000e-01 
 3.98761439e-05  8.27177597e-01  7.50000000e-01  7.50000000e-01  7.59969036e-01  7.50000000e-01 
 3.98766620e-05  8.27177504e-01  7.50000000e-01  7.50000000e-01  7.59969166e-01  7.50000000e-01 
 3.98774091e-05  8.27177575e-01  7.50000000e-01  7.50000000e-01  7.59969352e-01  7.50000000e-01 
 3.98789034e-05  8.27177510e-01  7.50000000e-01  7.50000000e-01  7.59969726e-01  7.50000000e-01 
 3.98818920e-05  8.27177574e-01  7.50000000e-01  7.50000000e-01  7.59970473e-01  7.50000000e-01 
 3.98878691e-05  8.27177511e-01  7.50000000e-01  7.50000000e-01  7.59971967e-01  7.50000000e-01 
 3.98998234e-05  8.27177574e-01  7.50000000e-01  7.50000000e-01  7.59974956e-01  7.50000000e-01 
 3.99237320e-05  8.27177512e-01  7.50000000e-01  7.50000000e-01  7.59980933e-01  7.50000000e-01 
 3.99715491e-05  8.27177577e-01  7.50000000e-01  7.50000000e-01  7.59992887e-01  7.50000000e-01 
 4.00000000e-05  8.27177515e-01  7.50000000e-01  7.50000000e-01  7.60000000e-01  7.50000000e-01 
 4.00000010e-05  8.27284872e-01  7.50000000e-01  7.50000000e-01  7.60000000e-01  7.50000000e-01 
 4.00000030e-05  8.27514795e-01  7.50000000e-01  7.50000000e-01  7.60000001e-01  7.50000000e-01 
 4.00000070e-05  8.27993368e-01  7.50000000e-01  7.50000000e-01  7.60000002e-01  7.50000000e-01 
 4.00000100e-05  8.28869720e-01  7.50000000e-01  7.50000000e-01  7.60000002e-01  7.50000000e-01 
 4.00000108e-05  8.28926712e-01  7.50000000e-01  7.50000000e-01  7.60000003e-01  7.50000000e-01 
 4.00000124e-05  8.28967306e-01  7.50000000e-01  7.50000000e-01  7.60000003e-01  7.50000000e-01 
 4.00000156e-05  8.29016298e-01  7.50000000e-01  7.50000000e-01  7.60000004e-01  7.50000000e-01 
 4.00000204e-05  8.29099027e-01  7.50000000e-01  7.50000000e-01  7.60000005e-01  7.50000000e-01 
 4.00000299e-05  8.29222211e-01  7.50000000e-01  7.50000000e-01  7.60000007e-01  7.50000000e-01 
 4.00000491e-05  8.29407552e-01  7.50000000e-01  7.50000000e-01  7.60000012e-01  7.50000000e-01 
 4.00000873e-05  8.28872711e-01  7.50000000e-01  7.50000000e-01  7.60000022e-01  7.50000000e-01 
 4.00001320e-05  8.27706856e-01  7.50000000e-01  7.50000000e-01  7.60000033e-01  7.50000000e-01 
 4.00002042e-05  8.26380607e-01  7.50000000e-01  7.50000000e-01  7.60000051e-01  7.50000000e-01 
 4.00002780e-05  8.25562349e-01  7.50000000e-01  7.50000000e-01  7.60000069e-01  7.50000000e-01 
 4.00004256e-05  8.24393662e-01  7.50000000e-01  7.50000000e-01  7.60000106e-01  7.50000000e-01 
 4.00006135e-05  8.23397284e-01  7.50000000e-01  7.50000000e-01  7.60000153e-01  7.50000000e-01 
 4.00009894e-05  8.22178321e-01  7.50000000e-01  7.50000000e-01  7.60000247e-01  7.50000000e-01 
 4.00017411e-05  8.21298657e-01  7.50000000e-01  7.50000000e-01  7.60000435e-01  7.50000000e-01 
 4.00026650e-05  8.21131445e-01  7.50000000e-01  7.50000000e-01  7.60000666e-01  7.50000000e-01 
 4.00040049e-05  8.21129034e-01  7.50000000e-01  7.50000000e-01  7.60001001e-01  7.50000000e-01 
 4.00060491e-05  8.21121991e-01  7.50000000e-01  7.50000000e-01  7.60001512e-01  7.50000000e-01 
 4.00101375e-05  8.21129743e-01  7.50000000e-01  7.50000000e-01  7.60002534e-01  7.50000000e-01 
 4.00183144e-05  8.21121864e-01  7.50000000e-01  7.50000000e-01  7.60004579e-01  7.50000000e-01 
 4.00346681e-05  8.21129803e-01  7.50000000e-01  7.50000000e-01  7.60008667e-01  7.50000000e-01 
 4.00673755e-05  8.21121896e-01  7.50000000e-01  7.50000000e-01  7.60016844e-01  7.50000000e-01 
 4.01327902e-05  8.21129926e-01  7.50000000e-01  7.50000000e-01  7.60033198e-01  7.50000000e-01 
 4.02636198e-05  8.21122138e-01  7.50000000e-01  7.50000000e-01  7.60065905e-01  7.50000000e-01 
 4.05252789e-05  8.21130435e-01  7.50000000e-01  7.50000000e-01  7.60131320e-01  7.50000000e-01 
 4.10485972e-05  8.21123168e-01  7.50000000e-01  7.50000000e-01  7.60262149e-01  7.50000000e-01 
 4.20952336e-05  8.21132514e-01  7.50000000e-01  7.50000000e-01  7.60523808e-01  7.50000000e-01 
 4.41885066e-05  8.21127339e-01  7.50000000e-01  7.50000000e-01  7.61047127e-01  7.50000000e-01 
 4.78750100e-05  8.21140204e-01  7.50000000e-01  7.50000000e-01  7.61968752e-01  7.50000000e-01 
 4.78750110e-05  8.20691921e-01  7.50000000e-01  7.50000000e-01  7.61968753e-01  7.50000000e-01 
 4.78750130e-05  8.19971031e-01  7.50000000e-01  7.50000000e-01  7.61968753e-01  7.50000000e-01 
 4.78750170e-05  8.19089666e-01  7.50000000e-01  7.50000000e-01  7.61968754e-01  7.50000000e-01 
 4.78750200e-05  8.18551641e-01  7.50000000e-01  7.50000000e-01  7.61968755e-01  7.50000000e-01 
 4.78750206e-05  8.18531307e-01  7.50000000e-01  7.50000000e-01  7.61968755e-01  7.50000000e-01 
 4.78750219e-05  8.18504445e-01  7.50000000e-01  7.50000000e-01  7.61968755e-01  7.50000000e-01 
 4.78750245e-05  8.18456352e-01  7.50000000e-01  7.50000000e-01  7.61968756e-01  7.50000000e-01 
 4.78750296e-05  8.18366831e-01  7.50000000e-01  7.50000000e-01  7.61968757e-01  7.50000000e-01 
