 time            v(VDD)          v(Vbias)        v(Vbiasc)       v(bias_en)      v(Vsu)          v(Vres)        
 6.08822623e-04  1.50000000e+00  1.28562283e-01  2.74617212e-01  1.50000000e+00  1.95995942e-03  3.10890841e-02 
 6.08947623e-04  1.50000000e+00  1.28563018e-01  2.74686715e-01  1.50000000e+00  1.96034188e-03  3.14299862e-02 
 6.09072623e-04  1.50000000e+00  1.28563821e-01  2.74753131e-01  1.50000000e+00  1.96077721e-03  3.17529547e-02 
 6.09197623e-04  1.50000000e+00  1.28564762e-01  2.74814142e-01  1.50000000e+00  1.96124290e-03  3.20856516e-02 
 6.09322623e-04  1.50000000e+00  1.28565760e-01  2.74872020e-01  1.50000000e+00  1.96172767e-03  3.24013738e-02 
 6.09447623e-04  1.50000000e+00  1.28566875e-01  2.74926556e-01  1.50000000e+00  1.96222530e-03  3.27262338e-02 
 6.09572623e-04  1.50000000e+00  1.28568043e-01  2.74978702e-01  1.50000000e+00  1.96273276e-03  3.30350326e-02 
 6.09697623e-04  1.50000000e+00  1.28569315e-01  2.75028634e-01  1.50000000e+00  1.96324711e-03  3.33523958e-02 
 6.09822623e-04  1.50000000e+00  1.28570635e-01  2.75076740e-01  1.50000000e+00  1.96376726e-03  3.36545723e-02 
 6.09947623e-04  1.50000000e+00  1.28572052e-01  2.75123199e-01  1.50000000e+00  1.96429096e-03  3.39647579e-02 
 6.10072623e-04  1.50000000e+00  1.28573514e-01  2.75168152e-01  1.50000000e+00  1.96481785e-03  3.42605946e-02 
 6.10197623e-04  1.50000000e+00  1.28575065e-01  2.75211719e-01  1.50000000e+00  1.96534598e-03  3.45639026e-02 
 6.10322623e-04  1.50000000e+00  1.28576657e-01  2.75253929e-01  1.50000000e+00  1.96587537e-03  3.48536646e-02 
 6.10447623e-04  1.50000000e+00  1.28578332e-01  2.75294852e-01  1.50000000e+00  1.96640407e-03  3.51503774e-02 
 6.10572623e-04  1.50000000e+00  1.28580044e-01  2.75334468e-01  1.50000000e+00  1.96693231e-03  3.54343135e-02 
 6.10697623e-04  1.50000000e+00  1.28581833e-01  2.75372813e-01  1.50000000e+00  1.96745809e-03  3.57246967e-02 
 6.10822623e-04  1.50000000e+00  1.28583655e-01  2.75409848e-01  1.50000000e+00  1.96798187e-03  3.60030408e-02 
 6.10947623e-04  1.50000000e+00  1.28585546e-01  2.75445592e-01  1.50000000e+00  1.96850166e-03  3.62873449e-02 
 6.11072623e-04  1.50000000e+00  1.28587466e-01  2.75479999e-01  1.50000000e+00  1.96901802e-03  3.65603167e-02 
 6.11197623e-04  1.50000000e+00  1.28589447e-01  2.75513082e-01  1.50000000e+00  1.96952887e-03  3.68387773e-02 
 6.11322623e-04  1.50000000e+00  1.28591453e-01  2.75544795e-01  1.50000000e+00  1.97003497e-03  3.71065835e-02 
 6.11447623e-04  1.50000000e+00  1.28593513e-01  2.75575150e-01  1.50000000e+00  1.97053424e-03  3.73794233e-02 
 6.11572623e-04  1.50000000e+00  1.28595593e-01  2.75604106e-01  1.50000000e+00  1.97102755e-03  3.76422585e-02 
 6.11697623e-04  1.50000000e+00  1.28597718e-01  2.75631675e-01  1.50000000e+00  1.97151269e-03  3.79096876e-02 
 6.11822623e-04  1.50000000e+00  1.28599857e-01  2.75657823e-01  1.50000000e+00  1.97199074e-03  3.81677353e-02 
 6.11947623e-04  1.50000000e+00  1.28602035e-01  2.75682566e-01  1.50000000e+00  1.97245946e-03  3.84299525e-02 
 6.12072623e-04  1.50000000e+00  1.28604221e-01  2.75705875e-01  1.50000000e+00  1.97291996e-03  3.86833859e-02 
 6.12197623e-04  1.50000000e+00  1.28606438e-01  2.75727767e-01  1.50000000e+00  1.97337000e-03  3.89405790e-02 
 6.12322623e-04  1.50000000e+00  1.28608657e-01  2.75748222e-01  1.50000000e+00  1.97381089e-03  3.91895617e-02 
 6.12447623e-04  1.50000000e+00  1.28610899e-01  2.75767259e-01  1.50000000e+00  1.97424034e-03  3.94419088e-02 
 6.12572623e-04  1.50000000e+00  1.28613137e-01  2.75784863e-01  1.50000000e+00  1.97465973e-03  3.96865955e-02 
 6.12697623e-04  1.50000000e+00  1.28615390e-01  2.75801055e-01  1.50000000e+00  1.97506681e-03  3.99342652e-02 
 6.12822623e-04  1.50000000e+00  1.28617635e-01  2.75815827e-01  1.50000000e+00  1.97546307e-03  4.01748023e-02 
 6.12947623e-04  1.50000000e+00  1.28619886e-01  2.75829201e-01  1.50000000e+00  1.97584618e-03  4.04179549e-02 
 6.13072623e-04  1.50000000e+00  1.28622123e-01  2.75841172e-01  1.50000000e+00  1.97621788e-03  4.06544811e-02 
 6.13197623e-04  1.50000000e+00  1.28624359e-01  2.75851765e-01  1.50000000e+00  1.97657577e-03  4.08932685e-02 
 6.13322623e-04  1.50000000e+00  1.28626575e-01  2.75860978e-01  1.50000000e+00  1.97692159e-03  4.11259154e-02 
 6.13447623e-04  1.50000000e+00  1.28628783e-01  2.75868836e-01  1.50000000e+00  1.97725304e-03  4.13604822e-02 
 6.13572623e-04  1.50000000e+00  1.28630965e-01  2.75875342e-01  1.50000000e+00  1.97757205e-03  4.15893747e-02 
 6.13697623e-04  1.50000000e+00  1.28633132e-01  2.75880521e-01  1.50000000e+00  1.97787622e-03  4.18198584e-02 
 6.13822623e-04  1.50000000e+00  1.28635268e-01  2.75884377e-01  1.50000000e+00  1.97816749e-03  4.20451152e-02 
 6.13947623e-04  1.50000000e+00  1.28637382e-01  2.75886935e-01  1.50000000e+00  1.97844352e-03  4.22716465e-02 
 6.14072623e-04  1.50000000e+00  1.28639459e-01  2.75888204e-01  1.50000000e+00  1.97870644e-03  4.24933805e-02 
 6.14197623e-04  1.50000000e+00  1.28641508e-01  2.75888206e-01  1.50000000e+00  1.97895386e-03  4.27160842e-02 
 6.14322623e-04  1.50000000e+00  1.28643515e-01  2.75886952e-01  1.50000000e+00  1.97918793e-03  4.29344027e-02 
 6.14447623e-04  1.50000000e+00  1.28645488e-01  2.75884465e-01  1.50000000e+00  1.97940630e-03  4.31533977e-02 
 6.14572623e-04  1.50000000e+00  1.28647413e-01  2.75880756e-01  1.50000000e+00  1.97961122e-03  4.33684031e-02 
 6.14697623e-04  1.50000000e+00  1.28649298e-01  2.75875848e-01  1.50000000e+00  1.97980033e-03  4.35838027e-02 
 6.14822623e-04  1.50000000e+00  1.28651131e-01  2.75869753e-01  1.50000000e+00  1.97997598e-03  4.37955925e-02 
 6.14947623e-04  1.50000000e+00  1.28652918e-01  2.75862493e-01  1.50000000e+00  1.98013579e-03  4.40075051e-02 
 6.15072623e-04  1.50000000e+00  1.28654648e-01  2.75854083e-01  1.50000000e+00  1.98028217e-03  4.42161724e-02 
 6.15197623e-04  1.50000000e+00  1.28656326e-01  2.75844541e-01  1.50000000e+00  1.98041278e-03  4.44247014e-02 
 6.15322623e-04  1.50000000e+00  1.28657943e-01  2.75833883e-01  1.50000000e+00  1.98053005e-03  4.46303351e-02 
 6.15447623e-04  1.50000000e+00  1.28659503e-01  2.75822128e-01  1.50000000e+00  1.98063159e-03  4.48355793e-02 
 6.15572623e-04  1.50000000e+00  1.28660998e-01  2.75809291e-01  1.50000000e+00  1.98072002e-03  4.50382643e-02 
 6.15697623e-04  1.50000000e+00  1.28662431e-01  2.75795391e-01  1.50000000e+00  1.98079294e-03  4.52403185e-02 
 6.15822623e-04  1.50000000e+00  1.28663795e-01  2.75780443e-01  1.50000000e+00  1.98085293e-03  4.54401358e-02 
 6.15875010e-04  1.50000000e+00  1.28664347e-01  2.75773868e-01  1.50000000e+00  1.98087295e-03  4.55238020e-02 
 6.15875011e-04  1.50000000e+00  1.28664263e-01  2.75773822e-01  1.50000000e+00  1.98086715e-03  4.54772346e-02 
 6.15875013e-04  1.50000000e+00  1.28664078e-01  2.75773718e-01  1.50000000e+00  1.98085440e-03  4.53725399e-02 
 6.15875017e-04  1.50000000e+00  1.28663735e-01  2.75773523e-01  1.50000000e+00  1.98083216e-03  4.51785213e-02 
 6.15875020e-04  1.50000000e+00  1.28663588e-01  2.75773440e-01  1.50000000e+00  1.98082405e-03  4.50954284e-02 
 6.15875021e-04  1.50000000e+00  1.28663606e-01  2.75773449e-01  1.50000000e+00  1.98082594e-03  4.51051133e-02 
 6.15875022e-04  1.50000000e+00  1.28663648e-01  2.75773473e-01  1.50000000e+00  1.98083007e-03  4.51287716e-02 
 6.15875026e-04  1.50000000e+00  1.28663730e-01  2.75773520e-01  1.50000000e+00  1.98083751e-03  4.51751346e-02 
 6.15875032e-04  1.50000000e+00  1.28663860e-01  2.75773593e-01  1.50000000e+00  1.98084824e-03  4.52481510e-02 
 6.15875045e-04  1.50000000e+00  1.28663974e-01  2.75773656e-01  1.50000000e+00  1.98085707e-03  4.53128581e-02 
 6.15875070e-04  1.50000000e+00  1.28663987e-01  2.75773661e-01  1.50000000e+00  1.98085836e-03  4.53201148e-02 
 6.15875122e-04  1.50000000e+00  1.28663982e-01  2.75773653e-01  1.50000000e+00  1.98085857e-03  4.53172654e-02 
 6.15875224e-04  1.50000000e+00  1.28663986e-01  2.75773644e-01  1.50000000e+00  1.98085878e-03  4.53195506e-02 
 6.15875429e-04  1.50000000e+00  1.28663983e-01  2.75773620e-01  1.50000000e+00  1.98085852e-03  4.53184357e-02 
 6.15875838e-04  1.50000000e+00  1.28663988e-01  2.75773578e-01  1.50000000e+00  1.98085847e-03  4.53209626e-02 
 6.15876658e-04  1.50000000e+00  1.28663988e-01  2.75773489e-01  1.50000000e+00  1.98085798e-03  4.53216543e-02 
 6.15878296e-04  1.50000000e+00  1.28663996e-01  2.75773315e-01  1.50000000e+00  1.98085738e-03  4.53271958e-02 
 6.15881573e-04  1.50000000e+00  1.28664007e-01  2.75772957e-01  1.50000000e+00  1.98085589e-03  4.53341944e-02 
 6.15888126e-04  1.50000000e+00  1.28664038e-01  2.75772225e-01  1.50000000e+00  1.98085349e-03  4.53521912e-02 
 6.15901234e-04  1.50000000e+00  1.28664109e-01  2.75770645e-01  1.50000000e+00  1.98084908e-03  4.53840914e-02 
 6.15927448e-04  1.50000000e+00  1.28664304e-01  2.75767018e-01  1.50000000e+00  1.98084308e-03  4.54515874e-02 
 6.15979877e-04  1.50000000e+00  1.28664817e-01  2.75758522e-01  1.50000000e+00  1.98083976e-03  4.55816437e-02 
 6.16000000e-04  1.50000000e+00  1.28665051e-01  2.75755026e-01  1.50000000e+00  1.98084178e-03  4.56331051e-02 
 6.16000001e-04  1.50000000e+00  1.28665109e-01  2.75755058e-01  1.50000000e+00  1.98084582e-03  4.56655740e-02 
 6.16000003e-04  1.50000000e+00  1.28665233e-01  2.75755127e-01  1.50000000e+00  1.98085435e-03  4.57359935e-02 
 6.16000007e-04  1.50000000e+00  1.28665491e-01  2.75755271e-01  1.50000000e+00  1.98087121e-03  4.58837760e-02 
 6.16000010e-04  1.50000000e+00  1.28665591e-01  2.75755327e-01  1.50000000e+00  1.98087666e-03  4.59415787e-02 
 6.16000011e-04  1.50000000e+00  1.28665532e-01  2.75755294e-01  1.50000000e+00  1.98087208e-03  4.59083102e-02 
 6.16000012e-04  1.50000000e+00  1.28665394e-01  2.75755217e-01  1.50000000e+00  1.98086165e-03  4.58295645e-02 
 6.16000016e-04  1.50000000e+00  1.28665112e-01  2.75755058e-01  1.50000000e+00  1.98084160e-03  4.56688980e-02 
 6.16000022e-04  1.50000000e+00  1.28664685e-01  2.75754817e-01  1.50000000e+00  1.98081399e-03  4.54258426e-02 
 6.16000035e-04  1.50000000e+00  1.28664067e-01  2.75754469e-01  1.50000000e+00  1.98077976e-03  4.50773725e-02 
 6.16000060e-04  1.50000000e+00  1.28662885e-01  2.75753803e-01  1.50000000e+00  1.98072185e-03  4.44190605e-02 
 6.16000112e-04  1.50000000e+00  1.28660582e-01  2.75752506e-01  1.50000000e+00  1.98062314e-03  4.31661275e-02 
 6.16000214e-04  1.50000000e+00  1.28656324e-01  2.75750108e-01  1.50000000e+00  1.98045484e-03  4.09507108e-02 
 6.16000419e-04  1.50000000e+00  1.28649045e-01  2.75746036e-01  1.50000000e+00  1.98016848e-03  3.74396946e-02 
 6.16000828e-04  1.50000000e+00  1.28638812e-01  2.75740554e-01  1.50000000e+00  1.97976001e-03  3.30361098e-02 
 6.16001648e-04  1.50000000e+00  1.28629237e-01  2.75736485e-01  1.50000000e+00  1.97935407e-03  2.94954481e-02 
 6.16003286e-04  1.50000000e+00  1.28625077e-01  2.75737880e-01  1.50000000e+00  1.97910333e-03  2.85044193e-02 
 6.16005201e-04  1.50000000e+00  1.28623725e-01  2.75741675e-01  1.50000000e+00  1.97894072e-03  2.86638912e-02 
 6.16008397e-04  1.50000000e+00  1.28620774e-01  2.75747197e-01  1.50000000e+00  1.97864493e-03  2.86423679e-02 
 6.16014508e-04  1.50000000e+00  1.28615600e-01  2.75756273e-01  1.50000000e+00  1.97809552e-03  2.86889167e-02 
 6.16026731e-04  1.50000000e+00  1.28606077e-01  2.75764945e-01  1.50000000e+00  1.97702035e-03  2.87321184e-02 
 6.16051176e-04  1.50000000e+00  1.28590718e-01  2.75736488e-01  1.50000000e+00  1.97497228e-03  2.88434974e-02 
 6.16100066e-04  1.50000000e+00  1.28571436e-01  2.75525465e-01  1.50000000e+00  1.97136507e-03  2.90116453e-02 
 6.16197845e-04  1.50000000e+00  1.28557380e-01  2.74916101e-01  1.50000000e+00  1.96626959e-03  2.93222818e-02 
 6.16322845e-04  1.50000000e+00  1.28554239e-01  2.74444244e-01  1.50000000e+00  1.96286361e-03  2.96706774e-02 
 6.16447845e-04  1.50000000e+00  1.28553190e-01  2.74419343e-01  1.50000000e+00  1.96143087e-03  3.00304961e-02 
 6.16572845e-04  1.50000000e+00  1.28553310e-01  2.74500314e-01  1.50000000e+00  1.96099749e-03  3.03697806e-02 
 6.16697845e-04  1.50000000e+00  1.28553905e-01  2.74574629e-01  1.50000000e+00  1.96105169e-03  3.07197591e-02 
 6.16822845e-04  1.50000000e+00  1.28554597e-01  2.74652706e-01  1.50000000e+00  1.96132366e-03  3.10507291e-02 
 6.16947845e-04  1.50000000e+00  1.28555481e-01  2.74722528e-01  1.50000000e+00  1.96170083e-03  3.13920504e-02 
 6.17072845e-04  1.50000000e+00  1.28556432e-01  2.74789236e-01  1.50000000e+00  1.96213069e-03  3.17153969e-02 
 6.17197845e-04  1.50000000e+00  1.28557522e-01  2.74850532e-01  1.50000000e+00  1.96259082e-03  3.20484973e-02 
 6.17322845e-04  1.50000000e+00  1.28558669e-01  2.74908681e-01  1.50000000e+00  1.96306993e-03  3.23645834e-02 
 6.17447845e-04  1.50000000e+00  1.28559933e-01  2.74963481e-01  1.50000000e+00  1.96356182e-03  3.26898321e-02 
 6.17572845e-04  1.50000000e+00  1.28561248e-01  2.75015880e-01  1.50000000e+00  1.96406340e-03  3.29989817e-02 
 6.17697845e-04  1.50000000e+00  1.28562669e-01  2.75066059e-01  1.50000000e+00  1.96457176e-03  3.33167197e-02 
 6.17822845e-04  1.50000000e+00  1.28564137e-01  2.75114403e-01  1.50000000e+00  1.96508584e-03  3.36192346e-02 
 6.17947845e-04  1.50000000e+00  1.28565702e-01  2.75161093e-01  1.50000000e+00  1.96560337e-03  3.39297819e-02 
 6.18072845e-04  1.50000000e+00  1.28567310e-01  2.75206269e-01  1.50000000e+00  1.96612404e-03  3.42259454e-02 
 6.18197845e-04  1.50000000e+00  1.28569009e-01  2.75250053e-01  1.50000000e+00  1.96664584e-03  3.45296029e-02 
 6.18322845e-04  1.50000000e+00  1.28570748e-01  2.75292473e-01  1.50000000e+00  1.96716878e-03  3.48196808e-02 
 6.18447845e-04  1.50000000e+00  1.28572570e-01  2.75333598e-01  1.50000000e+00  1.96769088e-03  3.51167315e-02 
 6.18572845e-04  1.50000000e+00  1.28574428e-01  2.75373409e-01  1.50000000e+00  1.96821239e-03  3.54009734e-02 
 6.18697845e-04  1.50000000e+00  1.28576363e-01  2.75411945e-01  1.50000000e+00  1.96873138e-03  3.56916835e-02 
 6.18822845e-04  1.50000000e+00  1.28578331e-01  2.75449162e-01  1.50000000e+00  1.96924830e-03  3.59703238e-02 
 6.18947845e-04  1.50000000e+00  1.28580367e-01  2.75485084e-01  1.50000000e+00  1.96976112e-03  3.62549444e-02 
 6.19072845e-04  1.50000000e+00  1.28582432e-01  2.75519661e-01  1.50000000e+00  1.97027042e-03  3.65282032e-02 
 6.19197845e-04  1.50000000e+00  1.28584558e-01  2.75552909e-01  1.50000000e+00  1.97077411e-03  3.68069706e-02 
 6.19322845e-04  1.50000000e+00  1.28586709e-01  2.75584782e-01  1.50000000e+00  1.97127296e-03  3.70750553e-02 
 6.19447845e-04  1.50000000e+00  1.28588913e-01  2.75615291e-01  1.50000000e+00  1.97176485e-03  3.73481927e-02 
 6.19572845e-04  1.50000000e+00  1.28591135e-01  2.75644395e-01  1.50000000e+00  1.97225068e-03  3.76112983e-02 
 6.19697845e-04  1.50000000e+00  1.28593404e-01  2.75672108e-01  1.50000000e+00  1.97272823e-03  3.78790162e-02 
 6.19822845e-04  1.50000000e+00  1.28595686e-01  2.75698395e-01  1.50000000e+00  1.97319856e-03  3.81373266e-02 
 6.19947845e-04  1.50000000e+00  1.28598006e-01  2.75723271e-01  1.50000000e+00  1.97365945e-03  3.83998242e-02 
 6.20072845e-04  1.50000000e+00  1.28600333e-01  2.75746709e-01  1.50000000e+00  1.97411205e-03  3.86535130e-02 
 6.20197845e-04  1.50000000e+00  1.28602691e-01  2.75768727e-01  1.50000000e+00  1.97455413e-03  3.89109787e-02 
 6.20322845e-04  1.50000000e+00  1.28605051e-01  2.75789303e-01  1.50000000e+00  1.97498695e-03  3.91602099e-02 
 6.20447845e-04  1.50000000e+00  1.28607433e-01  2.75808457e-01  1.50000000e+00  1.97540824e-03  3.94128219e-02 
 6.20572845e-04  1.50000000e+00  1.28609811e-01  2.75826175e-01  1.50000000e+00  1.97581939e-03  3.96577505e-02 
 6.20697845e-04  1.50000000e+00  1.28612203e-01  2.75842477e-01  1.50000000e+00  1.97621812e-03  3.99056781e-02 
 6.20822845e-04  1.50000000e+00  1.28614586e-01  2.75857356e-01  1.50000000e+00  1.97660597e-03  4.01464508e-02 
 6.20947845e-04  1.50000000e+00  1.28616975e-01  2.75870834e-01  1.50000000e+00  1.97698065e-03  4.03898544e-02 
 6.21072845e-04  1.50000000e+00  1.28619349e-01  2.75882906e-01  1.50000000e+00  1.97734376e-03  4.06266102e-02 
 6.21197845e-04  1.50000000e+00  1.28621722e-01  2.75893596e-01  1.50000000e+00  1.97769295e-03  4.08656422e-02 
 6.21322845e-04  1.50000000e+00  1.28624074e-01  2.75902904e-01  1.50000000e+00  1.97803005e-03  4.10985131e-02 
 6.21447845e-04  1.50000000e+00  1.28626418e-01  2.75910854e-01  1.50000000e+00  1.97835270e-03  4.13333183e-02 
 6.21572845e-04  1.50000000e+00  1.28628735e-01  2.75917450e-01  1.50000000e+00  1.97866280e-03  4.15624294e-02 
 6.21697845e-04  1.50000000e+00  1.28631037e-01  2.75922715e-01  1.50000000e+00  1.97895800e-03  4.17931453e-02 
 6.21822845e-04  1.50000000e+00  1.28633307e-01  2.75926656e-01  1.50000000e+00  1.97924025e-03  4.20186155e-02 
 6.21947845e-04  1.50000000e+00  1.28635554e-01  2.75929296e-01  1.50000000e+00  1.97950721e-03  4.22453735e-02 
 6.22072845e-04  1.50000000e+00  1.28637764e-01  2.75930644e-01  1.50000000e+00  1.97976092e-03  4.24673159e-02 
 6.22197845e-04  1.50000000e+00  1.28639945e-01  2.75930724e-01  1.50000000e+00  1.97999908e-03  4.26902409e-02 
 6.22322845e-04  1.50000000e+00  1.28642083e-01  2.75929545e-01  1.50000000e+00  1.98022388e-03  4.29087631e-02 
 6.22447845e-04  1.50000000e+00  1.28644186e-01  2.75927132e-01  1.50000000e+00  1.98043291e-03  4.31279741e-02 
 6.22572845e-04  1.50000000e+00  1.28646242e-01  2.75923495e-01  1.50000000e+00  1.98062844e-03  4.33431787e-02 
 6.22697845e-04  1.50000000e+00  1.28648256e-01  2.75918656e-01  1.50000000e+00  1.98080810e-03  4.35587893e-02 
 6.22822845e-04  1.50000000e+00  1.28650218e-01  2.75912630e-01  1.50000000e+00  1.98097424e-03  4.37707740e-02 
 6.22947845e-04  1.50000000e+00  1.28652132e-01  2.75905436e-01  1.50000000e+00  1.98112452e-03  4.39828928e-02 
 6.23072845e-04  1.50000000e+00  1.28653990e-01  2.75897090e-01  1.50000000e+00  1.98126132e-03  4.41917507e-02 
 6.23197845e-04  1.50000000e+00  1.28655795e-01  2.75887611e-01  1.50000000e+00  1.98138223e-03  4.44004813e-02 
 6.23322845e-04  1.50000000e+00  1.28657538e-01  2.75877014e-01  1.50000000e+00  1.98148982e-03  4.46063016e-02 
 6.23447845e-04  1.50000000e+00  1.28659224e-01  2.75865318e-01  1.50000000e+00  1.98158164e-03  4.48117430e-02 
 6.23572845e-04  1.50000000e+00  1.28660844e-01  2.75852539e-01  1.50000000e+00  1.98166025e-03  4.50146108e-02 
 6.23697845e-04  1.50000000e+00  1.28662400e-01  2.75838695e-01  1.50000000e+00  1.98172331e-03  4.52168579e-02 
 6.23822845e-04  1.50000000e+00  1.28663888e-01  2.75823801e-01  1.50000000e+00  1.98177345e-03  4.54168544e-02 
 6.23875010e-04  1.50000000e+00  1.28664489e-01  2.75817277e-01  1.50000000e+00  1.98178927e-03  4.55002492e-02 
 6.23875011e-04  1.50000000e+00  1.28664405e-01  2.75817231e-01  1.50000000e+00  1.98178346e-03  4.54536794e-02 
 6.23875013e-04  1.50000000e+00  1.28664220e-01  2.75817126e-01  1.50000000e+00  1.98177070e-03  4.53489792e-02 
 6.23875017e-04  1.50000000e+00  1.28663876e-01  2.75816931e-01  1.50000000e+00  1.98174844e-03  4.51549484e-02 
 6.23875020e-04  1.50000000e+00  1.28663729e-01  2.75816847e-01  1.50000000e+00  1.98174033e-03  4.50718503e-02 
 6.23875021e-04  1.50000000e+00  1.28663747e-01  2.75816857e-01  1.50000000e+00  1.98174222e-03  4.50815357e-02 
 6.23875022e-04  1.50000000e+00  1.28663790e-01  2.75816881e-01  1.50000000e+00  1.98174636e-03  4.51051951e-02 
 6.23875026e-04  1.50000000e+00  1.28663872e-01  2.75816927e-01  1.50000000e+00  1.98175380e-03  4.51515603e-02 
 6.23875032e-04  1.50000000e+00  1.28664001e-01  2.75817000e-01  1.50000000e+00  1.98176454e-03  4.52245801e-02 
 6.23875045e-04  1.50000000e+00  1.28664116e-01  2.75817064e-01  1.50000000e+00  1.98177338e-03  4.52892902e-02 
 6.23875070e-04  1.50000000e+00  1.28664129e-01  2.75817069e-01  1.50000000e+00  1.98177467e-03  4.52965472e-02 
 6.23875122e-04  1.50000000e+00  1.28664123e-01  2.75817061e-01  1.50000000e+00  1.98177486e-03  4.52936979e-02 
 6.23875224e-04  1.50000000e+00  1.28664128e-01  2.75817052e-01  1.50000000e+00  1.98177507e-03  4.52959834e-02 
 6.23875429e-04  1.50000000e+00  1.28664125e-01  2.75817029e-01  1.50000000e+00  1.98177480e-03  4.52948689e-02 
 6.23875838e-04  1.50000000e+00  1.28664130e-01  2.75816986e-01  1.50000000e+00  1.98177472e-03  4.52973969e-02 
 6.23876658e-04  1.50000000e+00  1.28664131e-01  2.75816898e-01  1.50000000e+00  1.98177415e-03  4.52980905e-02 
 6.23878296e-04  1.50000000e+00  1.28664141e-01  2.75816724e-01  1.50000000e+00  1.98177343e-03  4.53036361e-02 
 6.23881573e-04  1.50000000e+00  1.28664155e-01  2.75816368e-01  1.50000000e+00  1.98177168e-03  4.53106428e-02 
 6.23888126e-04  1.50000000e+00  1.28664193e-01  2.75815639e-01  1.50000000e+00  1.98176875e-03  4.53286557e-02 
 6.23901234e-04  1.50000000e+00  1.28664276e-01  2.75814065e-01  1.50000000e+00  1.98176330e-03  4.53605878e-02 
 6.23927448e-04  1.50000000e+00  1.28664497e-01  2.75810448e-01  1.50000000e+00  1.98175523e-03  4.54281473e-02 
