 time            v(clk)          v(vout)         v(vinp)         v(vinn)        
 3.81451949e-06  7.70547370e-02  2.09331424e-05  7.44062597e-01  7.50000000e-01 
 3.81452000e-06  6.23989749e-12  2.42228661e-05  7.44062600e-01  7.50000000e-01 
 3.81452003e-06  0.00000000e+00  2.44157454e-05  7.44062600e-01  7.50000000e-01 
 3.81452008e-06  0.00000000e+00  2.49155376e-05  7.44062600e-01  7.50000000e-01 
 3.81452018e-06  0.00000000e+00  2.63456615e-05  7.44062601e-01  7.50000000e-01 
 3.81452028e-06  0.00000000e+00  2.81688044e-05  7.44062601e-01  7.50000000e-01 
 3.81452048e-06  0.00000000e+00  3.20219292e-05  7.44062602e-01  7.50000000e-01 
 3.81452071e-06  0.00000000e+00  3.58635897e-05  7.44062604e-01  7.50000000e-01 
 3.81452109e-06  0.00000000e+00  3.99433859e-05  7.44062605e-01  7.50000000e-01 
 3.81452162e-06  0.00000000e+00  4.14682905e-05  7.44062608e-01  7.50000000e-01 
 3.81452269e-06  0.00000000e+00  3.57519120e-05  7.44062613e-01  7.50000000e-01 
 3.81452483e-06  0.00000000e+00  1.44498232e-05  7.44062624e-01  7.50000000e-01 
 3.81452910e-06  0.00000000e+00 -1.76373025e-05  7.44062646e-01  7.50000000e-01 
 3.81453228e-06  0.00000000e+00 -3.42842705e-05  7.44062661e-01  7.50000000e-01 
 3.81453544e-06  0.00000000e+00 -5.22495100e-05  7.44062677e-01  7.50000000e-01 
 3.81453896e-06  0.00000000e+00 -6.86519856e-05  7.44062695e-01  7.50000000e-01 
 3.81454251e-06  0.00000000e+00 -7.40639885e-05  7.44062713e-01  7.50000000e-01 
 3.81454793e-06  0.00000000e+00 -6.65639123e-05  7.44062740e-01  7.50000000e-01 
 3.81455126e-06  0.00000000e+00 -6.11021915e-05  7.44062756e-01  7.50000000e-01 
 3.81455406e-06  0.00000000e+00 -4.62034101e-05  7.44062770e-01  7.50000000e-01 
 3.81455647e-06  0.00000000e+00 -1.03917165e-05  7.44062782e-01  7.50000000e-01 
 3.81455858e-06  0.00000000e+00  4.68901739e-05  7.44062793e-01  7.50000000e-01 
 3.81456113e-06  0.00000000e+00  1.59077420e-04  7.44062806e-01  7.50000000e-01 
 3.81456382e-06  0.00000000e+00  3.46315139e-04  7.44062819e-01  7.50000000e-01 
 3.81456578e-06  0.00000000e+00  5.43434131e-04  7.44062829e-01  7.50000000e-01 
 3.81456756e-06  0.00000000e+00  7.79260670e-04  7.44062838e-01  7.50000000e-01 
 3.81456946e-06  0.00000000e+00  1.07068101e-03  7.44062847e-01  7.50000000e-01 
 3.81457151e-06  0.00000000e+00  1.37889971e-03  7.44062858e-01  7.50000000e-01 
 3.81457368e-06  0.00000000e+00  1.67132726e-03  7.44062868e-01  7.50000000e-01 
 3.81457637e-06  0.00000000e+00  1.95876904e-03  7.44062882e-01  7.50000000e-01 
 3.81457888e-06  0.00000000e+00  2.02227384e-03  7.44062894e-01  7.50000000e-01 
 3.81458157e-06  0.00000000e+00  1.56831997e-03  7.44062908e-01  7.50000000e-01 
 3.81458390e-06  0.00000000e+00  4.42987656e-04  7.44062920e-01  7.50000000e-01 
 3.81458636e-06  0.00000000e+00 -1.66608410e-03  7.44062932e-01  7.50000000e-01 
 3.81458904e-06  0.00000000e+00 -5.07878815e-03  7.44062945e-01  7.50000000e-01 
 3.81459149e-06  0.00000000e+00 -9.21362872e-03  7.44062957e-01  7.50000000e-01 
 3.81459409e-06  0.00000000e+00 -1.41835152e-02  7.44062970e-01  7.50000000e-01 
 3.81459591e-06  0.00000000e+00 -1.77786482e-02  7.44062980e-01  7.50000000e-01 
 3.81459773e-06  0.00000000e+00 -2.12655273e-02  7.44062989e-01  7.50000000e-01 
 3.81460001e-06  0.00000000e+00 -2.53611021e-02  7.44063000e-01  7.50000000e-01 
 3.81460242e-06  0.00000000e+00 -2.93964794e-02  7.44063012e-01  7.50000000e-01 
 3.81460481e-06  0.00000000e+00 -3.27044975e-02  7.44063024e-01  7.50000000e-01 
 3.81460665e-06  0.00000000e+00 -3.42279026e-02  7.44063033e-01  7.50000000e-01 
 3.81460865e-06  0.00000000e+00 -3.41633802e-02  7.44063043e-01  7.50000000e-01 
 3.81461046e-06  0.00000000e+00 -3.27451900e-02  7.44063052e-01  7.50000000e-01 
 3.81461242e-06  0.00000000e+00 -3.00901689e-02  7.44063062e-01  7.50000000e-01 
 3.81461489e-06  0.00000000e+00 -2.57430644e-02  7.44063074e-01  7.50000000e-01 
 3.81461717e-06  0.00000000e+00 -2.14503070e-02  7.44063086e-01  7.50000000e-01 
 3.81461958e-06  0.00000000e+00 -1.72402256e-02  7.44063098e-01  7.50000000e-01 
 3.81462232e-06  0.00000000e+00 -1.31652902e-02  7.44063112e-01  7.50000000e-01 
 3.81462515e-06  0.00000000e+00 -9.84343482e-03  7.44063126e-01  7.50000000e-01 
 3.81462870e-06  0.00000000e+00 -6.77881028e-03  7.44063143e-01  7.50000000e-01 
 3.81463287e-06  0.00000000e+00 -4.34060592e-03  7.44063164e-01  7.50000000e-01 
 3.81463867e-06  0.00000000e+00 -2.30101304e-03  7.44063193e-01  7.50000000e-01 
 3.81464490e-06  0.00000000e+00 -1.14533746e-03  7.44063224e-01  7.50000000e-01 
 3.81465319e-06  0.00000000e+00 -4.27607039e-04  7.44063266e-01  7.50000000e-01 
 3.81466295e-06  0.00000000e+00 -1.11839233e-04  7.44063315e-01  7.50000000e-01 
 3.81467701e-06  0.00000000e+00  1.52328390e-05  7.44063385e-01  7.50000000e-01 
 3.81469588e-06  0.00000000e+00  3.36811486e-05  7.44063479e-01  7.50000000e-01 
 3.81472702e-06  0.00000000e+00  2.04337128e-05  7.44063635e-01  7.50000000e-01 
 3.81478171e-06  0.00000000e+00  6.01735379e-06  7.44063909e-01  7.50000000e-01 
 3.81489108e-06  0.00000000e+00 -3.77304881e-07  7.44064455e-01  7.50000000e-01 
 3.81493580e-06  0.00000000e+00 -1.40642083e-07  7.44064679e-01  7.50000000e-01 
 3.81498648e-06  0.00000000e+00  5.91919913e-08  7.44064932e-01  7.50000000e-01 
 3.81503138e-06  0.00000000e+00  1.23448582e-07  7.44065157e-01  7.50000000e-01 
 3.81507625e-06  0.00000000e+00  1.41974996e-07  7.44065381e-01  7.50000000e-01 
 3.81512050e-06  0.00000000e+00  1.44828335e-07  7.44065603e-01  7.50000000e-01 
 3.81516421e-06  0.00000000e+00  1.43929816e-07  7.44065821e-01  7.50000000e-01 
 3.81520715e-06  0.00000000e+00  1.43015866e-07  7.44066036e-01  7.50000000e-01 
 3.81525352e-06  0.00000000e+00  1.42627099e-07  7.44066268e-01  7.50000000e-01 
 3.81529574e-06  0.00000000e+00  1.42569107e-07  7.44066479e-01  7.50000000e-01 
 3.81533974e-06  0.00000000e+00  1.42584923e-07  7.44066699e-01  7.50000000e-01 
 3.81538067e-06  0.00000000e+00  1.42600288e-07  7.44066903e-01  7.50000000e-01 
 3.81542278e-06  0.00000000e+00  1.42605780e-07  7.44067114e-01  7.50000000e-01 
 3.81546295e-06  0.00000000e+00  1.42606320e-07  7.44067315e-01  7.50000000e-01 
 3.81550396e-06  0.00000000e+00  1.42605630e-07  7.44067520e-01  7.50000000e-01 
 3.81554373e-06  0.00000000e+00  1.42605046e-07  7.44067719e-01  7.50000000e-01 
 3.81558407e-06  0.00000000e+00  1.42604579e-07  7.44067920e-01  7.50000000e-01 
 3.81562359e-06  0.00000000e+00  1.42604230e-07  7.44068118e-01  7.50000000e-01 
 3.81566348e-06  0.00000000e+00  1.42603860e-07  7.44068317e-01  7.50000000e-01 
 3.81570281e-06  0.00000000e+00  1.42603521e-07  7.44068514e-01  7.50000000e-01 
 3.81574344e-06  0.00000000e+00  1.42603153e-07  7.44068717e-01  7.50000000e-01 
 3.81578551e-06  0.00000000e+00  1.42602780e-07  7.44068928e-01  7.50000000e-01 
 3.81582950e-06  0.00000000e+00  1.42602382e-07  7.44069147e-01  7.50000000e-01 
 3.81587537e-06  0.00000000e+00  1.42601964e-07  7.44069377e-01  7.50000000e-01 
 3.81592340e-06  0.00000000e+00  1.42601533e-07  7.44069617e-01  7.50000000e-01 
 3.81597364e-06  0.00000000e+00  1.42601074e-07  7.44069868e-01  7.50000000e-01 
 3.81602641e-06  0.00000000e+00  1.42600595e-07  7.44070132e-01  7.50000000e-01 
 3.81608185e-06  0.00000000e+00  1.42600082e-07  7.44070409e-01  7.50000000e-01 
 3.81614036e-06  0.00000000e+00  1.42599553e-07  7.44070702e-01  7.50000000e-01 
 3.81620221e-06  0.00000000e+00  1.42598984e-07  7.44071011e-01  7.50000000e-01 
 3.81626787e-06  0.00000000e+00  1.42598392e-07  7.44071339e-01  7.50000000e-01 
 3.81633776e-06  0.00000000e+00  1.42597739e-07  7.44071689e-01  7.50000000e-01 
 3.81641250e-06  0.00000000e+00  1.42597055e-07  7.44072063e-01  7.50000000e-01 
 3.81649275e-06  0.00000000e+00  1.42596313e-07  7.44072464e-01  7.50000000e-01 
 3.81657938e-06  0.00000000e+00  1.42595511e-07  7.44072897e-01  7.50000000e-01 
 3.81667339e-06  0.00000000e+00  1.42594643e-07  7.44073367e-01  7.50000000e-01 
 3.81677612e-06  0.00000000e+00  1.42593695e-07  7.44073881e-01  7.50000000e-01 
 3.81688920e-06  0.00000000e+00  1.42592642e-07  7.44074446e-01  7.50000000e-01 
 3.81701482e-06  0.00000000e+00  1.42591481e-07  7.44075074e-01  7.50000000e-01 
 3.81715581e-06  0.00000000e+00  1.42590172e-07  7.44075779e-01  7.50000000e-01 
 3.81731612e-06  0.00000000e+00  1.42588682e-07  7.44076581e-01  7.50000000e-01 
 3.81750122e-06  0.00000000e+00  1.42586962e-07  7.44077506e-01  7.50000000e-01 
 3.81771922e-06  0.00000000e+00  1.42584937e-07  7.44078596e-01  7.50000000e-01 
 3.81798245e-06  0.00000000e+00  1.42582491e-07  7.44079912e-01  7.50000000e-01 
 3.81831110e-06  0.00000000e+00  1.42579442e-07  7.44081555e-01  7.50000000e-01 
 3.81874075e-06  0.00000000e+00  1.42575451e-07  7.44083704e-01  7.50000000e-01 
 3.81934180e-06  0.00000000e+00  1.42569876e-07  7.44086709e-01  7.50000000e-01 
 3.82027944e-06  0.00000000e+00  1.42561191e-07  7.44091397e-01  7.50000000e-01 
 3.82209152e-06  0.00000000e+00  1.42544446e-07  7.44100458e-01  7.50000000e-01 
 3.82571570e-06  0.00000000e+00  1.42511109e-07  7.44118579e-01  7.50000000e-01 
 3.83103893e-06  0.00000000e+00  1.42462520e-07  7.44145195e-01  7.50000000e-01 
 3.83843552e-06  0.00000000e+00  1.42395735e-07  7.44182178e-01  7.50000000e-01 
 3.84884475e-06  0.00000000e+00  1.42303164e-07  7.44234224e-01  7.50000000e-01 
 3.86353958e-06  0.00000000e+00  1.42175229e-07  7.44307698e-01  7.50000000e-01 
 3.87700000e-06  0.00000000e+00  1.42060793e-07  7.44375000e-01  7.50000000e-01 
 3.87700219e-06  3.28158508e-01  9.89282141e-06  7.44375011e-01  7.50000000e-01 
 3.87700656e-06  9.84475525e-01 -4.71794000e-06  7.44375033e-01  7.50000000e-01 
 3.87700759e-06  1.13911942e+00 -1.54939379e-05  7.44375038e-01  7.50000000e-01 
 3.87700871e-06  1.30660215e+00 -2.98705685e-05  7.44375044e-01  7.50000000e-01 
 3.87700953e-06  1.42956198e+00 -3.93710521e-05  7.44375048e-01  7.50000000e-01 
 3.87701000e-06  1.50000000e+00 -4.37267493e-05  7.44375050e-01  7.50000000e-01 
 3.87701005e-06  1.50000000e+00 -4.43751493e-05  7.44375050e-01  7.50000000e-01 
 3.87701016e-06  1.50000000e+00 -4.61080887e-05  7.44375051e-01  7.50000000e-01 
 3.87701038e-06  1.50000000e+00 -5.05924362e-05  7.44375052e-01  7.50000000e-01 
 3.87701062e-06  1.50000000e+00 -5.54513598e-05  7.44375053e-01  7.50000000e-01 
 3.87701088e-06  1.50000000e+00 -5.95089609e-05  7.44375054e-01  7.50000000e-01 
 3.87701122e-06  1.50000000e+00 -6.19663266e-05  7.44375056e-01  7.50000000e-01 
 3.87701170e-06  1.50000000e+00 -6.07168505e-05  7.44375059e-01  7.50000000e-01 
 3.87701262e-06  1.50000000e+00 -4.98785464e-05  7.44375063e-01  7.50000000e-01 
 3.87701351e-06  1.50000000e+00 -3.49641838e-05  7.44375068e-01  7.50000000e-01 
 3.87701448e-06  1.50000000e+00 -1.90207650e-05  7.44375072e-01  7.50000000e-01 
 3.87701539e-06  1.50000000e+00 -6.60687316e-06  7.44375077e-01  7.50000000e-01 
 3.87701643e-06  1.50000000e+00  3.17525402e-06  7.44375082e-01  7.50000000e-01 
 3.87701755e-06  1.50000000e+00  8.62006844e-06  7.44375088e-01  7.50000000e-01 
 3.87701895e-06  1.50000000e+00  9.50801009e-06  7.44375095e-01  7.50000000e-01 
 3.87702063e-06  1.50000000e+00  5.93152281e-06  7.44375103e-01  7.50000000e-01 
 3.87702240e-06  1.50000000e+00  3.46781511e-06  7.44375112e-01  7.50000000e-01 
 3.87702443e-06  1.50000000e+00  1.27217434e-05  7.44375122e-01  7.50000000e-01 
 3.87702631e-06  1.50000000e+00  3.00906582e-05  7.44375132e-01  7.50000000e-01 
 3.87702806e-06  1.50000000e+00  4.32539876e-05  7.44375140e-01  7.50000000e-01 
 3.87703034e-06  1.50000000e+00  4.92928833e-05  7.44375152e-01  7.50000000e-01 
 3.87703264e-06  1.50000000e+00  4.36119711e-05  7.44375163e-01  7.50000000e-01 
 3.87703489e-06  1.50000000e+00  3.11961799e-05  7.44375174e-01  7.50000000e-01 
 3.87703744e-06  1.50000000e+00  1.52799385e-05  7.44375187e-01  7.50000000e-01 
 3.87704036e-06  1.50000000e+00  3.05587026e-07  7.44375202e-01  7.50000000e-01 
 3.87704419e-06  1.50000000e+00 -1.11766189e-05  7.44375221e-01  7.50000000e-01 
 3.87704931e-06  1.50000000e+00 -1.54218741e-05  7.44375247e-01  7.50000000e-01 
 3.87705732e-06  1.50000000e+00 -1.14035300e-05  7.44375287e-01  7.50000000e-01 
 3.87707168e-06  1.50000000e+00 -2.21083342e-06  7.44375358e-01  7.50000000e-01 
 3.87709961e-06  1.50000000e+00  2.96142149e-06  7.44375498e-01  7.50000000e-01 
 3.87714134e-06  1.50000000e+00  1.52159707e-06  7.44375707e-01  7.50000000e-01 
 3.87720799e-06  1.50000000e+00  4.73696490e-08  7.44376040e-01  7.50000000e-01 
 3.87727513e-06  1.50000000e+00  1.32109258e-08  7.44376376e-01  7.50000000e-01 
 3.87735958e-06  1.50000000e+00  1.29843806e-07  7.44376798e-01  7.50000000e-01 
 3.87744492e-06  1.50000000e+00  1.49309192e-07  7.44377225e-01  7.50000000e-01 
 3.87754570e-06  1.50000000e+00  1.44116218e-07  7.44377728e-01  7.50000000e-01 
 3.87765040e-06  1.50000000e+00  1.41923730e-07  7.44378252e-01  7.50000000e-01 
 3.87777071e-06  1.50000000e+00  1.41901391e-07  7.44378854e-01  7.50000000e-01 
 3.87789803e-06  1.50000000e+00  1.42033998e-07  7.44379490e-01  7.50000000e-01 
 3.87804198e-06  1.50000000e+00  1.42055203e-07  7.44380210e-01  7.50000000e-01 
 3.87819622e-06  1.50000000e+00  1.42050688e-07  7.44380981e-01  7.50000000e-01 
 3.87836901e-06  1.50000000e+00  1.42048107e-07  7.44381845e-01  7.50000000e-01 
 3.87855589e-06  1.50000000e+00  1.42046875e-07  7.44382779e-01  7.50000000e-01 
 3.87876435e-06  1.50000000e+00  1.42045491e-07  7.44383822e-01  7.50000000e-01 
 3.87899154e-06  1.50000000e+00  1.42043853e-07  7.44384958e-01  7.50000000e-01 
 3.87924462e-06  1.50000000e+00  1.42041925e-07  7.44386223e-01  7.50000000e-01 
 3.87952229e-06  1.50000000e+00  1.42039750e-07  7.44387611e-01  7.50000000e-01 
 3.87983173e-06  1.50000000e+00  1.42037262e-07  7.44389159e-01  7.50000000e-01 
 3.88017316e-06  1.50000000e+00  1.42034476e-07  7.44390866e-01  7.50000000e-01 
 3.88055413e-06  1.50000000e+00  1.42031321e-07  7.44392771e-01  7.50000000e-01 
 3.88097644e-06  1.50000000e+00  1.42027804e-07  7.44394882e-01  7.50000000e-01 
 3.88144832e-06  1.50000000e+00  1.42023846e-07  7.44397242e-01  7.50000000e-01 
 3.88197333e-06  1.50000000e+00  1.42019433e-07  7.44399867e-01  7.50000000e-01 
 3.88256090e-06  1.50000000e+00  1.42014492e-07  7.44402805e-01  7.50000000e-01 
 3.88321688e-06  1.50000000e+00  1.42008980e-07  7.44406084e-01  7.50000000e-01 
 3.88395291e-06  1.50000000e+00  1.42002805e-07  7.44409765e-01  7.50000000e-01 
 3.88477833e-06  1.50000000e+00  1.41995896e-07  7.44413892e-01  7.50000000e-01 
 3.88570867e-06  1.50000000e+00  1.41988136e-07  7.44418543e-01  7.50000000e-01 
 3.88675865e-06  1.50000000e+00  1.41979405e-07  7.44423793e-01  7.50000000e-01 
 3.88794992e-06  1.50000000e+00  1.41969533e-07  7.44429750e-01  7.50000000e-01 
 3.88930496e-06  1.50000000e+00  1.41958338e-07  7.44436525e-01  7.50000000e-01 
 3.89085435e-06  1.50000000e+00  1.41945534e-07  7.44444272e-01  7.50000000e-01 
 3.89263145e-06  1.50000000e+00  1.41930508e-07  7.44453157e-01  7.50000000e-01 
 3.89467945e-06  1.50000000e+00  1.41908846e-07  7.44463397e-01  7.50000000e-01 
 3.89632451e-06  1.50000000e+00  1.41847651e-07  7.44471623e-01  7.50000000e-01 
 3.89698797e-06  1.50000000e+00  1.41618599e-07  7.44474940e-01  7.50000000e-01 
 3.89770336e-06  1.50000000e+00  1.41364134e-07  7.44478517e-01  7.50000000e-01 
 3.89824036e-06  1.50000000e+00  1.41013261e-07  7.44481202e-01  7.50000000e-01 
 3.89876248e-06  1.50000000e+00  1.40834627e-07  7.44483812e-01  7.50000000e-01 
 3.89932747e-06  1.50000000e+00  1.40888120e-07  7.44486637e-01  7.50000000e-01 
 3.90000668e-06  1.50000000e+00  1.41157910e-07  7.44490033e-01  7.50000000e-01 
 3.90073507e-06  1.50000000e+00  1.41369815e-07  7.44493675e-01  7.50000000e-01 
 3.90096458e-06  1.50000000e+00  1.41259435e-07  7.44494823e-01  7.50000000e-01 
 3.90124565e-06  1.50000000e+00  1.40019671e-07  7.44496228e-01  7.50000000e-01 
 3.90149950e-06  1.50000000e+00  1.38490130e-07  7.44497498e-01  7.50000000e-01 
 3.90181332e-06  1.50000000e+00  1.37434841e-07  7.44499067e-01  7.50000000e-01 
 3.90215148e-06  1.50000000e+00  1.37873296e-07  7.44500757e-01  7.50000000e-01 
 3.90248300e-06  1.50000000e+00  1.38392334e-07  7.44502415e-01  7.50000000e-01 
 3.90284342e-06  1.50000000e+00  1.38141723e-07  7.44504217e-01  7.50000000e-01 
 3.90330814e-06  1.50000000e+00  1.37090355e-07  7.44506541e-01  7.50000000e-01 
 3.90413861e-06  1.50000000e+00  1.34795485e-07  7.44510693e-01  7.50000000e-01 
 3.90492030e-06  1.50000000e+00  1.29832312e-07  7.44514602e-01  7.50000000e-01 
 3.90556001e-06  1.50000000e+00  1.20291796e-07  7.44517800e-01  7.50000000e-01 
 3.90608539e-06  1.50000000e+00  1.08525409e-07  7.44520427e-01  7.50000000e-01 
 3.90658198e-06  1.50000000e+00  1.38493384e-07  7.44522910e-01  7.50000000e-01 
 3.90719570e-06  1.50000000e+00  1.40772053e-06  7.44525979e-01  7.50000000e-01 
 3.90781485e-06  1.50000000e+00  1.49123039e-05  7.44529074e-01  7.50000000e-01 
 3.90807991e-06  1.50000000e+00  3.94607161e-05  7.44530400e-01  7.50000000e-01 
 3.90822077e-06  1.50000000e+00  6.54609681e-05  7.44531104e-01  7.50000000e-01 
 3.90837423e-06  1.50000000e+00  1.12064970e-04  7.44531871e-01  7.50000000e-01 
 3.90846057e-06  1.50000000e+00  1.66593549e-04  7.44532303e-01  7.50000000e-01 
 3.90853598e-06  1.50000000e+00  2.51597851e-04  7.44532680e-01  7.50000000e-01 
 3.90859528e-06  1.50000000e+00  3.66567890e-04  7.44532976e-01  7.50000000e-01 
 3.90865292e-06  1.50000000e+00  5.39774172e-04  7.44533265e-01  7.50000000e-01 
 3.90871969e-06  1.50000000e+00  8.10668091e-04  7.44533598e-01  7.50000000e-01 
 3.90879468e-06  1.50000000e+00  1.14531125e-03  7.44533973e-01  7.50000000e-01 
 3.90884647e-06  1.50000000e+00  1.41184861e-03  7.44534232e-01  7.50000000e-01 
 3.90891373e-06  1.50000000e+00  1.60767875e-03  7.44534569e-01  7.50000000e-01 
 3.90896500e-06  1.50000000e+00  1.58086481e-03  7.44534825e-01  7.50000000e-01 
 3.90900898e-06  1.50000000e+00  1.50012061e-03  7.44535045e-01  7.50000000e-01 
 3.90904214e-06  1.50000000e+00  1.41910678e-03  7.44535211e-01  7.50000000e-01 
 3.90907696e-06  1.50000000e+00  1.27568535e-03  7.44535385e-01  7.50000000e-01 
 3.90910587e-06  1.50000000e+00  1.06649721e-03  7.44535529e-01  7.50000000e-01 
 3.90913809e-06  1.50000000e+00  7.69611578e-04  7.44535690e-01  7.50000000e-01 
 3.90917233e-06  1.50000000e+00  4.78946130e-04  7.44535862e-01  7.50000000e-01 
 3.90920529e-06  1.50000000e+00  2.87505767e-04  7.44536026e-01  7.50000000e-01 
 3.90923918e-06  1.50000000e+00  1.77803350e-04  7.44536196e-01  7.50000000e-01 
 3.90928124e-06  1.50000000e+00  1.10102274e-04  7.44536406e-01  7.50000000e-01 
 3.90932382e-06  1.50000000e+00  7.79952912e-05  7.44536619e-01  7.50000000e-01 
 3.90938200e-06  1.50000000e+00  5.51666526e-05  7.44536910e-01  7.50000000e-01 
 3.90945158e-06  1.50000000e+00  4.07672398e-05  7.44537258e-01  7.50000000e-01 
 3.90955266e-06  1.50000000e+00  2.87243107e-05  7.44537763e-01  7.50000000e-01 
 3.90968544e-06  1.50000000e+00  1.86441275e-05  7.44538427e-01  7.50000000e-01 
 3.90988369e-06  1.50000000e+00  7.67747634e-06  7.44539418e-01  7.50000000e-01 
 3.91015471e-06  1.50000000e+00  9.11671164e-08  7.44540774e-01  7.50000000e-01 
 3.91045281e-06  1.50000000e+00  1.80422735e-07  7.44542264e-01  7.50000000e-01 
 3.91078495e-06  1.50000000e+00  1.22314176e-06  7.44543925e-01  7.50000000e-01 
 3.91131724e-06  1.50000000e+00  1.33212875e-06  7.44546586e-01  7.50000000e-01 
 3.91168572e-06  1.50000000e+00  1.20536997e-06  7.44548429e-01  7.50000000e-01 
 3.91213689e-06  1.50000000e+00  1.14182962e-06  7.44550684e-01  7.50000000e-01 
 3.91261693e-06  1.50000000e+00  1.09898363e-06  7.44553085e-01  7.50000000e-01 
 3.91328591e-06  1.50000000e+00  1.04150734e-06  7.44556430e-01  7.50000000e-01 
 3.91411673e-06  1.50000000e+00  9.77526502e-07  7.44560584e-01  7.50000000e-01 
 3.91521598e-06  1.50000000e+00  9.06874356e-07  7.44566080e-01  7.50000000e-01 
 3.91662189e-06  1.50000000e+00  8.31271522e-07  7.44573109e-01  7.50000000e-01 
 3.91846706e-06  1.50000000e+00  7.50444683e-07  7.44582335e-01  7.50000000e-01 
 3.92039296e-06  1.50000000e+00  6.82252264e-07  7.44591965e-01  7.50000000e-01 
 3.92247862e-06  1.50000000e+00  6.22084645e-07  7.44602393e-01  7.50000000e-01 
 3.92394686e-06  1.50000000e+00  5.86330921e-07  7.44609734e-01  7.50000000e-01 
 3.92584107e-06  1.50000000e+00  5.46765304e-07  7.44619205e-01  7.50000000e-01 
 3.92773512e-06  1.50000000e+00  5.12531203e-07  7.44628676e-01  7.50000000e-01 
 3.92909319e-06  1.50000000e+00  4.90834441e-07  7.44635466e-01  7.50000000e-01 
 3.93042129e-06  1.50000000e+00  4.71549918e-07  7.44642106e-01  7.50000000e-01 
 3.93220451e-06  1.50000000e+00  4.48210289e-07  7.44651023e-01  7.50000000e-01 
 3.93351022e-06  1.50000000e+00  4.32731797e-07  7.44657551e-01  7.50000000e-01 
 3.93507474e-06  1.50000000e+00  4.15727667e-07  7.44665374e-01  7.50000000e-01 
 3.93683170e-06  1.50000000e+00  3.98385989e-07  7.44674159e-01  7.50000000e-01 
 3.93930986e-06  1.50000000e+00  3.76591834e-07  7.44686549e-01  7.50000000e-01 
 3.93951000e-06  1.50000000e+00  3.74953122e-07  7.44687550e-01  7.50000000e-01 
 3.93951100e-06  1.35000000e+00 -6.34546362e-06  7.44687555e-01  7.50000000e-01 
