 time            v(a_1V5)        v(b_3V3)        v(x1t)          v(a_3V3)        v(b_1V5)        v(x2t)         
 1.95559932e-08  1.50000000e+00  3.29914052e+00  5.85251535e-07  3.30000000e+00  1.49999994e+00  1.44511071e-07 
 1.96559932e-08  1.50000000e+00  3.29918449e+00  6.02667131e-07  3.30000000e+00  1.49999997e+00  3.15377835e-06 
 1.97559932e-08  1.50000000e+00  3.29922621e+00  5.24779479e-07  3.30000000e+00  1.49999994e+00  2.86435561e-07 
 1.98559932e-08  1.50000000e+00  3.29926579e+00  5.44781952e-07  3.30000000e+00  1.49999997e+00  3.01624394e-06 
 1.99559932e-08  1.50000000e+00  3.29930335e+00  4.70357369e-07  3.30000000e+00  1.49999994e+00  4.19708589e-07 
 2.00559932e-08  1.50000000e+00  3.29933899e+00  4.92637569e-07  3.30000000e+00  1.49999996e+00  2.88710742e-06 
 2.01559932e-08  1.50000000e+00  3.29937280e+00  4.21382925e-07  3.30000000e+00  1.49999994e+00  5.44829893e-07 
 2.02559932e-08  1.50000000e+00  3.29940489e+00  4.45662543e-07  3.30000000e+00  1.49999996e+00  2.76588361e-06 
 2.03559932e-08  1.50000000e+00  3.29943533e+00  3.77313824e-07  3.30000000e+00  1.49999994e+00  6.62270576e-07 
 2.04559932e-08  1.50000000e+00  3.29946422e+00  4.03342171e-07  3.30000000e+00  1.49999996e+00  2.65211508e-06 
 2.05559932e-08  1.50000000e+00  3.29949163e+00  3.37661653e-07  3.30000000e+00  1.49999994e+00  7.72474745e-07 
 2.06559932e-08  1.50000000e+00  3.29951764e+00  3.65213007e-07  3.30000000e+00  1.49999996e+00  2.54537065e-06 
 2.07559932e-08  1.50000000e+00  3.29954231e+00  3.01986462e-07  3.30000000e+00  1.49999994e+00  8.75861056e-07 
 2.08559932e-08  1.50000000e+00  3.29956573e+00  3.30857859e-07  3.30000000e+00  1.49999996e+00  2.44524383e-06 
 2.09559932e-08  1.50000000e+00  3.29958794e+00  2.69892131e-07  3.30000000e+00  1.49999994e+00  9.72824168e-07 
 2.10559932e-08  1.50000000e+00  3.29960903e+00  2.99900699e-07  3.30000000e+00  1.49999996e+00  2.35135145e-06 
 2.11559932e-08  1.50000000e+00  3.29962903e+00  2.41022065e-07  3.30000000e+00  1.49999994e+00  1.06373612e-06 
 2.12559932e-08  1.50000000e+00  3.29964801e+00  2.72003158e-07  3.30000000e+00  1.49999996e+00  2.26333228e-06 
 2.13559932e-08  1.50000000e+00  3.29966601e+00  2.15054909e-07  3.30000000e+00  1.49999994e+00  1.14894764e-06 
 2.14559932e-08  1.50000000e+00  3.29968310e+00  2.46860451e-07  3.30000000e+00  1.49999996e+00  2.18084580e-06 
 2.15559932e-08  1.50000000e+00  3.29969931e+00  1.91701514e-07  3.30000000e+00  1.49999994e+00  1.22878931e-06 
 2.16559932e-08  1.50000000e+00  3.29971470e+00  2.24198189e-07  3.30000000e+00  1.49999996e+00  2.10357104e-06 
 2.17559932e-08  1.50000000e+00  3.29972929e+00  1.70701268e-07  3.30000000e+00  1.49999994e+00  1.30357280e-06 
 2.18559932e-08  1.50000000e+00  3.29974314e+00  2.03769396e-07  3.30000000e+00  1.49999996e+00  2.03120540e-06 
 2.19559932e-08  1.50000000e+00  3.29975628e+00  1.51819699e-07  3.30000000e+00  1.49999994e+00  1.37359189e-06 
 2.20559932e-08  1.50000000e+00  3.29976875e+00  1.85351443e-07  3.30000000e+00  1.49999996e+00  1.96346365e-06 
 2.21559932e-08  1.50000000e+00  3.29978058e+00  1.34845688e-07  3.30000000e+00  1.49999994e+00  1.43912351e-06 
 2.22559932e-08  1.50000000e+00  3.29979181e+00  1.68743976e-07  3.30000000e+00  1.49999996e+00  1.90007692e-06 
 2.23559932e-08  1.50000000e+00  3.29980246e+00  1.19589015e-07  3.30000000e+00  1.49999995e+00  1.50042870e-06 
 2.24559932e-08  1.50000000e+00  3.29981257e+00  1.53766791e-07  3.30000000e+00  1.49999996e+00  1.84079175e-06 
 2.25559932e-08  1.50000000e+00  3.29982216e+00  1.05878488e-07  3.30000000e+00  1.49999995e+00  1.55775356e-06 
 2.26559932e-08  1.50000000e+00  3.29983125e+00  1.40257345e-07  3.30000000e+00  1.49999996e+00  1.78536924e-06 
 2.27559932e-08  1.50000000e+00  3.29983989e+00  9.35599832e-08  3.30000000e+00  1.49999995e+00  1.61133003e-06 
 2.28559932e-08  1.50000000e+00  3.29984808e+00  1.28069389e-07  3.30000000e+00  1.49999996e+00  1.73358417e-06 
 2.29559932e-08  1.50000000e+00  3.29985585e+00  8.24946698e-08  3.30000000e+00  1.49999995e+00  1.66137676e-06 
 2.30559932e-08  1.50000000e+00  3.29986323e+00  1.17071395e-07  3.30000000e+00  1.49999996e+00  1.68522426e-06 
 2.31559932e-08  1.50000000e+00  3.29987022e+00  7.25575747e-08  3.30000000e+00  1.49999995e+00  1.70809986e-06 
 2.32559932e-08  1.50000000e+00  3.29987686e+00  1.07144675e-07  3.30000000e+00  1.49999996e+00  1.64008941e-06 
 2.33559932e-08  1.50000000e+00  3.29988316e+00  6.36361603e-08  3.30000000e+00  1.49999995e+00  1.75169360e-06 
 2.34559932e-08  1.50000000e+00  3.29988914e+00  9.81827180e-08  3.30000000e+00  1.49999996e+00  1.59799101e-06 
 2.35559932e-08  1.50000000e+00  3.29989481e+00  5.56290916e-08  3.30000000e+00  1.49999995e+00  1.79234110e-06 
 2.36559932e-08  1.50000000e+00  3.29990019e+00  9.00892215e-08  3.30000000e+00  1.49999996e+00  1.55875127e-06 
 2.37559932e-08  1.50000000e+00  3.29990530e+00  4.84452226e-08  3.30000000e+00  1.49999995e+00  1.83021497e-06 
 2.38559932e-08  1.50000000e+00  3.29991015e+00  8.27778488e-08  3.30000000e+00  1.49999996e+00  1.52220261e-06 
 2.39559932e-08  1.50000000e+00  3.29991474e+00  4.20023293e-08  3.30000000e+00  1.49999995e+00  1.86547789e-06 
 2.40559932e-08  1.50000000e+00  3.29991911e+00  7.61706068e-08  3.30000000e+00  1.49999996e+00  1.48818708e-06 
 2.41559932e-08  1.50000000e+00  3.29992324e+00  3.62265177e-08  3.30000000e+00  1.49999995e+00  1.89828323e-06 
 2.42559932e-08  1.50000000e+00  3.29992717e+00  7.01974295e-08  3.30000000e+00  1.49999996e+00  1.45655580e-06 
 2.43559932e-08  1.50000000e+00  3.29993090e+00  3.10512006e-08  3.30000000e+00  1.49999995e+00  1.92877553e-06 
 2.44559932e-08  1.50000000e+00  3.29993443e+00  6.47951700e-08  3.30000000e+00  1.49999996e+00  1.42716844e-06 
 2.45559932e-08  1.50000000e+00  3.29993779e+00  2.64164761e-08  3.30000000e+00  1.49999995e+00  1.95709102e-06 
 2.46559932e-08  1.50000000e+00  3.29994097e+00  5.99070132e-08  3.30000000e+00  1.49999996e+00  1.39989273e-06 
 2.47559932e-08  1.50000000e+00  3.29994399e+00  2.22682129e-08  3.30000000e+00  1.49999995e+00  1.98335810e-06 
 2.48559932e-08  1.50000000e+00  3.29994686e+00  5.54817779e-08  3.30000000e+00  1.49999996e+00  1.37460402e-06 
 2.49559932e-08  1.50000000e+00  3.29994957e+00  1.85580203e-08  3.30000000e+00  1.49999995e+00  2.00769781e-06 
 2.50559932e-08  1.50000000e+00  3.29995215e+00  5.14733834e-08  3.30000000e+00  1.49999996e+00  1.35118480e-06 
 2.51559932e-08  1.50000000e+00  3.29995460e+00  1.52420193e-08  3.30000000e+00  1.49999995e+00  2.03022421e-06 
 2.52559932e-08  1.50000000e+00  3.29995693e+00  4.78403706e-08  3.30000000e+00  1.49999996e+00  1.32952435e-06 
 2.53559932e-08  1.50000000e+00  3.29995913e+00  1.22808944e-08  3.30000000e+00  1.49999995e+00  2.05104480e-06 
 2.54559932e-08  1.50000000e+00  3.29996122e+00  4.45453882e-08  3.30000000e+00  1.49999996e+00  1.30951829e-06 
 2.55559932e-08  1.50000000e+00  3.29996320e+00  9.63915457e-09  3.30000000e+00  1.49999995e+00  2.07026091e-06 
 2.56559932e-08  1.50000000e+00  3.29996509e+00  4.15548126e-08  3.30000000e+00  1.49999996e+00  1.29106826e-06 
 2.57559932e-08  1.50000000e+00  3.29996687e+00  7.28481320e-09  3.30000000e+00  1.49999995e+00  2.08796803e-06 
 2.58559932e-08  1.50000000e+00  3.29996857e+00  3.88384839e-08  3.30000000e+00  1.49999996e+00  1.27408155e-06 
 2.59559932e-08  1.50000000e+00  3.29997018e+00  5.18916303e-09  3.30000000e+00  1.49999995e+00  2.10425616e-06 
 2.60559932e-08  1.50000000e+00  3.29997170e+00  3.63690447e-08  3.30000000e+00  1.49999996e+00  1.25847080e-06 
 2.61559932e-08  1.50000000e+00  3.29997315e+00  3.32631263e-09  3.30000000e+00  1.49999995e+00  2.11921010e-06 
 2.62559932e-08  1.50000000e+00  3.29997452e+00  3.41220083e-08  3.30000000e+00  1.49999996e+00  1.24415368e-06 
 2.63559932e-08  1.50000000e+00  3.29997583e+00  1.67307597e-09  3.30000000e+00  1.49999995e+00  2.13290979e-06 
 2.64559932e-08  1.50000000e+00  3.29997706e+00  3.20752298e-08  3.30000000e+00  1.49999996e+00  1.23105260e-06 
 2.65559932e-08  1.50000000e+00  3.29997824e+00  2.08245521e-10  3.30000000e+00  1.49999995e+00  2.14543055e-06 
 2.66559932e-08  1.50000000e+00  3.29997935e+00  3.02089390e-08  3.30000000e+00  1.49999996e+00  1.21909443e-06 
 2.67559932e-08  1.50000000e+00  3.29998041e+00 -1.08687484e-09  3.30000000e+00  1.49999995e+00  2.15684336e-06 
 2.68559932e-08  1.50000000e+00  3.29998141e+00  2.85052103e-08  3.30000000e+00  1.49999996e+00  1.20821026e-06 
 2.69559932e-08  1.50000000e+00  3.29998236e+00 -2.22945605e-09  3.30000000e+00  1.49999995e+00  2.16721510e-06 
 2.70559932e-08  1.50000000e+00  3.29998326e+00  2.69479787e-08  3.30000000e+00  1.49999996e+00  1.19833518e-06 
 2.71559932e-08  1.50000000e+00  3.29998412e+00 -3.23473713e-09  3.30000000e+00  1.49999995e+00  2.17660882e-06 
 2.72559932e-08  1.50000000e+00  3.29998493e+00  2.55226055e-08  3.30000000e+00  1.49999996e+00  1.18940799e-06 
 2.73559932e-08  1.50000000e+00  3.29998570e+00 -4.11647640e-09  3.30000000e+00  1.49999995e+00  2.18508389e-06 
 2.74559932e-08  1.50000000e+00  3.29998643e+00  2.42161640e-08  3.30000000e+00  1.49999996e+00  1.18137105e-06 
 2.75559932e-08  1.50000000e+00  3.29998713e+00 -4.88709011e-09  3.30000000e+00  1.49999995e+00  2.19269629e-06 
 2.76559932e-08  1.50000000e+00  3.29998779e+00  2.30167992e-08  3.30000000e+00  1.49999996e+00  1.17417002e-06 
 2.77559932e-08  1.50000000e+00  3.29998841e+00 -5.55779867e-09  3.30000000e+00  1.49999995e+00  2.19949874e-06 
 2.78559932e-08  1.50000000e+00  3.29998900e+00  2.19140319e-08  3.30000000e+00  1.49999996e+00  1.16775372e-06 
 2.79559932e-08  1.50000000e+00  3.29998957e+00 -6.13864049e-09  3.30000000e+00  1.49999995e+00  2.20554093e-06 
 2.80559932e-08  1.50000000e+00  3.29999010e+00  2.08982131e-08  3.30000000e+00  1.49999996e+00  1.16207393e-06 
 2.81559932e-08  1.50000000e+00  3.29999061e+00 -6.63867847e-09  3.30000000e+00  1.49999995e+00  2.21086968e-06 
 2.82559932e-08  1.50000000e+00  3.29999109e+00  1.99608966e-08  3.30000000e+00  1.49999996e+00  1.15708520e-06 
 2.83559932e-08  1.50000000e+00  3.29999154e+00 -7.06610140e-09  3.30000000e+00  1.49999995e+00  2.21552908e-06 
 2.84559932e-08  1.50000000e+00  3.29999198e+00  1.90943509e-08  3.30000000e+00  1.49999996e+00  1.15274474e-06 
 2.85559932e-08  1.50000000e+00  3.29999239e+00 -7.42831354e-09  3.30000000e+00  1.49999995e+00  2.21956069e-06 
 2.86559932e-08  1.50000000e+00  3.29999278e+00  1.82916310e-08  3.30000000e+00  1.49999996e+00  1.14901220e-06 
 2.87559932e-08  1.50000000e+00  3.29999315e+00 -7.73177082e-09  3.30000000e+00  1.49999995e+00  2.22300365e-06 
 2.88559932e-08  1.50000000e+00  3.29999350e+00  1.75463745e-08  3.30000000e+00  1.49999996e+00  1.14584961e-06 
 2.89559932e-08  1.50000000e+00  3.29999383e+00 -7.98253822e-09  3.30000000e+00  1.49999995e+00  2.22589483e-06 
 2.90559932e-08  1.50000000e+00  3.29999415e+00  1.68529830e-08  3.30000000e+00  1.49999996e+00  1.14322115e-06 
 2.91559932e-08  1.50000000e+00  3.29999444e+00 -8.18593639e-09  3.30000000e+00  1.49999995e+00  2.22826897e-06 
 2.92559932e-08  1.50000000e+00  3.29999473e+00  1.62064909e-08  3.30000000e+00  1.49999996e+00  1.14109313e-06 
 2.93559932e-08  1.50000000e+00  3.29999500e+00 -8.34677099e-09  3.30000000e+00  1.49999995e+00  2.23015881e-06 
 2.94559932e-08  1.50000000e+00  3.29999525e+00  1.56022898e-08  3.30000000e+00  1.49999996e+00  1.13943379e-06 
 2.95559932e-08  1.50000000e+00  3.29999550e+00 -8.46952207e-09  3.30000000e+00  1.49999995e+00  2.23159514e-06 
 2.96559932e-08  1.50000000e+00  3.29999573e+00  1.50361483e-08  3.30000000e+00  1.49999996e+00  1.13821321e-06 
 2.97559932e-08  1.50000000e+00  3.29999595e+00 -8.55789833e-09  3.30000000e+00  1.49999995e+00  2.23260701e-06 
 2.98559932e-08  1.50000000e+00  3.29999615e+00  1.45045706e-08  3.30000000e+00  1.49999996e+00  1.13740321e-06 
 2.99559932e-08  1.50000000e+00  3.29999635e+00 -8.61565708e-09  3.30000000e+00  1.49999995e+00  2.23322176e-06 
 3.00559932e-08  1.50000000e+00  3.29999654e+00  1.40041576e-08  3.30000000e+00  1.49999996e+00  1.13697727e-06 
 3.01559932e-08  1.50000000e+00  3.29999671e+00 -8.64585271e-09  3.30000000e+00  1.49999995e+00  2.23346513e-06 
 3.02559932e-08  1.50000000e+00  3.29999688e+00  1.35318739e-08  3.30000000e+00  1.49999996e+00  1.13691040e-06 
 3.03559932e-08  1.50000000e+00  3.29999704e+00 -8.65126756e-09  3.30000000e+00  1.49999995e+00  2.23336138e-06 
 3.04559932e-08  1.50000000e+00  3.29999719e+00  1.30849585e-08  3.30000000e+00  1.49999996e+00  1.13717907e-06 
 3.05559932e-08  1.50000000e+00  3.29999734e+00 -8.63454738e-09  3.30000000e+00  1.49999995e+00  2.23293334e-06 
 3.06559932e-08  1.50000000e+00  3.29999747e+00  1.26611425e-08  3.30000000e+00  1.49999996e+00  1.13776111e-06 
 3.07559932e-08  1.50000000e+00  3.29999760e+00 -8.59807061e-09  3.30000000e+00  1.49999995e+00  2.23220251e-06 
 3.08559932e-08  1.50000000e+00  3.29999773e+00  1.22581541e-08  3.30000000e+00  1.49999996e+00  1.13863567e-06 
 3.09559932e-08  1.50000000e+00  3.29999784e+00 -8.54386753e-09  3.30000000e+00  1.49999995e+00  2.23118914e-06 
 3.10559932e-08  1.50000000e+00  3.29999795e+00  1.18740492e-08  3.30000000e+00  1.49999996e+00  1.13978309e-06 
 3.11559932e-08  1.50000000e+00  3.29999806e+00 -8.47382040e-09  3.30000000e+00  1.49999995e+00  2.22991228e-06 
 3.12559932e-08  1.50000000e+00  3.29999816e+00  1.15071030e-08  3.30000000e+00  1.49999996e+00  1.14118490e-06 
 3.13559932e-08  1.50000000e+00  3.29999825e+00 -8.38964163e-09  3.30000000e+00  1.49999995e+00  2.22838988e-06 
 3.14559932e-08  1.50000000e+00  3.29999834e+00  1.11555638e-08  3.30000000e+00  1.49999996e+00  1.14282366e-06 
 3.15559932e-08  1.50000000e+00  3.29999842e+00 -8.29281448e-09  3.30000000e+00  1.49999995e+00  2.22663884e-06 
 3.16559932e-08  1.50000000e+00  3.29999851e+00  1.08182118e-08  3.30000000e+00  1.49999996e+00  1.14468301e-06 
 3.17559932e-08  1.50000000e+00  3.29999858e+00 -8.18472314e-09  3.30000000e+00  1.49999995e+00  2.22467505e-06 
 3.18559932e-08  1.50000000e+00  3.29999865e+00  1.04935818e-08  3.30000000e+00  1.49999996e+00  1.14674751e-06 
 3.19559932e-08  1.50000000e+00  3.29999872e+00 -8.06658572e-09  3.30000000e+00  1.49999995e+00  2.22251347e-06 
 3.20559932e-08  1.50000000e+00  3.29999879e+00  1.01805717e-08  3.30000000e+00  1.49999996e+00  1.14900264e-06 
 3.21559932e-08  1.50000000e+00  3.29999885e+00 -7.93961929e-09  3.30000000e+00  1.49999995e+00  2.22016820e-06 
 3.22559932e-08  1.50000000e+00  3.29999891e+00  9.87819720e-09  3.30000000e+00  1.49999996e+00  1.15143474e-06 
 3.23559932e-08  1.50000000e+00  3.29999896e+00 -7.80470820e-09  3.30000000e+00  1.49999995e+00  2.21765248e-06 
 3.24559932e-08  1.50000000e+00  3.29999902e+00  9.58545839e-09  3.30000000e+00  1.49999996e+00  1.15403096e-06 
 3.25559932e-08  1.50000000e+00  3.29999907e+00 -7.66276671e-09  3.30000000e+00  1.49999995e+00  2.21497878e-06 
 3.26559932e-08  1.50000000e+00  3.29999912e+00  9.30147999e-09  3.30000000e+00  1.49999996e+00  1.15677920e-06 
 3.27559932e-08  1.50000000e+00  3.29999916e+00 -7.51472290e-09  3.30000000e+00  1.49999995e+00  2.21215884e-06 
 3.28559932e-08  1.50000000e+00  3.29999920e+00  9.02551743e-09  3.30000000e+00  1.49999996e+00  1.15966808e-06 
 3.29559932e-08  1.50000000e+00  3.29999924e+00 -7.36115286e-09  3.30000000e+00  1.49999995e+00  2.20920370e-06 
 3.30559932e-08  1.50000000e+00  3.29999928e+00  8.75698112e-09  3.30000000e+00  1.49999996e+00  1.16268690e-06 
 3.31559932e-08  1.50000000e+00  3.29999932e+00 -7.20280616e-09  3.30000000e+00  1.49999995e+00  2.20612372e-06 
 3.32559932e-08  1.50000000e+00  3.29999936e+00  8.49513848e-09  3.30000000e+00  1.49999996e+00  1.16582559e-06 
 3.33559932e-08  1.50000000e+00  3.29999939e+00 -7.04025266e-09  3.30000000e+00  1.49999995e+00  2.20292869e-06 
 3.34559932e-08  1.50000000e+00  3.29999942e+00  8.23941839e-09  3.30000000e+00  1.49999996e+00  1.16907468e-06 
 3.35559932e-08  1.50000000e+00  3.29999945e+00 -6.87402947e-09  3.30000000e+00  1.49999995e+00  2.19962777e-06 
 3.36559932e-08  1.50000000e+00  3.29999948e+00  7.98946037e-09  3.30000000e+00  1.49999996e+00  1.17242526e-06 
 3.37559932e-08  1.50000000e+00  3.29999950e+00 -6.70460155e-09  3.30000000e+00  1.49999995e+00  2.19622961e-06 
 3.38559932e-08  1.50000000e+00  3.29999953e+00  7.74466529e-09  3.30000000e+00  1.49999996e+00  1.17586898e-06 
 3.39559932e-08  1.50000000e+00  3.29999955e+00 -6.53245247e-09  3.30000000e+00  1.49999995e+00  2.19274231e-06 
 3.40559932e-08  1.50000000e+00  3.29999958e+00  7.50467194e-09  3.30000000e+00  1.49999996e+00  1.17939795e-06 
 3.41559932e-08  1.50000000e+00  3.29999960e+00 -6.35794836e-09  3.30000000e+00  1.49999995e+00  2.18917351e-06 
 3.42559932e-08  1.50000000e+00  3.29999962e+00  7.26926060e-09  3.30000000e+00  1.49999996e+00  1.18300478e-06 
 3.43559932e-08  1.50000000e+00  3.29999964e+00 -6.18139299e-09  3.30000000e+00  1.49999995e+00  2.18553038e-06 
 3.44559932e-08  1.50000000e+00  3.29999966e+00  7.03782287e-09  3.30000000e+00  1.49999996e+00  1.18668252e-06 
 3.45559932e-08  1.50000000e+00  3.29999967e+00 -6.00320718e-09  3.30000000e+00  1.49999995e+00  2.18181966e-06 
 3.46559932e-08  1.50000000e+00  3.29999969e+00  6.81028259e-09  3.30000000e+00  1.49999996e+00  1.19042465e-06 
 3.47559932e-08  1.50000000e+00  3.29999971e+00 -5.82351312e-09  3.30000000e+00  1.49999995e+00  2.17804767e-06 
 3.48559932e-08  1.50000000e+00  3.29999972e+00  6.58632808e-09  3.30000000e+00  1.49999996e+00  1.19422502e-06 
 3.49559932e-08  1.50000000e+00  3.29999974e+00 -5.64277793e-09  3.30000000e+00  1.49999995e+00  2.17422035e-06 
 3.50559932e-08  1.50000000e+00  3.29999975e+00  6.36570324e-09  3.30000000e+00  1.49999996e+00  1.19807788e-06 
 3.51559932e-08  1.50000000e+00  3.29999976e+00 -5.46105231e-09  3.30000000e+00  1.49999995e+00  2.17034330e-06 
 3.52559932e-08  1.50000000e+00  3.29999977e+00  6.14813053e-09  3.30000000e+00  1.49999996e+00  1.20197781e-06 
 3.53559932e-08  1.50000000e+00  3.29999979e+00 -5.27858560e-09  3.30000000e+00  1.49999995e+00  2.16642175e-06 
 3.54559932e-08  1.50000000e+00  3.29999980e+00  5.93344929e-09  3.30000000e+00  1.49999996e+00  1.20591975e-06 
 3.55559932e-08  1.50000000e+00  3.29999981e+00 -5.09559481e-09  3.30000000e+00  1.49999995e+00  2.16246063e-06 
 3.56559932e-08  1.50000000e+00  3.29999982e+00  5.72158794e-09  3.30000000e+00  1.49999996e+00  1.20989891e-06 
 3.57559932e-08  1.50000000e+00  3.29999983e+00 -4.91236165e-09  3.30000000e+00  1.49999995e+00  2.15846455e-06 
 3.58559932e-08  1.50000000e+00  3.29999984e+00  5.51233350e-09  3.30000000e+00  1.49999996e+00  1.21391083e-06 
 3.59559932e-08  1.50000000e+00  3.29999984e+00 -4.72881385e-09  3.30000000e+00  1.49999995e+00  2.15443784e-06 
 3.60559932e-08  1.50000000e+00  3.29999985e+00  5.30545169e-09  3.30000000e+00  1.49999995e+00  1.21795131e-06 
 3.61559932e-08  1.50000000e+00  3.29999986e+00 -4.54522082e-09  3.30000000e+00  1.49999995e+00  2.15038457e-06 
 3.62559932e-08  1.50000000e+00  3.29999987e+00  5.10091009e-09  3.30000000e+00  1.49999995e+00  1.22201641e-06 
 3.63559932e-08  1.50000000e+00  3.29999987e+00 -4.36166344e-09  3.30000000e+00  1.49999995e+00  2.14630855e-06 
 3.64559932e-08  1.50000000e+00  3.29999988e+00  4.89855014e-09  3.30000000e+00  1.49999995e+00  1.22610246e-06 
 3.65559932e-08  1.50000000e+00  3.29999989e+00 -4.17826733e-09  3.30000000e+00  1.49999995e+00  2.14221335e-06 
 3.66559932e-08  1.50000000e+00  3.29999989e+00  4.69828258e-09  3.30000000e+00  1.49999995e+00  1.23020597e-06 
 3.67559932e-08  1.50000000e+00  3.29999990e+00 -3.99520873e-09  3.30000000e+00  1.49999995e+00  2.13810232e-06 
 3.68559932e-08  1.50000000e+00  3.29999990e+00  4.50007415e-09  3.30000000e+00  1.49999995e+00  1.23432373e-06 
 3.69559932e-08  1.50000000e+00  3.29999991e+00 -3.81241079e-09  3.30000000e+00  1.49999995e+00  2.13397859e-06 
 3.70559932e-08  1.50000000e+00  3.29999991e+00  4.30372475e-09  3.30000000e+00  1.49999995e+00  1.23845269e-06 
 3.71559932e-08  1.50000000e+00  3.29999992e+00 -3.63005090e-09  3.30000000e+00  1.49999995e+00  2.12984510e-06 
 3.72559932e-08  1.50000000e+00  3.29999992e+00  4.10920352e-09  3.30000000e+00  1.49999995e+00  1.24259002e-06 
 3.73559932e-08  1.50000000e+00  3.29999992e+00 -3.44825157e-09  3.30000000e+00  1.49999995e+00  2.12570461e-06 
 3.74559932e-08  1.50000000e+00  3.29999993e+00  3.91647195e-09  3.30000000e+00  1.49999995e+00  1.24673305e-06 
 3.75559932e-08  1.50000000e+00  3.29999993e+00 -3.26692807e-09  3.30000000e+00  1.49999995e+00  2.12155967e-06 
 3.76559932e-08  1.50000000e+00  3.29999994e+00  3.72548260e-09  3.30000000e+00  1.49999995e+00  1.25087930e-06 
 3.77559932e-08  1.50000000e+00  3.29999994e+00 -3.08628442e-09  3.30000000e+00  1.49999995e+00  2.11741269e-06 
 3.78559932e-08  1.50000000e+00  3.29999994e+00  3.53606656e-09  3.30000000e+00  1.49999995e+00  1.25502643e-06 
 3.79559932e-08  1.50000000e+00  3.29999994e+00 -2.90633645e-09  3.30000000e+00  1.49999995e+00  2.11326593e-06 
 3.80559932e-08  1.50000000e+00  3.29999995e+00  3.34840408e-09  3.30000000e+00  1.49999995e+00  1.25917229e-06 
 3.81559932e-08  1.50000000e+00  3.29999995e+00 -2.72710647e-09  3.30000000e+00  1.49999995e+00  2.10912149e-06 
 3.82559932e-08  1.50000000e+00  3.29999995e+00  3.16210246e-09  3.30000000e+00  1.49999995e+00  1.26331484e-06 
 3.83559932e-08  1.50000000e+00  3.29999996e+00 -2.54855704e-09  3.30000000e+00  1.49999995e+00  2.10498132e-06 
 3.84559932e-08  1.50000000e+00  3.29999996e+00  2.97746160e-09  3.30000000e+00  1.49999995e+00  1.26745218e-06 
