 time            v(vout_comp)    v(vinp)         v(vinn)        
 1.00055604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00056104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00056604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00057104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00057604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00058104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00058604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00059104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00059604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00060104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00060604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00061104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00061604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00062104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00062604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00063104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00063604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00064104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00064604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00065104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00065604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00066104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00066604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00067104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00067604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00068104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00068604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00069104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00069604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00070104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00070604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00071104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00071604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00072104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00072604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00073104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00073604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00074104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00074604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00075104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00075604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00076104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00076604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00077104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00077604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00078104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00078604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00079104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00079604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00080104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00080604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00081104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00081604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00082104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00082604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00083104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00083604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00084104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00084604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00085104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00085604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00086104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00086604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00087104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00087604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00088104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00088604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00089104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00089604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00090104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00090604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00091104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00091604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00092104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00092604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00093104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00093604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00094104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00094604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00095104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00095604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00096104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00096604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00097104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00097604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00098104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00098604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00099104e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00099604e-06  0.00000000e+00  1.50000000e+00  7.50000000e-01 
 1.00099916e-06  1.40975271e+00  1.50000000e+00  7.50000000e-01 
 1.00100109e-06  1.57324639e+00  1.50000000e+00  7.50000000e-01 
 1.00100330e-06  1.43889974e+00  1.50000000e+00  7.50000000e-01 
 1.00100557e-06  1.55121269e+00  1.50000000e+00  7.50000000e-01 
 1.00100795e-06  1.45673092e+00  1.50000000e+00  7.50000000e-01 
 1.00101076e-06  1.53752539e+00  1.50000000e+00  7.50000000e-01 
 1.00101390e-06  1.46697269e+00  1.50000000e+00  7.50000000e-01 
 1.00101772e-06  1.52974440e+00  1.50000000e+00  7.50000000e-01 
 1.00102237e-06  1.47270955e+00  1.50000000e+00  7.50000000e-01 
 1.00102737e-06  1.52519119e+00  1.50000000e+00  7.50000000e-01 
 1.00103237e-06  1.47674660e+00  1.50000000e+00  7.50000000e-01 
 1.00103737e-06  1.52146468e+00  1.50000000e+00  7.50000000e-01 
 1.00104237e-06  1.48018645e+00  1.50000000e+00  7.50000000e-01 
 1.00104737e-06  1.51828943e+00  1.50000000e+00  7.50000000e-01 
 1.00105237e-06  1.48311745e+00  1.50000000e+00  7.50000000e-01 
 1.00105737e-06  1.51558389e+00  1.50000000e+00  7.50000000e-01 
 1.00106237e-06  1.48561487e+00  1.50000000e+00  7.50000000e-01 
 1.00106737e-06  1.51327858e+00  1.50000000e+00  7.50000000e-01 
 1.00107237e-06  1.48774285e+00  1.50000000e+00  7.50000000e-01 
 1.00107737e-06  1.51131430e+00  1.50000000e+00  7.50000000e-01 
 1.00108237e-06  1.48955603e+00  1.50000000e+00  7.50000000e-01 
 1.00108737e-06  1.50964058e+00  1.50000000e+00  7.50000000e-01 
 1.00109237e-06  1.49110100e+00  1.50000000e+00  7.50000000e-01 
 1.00109737e-06  1.50821446e+00  1.50000000e+00  7.50000000e-01 
 1.00110237e-06  1.49241742e+00  1.50000000e+00  7.50000000e-01 
 1.00110737e-06  1.50699931e+00  1.50000000e+00  7.50000000e-01 
 1.00111237e-06  1.49353910e+00  1.50000000e+00  7.50000000e-01 
 1.00111737e-06  1.50596390e+00  1.50000000e+00  7.50000000e-01 
 1.00112237e-06  1.49449486e+00  1.50000000e+00  7.50000000e-01 
 1.00112737e-06  1.50508167e+00  1.50000000e+00  7.50000000e-01 
 1.00113237e-06  1.49530923e+00  1.50000000e+00  7.50000000e-01 
 1.00113737e-06  1.50432994e+00  1.50000000e+00  7.50000000e-01 
 1.00114237e-06  1.49600313e+00  1.50000000e+00  7.50000000e-01 
 1.00114737e-06  1.50368942e+00  1.50000000e+00  7.50000000e-01 
 1.00115237e-06  1.49659438e+00  1.50000000e+00  7.50000000e-01 
 1.00115737e-06  1.50314365e+00  1.50000000e+00  7.50000000e-01 
 1.00116237e-06  1.49709817e+00  1.50000000e+00  7.50000000e-01 
 1.00116737e-06  1.50267861e+00  1.50000000e+00  7.50000000e-01 
 1.00117237e-06  1.49752744e+00  1.50000000e+00  7.50000000e-01 
 1.00117737e-06  1.50228237e+00  1.50000000e+00  7.50000000e-01 
 1.00118237e-06  1.49789320e+00  1.50000000e+00  7.50000000e-01 
 1.00118737e-06  1.50194474e+00  1.50000000e+00  7.50000000e-01 
 1.00119237e-06  1.49820486e+00  1.50000000e+00  7.50000000e-01 
 1.00119737e-06  1.50165706e+00  1.50000000e+00  7.50000000e-01 
 1.00120237e-06  1.49847041e+00  1.50000000e+00  7.50000000e-01 
 1.00120737e-06  1.50141193e+00  1.50000000e+00  7.50000000e-01 
 1.00121237e-06  1.49869668e+00  1.50000000e+00  7.50000000e-01 
 1.00121737e-06  1.50120306e+00  1.50000000e+00  7.50000000e-01 
 1.00122237e-06  1.49888948e+00  1.50000000e+00  7.50000000e-01 
 1.00122737e-06  1.50102510e+00  1.50000000e+00  7.50000000e-01 
 1.00123237e-06  1.49905376e+00  1.50000000e+00  7.50000000e-01 
 1.00123737e-06  1.50087345e+00  1.50000000e+00  7.50000000e-01 
 1.00124237e-06  1.49919373e+00  1.50000000e+00  7.50000000e-01 
 1.00124737e-06  1.50074425e+00  1.50000000e+00  7.50000000e-01 
 1.00125237e-06  1.49931300e+00  1.50000000e+00  7.50000000e-01 
 1.00125737e-06  1.50063415e+00  1.50000000e+00  7.50000000e-01 
 1.00126237e-06  1.49941463e+00  1.50000000e+00  7.50000000e-01 
 1.00126737e-06  1.50054034e+00  1.50000000e+00  7.50000000e-01 
 1.00127237e-06  1.49950122e+00  1.50000000e+00  7.50000000e-01 
 1.00127737e-06  1.50046041e+00  1.50000000e+00  7.50000000e-01 
 1.00128237e-06  1.49957501e+00  1.50000000e+00  7.50000000e-01 
 1.00128737e-06  1.50039230e+00  1.50000000e+00  7.50000000e-01 
 1.00129237e-06  1.49963788e+00  1.50000000e+00  7.50000000e-01 
 1.00129737e-06  1.50033427e+00  1.50000000e+00  7.50000000e-01 
 1.00130237e-06  1.49969144e+00  1.50000000e+00  7.50000000e-01 
 1.00130737e-06  1.50028482e+00  1.50000000e+00  7.50000000e-01 
 1.00131237e-06  1.49973709e+00  1.50000000e+00  7.50000000e-01 
 1.00131737e-06  1.50024269e+00  1.50000000e+00  7.50000000e-01 
 1.00132237e-06  1.49977598e+00  1.50000000e+00  7.50000000e-01 
 1.00132737e-06  1.50020679e+00  1.50000000e+00  7.50000000e-01 
 1.00133237e-06  1.49980912e+00  1.50000000e+00  7.50000000e-01 
 1.00133737e-06  1.50017620e+00  1.50000000e+00  7.50000000e-01 
 1.00134237e-06  1.49983736e+00  1.50000000e+00  7.50000000e-01 
 1.00134737e-06  1.50015013e+00  1.50000000e+00  7.50000000e-01 
 1.00135237e-06  1.49986142e+00  1.50000000e+00  7.50000000e-01 
 1.00135737e-06  1.50012792e+00  1.50000000e+00  7.50000000e-01 
 1.00136237e-06  1.49988192e+00  1.50000000e+00  7.50000000e-01 
 1.00136737e-06  1.50010900e+00  1.50000000e+00  7.50000000e-01 
 1.00137237e-06  1.49989938e+00  1.50000000e+00  7.50000000e-01 
 1.00137737e-06  1.50009288e+00  1.50000000e+00  7.50000000e-01 
 1.00138237e-06  1.49991427e+00  1.50000000e+00  7.50000000e-01 
 1.00138737e-06  1.50007914e+00  1.50000000e+00  7.50000000e-01 
 1.00139237e-06  1.49992695e+00  1.50000000e+00  7.50000000e-01 
 1.00139737e-06  1.50006743e+00  1.50000000e+00  7.50000000e-01 
 1.00140237e-06  1.49993776e+00  1.50000000e+00  7.50000000e-01 
 1.00140737e-06  1.50005746e+00  1.50000000e+00  7.50000000e-01 
 1.00141237e-06  1.49994696e+00  1.50000000e+00  7.50000000e-01 
 1.00141737e-06  1.50004896e+00  1.50000000e+00  7.50000000e-01 
 1.00142237e-06  1.49995481e+00  1.50000000e+00  7.50000000e-01 
 1.00142737e-06  1.50004171e+00  1.50000000e+00  7.50000000e-01 
 1.00143237e-06  1.49996149e+00  1.50000000e+00  7.50000000e-01 
 1.00143737e-06  1.50003554e+00  1.50000000e+00  7.50000000e-01 
 1.00144237e-06  1.49996719e+00  1.50000000e+00  7.50000000e-01 
 1.00144737e-06  1.50003029e+00  1.50000000e+00  7.50000000e-01 
 1.00145237e-06  1.49997204e+00  1.50000000e+00  7.50000000e-01 
 1.00145737e-06  1.50002581e+00  1.50000000e+00  7.50000000e-01 
 1.00146237e-06  1.49997618e+00  1.50000000e+00  7.50000000e-01 
 1.00146737e-06  1.50002199e+00  1.50000000e+00  7.50000000e-01 
 1.00147237e-06  1.49997970e+00  1.50000000e+00  7.50000000e-01 
 1.00147737e-06  1.50001874e+00  1.50000000e+00  7.50000000e-01 
 1.00148237e-06  1.49998271e+00  1.50000000e+00  7.50000000e-01 
 1.00148737e-06  1.50001596e+00  1.50000000e+00  7.50000000e-01 
 1.00149237e-06  1.49998526e+00  1.50000000e+00  7.50000000e-01 
 1.00149737e-06  1.50001360e+00  1.50000000e+00  7.50000000e-01 
 1.00150237e-06  1.49998744e+00  1.50000000e+00  7.50000000e-01 
 1.00150737e-06  1.50001159e+00  1.50000000e+00  7.50000000e-01 
 1.00151237e-06  1.49998930e+00  1.50000000e+00  7.50000000e-01 
 1.00151737e-06  1.50000988e+00  1.50000000e+00  7.50000000e-01 
 1.00152237e-06  1.49999088e+00  1.50000000e+00  7.50000000e-01 
 1.00152737e-06  1.50000841e+00  1.50000000e+00  7.50000000e-01 
 1.00153237e-06  1.49999223e+00  1.50000000e+00  7.50000000e-01 
 1.00153737e-06  1.50000717e+00  1.50000000e+00  7.50000000e-01 
 1.00154237e-06  1.49999338e+00  1.50000000e+00  7.50000000e-01 
 1.00154737e-06  1.50000611e+00  1.50000000e+00  7.50000000e-01 
 1.00155237e-06  1.49999436e+00  1.50000000e+00  7.50000000e-01 
 1.00155737e-06  1.50000521e+00  1.50000000e+00  7.50000000e-01 
 1.00156237e-06  1.49999519e+00  1.50000000e+00  7.50000000e-01 
 1.00156737e-06  1.50000444e+00  1.50000000e+00  7.50000000e-01 
 1.00157237e-06  1.49999591e+00  1.50000000e+00  7.50000000e-01 
 1.00157737e-06  1.50000378e+00  1.50000000e+00  7.50000000e-01 
 1.00158237e-06  1.49999651e+00  1.50000000e+00  7.50000000e-01 
 1.00158737e-06  1.50000322e+00  1.50000000e+00  7.50000000e-01 
 1.00159237e-06  1.49999703e+00  1.50000000e+00  7.50000000e-01 
 1.00159737e-06  1.50000274e+00  1.50000000e+00  7.50000000e-01 
 1.00160237e-06  1.49999747e+00  1.50000000e+00  7.50000000e-01 
 1.00160737e-06  1.50000234e+00  1.50000000e+00  7.50000000e-01 
 1.00161237e-06  1.49999784e+00  1.50000000e+00  7.50000000e-01 
 1.00161737e-06  1.50000199e+00  1.50000000e+00  7.50000000e-01 
 1.00162237e-06  1.49999816e+00  1.50000000e+00  7.50000000e-01 
 1.00162737e-06  1.50000170e+00  1.50000000e+00  7.50000000e-01 
 1.00163237e-06  1.49999843e+00  1.50000000e+00  7.50000000e-01 
 1.00163737e-06  1.50000145e+00  1.50000000e+00  7.50000000e-01 
 1.00164237e-06  1.49999866e+00  1.50000000e+00  7.50000000e-01 
 1.00164737e-06  1.50000123e+00  1.50000000e+00  7.50000000e-01 
 1.00165237e-06  1.49999886e+00  1.50000000e+00  7.50000000e-01 
 1.00165737e-06  1.50000105e+00  1.50000000e+00  7.50000000e-01 
 1.00166237e-06  1.49999903e+00  1.50000000e+00  7.50000000e-01 
 1.00166737e-06  1.50000089e+00  1.50000000e+00  7.50000000e-01 
 1.00167237e-06  1.49999917e+00  1.50000000e+00  7.50000000e-01 
 1.00167737e-06  1.50000076e+00  1.50000000e+00  7.50000000e-01 
 1.00168237e-06  1.49999930e+00  1.50000000e+00  7.50000000e-01 
 1.00168737e-06  1.50000065e+00  1.50000000e+00  7.50000000e-01 
 1.00169237e-06  1.49999940e+00  1.50000000e+00  7.50000000e-01 
 1.00169737e-06  1.50000055e+00  1.50000000e+00  7.50000000e-01 
 1.00170237e-06  1.49999949e+00  1.50000000e+00  7.50000000e-01 
 1.00170737e-06  1.50000047e+00  1.50000000e+00  7.50000000e-01 
 1.00171237e-06  1.49999956e+00  1.50000000e+00  7.50000000e-01 
 1.00171737e-06  1.50000040e+00  1.50000000e+00  7.50000000e-01 
 1.00172237e-06  1.49999963e+00  1.50000000e+00  7.50000000e-01 
 1.00172737e-06  1.50000034e+00  1.50000000e+00  7.50000000e-01 
 1.00173237e-06  1.49999968e+00  1.50000000e+00  7.50000000e-01 
 1.00173737e-06  1.50000029e+00  1.50000000e+00  7.50000000e-01 
 1.00174237e-06  1.49999973e+00  1.50000000e+00  7.50000000e-01 
 1.00174737e-06  1.50000025e+00  1.50000000e+00  7.50000000e-01 
 1.00175237e-06  1.49999977e+00  1.50000000e+00  7.50000000e-01 
 1.00175737e-06  1.50000021e+00  1.50000000e+00  7.50000000e-01 
 1.00176237e-06  1.49999980e+00  1.50000000e+00  7.50000000e-01 
 1.00176737e-06  1.50000018e+00  1.50000000e+00  7.50000000e-01 
 1.00177237e-06  1.49999983e+00  1.50000000e+00  7.50000000e-01 
 1.00177737e-06  1.50000015e+00  1.50000000e+00  7.50000000e-01 
 1.00178237e-06  1.49999986e+00  1.50000000e+00  7.50000000e-01 
 1.00178737e-06  1.50000013e+00  1.50000000e+00  7.50000000e-01 
 1.00179237e-06  1.49999988e+00  1.50000000e+00  7.50000000e-01 
 1.00179737e-06  1.50000011e+00  1.50000000e+00  7.50000000e-01 
 1.00180237e-06  1.49999990e+00  1.50000000e+00  7.50000000e-01 
 1.00180737e-06  1.50000010e+00  1.50000000e+00  7.50000000e-01 
 1.00181237e-06  1.49999991e+00  1.50000000e+00  7.50000000e-01 
 1.00181737e-06  1.50000008e+00  1.50000000e+00  7.50000000e-01 
 1.00182237e-06  1.49999993e+00  1.50000000e+00  7.50000000e-01 
 1.00182737e-06  1.50000007e+00  1.50000000e+00  7.50000000e-01 
 1.00183237e-06  1.49999994e+00  1.50000000e+00  7.50000000e-01 
 1.00183737e-06  1.50000006e+00  1.50000000e+00  7.50000000e-01 
 1.00184237e-06  1.49999995e+00  1.50000000e+00  7.50000000e-01 
 1.00184737e-06  1.50000005e+00  1.50000000e+00  7.50000000e-01 
 1.00185237e-06  1.49999995e+00  1.50000000e+00  7.50000000e-01 
 1.00185737e-06  1.50000004e+00  1.50000000e+00  7.50000000e-01 
 1.00186237e-06  1.49999996e+00  1.50000000e+00  7.50000000e-01 
 1.00186737e-06  1.50000004e+00  1.50000000e+00  7.50000000e-01 
 1.00187237e-06  1.49999997e+00  1.50000000e+00  7.50000000e-01 
 1.00187737e-06  1.50000003e+00  1.50000000e+00  7.50000000e-01 
 1.00188237e-06  1.49999997e+00  1.50000000e+00  7.50000000e-01 
 1.00188737e-06  1.50000003e+00  1.50000000e+00  7.50000000e-01 
 1.00189237e-06  1.49999998e+00  1.50000000e+00  7.50000000e-01 
 1.00189737e-06  1.50000002e+00  1.50000000e+00  7.50000000e-01 
 1.00190237e-06  1.49999998e+00  1.50000000e+00  7.50000000e-01 
 1.00190737e-06  1.50000002e+00  1.50000000e+00  7.50000000e-01 
 1.00191237e-06  1.49999998e+00  1.50000000e+00  7.50000000e-01 
 1.00191737e-06  1.50000002e+00  1.50000000e+00  7.50000000e-01 
 1.00192237e-06  1.49999998e+00  1.50000000e+00  7.50000000e-01 
 1.00192737e-06  1.50000001e+00  1.50000000e+00  7.50000000e-01 
 1.00193237e-06  1.49999999e+00  1.50000000e+00  7.50000000e-01 
 1.00193737e-06  1.50000001e+00  1.50000000e+00  7.50000000e-01 
 1.00194237e-06  1.49999999e+00  1.50000000e+00  7.50000000e-01 
 1.00194737e-06  1.50000001e+00  1.50000000e+00  7.50000000e-01 
 1.00195237e-06  1.49999999e+00  1.50000000e+00  7.50000000e-01 
 1.00195737e-06  1.50000001e+00  1.50000000e+00  7.50000000e-01 
 1.00196237e-06  1.49999999e+00  1.50000000e+00  7.50000000e-01 
 1.00196737e-06  1.50000001e+00  1.50000000e+00  7.50000000e-01 
 1.00197237e-06  1.49999999e+00  1.50000000e+00  7.50000000e-01 
 1.00197737e-06  1.50000001e+00  1.50000000e+00  7.50000000e-01 
 1.00198237e-06  1.49999999e+00  1.50000000e+00  7.50000000e-01 
 1.00198737e-06  1.50000001e+00  1.50000000e+00  7.50000000e-01 
 1.00199237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00199737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00200237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00200737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00201237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00201737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00202237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00202737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00203237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00203737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00204237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00204737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00205237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00205737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00206237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00206737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00207237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00207737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00208237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00208737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00209237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00209737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00210237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00210737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00211237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00211737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00212237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00212737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00213237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00213737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00214237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00214737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00215237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00215737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00216237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00216737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00217237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00217737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00218237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00218737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00219237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00219737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00220237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00220737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00221237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00221737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00222237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00222737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00223237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00223737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00224237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00224737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00225237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00225737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00226237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00226737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00227237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00227737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00228237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00228737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00229237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00229737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00230237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00230737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00231237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00231737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00232237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00232737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00233237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00233737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00234237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00234737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00235237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00235737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00236237e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
 1.00236737e-06  1.50000000e+00  1.50000000e+00  7.50000000e-01 
