 frequency       v(Amag_dB)      v(Aarg)        
 5.91939372e+01  1.99828387e+01  2.02633385e-01 
 6.05589334e+01  1.99828437e+01  1.93765699e-01 
 6.19554061e+01  1.99828486e+01  1.84998716e-01 
 6.33840810e+01  1.99828532e+01  1.76327879e-01 
 6.48457008e+01  1.99828576e+01  1.67748682e-01 
 6.63410251e+01  1.99828617e+01  1.59256667e-01 
 6.78708313e+01  1.99828657e+01  1.50847421e-01 
 6.94359143e+01  1.99828695e+01  1.42516572e-01 
 7.10370877e+01  1.99828731e+01  1.34259792e-01 
 7.26751838e+01  1.99828765e+01  1.26072790e-01 
 7.43510539e+01  1.99828798e+01  1.17951310e-01 
 7.60655691e+01  1.99828829e+01  1.09891131e-01 
 7.78196206e+01  1.99828858e+01  1.01888066e-01 
 7.96141200e+01  1.99828886e+01  9.39379535e-02 
 8.14500001e+01  1.99828913e+01  8.60366626e-02 
 8.33282151e+01  1.99828938e+01  7.81800867e-02 
 8.52497412e+01  1.99828961e+01  7.03641424e-02 
 8.72155772e+01  1.99828984e+01  6.25847677e-02 
 8.92267449e+01  1.99829005e+01  5.48379192e-02 
 9.12842895e+01  1.99829025e+01  4.71195708e-02 
 9.33892805e+01  1.99829044e+01  3.94257110e-02 
 9.55428121e+01  1.99829061e+01  3.17523409e-02 
 9.77460036e+01  1.99829078e+01  2.40954725e-02 
 1.00000000e+02  1.99829094e+01  1.64511261e-02 
 1.02305973e+02  1.99829108e+01  8.81532874e-03 
 1.04665121e+02  1.99829122e+01  1.18411177e-03 
 1.07078670e+02  1.99829134e+01 -6.44649107e-03 
 1.09547876e+02  1.99829146e+01 -1.40804458e-02 
 1.12074020e+02  1.99829157e+01 -2.17217199e-02 
 1.14658417e+02  1.99829167e+01 -2.93742851e-02 
 1.17302409e+02  1.99829176e+01 -3.70421187e-02 
 1.20007371e+02  1.99829184e+01 -4.47292060e-02 
 1.22774708e+02  1.99829192e+01 -5.24395424e-02 
 1.25605860e+02  1.99829198e+01 -6.01771352e-02 
 1.28502297e+02  1.99829204e+01 -6.79460060e-02 
 1.31465525e+02  1.99829209e+01 -7.57501927e-02 
 1.34497085e+02  1.99829213e+01 -8.35937514e-02 
 1.37598551e+02  1.99829217e+01 -9.14807588e-02 
 1.40771537e+02  1.99829219e+01 -9.94153142e-02 
 1.44017690e+02  1.99829221e+01 -1.07401541e-01 
 1.47338699e+02  1.99829223e+01 -1.15443591e-01 
 1.50736290e+02  1.99829223e+01 -1.23545644e-01 
 1.54212228e+02  1.99829223e+01 -1.31711909e-01 
 1.57768320e+02  1.99829222e+01 -1.39946633e-01 
 1.61406415e+02  1.99829220e+01 -1.48254094e-01 
 1.65128404e+02  1.99829218e+01 -1.56638611e-01 
 1.68936220e+02  1.99829214e+01 -1.65104542e-01 
 1.72831844e+02  1.99829210e+01 -1.73656285e-01 
 1.76817299e+02  1.99829206e+01 -1.82298287e-01 
 1.80894658e+02  1.99829200e+01 -1.91035038e-01 
 1.85066040e+02  1.99829194e+01 -1.99871079e-01 
 1.89333613e+02  1.99829186e+01 -2.08811004e-01 
 1.93699595e+02  1.99829178e+01 -2.17859457e-01 
 1.98166255e+02  1.99829170e+01 -2.27021143e-01 
 2.02735916e+02  1.99829160e+01 -2.36300822e-01 
 2.07410951e+02  1.99829149e+01 -2.45703318e-01 
 2.12193792e+02  1.99829138e+01 -2.55233517e-01 
 2.17086923e+02  1.99829126e+01 -2.64896372e-01 
 2.22092889e+02  1.99829112e+01 -2.74696905e-01 
 2.27214291e+02  1.99829098e+01 -2.84640211e-01 
 2.32453791e+02  1.99829083e+01 -2.94731456e-01 
 2.37814113e+02  1.99829066e+01 -3.04975885e-01 
