 frequency       v(L_dB)         v(L_arg)        v(Tmb_dB)       v(Tmb_arg)      v(Ttian_dB)     v(Ttian_arg)   
 1.40771537e+04  9.57110010e+00 -9.80015822e+01  8.25017586e+00 -9.80688782e+01  8.25006547e+00 -9.80686945e+01 
 1.44017690e+04  9.37738273e+00 -9.82048515e+01  8.05645674e+00 -9.82743061e+01  8.05634058e+00 -9.82741240e+01 
 1.47338699e+04  9.18385492e+00 -9.84129565e+01  7.86292687e+00 -9.84846134e+01  7.86280466e+00 -9.84844333e+01 
 1.50736290e+04  8.99052456e+00 -9.86260452e+01  7.66959401e+00 -9.86999497e+01  7.66946548e+00 -9.86997721e+01 
 1.54212228e+04  8.79739969e+00 -9.88442713e+01  7.47646623e+00 -9.89204703e+01  7.47633108e+00 -9.89202955e+01 
 1.57768320e+04  8.60448868e+00 -9.90677935e+01  7.28355183e+00 -9.91463357e+01  7.28340973e+00 -9.91461645e+01 
 1.61406415e+04  8.41180019e+00 -9.92967768e+01  7.09085936e+00 -9.93777129e+01  7.09071001e+00 -9.93775458e+01 
 1.65128404e+04  8.21934312e+00 -9.95313923e+01  6.89839769e+00 -9.96147749e+01  6.89824076e+00 -9.96146124e+01 
 1.68936220e+04  8.02712659e+00 -9.97718178e+01  6.70617589e+00 -9.98577012e+01  6.70601101e+00 -9.98575441e+01 
 1.72831844e+04  7.83516009e+00 -1.00018237e+02  6.51420336e+00 -1.00106678e+02  6.51403015e+00 -1.00106527e+02 
 1.76817299e+04  7.64345331e+00 -1.00270843e+02  6.32248968e+00 -1.00361900e+02  6.32230778e+00 -1.00361755e+02 
 1.80894658e+04  7.45201620e+00 -1.00529834e+02  6.13104475e+00 -1.00623567e+02  6.13085371e+00 -1.00623431e+02 
 1.85066040e+04  7.26085897e+00 -1.00795416e+02  5.93987865e+00 -1.00891889e+02  5.93967808e+00 -1.00891762e+02 
 1.89333613e+04  7.06999211e+00 -1.01067807e+02  5.74900173e+00 -1.01167085e+02  5.74879119e+00 -1.01166967e+02 
 1.93699595e+04  6.87942634e+00 -1.01347229e+02  5.55842460e+00 -1.01449380e+02  5.55820359e+00 -1.01449273e+02 
 1.98166255e+04  6.68917250e+00 -1.01633916e+02  5.36815800e+00 -1.01739012e+02  5.36792607e+00 -1.01738916e+02 
 2.02735916e+04  6.49924177e+00 -1.01928112e+02  5.17821289e+00 -1.02036224e+02  5.17796953e+00 -1.02036142e+02 
 2.07410951e+04  6.30964547e+00 -1.02230070e+02  4.98860043e+00 -1.02341275e+02  4.98834510e+00 -1.02341207e+02 
 2.12193792e+04  6.12039498e+00 -1.02540055e+02  4.79933187e+00 -1.02654431e+02  4.79906401e+00 -1.02654378e+02 
 2.17086923e+04  5.93150199e+00 -1.02858340e+02  4.61041863e+00 -1.02975969e+02  4.61013766e+00 -1.02975934e+02 
 2.22092889e+04  5.74297810e+00 -1.03185215e+02  4.42187213e+00 -1.03306182e+02  4.42157743e+00 -1.03306165e+02 
 2.27214291e+04  5.55483510e+00 -1.03520979e+02  4.23370387e+00 -1.03645371e+02  4.23339484e+00 -1.03645374e+02 
 2.32453791e+04  5.36708471e+00 -1.03865944e+02  4.04592534e+00 -1.03993854e+02  4.04560128e+00 -1.03993879e+02 
 2.37814113e+04  5.17973872e+00 -1.04220439e+02  3.85854796e+00 -1.04351960e+02  3.85820822e+00 -1.04352009e+02 
 2.43298042e+04  4.99280867e+00 -1.04584804e+02  3.67158302e+00 -1.04720035e+02  3.67122685e+00 -1.04720110e+02 
 2.48908429e+04  4.80630608e+00 -1.04959396e+02  3.48504161e+00 -1.05098439e+02  3.48466824e+00 -1.05098543e+02 
 2.54648190e+04  4.62024210e+00 -1.05344588e+02  3.29893448e+00 -1.05487549e+02  3.29854316e+00 -1.05487683e+02 
 2.60520309e+04  4.43462766e+00 -1.05740770e+02  3.11327215e+00 -1.05887758e+02  3.11286202e+00 -1.05887925e+02 
 2.66527837e+04  4.24947315e+00 -1.06148349e+02  2.92806453e+00 -1.06299479e+02  2.92763475e+00 -1.06299681e+02 
 2.72673897e+04  4.06478850e+00 -1.06567750e+02  2.74332098e+00 -1.06723140e+02  2.74287067e+00 -1.06723381e+02 
 2.78961683e+04  3.88058296e+00 -1.06999421e+02  2.55905019e+00 -1.07159193e+02  2.55857840e+00 -1.07159474e+02 
 2.85394464e+04  3.69686496e+00 -1.07443825e+02  2.37525994e+00 -1.07608106e+02  2.37476569e+00 -1.07608431e+02 
 2.91975583e+04  3.51364198e+00 -1.07901450e+02  2.19195698e+00 -1.08070373e+02  2.19143929e+00 -1.08070744e+02 
 2.98708461e+04  3.33092032e+00 -1.08372806e+02  2.00914690e+00 -1.08546505e+02  2.00860467e+00 -1.08546927e+02 
 3.05596598e+04  3.14870498e+00 -1.08858424e+02  1.82683382e+00 -1.09037042e+02  1.82626597e+00 -1.09037518e+02 
 3.12643573e+04  2.96699942e+00 -1.09358861e+02  1.64502024e+00 -1.09542543e+02  1.64442565e+00 -1.09543076e+02 
 3.19853049e+04  2.78580526e+00 -1.09874699e+02  1.46370683e+00 -1.10063596e+02  1.46308430e+00 -1.10064191e+02 
 3.27228774e+04  2.60512211e+00 -1.10406545e+02  1.28289200e+00 -1.10600813e+02  1.28224036e+00 -1.10601473e+02 
 3.34774581e+04  2.42494720e+00 -1.10955033e+02  1.10257183e+00 -1.11154834e+02  1.10188976e+00 -1.11155563e+02 
 3.42494392e+04  2.24527500e+00 -1.11520826e+02  9.22739456e-01 -1.11726325e+02  9.22025672e-01 -1.11727128e+02 
 3.50392221e+04  2.06609702e+00 -1.12104614e+02  7.43384918e-01 -1.12315983e+02  7.42638092e-01 -1.12316864e+02 
 3.58472171e+04  1.88740130e+00 -1.12707117e+02  5.64494691e-01 -1.12924532e+02  5.63713392e-01 -1.12925496e+02 
 3.66738442e+04  1.70917193e+00 -1.13329086e+02  3.86051142e-01 -1.13552727e+02  3.85233978e-01 -1.13553779e+02 
 3.75195331e+04  1.53138869e+00 -1.13971301e+02  2.08032151e-01 -1.14201354e+02  2.07177663e-01 -1.14202498e+02 
 3.83847234e+04  1.35402652e+00 -1.14634573e+02  3.04106033e-02 -1.14871226e+02  2.95173260e-02 -1.14872469e+02 
 3.92698648e+04  1.17705474e+00 -1.15319744e+02 -1.46846318e-01 -1.15563191e+02 -1.47779915e-01 -1.15564536e+02 
 4.01754173e+04  1.00043687e+00 -1.16027685e+02 -3.23777570e-01 -1.16278123e+02 -3.24753062e-01 -1.16279577e+02 
 4.11018515e+04  8.24129415e-01 -1.16759301e+02 -5.00429245e-01 -1.17016929e+02 -5.01448144e-01 -1.17018496e+02 
 4.20496491e+04  6.48081646e-01 -1.17515522e+02 -6.76854920e-01 -1.17780542e+02 -6.77918749e-01 -1.17782229e+02 
 4.30193027e+04  4.72234493e-01 -1.18297310e+02 -8.53116578e-01 -1.18569923e+02 -8.54226941e-01 -1.18571735e+02 
 4.40113162e+04  2.96519913e-01 -1.19105652e+02 -1.02928562e+00 -1.19386060e+02 -1.03044404e+00 -1.19388003e+02 
 4.50262052e+04  1.20859937e-01 -1.19941558e+02 -1.20544351e+00 -1.20229962e+02 -1.20665145e+00 -1.20232042e+02 
 4.60644974e+04 -5.48342009e-02 -1.20806060e+02 -1.38168269e+00 -1.21102660e+02 -1.38294157e+00 -1.21104881e+02 
 4.71267322e+04 -2.30662943e-01 -1.21700209e+02 -1.55810765e+00 -1.22005197e+02 -1.55941883e+00 -1.22007567e+02 
 4.82134619e+04 -4.06739549e-01 -1.22625068e+02 -1.73483592e+00 -1.22938631e+02 -1.73620066e+00 -1.22941154e+02 
 4.93252513e+04 -5.83191039e-01 -1.23581707e+02 -1.91199882e+00 -1.23904023e+02 -1.91341826e+00 -1.23906705e+02 
 5.04626783e+04 -7.60159131e-01 -1.24571198e+02 -2.08974284e+00 -1.24902433e+02 -2.09121800e+00 -1.24905280e+02 
 5.16263340e+04 -9.37801242e-01 -1.25594605e+02 -2.26823051e+00 -1.25934911e+02 -2.26976202e+00 -1.25937929e+02 
 5.28168234e+04 -1.11629164e+00 -1.26652978e+02 -2.44764099e+00 -1.27002489e+02 -2.44922946e+00 -1.27005682e+02 
 5.40347650e+04 -1.29582222e+00 -1.27747340e+02 -2.62817142e+00 -1.28106167e+02 -2.62981704e+00 -1.28109541e+02 
 5.52807921e+04 -1.47660332e+00 -1.28878675e+02 -2.81003766e+00 -1.29246903e+02 -2.81174030e+00 -1.29250465e+02 
 5.65555523e+04 -1.65886446e+00 -1.30047917e+02 -2.99347458e+00 -1.30425601e+02 -2.99523365e+00 -1.30429356e+02 
 5.78597080e+04 -1.84285508e+00 -1.31255932e+02 -3.17873706e+00 -1.31643092e+02 -3.18055146e+00 -1.31647046e+02 
 5.91939372e+04 -2.02884449e+00 -1.32503503e+02 -3.36609969e+00 -1.32900118e+02 -3.36796789e+00 -1.32904277e+02 
 6.05589334e+04 -2.21712213e+00 -1.33791314e+02 -3.55585735e+00 -1.34197314e+02 -3.55777702e+00 -1.34201687e+02 
 6.19554061e+04 -2.40799782e+00 -1.35119924e+02 -3.74832429e+00 -1.35535189e+02 -3.75029234e+00 -1.35539784e+02 
 6.33840810e+04 -2.60180000e+00 -1.36489754e+02 -3.94383365e+00 -1.36914103e+02 -3.94584629e+00 -1.36918930e+02 
 6.48457008e+04 -2.79887585e+00 -1.37901059e+02 -4.14273636e+00 -1.38334247e+02 -4.14478876e+00 -1.38339319e+02 
 6.63410251e+04 -2.99958888e+00 -1.39353908e+02 -4.34539907e+00 -1.39795620e+02 -4.34748534e+00 -1.39800951e+02 
 6.78708313e+04 -3.20431732e+00 -1.40848162e+02 -4.55220233e+00 -1.41298006e+02 -4.55431530e+00 -1.41303613e+02 
 6.94359143e+04 -3.41345096e+00 -1.42383451e+02 -4.76353708e+00 -1.42840952e+02 -4.76566853e+00 -1.42846858e+02 
 7.10370877e+04 -3.62738833e+00 -1.43959152e+02 -4.97980183e+00 -1.44423750e+02 -4.98194199e+00 -1.44429981e+02 
 7.26751838e+04 -3.84653202e+00 -1.45574375e+02 -5.20139794e+00 -1.46045417e+02 -5.20353555e+00 -1.46052007e+02 
 7.43510539e+04 -4.07128492e+00 -1.47227939e+02 -5.42872506e+00 -1.47704680e+02 -5.43084730e+00 -1.47711669e+02 
 7.60655691e+04 -4.30204398e+00 -1.48918365e+02 -5.66217587e+00 -1.49399966e+02 -5.66426820e+00 -1.49407403e+02 
 7.78196206e+04 -4.53919521e+00 -1.50643869e+02 -5.90213007e+00 -1.51129397e+02 -5.90417614e+00 -1.51137340e+02 
 7.96141200e+04 -4.78310737e+00 -1.52402354e+02 -6.14894818e+00 -1.52890785e+02 -6.15093000e+00 -1.52899306e+02 
 8.14500001e+04 -5.03412521e+00 -1.54191421e+02 -6.40296532e+00 -1.54681643e+02 -6.40486292e+00 -1.54690826e+02 
 8.33282151e+04 -5.29256336e+00 -1.56008376e+02 -6.66448447e+00 -1.56499196e+02 -6.66627603e+00 -1.56509141e+02 
 8.52497412e+04 -5.55869938e+00 -1.57850249e+02 -6.93377021e+00 -1.58340402e+02 -6.93543215e+00 -1.58351224e+02 
 8.72155772e+04 -5.83276809e+00 -1.59713820e+02 -7.21104281e+00 -1.60201976e+02 -7.21254973e+00 -1.60213810e+02 
 8.92267449e+04 -6.11495568e+00 -1.61595652e+02 -7.49647283e+00 -1.62080432e+02 -7.49779762e+00 -1.62093433e+02 
 9.12842895e+04 -6.40539490e+00 -1.63492129e+02 -7.79017666e+00 -1.63972115e+02 -7.79129059e+00 -1.63986460e+02 
 9.33892805e+04 -6.70416136e+00 -1.65399504e+02 -8.09221276e+00 -1.65873252e+02 -8.09308556e+00 -1.65889141e+02 
 9.55428121e+04 -7.01127035e+00 -1.67313943e+02 -8.40257946e+00 -1.67780002e+02 -8.40317951e+00 -1.67797662e+02 
 9.77460036e+04 -7.32667584e+00 -1.69231582e+02 -8.72121386e+00 -1.69688505e+02 -8.72150834e+00 -1.69708186e+02 
 1.00000000e+05 -7.65027000e+00 -1.71148579e+02 -9.04799201e+00 -1.71594937e+02 -9.04794693e+00 -1.71616918e+02 
 1.02305973e+05 -7.98188451e+00 -1.73061164e+02 -9.38273030e+00 -1.73495560e+02 -9.38231079e+00 -1.73520149e+02 
 1.04665121e+05 -8.32129299e+00 -1.74965691e+02 -9.72518845e+00 -1.75386773e+02 -9.72435883e+00 -1.75414307e+02 
 1.07078670e+05 -8.66821456e+00 -1.76858687e+02 -1.00750733e+01 -1.77265155e+02 -1.00737973e+01 -1.77296000e+02 
 1.09547876e+05 -9.02231874e+00 -1.78736888e+02 -1.04320438e+01 -1.79127507e+02 -1.04302847e+01 -1.79162057e+02 
 1.12074020e+05 -9.38323074e+00 -1.80597279e+02 -1.07957166e+01 -1.80970878e+02 -1.07934371e+01 -1.81009561e+02 
 1.14658417e+05 -9.75053776e+00 -1.82437117e+02 -1.11656724e+01 -1.82792598e+02 -1.11628349e+01 -1.82835870e+02 
 1.17302409e+05 -1.01237954e+01 -1.84253956e+02 -1.15414622e+01 -1.84590294e+02 -1.15380289e+01 -1.84638643e+02 
 1.20007371e+05 -1.05025347e+01 -1.86045657e+02 -1.19226143e+01 -1.86361898e+02 -1.19185473e+01 -1.86415842e+02 
 1.22774708e+05 -1.08862682e+01 -1.87810395e+02 -1.23086407e+01 -1.88105656e+02 -1.23039017e+01 -1.88165746e+02 
 1.25605860e+05 -1.12744970e+01 -1.89546658e+02 -1.26990436e+01 -1.89820121e+02 -1.26935941e+01 -1.89886937e+02 
 1.28502297e+05 -1.16667164e+01 -1.91253243e+02 -1.30933209e+01 -1.91504148e+02 -1.30871222e+01 -1.91578303e+02 
 1.31465525e+05 -1.20624220e+01 -1.92929236e+02 -1.34909720e+01 -1.93156880e+02 -1.34839852e+01 -1.93239018e+02 
 1.34497085e+05 -1.24611141e+01 -1.94574009e+02 -1.38915025e+01 -1.94777732e+02 -1.38836881e+01 -1.94868529e+02 
 1.37598551e+05 -1.28623024e+01 -1.96187187e+02 -1.42944281e+01 -1.96366370e+02 -1.42857464e+01 -1.96466533e+02 
 1.40771537e+05 -1.32655096e+01 -1.97768637e+02 -1.46992786e+01 -1.97922691e+02 -1.46896893e+01 -1.98032962e+02 
 1.44017690e+05 -1.36702748e+01 -1.99318441e+02 -1.51056004e+01 -1.99446797e+02 -1.50950628e+01 -1.99567951e+02 
 1.47338699e+05 -1.40761554e+01 -2.00836872e+02 -1.55129589e+01 -2.00938978e+02 -1.55014315e+01 -2.01071821e+02 
 1.50736290e+05 -1.44827293e+01 -2.02324371e+02 -1.59209403e+01 -2.02399682e+02 -1.59083810e+01 -2.02545056e+02 
 1.54212228e+05 -1.48895964e+01 -2.03781523e+02 -1.63291525e+01 -2.03829493e+02 -1.63155186e+01 -2.03988276e+02 
 1.57768320e+05 -1.52963790e+01 -2.05209038e+02 -1.67372265e+01 -2.05229114e+02 -1.67224743e+01 -2.05402217e+02 
 1.61406415e+05 -1.57027226e+01 -2.06607724e+02 -1.71448159e+01 -2.06599340e+02 -1.71289007e+01 -2.06787711e+02 
 1.65128404e+05 -1.61082958e+01 -2.07978474e+02 -1.75515974e+01 -2.07941046e+02 -1.75344739e+01 -2.08145666e+02 
 1.68936220e+05 -1.65127904e+01 -2.09322242e+02 -1.79572708e+01 -2.09255161e+02 -1.79388923e+01 -2.09477051e+02 
 1.72831844e+05 -1.69159205e+01 -2.10640029e+02 -1.83615579e+01 -2.10542660e+02 -1.83418768e+01 -2.10782875e+02 
 1.76817299e+05 -1.73174222e+01 -2.11932870e+02 -1.87642023e+01 -2.11804545e+02 -1.87431697e+01 -2.12064177e+02 
 1.80894658e+05 -1.77170529e+01 -2.13201816e+02 -1.91649682e+01 -2.13041835e+02 -1.91425343e+01 -2.13322013e+02 
 1.85066040e+05 -1.81145901e+01 -2.14447930e+02 -1.95636401e+01 -2.14255551e+02 -1.95397535e+01 -2.14557443e+02 
 1.89333613e+05 -1.85098307e+01 -2.15672267e+02 -1.99600215e+01 -2.15446713e+02 -1.99346296e+01 -2.15771521e+02 
 1.93699595e+05 -1.89025900e+01 -2.16875875e+02 -2.03539336e+01 -2.16616327e+02 -2.03269825e+01 -2.16965290e+02 
 1.98166255e+05 -1.92927005e+01 -2.18059783e+02 -2.07452151e+01 -2.17765379e+02 -2.07166495e+01 -2.18139774e+02 
 2.02735916e+05 -1.96800111e+01 -2.19224995e+02 -2.11337204e+01 -2.18894828e+02 -2.11034834e+01 -2.19295968e+02 
 2.07410951e+05 -2.00643862e+01 -2.20372485e+02 -2.15193191e+01 -2.20005608e+02 -2.14873525e+01 -2.20434840e+02 
 2.12193792e+05 -2.04457042e+01 -2.21503195e+02 -2.19018950e+01 -2.21098616e+02 -2.18681388e+01 -2.21557324e+02 
 2.17086923e+05 -2.08238573e+01 -2.22618032e+02 -2.22813448e+01 -2.22174714e+02 -2.22457377e+01 -2.22664314e+02 
 2.22092889e+05 -2.11987499e+01 -2.23717861e+02 -2.26575780e+01 -2.23234726e+02 -2.26200567e+01 -2.23756670e+02 
 2.27214291e+05 -2.15702983e+01 -2.24803510e+02 -2.30305150e+01 -2.24279438e+02 -2.29910148e+01 -2.24835207e+02 
 2.32453791e+05 -2.19384294e+01 -2.25875766e+02 -2.34000874e+01 -2.25309593e+02 -2.33585416e+01 -2.25900703e+02 
 2.37814113e+05 -2.23030805e+01 -2.26935373e+02 -2.37662365e+01 -2.26325897e+02 -2.37225767e+01 -2.26953892e+02 
 2.43298042e+05 -2.26641982e+01 -2.27983036e+02 -2.41289129e+01 -2.27329015e+02 -2.40830687e+01 -2.27995467e+02 
 2.48908429e+05 -2.30217375e+01 -2.29019416e+02 -2.44880758e+01 -2.28319572e+02 -2.44399748e+01 -2.29026081e+02 
 2.54648190e+05 -2.33756620e+01 -2.30045139e+02 -2.48436925e+01 -2.29298156e+02 -2.47932603e+01 -2.30046348e+02 
 2.60520309e+05 -2.37259424e+01 -2.31060787e+02 -2.51957377e+01 -2.30265317e+02 -2.51428977e+01 -2.31056842e+02 
 2.66527837e+05 -2.40725564e+01 -2.32066907e+02 -2.55441930e+01 -2.31221568e+02 -2.54888662e+01 -2.32058098e+02 
 2.72673897e+05 -2.44154884e+01 -2.33064010e+02 -2.58890463e+01 -2.32167390e+02 -2.58311517e+01 -2.33050618e+02 
 2.78961683e+05 -2.47547286e+01 -2.34052572e+02 -2.62302919e+01 -2.33103230e+02 -2.61697455e+01 -2.34034868e+02 
 2.85394464e+05 -2.50902727e+01 -2.35033035e+02 -2.65679291e+01 -2.34029504e+02 -2.65046448e+01 -2.35011281e+02 
 2.91975583e+05 -2.54221216e+01 -2.36005813e+02 -2.69019628e+01 -2.34946601e+02 -2.68358514e+01 -2.35980262e+02 
 2.98708461e+05 -2.57502809e+01 -2.36971287e+02 -2.72324024e+01 -2.35854882e+02 -2.71633720e+01 -2.36942182e+02 
 3.05596598e+05 -2.60747606e+01 -2.37929814e+02 -2.75592620e+01 -2.36754681e+02 -2.74872176e+01 -2.37897390e+02 
 3.12643573e+05 -2.63955747e+01 -2.38881725e+02 -2.78825595e+01 -2.37646311e+02 -2.78074029e+01 -2.38846207e+02 
 3.19853049e+05 -2.67127410e+01 -2.39827327e+02 -2.82023168e+01 -2.38530063e+02 -2.81239466e+01 -2.39788932e+02 
 3.27228774e+05 -2.70262804e+01 -2.40766905e+02 -2.85185593e+01 -2.39406210e+02 -2.84368704e+01 -2.40725842e+02 
 3.34774581e+05 -2.73362172e+01 -2.41700725e+02 -2.88313155e+01 -2.40275005e+02 -2.87461992e+01 -2.41657195e+02 
 3.42494392e+05 -2.76425785e+01 -2.42629037e+02 -2.91406170e+01 -2.41136686e+02 -2.90519606e+01 -2.42583231e+02 
 3.50392221e+05 -2.79453938e+01 -2.43552071e+02 -2.94464979e+01 -2.41991478e+02 -2.93541847e+01 -2.43504174e+02 
 3.58472171e+05 -2.82446950e+01 -2.44470044e+02 -2.97489951e+01 -2.42839592e+02 -2.96529040e+01 -2.44420234e+02 
 3.66738442e+05 -2.85405160e+01 -2.45383163e+02 -3.00481473e+01 -2.43681229e+02 -2.99481528e+01 -2.45331608e+02 
 3.75195331e+05 -2.88328928e+01 -2.46291619e+02 -3.03439955e+01 -2.44516579e+02 -3.02399673e+01 -2.46238481e+02 
 3.83847234e+05 -2.91218625e+01 -2.47195595e+02 -3.06365824e+01 -2.45345826e+02 -3.05283852e+01 -2.47141028e+02 
 3.92698648e+05 -2.94074639e+01 -2.48095266e+02 -3.09259522e+01 -2.46169145e+02 -3.08134455e+01 -2.48039418e+02 
 4.01754173e+05 -2.96897369e+01 -2.48990798e+02 -3.12121505e+01 -2.46986706e+02 -3.10951883e+01 -2.48933809e+02 
 4.11018515e+05 -2.99687224e+01 -2.49882350e+02 -3.14952241e+01 -2.47798674e+02 -3.13736548e+01 -2.49824355e+02 
 4.20496491e+05 -3.02444620e+01 -2.50770079e+02 -3.17752207e+01 -2.48605212e+02 -3.16488868e+01 -2.50711204e+02 
 4.30193027e+05 -3.05169978e+01 -2.51654134e+02 -3.20521888e+01 -2.49406477e+02 -3.19209265e+01 -2.51594500e+02 
 4.40113162e+05 -3.07863723e+01 -2.52534660e+02 -3.23261776e+01 -2.50202627e+02 -3.21898165e+01 -2.52474383e+02 
 4.50262052e+05 -3.10526283e+01 -2.53411803e+02 -3.25972365e+01 -2.50993818e+02 -3.24555998e+01 -2.53350990e+02 
 4.60644974e+05 -3.13158086e+01 -2.54285703e+02 -3.28654154e+01 -2.51780203e+02 -3.27183191e+01 -2.54224458e+02 
 4.71267322e+05 -3.15759557e+01 -2.55156500e+02 -3.31307642e+01 -2.52561938e+02 -3.29780171e+01 -2.55094919e+02 
 4.82134619e+05 -3.18331120e+01 -2.56024331e+02 -3.33933326e+01 -2.53339179e+02 -3.32347361e+01 -2.55962507e+02 
 4.93252513e+05 -3.20873194e+01 -2.56889335e+02 -3.36531703e+01 -2.54112080e+02 -3.34885179e+01 -2.56827353e+02 
 5.04626783e+05 -3.23386190e+01 -2.57751647e+02 -3.39103266e+01 -2.54880800e+02 -3.37394038e+01 -2.57689589e+02 
 5.16263340e+05 -3.25870515e+01 -2.58611405e+02 -3.41648502e+01 -2.55645498e+02 -3.39874342e+01 -2.58549348e+02 
 5.28168234e+05 -3.28326564e+01 -2.59468745e+02 -3.44167891e+01 -2.56406332e+02 -3.42326486e+01 -2.59406759e+02 
 5.40347650e+05 -3.30754725e+01 -2.60323803e+02 -3.46661908e+01 -2.57163466e+02 -3.44750857e+01 -2.60261956e+02 
 5.52807921e+05 -3.33155373e+01 -2.61176716e+02 -3.49131017e+01 -2.57917064e+02 -3.47147828e+01 -2.61115069e+02 
 5.65555523e+05 -3.35528871e+01 -2.62027619e+02 -3.51575672e+01 -2.58667291e+02 -3.49517763e+01 -2.61966231e+02 
 5.78597080e+05 -3.37875571e+01 -2.62876648e+02 -3.53996319e+01 -2.59414315e+02 -3.51861009e+01 -2.62815573e+02 
 5.91939372e+05 -3.40195808e+01 -2.63723940e+02 -3.56393387e+01 -2.60158307e+02 -3.54177902e+01 -2.63663228e+02 
 6.05589334e+05 -3.42489903e+01 -2.64569629e+02 -3.58767296e+01 -2.60899438e+02 -3.56468761e+01 -2.64509326e+02 
 6.19554061e+05 -3.44758164e+01 -2.65413849e+02 -3.61118450e+01 -2.61637881e+02 -3.58733891e+01 -2.65354000e+02 
 6.33840810e+05 -3.47000878e+01 -2.66256736e+02 -3.63447240e+01 -2.62373812e+02 -3.60973578e+01 -2.66197378e+02 
 6.48457008e+05 -3.49218319e+01 -2.67098420e+02 -3.65754039e+01 -2.63107407e+02 -3.63188093e+01 -2.67039590e+02 
 6.63410251e+05 -3.51410742e+01 -2.67939033e+02 -3.68039208e+01 -2.63838843e+02 -3.65377689e+01 -2.67880764e+02 
 6.78708313e+05 -3.53578384e+01 -2.68778702e+02 -3.70303086e+01 -2.64568298e+02 -3.67542603e+01 -2.68721024e+02 
 6.94359143e+05 -3.55721465e+01 -2.69617555e+02 -3.72545999e+01 -2.65295953e+02 -3.69683050e+01 -2.69560495e+02 
 7.10370877e+05 -3.57840184e+01 -2.70455714e+02 -3.74768253e+01 -2.66021987e+02 -3.71799228e+01 -2.70399298e+02 
 7.26751838e+05 -3.59934725e+01 -2.71293300e+02 -3.76970136e+01 -2.66746578e+02 -3.73891319e+01 -2.71237548e+02 
 7.43510539e+05 -3.62005250e+01 -2.72130428e+02 -3.79151917e+01 -2.67469908e+02 -3.75959483e+01 -2.72075362e+02 
 7.60655691e+05 -3.64051904e+01 -2.72967211e+02 -3.81313847e+01 -2.68192153e+02 -3.78003861e+01 -2.72912847e+02 
 7.78196206e+05 -3.66074812e+01 -2.73803756e+02 -3.83456156e+01 -2.68913493e+02 -3.80024578e+01 -2.73750110e+02 
 7.96141200e+05 -3.68074083e+01 -2.74640164e+02 -3.85579056e+01 -2.69634103e+02 -3.82021739e+01 -2.74587250e+02 
 8.14500001e+05 -3.70049805e+01 -2.75476533e+02 -3.87682739e+01 -2.70354159e+02 -3.83995430e+01 -2.75424361e+02 
 8.33282151e+05 -3.72002048e+01 -2.76312951e+02 -3.89767376e+01 -2.71073833e+02 -3.85945720e+01 -2.76261532e+02 
 8.52497412e+05 -3.73930866e+01 -2.77149503e+02 -3.91833119e+01 -2.71793295e+02 -3.87872659e+01 -2.77098845e+02 
 8.72155772e+05 -3.75836295e+01 -2.77986263e+02 -3.93880099e+01 -2.72512714e+02 -3.89776281e+01 -2.77936372e+02 
 8.92267449e+05 -3.77718354e+01 -2.78823300e+02 -3.95908428e+01 -2.73232251e+02 -3.91656603e+01 -2.78774182e+02 
 9.12842895e+05 -3.79577045e+01 -2.79660674e+02 -3.97918199e+01 -2.73952069e+02 -3.93513626e+01 -2.79612333e+02 
 9.33892805e+05 -3.81412356e+01 -2.80498436e+02 -3.99909483e+01 -2.74672323e+02 -3.95347334e+01 -2.80450873e+02 
 9.55428121e+05 -3.83224260e+01 -2.81336627e+02 -4.01882332e+01 -2.75393164e+02 -3.97157699e+01 -2.81289845e+02 
 9.77460036e+05 -3.85012715e+01 -2.82175281e+02 -4.03836780e+01 -2.76114738e+02 -3.98944677e+01 -2.82129279e+02 
 1.00000000e+06 -3.86777667e+01 -2.83014418e+02 -4.05772840e+01 -2.76837187e+02 -4.00708212e+01 -2.82969196e+02 
 1.02305973e+06 -3.88519049e+01 -2.83854050e+02 -4.07690507e+01 -2.77560645e+02 -4.02448234e+01 -2.83809608e+02 
 1.04665121e+06 -3.90236783e+01 -2.84694180e+02 -4.09589759e+01 -2.78285241e+02 -4.04164664e+01 -2.84650513e+02 
 1.07078670e+06 -3.91930781e+01 -2.85534796e+02 -4.11470568e+01 -2.79011096e+02 -4.05857412e+01 -2.85491902e+02 
 1.09547876e+06 -3.93600947e+01 -2.86375877e+02 -4.13332818e+01 -2.79738320e+02 -4.07526379e+01 -2.86333751e+02 
 1.12074020e+06 -3.95247173e+01 -2.87217389e+02 -4.15176519e+01 -2.80467028e+02 -4.09171457e+01 -2.87176028e+02 
 1.14658417e+06 -3.96869350e+01 -2.88059288e+02 -4.17001520e+01 -2.81197313e+02 -4.10792534e+01 -2.88018686e+02 
 1.17302409e+06 -3.98467358e+01 -2.88901517e+02 -4.18807742e+01 -2.81929266e+02 -4.12389488e+01 -2.88861667e+02 
 1.20007371e+06 -4.00041077e+01 -2.89744006e+02 -4.20595034e+01 -2.82662965e+02 -4.13962198e+01 -2.89704903e+02 
 1.22774708e+06 -4.01590381e+01 -2.90586674e+02 -4.22363257e+01 -2.83398480e+02 -4.15510536e+01 -2.90548311e+02 
 1.25605860e+06 -4.03115143e+01 -2.91429427e+02 -4.24112288e+01 -2.84135878e+02 -4.17034374e+01 -2.91391798e+02 
