 frequency       v(Cinp)         v(Cinp)         v(Cinn)         v(Cinn)        
 6.19554061e+08  1.90335228e-15  0.00000000e+00  1.42151863e-15  0.00000000e+00 
 6.33840810e+08  1.90333760e-15  0.00000000e+00  1.42152017e-15  0.00000000e+00 
 6.48457008e+08  1.90332345e-15  0.00000000e+00  1.42152166e-15  0.00000000e+00 
 6.63410251e+08  1.90330979e-15  0.00000000e+00  1.42152311e-15  0.00000000e+00 
 6.78708313e+08  1.90329663e-15  0.00000000e+00  1.42152451e-15  0.00000000e+00 
 6.94359143e+08  1.90328395e-15  0.00000000e+00  1.42152587e-15  0.00000000e+00 
 7.10370877e+08  1.90327172e-15  0.00000000e+00  1.42152719e-15  0.00000000e+00 
 7.26751838e+08  1.90325994e-15  0.00000000e+00  1.42152847e-15  0.00000000e+00 
 7.43510539e+08  1.90324858e-15  0.00000000e+00  1.42152972e-15  0.00000000e+00 
 7.60655691e+08  1.90323765e-15  0.00000000e+00  1.42153092e-15  0.00000000e+00 
 7.78196206e+08  1.90322711e-15  0.00000000e+00  1.42153210e-15  0.00000000e+00 
 7.96141200e+08  1.90321695e-15  0.00000000e+00  1.42153324e-15  0.00000000e+00 
 8.14500001e+08  1.90320717e-15  0.00000000e+00  1.42153435e-15  0.00000000e+00 
 8.33282151e+08  1.90319775e-15  0.00000000e+00  1.42153543e-15  0.00000000e+00 
 8.52497412e+08  1.90318867e-15  0.00000000e+00  1.42153649e-15  0.00000000e+00 
 8.72155772e+08  1.90317992e-15  0.00000000e+00  1.42153751e-15  0.00000000e+00 
 8.92267449e+08  1.90317148e-15  0.00000000e+00  1.42153852e-15  0.00000000e+00 
 9.12842895e+08  1.90316335e-15  0.00000000e+00  1.42153950e-15  0.00000000e+00 
 9.33892805e+08  1.90315551e-15  0.00000000e+00  1.42154046e-15  0.00000000e+00 
 9.55428121e+08  1.90314795e-15  0.00000000e+00  1.42154141e-15  0.00000000e+00 
 9.77460036e+08  1.90314066e-15  0.00000000e+00  1.42154233e-15  0.00000000e+00 
 1.00000000e+09  1.90313362e-15  0.00000000e+00  1.42154324e-15  0.00000000e+00 
