 time            v(clk)          v(vinp)         v(vinn)         v(vs)           v(vcpp)         v(vcpn)         v(voutp_comp)   v(voutn_comp)   v(vout)        
 1.36884638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.04157270e-01  1.49999346e+00  1.49999134e+00 -4.43489869e-05  5.21826013e-06  1.49999854e+00 
 1.36924638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.04325611e-01  1.49999373e+00  1.49999163e+00  4.43849782e-05 -4.88748156e-06  1.49999689e+00 
 1.36964638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.04415410e-01  1.49999351e+00  1.49999142e+00 -4.37728367e-05  5.20758143e-06  1.49999856e+00 
 1.37004638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.04582001e-01  1.49999378e+00  1.49999170e+00  4.38134943e-05 -4.87615231e-06  1.49999690e+00 
 1.37044638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.04671431e-01  1.49999357e+00  1.49999149e+00 -4.32059529e-05  5.19560593e-06  1.49999858e+00 
 1.37084638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.04836300e-01  1.49999383e+00  1.49999177e+00  4.32512026e-05 -4.86355154e-06  1.49999691e+00 
 1.37124638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.04925365e-01  1.49999362e+00  1.49999157e+00 -4.26481903e-05  5.18238392e-06  1.49999860e+00 
 1.37164638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.05088542e-01  1.49999389e+00  1.49999184e+00  4.26979593e-05 -4.84972885e-06  1.49999693e+00 
 1.37204638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.05177247e-01  1.49999368e+00  1.49999164e+00 -4.20994059e-05  5.16796428e-06  1.49999861e+00 
 1.37244638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.05338760e-01  1.49999394e+00  1.49999191e+00  4.21536221e-05 -4.83473238e-06  1.49999694e+00 
 1.37284638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.05427110e-01  1.49999373e+00  1.49999171e+00 -4.15594584e-05  5.15239447e-06  1.49999863e+00 
 1.37324638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.05586986e-01  1.49999399e+00  1.49999198e+00  4.16180509e-05 -4.81860895e-06  1.49999695e+00 
 1.37364638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.05674985e-01  1.49999378e+00  1.49999178e+00 -4.10282086e-05  5.13572061e-06  1.49999865e+00 
 1.37404638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.05833252e-01  1.49999404e+00  1.49999205e+00  4.10911077e-05 -4.80140397e-06  1.49999696e+00 
 1.37444638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.05920903e-01  1.49999383e+00  1.49999185e+00 -4.05055194e-05  5.11798746e-06  1.49999866e+00 
 1.37484638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.06077588e-01  1.49999409e+00  1.49999211e+00  4.05726563e-05 -4.78316157e-06  1.49999697e+00 
 1.37524638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.06164896e-01  1.49999388e+00  1.49999191e+00 -3.99912555e-05  5.09923851e-06  1.49999868e+00 
 1.37564638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.06320024e-01  1.49999414e+00  1.49999218e+00  4.00625623e-05 -4.76392462e-06  1.49999699e+00 
 1.37604638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.06406994e-01  1.49999393e+00  1.49999198e+00 -3.94852834e-05  5.07951599e-06  1.49999869e+00 
 1.37644638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.06560590e-01  1.49999418e+00  1.49999224e+00  3.95606934e-05 -4.74373471e-06  1.49999700e+00 
 1.37684638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.06647224e-01  1.49999398e+00  1.49999204e+00 -3.89874717e-05  5.05886088e-06  1.49999871e+00 
 1.37724638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.06799313e-01  1.49999423e+00  1.49999230e+00  3.90669192e-05 -4.72263224e-06  1.49999701e+00 
 1.37764638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.06885617e-01  1.49999403e+00  1.49999211e+00 -3.84976908e-05  5.03731298e-06  1.49999873e+00 
 1.37804638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.07036223e-01  1.49999428e+00  1.49999236e+00  3.85811110e-05 -4.70065642e-06  1.49999702e+00 
 1.37844638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.07122199e-01  1.49999408e+00  1.49999217e+00 -3.80158131e-05  5.01491094e-06  1.49999874e+00 
 1.37884638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.07271347e-01  1.49999432e+00  1.49999242e+00  3.81031421e-05 -4.67784533e-06  1.49999703e+00 
 1.37924638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.07356997e-01  1.49999412e+00  1.49999223e+00 -3.75417126e-05  4.99169227e-06  1.49999876e+00 
 1.37964638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.07504710e-01  1.49999437e+00  1.49999248e+00  3.76328876e-05 -4.65423591e-06  1.49999704e+00 
 1.38004638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.07590040e-01  1.49999417e+00  1.49999229e+00 -3.70752653e-05  4.96769336e-06  1.49999877e+00 
 1.38044638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.07736340e-01  1.49999441e+00  1.49999254e+00  3.71702245e-05 -4.62986404e-06  1.49999705e+00 
 1.38084638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.07821351e-01  1.49999421e+00  1.49999235e+00 -3.66163489e-05  4.94294955e-06  1.49999878e+00 
 1.38124638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.07966262e-01  1.49999445e+00  1.49999260e+00  3.67150314e-05 -4.60476451e-06  1.49999706e+00 
 1.38164638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.08050958e-01  1.49999426e+00  1.49999241e+00 -3.61648432e-05  4.91749512e-06  1.49999880e+00 
 1.38204638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.08194501e-01  1.49999450e+00  1.49999265e+00  3.62671889e-05 -4.57897110e-06  1.49999707e+00 
 1.38244638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.08278884e-01  1.49999430e+00  1.49999247e+00 -3.57206293e-05  4.89136334e-06  1.49999881e+00 
 1.38284638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.08421081e-01  1.49999454e+00  1.49999271e+00  3.58265791e-05 -4.55251658e-06  1.49999708e+00 
 1.38324638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.08505155e-01  1.49999435e+00  1.49999253e+00 -3.52835904e-05  4.86458649e-06  1.49999883e+00 
 1.38364638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.08646026e-01  1.49999458e+00  1.49999276e+00  3.53930862e-05 -4.52543274e-06  1.49999709e+00 
 1.38404638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.08729793e-01  1.49999439e+00  1.49999258e+00 -3.48536114e-05  4.83719588e-06  1.49999884e+00 
 1.38444638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.08869360e-01  1.49999462e+00  1.49999282e+00  3.49665957e-05 -4.49775042e-06  1.49999710e+00 
 1.38484638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.08952823e-01  1.49999443e+00  1.49999264e+00 -3.44305787e-05  4.80922189e-06  1.49999885e+00 
 1.38524638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.09091105e-01  1.49999466e+00  1.49999287e+00  3.45469952e-05 -4.46949954e-06  1.49999711e+00 
 1.38564638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.09174267e-01  1.49999447e+00  1.49999269e+00 -3.40143807e-05  4.78069397e-06  1.49999887e+00 
 1.38604638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.09311285e-01  1.49999470e+00  1.49999292e+00  3.41341738e-05 -4.44070910e-06  1.49999712e+00 
 1.38644638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.09394147e-01  1.49999451e+00  1.49999275e+00 -3.36049072e-05  4.75164070e-06  1.49999888e+00 
 1.38684638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.09529920e-01  1.49999474e+00  1.49999298e+00  3.37280222e-05 -4.41140725e-06  1.49999713e+00 
 1.38724638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.09612485e-01  1.49999455e+00  1.49999280e+00 -3.32020498e-05  4.72208977e-06  1.49999889e+00 
 1.38764638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.09747032e-01  1.49999478e+00  1.49999303e+00  3.33284329e-05 -4.38162125e-06  1.49999714e+00 
 1.38804638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.09829303e-01  1.49999459e+00  1.49999285e+00 -3.28057018e-05  4.69206806e-06  1.49999890e+00 
 1.38844638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.09962643e-01  1.49999481e+00  1.49999308e+00  3.29352998e-05 -4.35137756e-06  1.49999715e+00 
 1.38884638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.10044622e-01  1.49999463e+00  1.49999290e+00 -3.24157579e-05  4.66160159e-06  1.49999892e+00 
 1.38924638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.10176773e-01  1.49999485e+00  1.49999313e+00  3.25485187e-05 -4.32070181e-06  1.49999716e+00 
 1.38964638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.10258462e-01  1.49999467e+00  1.49999296e+00 -3.20321146e-05  4.63071561e-06  1.49999893e+00 
 1.39004638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.10389442e-01  1.49999489e+00  1.49999317e+00  3.21679869e-05 -4.28961886e-06  1.49999717e+00 
 1.39044638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.10470843e-01  1.49999470e+00  1.49999301e+00 -3.16546699e-05  4.59943458e-06  1.49999894e+00 
 1.39084638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.10600670e-01  1.49999492e+00  1.49999322e+00  3.17936030e-05 -4.25815277e-06  1.49999718e+00 
 1.39124638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.10681785e-01  1.49999474e+00  1.49999305e+00 -3.12833233e-05  4.56778220e-06  1.49999895e+00 
 1.39164638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.10810477e-01  1.49999496e+00  1.49999327e+00  3.14252674e-05 -4.22632690e-06  1.49999718e+00 
 1.39204638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.10891308e-01  1.49999478e+00  1.49999310e+00 -3.09179760e-05  4.53578145e-06  1.49999896e+00 
 1.39244638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.11018881e-01  1.49999499e+00  1.49999332e+00  3.10628821e-05 -4.19416383e-06  1.49999719e+00 
 1.39284638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.11099430e-01  1.49999481e+00  1.49999315e+00 -3.05585306e-05  4.50345457e-06  1.49999898e+00 
 1.39324638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.11225900e-01  1.49999503e+00  1.49999336e+00  3.07063504e-05 -4.16168548e-06  1.49999720e+00 
 1.39364638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.11306169e-01  1.49999485e+00  1.49999320e+00 -3.02048912e-05  4.47082313e-06  1.49999899e+00 
 1.39404638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.11431554e-01  1.49999506e+00  1.49999341e+00  3.03555772e-05 -4.12891305e-06  1.49999721e+00 
 1.39444638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.11511545e-01  1.49999489e+00  1.49999325e+00 -2.98569635e-05  4.43790798e-06  1.49999900e+00 
 1.39484638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.11635860e-01  1.49999510e+00  1.49999345e+00  3.00104688e-05 -4.09586707e-06  1.49999722e+00 
 1.39524638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.11715574e-01  1.49999492e+00  1.49999329e+00 -2.95146543e-05  4.40472934e-06  1.49999901e+00 
 1.39564638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.11838836e-01  1.49999513e+00  1.49999350e+00  2.96709330e-05 -4.06256745e-06  1.49999723e+00 
 1.39604638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.11918275e-01  1.49999495e+00  1.49999334e+00 -2.91778724e-05  4.37130678e-06  1.49999902e+00 
 1.39644638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.12040498e-01  1.49999516e+00  1.49999354e+00  2.93368792e-05 -4.02903342e-06  1.49999723e+00 
 1.39684638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.12119664e-01  1.49999499e+00  1.49999338e+00 -2.88465275e-05  4.33765924e-06  1.49999903e+00 
 1.39724638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.12240864e-01  1.49999519e+00  1.49999358e+00  2.90082178e-05 -3.99528364e-06  1.49999724e+00 
 1.39764638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.12319759e-01  1.49999502e+00  1.49999343e+00 -2.85205311e-05  4.30380506e-06  1.49999904e+00 
 1.39804638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.12439950e-01  1.49999523e+00  1.49999362e+00  2.86848609e-05 -3.96133612e-06  1.49999725e+00 
 1.39844638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.12518575e-01  1.49999505e+00  1.49999347e+00 -2.81997958e-05  4.26976195e-06  1.49999905e+00 
 1.39884638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.12637773e-01  1.49999526e+00  1.49999367e+00  2.83667220e-05 -3.92720831e-06  1.49999726e+00 
 1.39924638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.12716130e-01  1.49999509e+00  1.49999351e+00 -2.78842357e-05  4.23554711e-06  1.49999906e+00 
 1.39964638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.12834348e-01  1.49999529e+00  1.49999371e+00  2.80537159e-05 -3.89291709e-06  1.49999727e+00 
 1.40004638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.12912438e-01  1.49999512e+00  1.49999356e+00 -2.75737663e-05  4.20117712e-06  1.49999907e+00 
 1.40044638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13029691e-01  1.49999532e+00  1.49999375e+00  2.77457585e-05 -3.85847879e-06  1.49999727e+00 
 1.40084638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13107516e-01  1.49999515e+00  1.49999360e+00 -2.72683043e-05  4.16666802e-06  1.49999908e+00 
 1.40124638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13223817e-01  1.49999535e+00  1.49999379e+00  2.74427674e-05 -3.82390920e-06  1.49999728e+00 
 1.40164638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13301378e-01  1.49999518e+00  1.49999364e+00 -2.69677678e-05  4.13203536e-06  1.49999909e+00 
 1.40204638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13416741e-01  1.49999538e+00  1.49999383e+00  2.71446612e-05 -3.78922357e-06  1.49999729e+00 
 1.40244638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13494041e-01  1.49999521e+00  1.49999368e+00 -2.66720761e-05  4.09729413e-06  1.49999910e+00 
 1.40284638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13608479e-01  1.49999541e+00  1.49999387e+00  2.68513600e-05 -3.75443665e-06  1.49999730e+00 
 1.40324638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13685517e-01  1.49999524e+00  1.49999372e+00 -2.63811498e-05  4.06245882e-06  1.49999911e+00 
 1.40364638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13799044e-01  1.49999544e+00  1.49999391e+00  2.65627850e-05 -3.71956270e-06  1.49999730e+00 
 1.40404638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13875823e-01  1.49999527e+00  1.49999376e+00 -2.60949110e-05  4.02754347e-06  1.49999912e+00 
 1.40444638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.13988451e-01  1.49999547e+00  1.49999394e+00  2.62788588e-05 -3.68461549e-06  1.49999731e+00 
 1.40484638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14064972e-01  1.49999530e+00  1.49999380e+00 -2.58132826e-05  3.99256159e-06  1.49999913e+00 
 1.40524638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14176713e-01  1.49999550e+00  1.49999398e+00  2.59995051e-05 -3.64960833e-06  1.49999732e+00 
 1.40564638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14252978e-01  1.49999533e+00  1.49999384e+00 -2.55361890e-05  3.95752626e-06  1.49999914e+00 
 1.40604638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14363845e-01  1.49999552e+00  1.49999402e+00  2.57246488e-05 -3.61455405e-06  1.49999733e+00 
 1.40644638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14439854e-01  1.49999536e+00  1.49999388e+00 -2.52635559e-05  3.92245010e-06  1.49999915e+00 
 1.40684638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14549861e-01  1.49999555e+00  1.49999406e+00  2.54542162e-05 -3.57946506e-06  1.49999733e+00 
 1.40724638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14625615e-01  1.49999539e+00  1.49999391e+00 -2.49953099e-05  3.88734530e-06  1.49999916e+00 
 1.40764638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14734772e-01  1.49999558e+00  1.49999409e+00  2.51881345e-05 -3.54435332e-06  1.49999734e+00 
 1.40804638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14810274e-01  1.49999542e+00  1.49999395e+00 -2.47313789e-05  3.85222361e-06  1.49999917e+00 
 1.40844638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14918592e-01  1.49999561e+00  1.49999413e+00  2.49263322e-05 -3.50923040e-06  1.49999735e+00 
 1.40884638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.14993843e-01  1.49999544e+00  1.49999399e+00 -2.44716920e-05  3.81709637e-06  1.49999918e+00 
 1.40924638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15101335e-01  1.49999563e+00  1.49999416e+00  2.46687390e-05 -3.47410741e-06  1.49999735e+00 
 1.40964638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15176335e-01  1.49999547e+00  1.49999402e+00 -2.42161795e-05  3.78197453e-06  1.49999918e+00 
 1.41004638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15283012e-01  1.49999566e+00  1.49999420e+00  2.44152855e-05 -3.43899511e-06  1.49999736e+00 
 1.41044638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15357762e-01  1.49999550e+00  1.49999406e+00 -2.39647725e-05  3.74686863e-06  1.49999919e+00 
 1.41084638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15463636e-01  1.49999568e+00  1.49999423e+00  2.41659038e-05 -3.40390386e-06  1.49999737e+00 
 1.41124638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15538138e-01  1.49999553e+00  1.49999410e+00 -2.37174036e-05  3.71178883e-06  1.49999920e+00 
 1.41164638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15643219e-01  1.49999571e+00  1.49999427e+00  2.39205268e-05 -3.36884362e-06  1.49999737e+00 
 1.41204638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15717474e-01  1.49999555e+00  1.49999413e+00 -2.34740062e-05  3.67674494e-06  1.49999921e+00 
 1.41244638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15821773e-01  1.49999574e+00  1.49999430e+00  2.36790884e-05 -3.33382402e-06  1.49999738e+00 
 1.41284638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15895782e-01  1.49999558e+00  1.49999417e+00 -2.32345149e-05  3.64174639e-06  1.49999922e+00 
 1.41324638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.15999309e-01  1.49999576e+00  1.49999433e+00  2.34415239e-05 -3.29885432e-06  1.49999739e+00 
 1.41364638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16073074e-01  1.49999560e+00  1.49999420e+00 -2.29988653e-05  3.60680227e-06  1.49999923e+00 
 1.41404638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16175839e-01  1.49999578e+00  1.49999437e+00  2.32077693e-05 -3.26394342e-06  1.49999739e+00 
 1.41444638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16249361e-01  1.49999563e+00  1.49999423e+00 -2.27669942e-05  3.57192131e-06  1.49999923e+00 
 1.41484638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16351375e-01  1.49999581e+00  1.49999440e+00  2.29777618e-05 -3.22909991e-06  1.49999740e+00 
 1.41524638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16424654e-01  1.49999566e+00  1.49999427e+00 -2.25388391e-05  3.53711193e-06  1.49999924e+00 
 1.41564638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16525928e-01  1.49999583e+00  1.49999443e+00  2.27514396e-05 -3.19433204e-06  1.49999741e+00 
 1.41604638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16598965e-01  1.49999568e+00  1.49999430e+00 -2.23143388e-05  3.50238223e-06  1.49999925e+00 
 1.41644638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16699508e-01  1.49999586e+00  1.49999446e+00  2.25287420e-05 -3.15964774e-06  1.49999741e+00 
 1.41684638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16772305e-01  1.49999570e+00  1.49999433e+00 -2.20934329e-05  3.46773999e-06  1.49999926e+00 
 1.41724638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16872126e-01  1.49999588e+00  1.49999450e+00  2.23096091e-05 -3.12505464e-06  1.49999742e+00 
 1.41764638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.16944684e-01  1.49999573e+00  1.49999437e+00 -2.18760622e-05  3.43319267e-06  1.49999926e+00 
 1.41804638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17043793e-01  1.49999590e+00  1.49999453e+00  2.20939820e-05 -3.09056008e-06  1.49999742e+00 
 1.41844638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17116113e-01  1.49999575e+00  1.49999440e+00 -2.16621683e-05  3.39874748e-06  1.49999927e+00 
 1.41884638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17214519e-01  1.49999593e+00  1.49999456e+00  2.18818029e-05 -3.05617108e-06  1.49999743e+00 
 1.41924638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17286602e-01  1.49999578e+00  1.49999443e+00 -2.14516937e-05  3.36441128e-06  1.49999928e+00 
 1.41964638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17384315e-01  1.49999595e+00  1.49999459e+00  2.16730147e-05 -3.02189439e-06  1.49999744e+00 
 1.42004638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17456161e-01  1.49999580e+00  1.49999446e+00 -2.12445819e-05  3.33019070e-06  1.49999929e+00 
 1.42044638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17553190e-01  1.49999597e+00  1.49999462e+00  2.14675616e-05 -2.98773650e-06  1.49999744e+00 
 1.42084638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17624801e-01  1.49999582e+00  1.49999449e+00 -2.10407774e-05  3.29609208e-06  1.49999929e+00 
 1.42124638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17721154e-01  1.49999600e+00  1.49999465e+00  2.12653882e-05 -2.95370362e-06  1.49999745e+00 
 1.42164638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17792532e-01  1.49999585e+00  1.49999452e+00 -2.08402255e-05  3.26212152e-06  1.49999930e+00 
 1.42204638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17888218e-01  1.49999602e+00  1.49999468e+00  2.10664405e-05 -2.91980170e-06  1.49999745e+00 
 1.42244638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.17959363e-01  1.49999587e+00  1.49999455e+00 -2.06428724e-05  3.22828482e-06  1.49999931e+00 
 1.42284638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18054391e-01  1.49999604e+00  1.49999471e+00  2.08706651e-05 -2.88603644e-06  1.49999746e+00 
 1.42324638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18125303e-01  1.49999589e+00  1.49999458e+00 -2.04486653e-05  3.19458758e-06  1.49999932e+00 
 1.42364638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18219681e-01  1.49999606e+00  1.49999473e+00  2.06780095e-05 -2.85241331e-06  1.49999747e+00 
 1.42404638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18290363e-01  1.49999591e+00  1.49999461e+00 -2.02575520e-05  3.16103512e-06  1.49999932e+00 
 1.42444638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18384100e-01  1.49999608e+00  1.49999476e+00  2.04884221e-05 -2.81893751e-06  1.49999747e+00 
 1.42484638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18454551e-01  1.49999594e+00  1.49999464e+00 -2.00694814e-05  3.12763255e-06  1.49999933e+00 
 1.42524638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18547654e-01  1.49999610e+00  1.49999479e+00  2.03018522e-05 -2.78561403e-06  1.49999748e+00 
 1.42564638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18617876e-01  1.49999596e+00  1.49999467e+00 -1.98844032e-05  3.09438474e-06  1.49999934e+00 
 1.42604638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18710355e-01  1.49999612e+00  1.49999482e+00  2.01182497e-05 -2.75244765e-06  1.49999748e+00 
 1.42644638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18780349e-01  1.49999598e+00  1.49999470e+00 -1.97022678e-05  3.06129635e-06  1.49999934e+00 
 1.42684638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18872210e-01  1.49999615e+00  1.49999485e+00  1.99375657e-05 -2.71944291e-06  1.49999749e+00 
 1.42724638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.18941976e-01  1.49999600e+00  1.49999473e+00 -1.95230264e-05  3.02837183e-06  1.49999935e+00 
 1.42764638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.19033228e-01  1.49999617e+00  1.49999487e+00  1.97597517e-05 -2.68660414e-06  1.49999749e+00 
 1.42804638e-07  0.00000000e+00  7.60000000e-01  7.50000000e-01  5.19102768e-01  1.49999602e+00  1.49999476e+00 -1.93466313e-05  2.99561540e-06  1.49999936e+00 
