 v-sweep         v(vout_comp)    v(vinp)         v(vinn)         v(dvout_comp)  
 7.51779000e-01  1.50000000e+00  7.51779000e-01  7.50000000e-01  3.90651984e-05 
 7.51780000e-01  1.50000000e+00  7.51780000e-01  7.50000000e-01  3.80374424e-05 
 7.51781000e-01  1.50000000e+00  7.51781000e-01  7.50000000e-01  3.70364988e-05 
 7.51782000e-01  1.50000000e+00  7.51782000e-01  7.50000000e-01  3.60618391e-05 
 7.51783000e-01  1.50000000e+00  7.51783000e-01  7.50000000e-01  3.51129103e-05 
 7.51784000e-01  1.50000000e+00  7.51784000e-01  7.50000000e-01  3.41888768e-05 
 7.51785000e-01  1.50000000e+00  7.51785000e-01  7.50000000e-01  3.32892681e-05 
 7.51786000e-01  1.50000000e+00  7.51786000e-01  7.50000000e-01  3.24133938e-05 
 7.51787000e-01  1.50000000e+00  7.51787000e-01  7.50000000e-01  3.15604145e-05 
 7.51788000e-01  1.50000000e+00  7.51788000e-01  7.50000000e-01  3.07297504e-05 
 7.51789000e-01  1.50000000e+00  7.51789000e-01  7.50000000e-01  2.99211795e-05 
 7.51790000e-01  1.50000000e+00  7.51790000e-01  7.50000000e-01  2.91338136e-05 
 7.51791000e-01  1.50000000e+00  7.51791000e-01  7.50000000e-01  2.83672988e-05 
 7.51792000e-01  1.50000000e+00  7.51792000e-01  7.50000000e-01  2.76207892e-05 
 7.51793000e-01  1.50000000e+00  7.51793000e-01  7.50000000e-01  2.68939304e-05 
 7.51794000e-01  1.50000000e+00  7.51794000e-01  7.50000000e-01  2.61863892e-05 
 7.51795000e-01  1.50000000e+00  7.51795000e-01  7.50000000e-01  2.54970555e-05 
 7.51796000e-01  1.50000000e+00  7.51796000e-01  7.50000000e-01  2.48261329e-05 
 7.51797000e-01  1.50000000e+00  7.51797000e-01  7.50000000e-01  2.41731035e-05 
 7.51798000e-01  1.50000000e+00  7.51798000e-01  7.50000000e-01  2.35369494e-05 
 7.51799000e-01  1.50000000e+00  7.51799000e-01  7.50000000e-01  2.29175594e-05 
 7.51800000e-01  1.50000000e+00  7.51800000e-01  7.50000000e-01  2.23144896e-05 
 7.51801000e-01  1.50000000e+00  7.51801000e-01  7.50000000e-01  2.17272796e-05 
 7.51802000e-01  1.50000000e+00  7.51802000e-01  7.50000000e-01  2.11556292e-05 
 7.51803000e-01  1.50000000e+00  7.51803000e-01  7.50000000e-01  2.05988708e-05 
 7.51804000e-01  1.50000000e+00  7.51804000e-01  7.50000000e-01  2.00566256e-05 
 7.51805000e-01  1.50000000e+00  7.51805000e-01  7.50000000e-01  1.95289250e-05 
 7.51806000e-01  1.50000000e+00  7.51806000e-01  7.50000000e-01  1.90152420e-05 
 7.51807000e-01  1.50000000e+00  7.51807000e-01  7.50000000e-01  1.85147423e-05 
 7.51808000e-01  1.50000000e+00  7.51808000e-01  7.50000000e-01  1.80275792e-05 
 7.51809000e-01  1.50000000e+00  7.51809000e-01  7.50000000e-01  1.75532946e-05 
 7.51810000e-01  1.50000000e+00  7.51810000e-01  7.50000000e-01  1.70910986e-05 
 7.51811000e-01  1.50000000e+00  7.51811000e-01  7.50000000e-01  1.66415843e-05 
 7.51812000e-01  1.50000000e+00  7.51812000e-01  7.50000000e-01  1.62038136e-05 
 7.51813000e-01  1.50000000e+00  7.51813000e-01  7.50000000e-01  1.57771574e-05 
 7.51814000e-01  1.50000000e+00  7.51814000e-01  7.50000000e-01  1.53620473e-05 
 7.51815000e-01  1.50000000e+00  7.51815000e-01  7.50000000e-01  1.49578062e-05 
 7.51816000e-01  1.50000000e+00  7.51816000e-01  7.50000000e-01  1.45642453e-05 
 7.51817000e-01  1.50000000e+00  7.51817000e-01  7.50000000e-01  1.41809878e-05 
 7.51818000e-01  1.50000000e+00  7.51818000e-01  7.50000000e-01  1.38078439e-05 
 7.51819000e-01  1.50000000e+00  7.51819000e-01  7.50000000e-01  1.34444699e-05 
 7.51820000e-01  1.50000000e+00  7.51820000e-01  7.50000000e-01  1.30907451e-05 
 7.51821000e-01  1.50000000e+00  7.51821000e-01  7.50000000e-01  1.27461339e-05 
 7.51822000e-01  1.50000000e+00  7.51822000e-01  7.50000000e-01  1.24107375e-05 
 7.51823000e-01  1.50000000e+00  7.51823000e-01  7.50000000e-01  1.20843338e-05 
 7.51824000e-01  1.50000000e+00  7.51824000e-01  7.50000000e-01  1.17662567e-05 
 7.51825000e-01  1.50000000e+00  7.51825000e-01  7.50000000e-01  1.14566171e-05 
 7.51826000e-01  1.50000000e+00  7.51826000e-01  7.50000000e-01  1.11550739e-05 
 7.51827000e-01  1.50000000e+00  7.51827000e-01  7.50000000e-01  1.08616437e-05 
 7.51828000e-01  1.50000000e+00  7.51828000e-01  7.50000000e-01  1.05758739e-05 
 7.51829000e-01  1.50000000e+00  7.51829000e-01  7.50000000e-01  1.02974315e-05 
 7.51830000e-01  1.50000000e+00  7.51830000e-01  7.50000000e-01  1.00265385e-05 
 7.51831000e-01  1.50000000e+00  7.51831000e-01  7.50000000e-01  9.76263264e-06 
 7.51832000e-01  1.50000000e+00  7.51832000e-01  7.50000000e-01  9.50572854e-06 
 7.51833000e-01  1.50000000e+00  7.51833000e-01  7.50000000e-01  9.25581875e-06 
 7.51834000e-01  1.50000000e+00  7.51834000e-01  7.50000000e-01  9.01212614e-06 
 7.51835000e-01  1.50000000e+00  7.51835000e-01  7.50000000e-01  8.77498377e-06 
 7.51836000e-01  1.50000000e+00  7.51836000e-01  7.50000000e-01  8.54405226e-06 
 7.51837000e-01  1.50000000e+00  7.51837000e-01  7.50000000e-01  8.31912238e-06 
 7.51838000e-01  1.50000000e+00  7.51838000e-01  7.50000000e-01  8.10029866e-06 
 7.51839000e-01  1.50000000e+00  7.51839000e-01  7.50000000e-01  7.88724803e-06 
 7.51840000e-01  1.50000000e+00  7.51840000e-01  7.50000000e-01  7.67963745e-06 
 7.51841000e-01  1.50000000e+00  7.51841000e-01  7.50000000e-01  7.47746135e-06 
 7.51842000e-01  1.50000000e+00  7.51842000e-01  7.50000000e-01  7.28084199e-06 
 7.51843000e-01  1.50000000e+00  7.51843000e-01  7.50000000e-01  7.08910755e-06 
 7.51844000e-01  1.50000000e+00  7.51844000e-01  7.50000000e-01  6.90247498e-06 
 7.51845000e-01  1.50000000e+00  7.51845000e-01  7.50000000e-01  6.72106564e-06 
 7.51846000e-01  1.50000000e+00  7.51846000e-01  7.50000000e-01  6.54421301e-06 
 7.51847000e-01  1.50000000e+00  7.51847000e-01  7.50000000e-01  6.37201357e-06 
 7.51848000e-01  1.50000000e+00  7.51848000e-01  7.50000000e-01  6.20425981e-06 
 7.51849000e-01  1.50000000e+00  7.51849000e-01  7.50000000e-01  6.04083588e-06 
 7.51850000e-01  1.50000000e+00  7.51850000e-01  7.50000000e-01  5.88207048e-06 
 7.51851000e-01  1.50000000e+00  7.51851000e-01  7.50000000e-01  5.72719528e-06 
 7.51852000e-01  1.50000000e+00  7.51852000e-01  7.50000000e-01  5.57653889e-06 
 7.51853000e-01  1.50000000e+00  7.51853000e-01  7.50000000e-01  5.42999027e-06 
 7.51854000e-01  1.50000000e+00  7.51854000e-01  7.50000000e-01  5.28677229e-06 
 7.51855000e-01  1.50000000e+00  7.51855000e-01  7.50000000e-01  5.14777309e-06 
 7.51856000e-01  1.50000000e+00  7.51856000e-01  7.50000000e-01  5.01243390e-06 
 7.51857000e-01  1.50000000e+00  7.51857000e-01  7.50000000e-01  4.88031813e-06 
 7.51858000e-01  1.50000000e+00  7.51858000e-01  7.50000000e-01  4.75208809e-06 
 7.51859000e-01  1.50000000e+00  7.51859000e-01  7.50000000e-01  4.62696320e-06 
 7.51860000e-01  1.50000000e+00  7.51860000e-01  7.50000000e-01  4.50517249e-06 
 7.51861000e-01  1.50000000e+00  7.51861000e-01  7.50000000e-01  4.38660462e-06 
 7.51862000e-01  1.50000000e+00  7.51862000e-01  7.50000000e-01  4.27124985e-06 
 7.51863000e-01  1.50000000e+00  7.51863000e-01  7.50000000e-01  4.15889591e-06 
 7.51864000e-01  1.50000000e+00  7.51864000e-01  7.50000000e-01  4.04931749e-06 
 7.51865000e-01  1.50000000e+00  7.51865000e-01  7.50000000e-01  3.94284475e-06 
 7.51866000e-01  1.50000000e+00  7.51866000e-01  7.50000000e-01  3.83903951e-06 
 7.51867000e-01  1.50000000e+00  7.51867000e-01  7.50000000e-01  3.73812082e-06 
 7.51868000e-01  1.50000000e+00  7.51868000e-01  7.50000000e-01  3.63975561e-06 
 7.51869000e-01  1.50000000e+00  7.51869000e-01  7.50000000e-01  3.54383286e-06 
 7.51870000e-01  1.50000000e+00  7.51870000e-01  7.50000000e-01  3.45068564e-06 
 7.51871000e-01  1.50000000e+00  7.51871000e-01  7.50000000e-01  3.35975635e-06 
 7.51872000e-01  1.50000000e+00  7.51872000e-01  7.50000000e-01  3.27138311e-06 
 7.51873000e-01  1.50000000e+00  7.51873000e-01  7.50000000e-01  3.18567437e-06 
 7.51874000e-01  1.50000000e+00  7.51874000e-01  7.50000000e-01  3.10151761e-06 
 7.51875000e-01  1.50000000e+00  7.51875000e-01  7.50000000e-01  3.01980571e-06 
 7.51876000e-01  1.50000000e+00  7.51876000e-01  7.50000000e-01  2.94042522e-06 
 7.51877000e-01  1.50000000e+00  7.51877000e-01  7.50000000e-01  2.86315414e-06 
 7.51878000e-01  1.50000000e+00  7.51878000e-01  7.50000000e-01  2.78788144e-06 
 7.51879000e-01  1.50000000e+00  7.51879000e-01  7.50000000e-01  2.71438507e-06 
 7.51880000e-01  1.50000000e+00  7.51880000e-01  7.50000000e-01  2.64299811e-06 
 7.51881000e-01  1.50000000e+00  7.51881000e-01  7.50000000e-01  2.57327455e-06 
 7.51882000e-01  1.50000000e+00  7.51882000e-01  7.50000000e-01  2.50566236e-06 
 7.51883000e-01  1.50000000e+00  7.51883000e-01  7.50000000e-01  2.43982650e-06 
 7.51884000e-01  1.50000000e+00  7.51884000e-01  7.50000000e-01  2.37565420e-06 
 7.51885000e-01  1.50000000e+00  7.51885000e-01  7.50000000e-01  2.31303799e-06 
 7.51886000e-01  1.50000000e+00  7.51886000e-01  7.50000000e-01  2.25208710e-06 
 7.51887000e-01  1.50000000e+00  7.51887000e-01  7.50000000e-01  2.19302358e-06 
 7.51888000e-01  1.50000000e+00  7.51888000e-01  7.50000000e-01  2.13529230e-06 
 7.51889000e-01  1.50000000e+00  7.51889000e-01  7.50000000e-01  2.07911531e-06 
 7.51890000e-01  1.50000000e+00  7.51890000e-01  7.50000000e-01  2.02427059e-06 
 7.51891000e-01  1.50000000e+00  7.51891000e-01  7.50000000e-01  1.97097869e-06 
 7.51892000e-01  1.50000000e+00  7.51892000e-01  7.50000000e-01  1.91913157e-06 
 7.51893000e-01  1.50000000e+00  7.51893000e-01  7.50000000e-01  1.86861670e-06 
 7.51894000e-01  1.50000000e+00  7.51894000e-01  7.50000000e-01  1.81954376e-06 
 7.51895000e-01  1.50000000e+00  7.51895000e-01  7.50000000e-01  1.77169344e-06 
 7.51896000e-01  1.50000000e+00  7.51896000e-01  7.50000000e-01  1.72506434e-06 
 7.51897000e-01  1.50000000e+00  7.51897000e-01  7.50000000e-01  1.67943443e-06 
 7.51898000e-01  1.50000000e+00  7.51898000e-01  7.50000000e-01  1.63535882e-06 
 7.51899000e-01  1.50000000e+00  7.51899000e-01  7.50000000e-01  1.59261429e-06 
 7.51900000e-01  1.50000000e+00  7.51900000e-01  7.50000000e-01  1.55053708e-06 
 7.51901000e-01  1.50000000e+00  7.51901000e-01  7.50000000e-01  1.50957121e-06 
 7.51902000e-01  1.50000000e+00  7.51902000e-01  7.50000000e-01  1.46993536e-06 
 7.51903000e-01  1.50000000e+00  7.51903000e-01  7.50000000e-01  1.43129875e-06 
 7.51904000e-01  1.50000000e+00  7.51904000e-01  7.50000000e-01  1.39355243e-06 
 7.51905000e-01  1.50000000e+00  7.51905000e-01  7.50000000e-01  1.35691525e-06 
 7.51906000e-01  1.50000000e+00  7.51906000e-01  7.50000000e-01  1.32127630e-06 
 7.51907000e-01  1.50000000e+00  7.51907000e-01  7.50000000e-01  1.28652652e-06 
 7.51908000e-01  1.50000000e+00  7.51908000e-01  7.50000000e-01  1.25266490e-06 
 7.51909000e-01  1.50000000e+00  7.51909000e-01  7.50000000e-01  1.21957953e-06 
 7.51910000e-01  1.50000000e+00  7.51910000e-01  7.50000000e-01  1.18760530e-06 
 7.51911000e-01  1.50000000e+00  7.51911000e-01  7.50000000e-01  1.15640821e-06 
 7.51912000e-01  1.50000000e+00  7.51912000e-01  7.50000000e-01  1.12576623e-06 
 7.51913000e-01  1.50000000e+00  7.51913000e-01  7.50000000e-01  1.09634547e-06 
 7.51914000e-01  1.50000000e+00  7.51914000e-01  7.50000000e-01  1.06747904e-06 
 7.51915000e-01  1.50000000e+00  7.51915000e-01  7.50000000e-01  1.03927955e-06 
 7.51916000e-01  1.50000000e+00  7.51916000e-01  7.50000000e-01  1.01207924e-06 
 7.51917000e-01  1.50000000e+00  7.51917000e-01  7.50000000e-01  9.85211994e-07 
 7.51918000e-01  1.50000000e+00  7.51918000e-01  7.50000000e-01  9.59343934e-07 
 7.51919000e-01  1.50000000e+00  7.51919000e-01  7.50000000e-01  9.34142016e-07 
 7.51920000e-01  1.50000000e+00  7.51920000e-01  7.50000000e-01  9.09494515e-07 
 7.51921000e-01  1.50000000e+00  7.51921000e-01  7.50000000e-01  8.85624856e-07 
 7.51922000e-01  1.50000000e+00  7.51922000e-01  7.50000000e-01  8.62310303e-07 
 7.51923000e-01  1.50000000e+00  7.51923000e-01  7.50000000e-01  8.39661256e-07 
 7.51924000e-01  1.50000000e+00  7.51924000e-01  7.50000000e-01  8.17679575e-07 
 7.51925000e-01  1.50000000e+00  7.51925000e-01  7.50000000e-01  7.96141370e-07 
 7.51926000e-01  1.50000000e+00  7.51926000e-01  7.50000000e-01  7.75046658e-07 
 7.51927000e-01  1.50000000e+00  7.51927000e-01  7.50000000e-01  7.54729135e-07 
 7.51928000e-01  1.50000000e+00  7.51928000e-01  7.50000000e-01  7.34856260e-07 
 7.51929000e-01  1.50000000e+00  7.51929000e-01  7.50000000e-01  7.15428007e-07 
 7.51930000e-01  1.50000000e+00  7.51930000e-01  7.50000000e-01  6.96776349e-07 
 7.51931000e-01  1.50000000e+00  7.51931000e-01  7.50000000e-01  6.78457266e-07 
 7.51932000e-01  1.50000000e+00  7.51932000e-01  7.50000000e-01  6.60471753e-07 
 7.51933000e-01  1.50000000e+00  7.51933000e-01  7.50000000e-01  6.43041348e-07 
 7.51934000e-01  1.50000000e+00  7.51934000e-01  7.50000000e-01  6.26165586e-07 
 7.51935000e-01  1.50000000e+00  7.51935000e-01  7.50000000e-01  6.09734378e-07 
 7.51936000e-01  1.50000000e+00  7.51936000e-01  7.50000000e-01  5.93747259e-07 
 7.51937000e-01  1.50000000e+00  7.51937000e-01  7.50000000e-01  5.77982182e-07 
 7.51938000e-01  1.50000000e+00  7.51938000e-01  7.50000000e-01  5.62772201e-07 
 7.51939000e-01  1.50000000e+00  7.51939000e-01  7.50000000e-01  5.48116932e-07 
 7.51940000e-01  1.50000000e+00  7.51940000e-01  7.50000000e-01  5.33573099e-07 
 7.51941000e-01  1.50000000e+00  7.51941000e-01  7.50000000e-01  5.19584369e-07 
 7.51942000e-01  1.50000000e+00  7.51942000e-01  7.50000000e-01  5.05817681e-07 
 7.51943000e-01  1.50000000e+00  7.51943000e-01  7.50000000e-01  4.92606092e-07 
 7.51944000e-01  1.50000000e+00  7.51944000e-01  7.50000000e-01  4.79616195e-07 
 7.51945000e-01  1.50000000e+00  7.51945000e-01  7.50000000e-01  4.66959736e-07 
 7.51946000e-01  1.50000000e+00  7.51946000e-01  7.50000000e-01  4.54858372e-07 
 7.51947000e-01  1.50000000e+00  7.51947000e-01  7.50000000e-01  4.42757009e-07 
 7.51948000e-01  1.50000000e+00  7.51948000e-01  7.50000000e-01  4.30988707e-07 
 7.51949000e-01  1.50000000e+00  7.51949000e-01  7.50000000e-01  4.19775207e-07 
 7.51950000e-01  1.50000000e+00  7.51950000e-01  7.50000000e-01  4.08673035e-07 
 7.51951000e-01  1.50000000e+00  7.51951000e-01  7.50000000e-01  3.97903935e-07 
 7.51952000e-01  1.50000000e+00  7.51952000e-01  7.50000000e-01  3.87467899e-07 
 7.51953000e-01  1.50000000e+00  7.51953000e-01  7.50000000e-01  3.77253897e-07 
 7.51954000e-01  1.50000000e+00  7.51954000e-01  7.50000000e-01  3.67372694e-07 
 7.51955000e-01  1.50000000e+00  7.51955000e-01  7.50000000e-01  3.57713813e-07 
 7.51956000e-01  1.50000000e+00  7.51956000e-01  7.50000000e-01  3.48387992e-07 
 7.51957000e-01  1.50000000e+00  7.51957000e-01  7.50000000e-01  3.39173192e-07 
 7.51958000e-01  1.50000000e+00  7.51958000e-01  7.50000000e-01  3.30180434e-07 
 7.51959000e-01  1.50000000e+00  7.51959000e-01  7.50000000e-01  3.21298454e-07 
 7.51960000e-01  1.50000000e+00  7.51960000e-01  7.50000000e-01  3.12971836e-07 
 7.51961000e-01  1.50000000e+00  7.51961000e-01  7.50000000e-01  3.04978274e-07 
 7.51962000e-01  1.50000000e+00  7.51962000e-01  7.50000000e-01  2.96762670e-07 
 7.51963000e-01  1.50000000e+00  7.51963000e-01  7.50000000e-01  2.88991144e-07 
 7.51964000e-01  1.50000000e+00  7.51964000e-01  7.50000000e-01  2.81330437e-07 
 7.51965000e-01  1.50000000e+00  7.51965000e-01  7.50000000e-01  2.73780969e-07 
 7.51966000e-01  1.50000000e+00  7.51966000e-01  7.50000000e-01  2.66786604e-07 
 7.51967000e-01  1.50000000e+00  7.51967000e-01  7.50000000e-01  2.59681015e-07 
 7.51968000e-01  1.50000000e+00  7.51968000e-01  7.50000000e-01  2.53019738e-07 
 7.51969000e-01  1.50000000e+00  7.51969000e-01  7.50000000e-01  2.46469643e-07 
 7.51970000e-01  1.50000000e+00  7.51970000e-01  7.50000000e-01  2.39697128e-07 
 7.51971000e-01  1.50000000e+00  7.51971000e-01  7.50000000e-01  2.33257870e-07 
 7.51972000e-01  1.50000000e+00  7.51972000e-01  7.50000000e-01  2.27262695e-07 
 7.51973000e-01  1.50000000e+00  7.51973000e-01  7.50000000e-01  2.21489406e-07 
 7.51974000e-01  1.50000000e+00  7.51974000e-01  7.50000000e-01  2.15605420e-07 
 7.51975000e-01  1.50000000e+00  7.51975000e-01  7.50000000e-01  2.09832133e-07 
 7.51976000e-01  1.50000000e+00  7.51976000e-01  7.50000000e-01  2.04169873e-07 
 7.51977000e-01  1.50000000e+00  7.51977000e-01  7.50000000e-01  1.98952005e-07 
 7.51978000e-01  1.50000000e+00  7.51978000e-01  7.50000000e-01  1.93622974e-07 
 7.51979000e-01  1.50000000e+00  7.51979000e-01  7.50000000e-01  1.88626856e-07 
 7.51980000e-01  1.50000000e+00  7.51980000e-01  7.50000000e-01  1.83741895e-07 
 7.51981000e-01  1.50000000e+00  7.51981000e-01  7.50000000e-01  1.78745919e-07 
 7.51982000e-01  1.50000000e+00  7.51982000e-01  7.50000000e-01  1.74083012e-07 
 7.51983000e-01  1.50000000e+00  7.51983000e-01  7.50000000e-01  1.69420096e-07 
 7.51984000e-01  1.50000000e+00  7.51984000e-01  7.50000000e-01  1.64979106e-07 
 7.51985000e-01  1.50000000e+00  7.51985000e-01  7.50000000e-01  1.60760284e-07 
 7.51986000e-01  1.50000000e+00  7.51986000e-01  7.50000000e-01  1.56652482e-07 
 7.51987000e-01  1.50000000e+00  7.51987000e-01  7.50000000e-01  1.52433542e-07 
 7.51988000e-01  1.50000000e+00  7.51988000e-01  7.50000000e-01  1.48325743e-07 
 7.51989000e-01  1.50000000e+00  7.51989000e-01  7.50000000e-01  1.44440091e-07 
 7.51990000e-01  1.50000000e+00  7.51990000e-01  7.50000000e-01  1.40665250e-07 
 7.51991000e-01  1.50000000e+00  7.51991000e-01  7.50000000e-01  1.37001534e-07 
 7.51992000e-01  1.50000000e+00  7.51992000e-01  7.50000000e-01  1.33337820e-07 
 7.51993000e-01  1.50000000e+00  7.51993000e-01  7.50000000e-01  1.29785029e-07 
 7.51994000e-01  1.50000000e+00  7.51994000e-01  7.50000000e-01  1.26454378e-07 
 7.51995000e-01  1.50000000e+00  7.51995000e-01  7.50000000e-01  1.23123728e-07 
 7.51996000e-01  1.50000000e+00  7.51996000e-01  7.50000000e-01  1.19793078e-07 
 7.51997000e-01  1.50000000e+00  7.51997000e-01  7.50000000e-01  1.16795488e-07 
 7.51998000e-01  1.50000000e+00  7.51998000e-01  7.50000000e-01  1.13686892e-07 
 7.51999000e-01  1.50000000e+00  7.51999000e-01  7.50000000e-01  1.10578195e-07 
 7.52000000e-01  1.50000000e+00  7.52000000e-01  7.50000000e-01  1.07913601e-07 
