 time            v(Vcmfb)        v(Voutp)        v(Voutn)       
 4.78943254e-05  8.04062006e-01  6.00000000e-01  8.00000000e-01 
 4.79132495e-05  8.04061320e-01  6.00000000e-01  8.00000000e-01 
 4.79510976e-05  8.04062011e-01  6.00000000e-01  8.00000000e-01 
 4.80000000e-05  8.04061328e-01  6.00000000e-01  8.00000000e-01 
 4.80000010e-05  8.04064688e-01  6.00000000e-01  8.00000000e-01 
 4.80000030e-05  8.04070319e-01  6.00000000e-01  8.00000000e-01 
 4.80000070e-05  8.04080687e-01  6.00000000e-01  8.00000000e-01 
 4.80000100e-05  8.04087458e-01  6.00000000e-01  8.00000000e-01 
 4.80000107e-05  8.04086643e-01  6.00000000e-01  8.00000000e-01 
 4.80000120e-05  8.04085422e-01  6.00000000e-01  8.00000000e-01 
 4.80000146e-05  8.04083175e-01  6.00000000e-01  8.00000000e-01 
 4.80000191e-05  8.04078944e-01  6.00000000e-01  8.00000000e-01 
 4.80000283e-05  8.04070110e-01  6.00000000e-01  8.00000000e-01 
 4.80000391e-05  8.04059837e-01  6.00000000e-01  8.00000000e-01 
 4.80000511e-05  8.04053705e-01  6.00000000e-01  8.00000000e-01 
 4.80000751e-05  8.04051988e-01  6.00000000e-01  8.00000000e-01 
 4.80001052e-05  8.04055441e-01  6.00000000e-01  8.00000000e-01 
 4.80001391e-05  8.04058444e-01  6.00000000e-01  8.00000000e-01 
 4.80001880e-05  8.04060588e-01  6.00000000e-01  8.00000000e-01 
 4.80002857e-05  8.04061694e-01  6.00000000e-01  8.00000000e-01 
 4.80004813e-05  8.04061748e-01  6.00000000e-01  8.00000000e-01 
 4.80006666e-05  8.04061661e-01  6.00000000e-01  8.00000000e-01 
 4.80009298e-05  8.04061700e-01  6.00000000e-01  8.00000000e-01 
 4.80012269e-05  8.04061650e-01  6.00000000e-01  8.00000000e-01 
 4.80017454e-05  8.04061694e-01  6.00000000e-01  8.00000000e-01 
 4.80025321e-05  8.04061649e-01  6.00000000e-01  8.00000000e-01 
 4.80041055e-05  8.04061694e-01  6.00000000e-01  8.00000000e-01 
 4.80072522e-05  8.04061650e-01  6.00000000e-01  8.00000000e-01 
 4.80135457e-05  8.04061695e-01  6.00000000e-01  8.00000000e-01 
 4.80261326e-05  8.04061651e-01  6.00000000e-01  8.00000000e-01 
 4.80513064e-05  8.04061698e-01  6.00000000e-01  8.00000000e-01 
 4.81016541e-05  8.04061658e-01  6.00000000e-01  8.00000000e-01 
 4.82023495e-05  8.04061711e-01  6.00000000e-01  8.00000000e-01 
 4.84037402e-05  8.04061684e-01  6.00000000e-01  8.00000000e-01 
 4.88065217e-05  8.04061764e-01  6.00000000e-01  8.00000000e-01 
 4.96120846e-05  8.04061789e-01  6.00000000e-01  8.00000000e-01 
 5.12232104e-05  8.04061973e-01  6.00000000e-01  8.00000000e-01 
 5.44454621e-05  8.04062208e-01  6.00000000e-01  8.00000000e-01 
 5.58750100e-05  8.04062377e-01  6.00000000e-01  8.00000000e-01 
 5.58750110e-05  8.04056394e-01  6.00000000e-01  8.00000000e-01 
 5.58750130e-05  8.04045755e-01  6.00000000e-01  8.00000000e-01 
 5.58750170e-05  8.04031607e-01  6.00000000e-01  8.00000000e-01 
 5.58750200e-05  8.04024536e-01  6.00000000e-01  8.00000000e-01 
 5.58750206e-05  8.04025711e-01  6.00000000e-01  8.00000000e-01 
 5.58750217e-05  8.04027352e-01  6.00000000e-01  8.00000000e-01 
 5.58750241e-05  8.04030104e-01  6.00000000e-01  8.00000000e-01 
 5.58750287e-05  8.04035240e-01  6.00000000e-01  8.00000000e-01 
 5.58750380e-05  8.04043267e-01  6.00000000e-01  8.00000000e-01 
 5.58750565e-05  8.04054759e-01  6.00000000e-01  8.00000000e-01 
 5.58750901e-05  8.04068057e-01  6.00000000e-01  8.00000000e-01 
 5.58751319e-05  8.04072362e-01  6.00000000e-01  8.00000000e-01 
 5.58751758e-05  8.04069948e-01  6.00000000e-01  8.00000000e-01 
 5.58752480e-05  8.04065513e-01  6.00000000e-01  8.00000000e-01 
 5.58753229e-05  8.04063063e-01  6.00000000e-01  8.00000000e-01 
 5.58754481e-05  8.04062336e-01  6.00000000e-01  8.00000000e-01 
 5.58755781e-05  8.04062325e-01  6.00000000e-01  8.00000000e-01 
 5.58758380e-05  8.04062385e-01  6.00000000e-01  8.00000000e-01 
 5.58763577e-05  8.04062323e-01  6.00000000e-01  8.00000000e-01 
 5.58773972e-05  8.04062386e-01  6.00000000e-01  8.00000000e-01 
 5.58794763e-05  8.04062323e-01  6.00000000e-01  8.00000000e-01 
 5.58836344e-05  8.04062387e-01  6.00000000e-01  8.00000000e-01 
 5.58919505e-05  8.04062324e-01  6.00000000e-01  8.00000000e-01 
 5.59085829e-05  8.04062389e-01  6.00000000e-01  8.00000000e-01 
 5.59418475e-05  8.04062328e-01  6.00000000e-01  8.00000000e-01 
 5.60000000e-05  8.04062397e-01  6.00000000e-01  8.00000000e-01 
 5.60000010e-05  8.04179042e-01  6.00000000e-01  8.00000000e-01 
 5.60000030e-05  8.04428105e-01  6.00000000e-01  8.00000000e-01 
 5.60000070e-05  8.04938136e-01  6.00000000e-01  8.00000000e-01 
 5.60000100e-05  8.05879241e-01  6.00000000e-01  8.00000000e-01 
 5.60000107e-05  8.05935736e-01  6.00000000e-01  8.00000000e-01 
 5.60000120e-05  8.05973465e-01  6.00000000e-01  8.00000000e-01 
 5.60000146e-05  8.06009612e-01  6.00000000e-01  8.00000000e-01 
 5.60000182e-05  8.06068441e-01  6.00000000e-01  8.00000000e-01 
 5.60000255e-05  8.06116616e-01  6.00000000e-01  8.00000000e-01 
 5.60000376e-05  8.06165526e-01  6.00000000e-01  8.00000000e-01 
 5.60000502e-05  8.06031537e-01  6.00000000e-01  8.00000000e-01 
 5.60000754e-05  8.05154250e-01  6.00000000e-01  8.00000000e-01 
 5.60000998e-05  8.04275943e-01  6.00000000e-01  8.00000000e-01 
 5.60001373e-05  8.03254132e-01  6.00000000e-01  8.00000000e-01 
 5.60001886e-05  8.02206433e-01  6.00000000e-01  8.00000000e-01 
 5.60002876e-05  8.00700090e-01  6.00000000e-01  8.00000000e-01 
 5.60004444e-05  7.98962686e-01  6.00000000e-01  8.00000000e-01 
 5.60007400e-05  7.96984023e-01  6.00000000e-01  8.00000000e-01 
 5.60010490e-05  7.95932295e-01  6.00000000e-01  8.00000000e-01 
 5.60015829e-05  7.95144871e-01  6.00000000e-01  8.00000000e-01 
 5.60023116e-05  7.94850181e-01  6.00000000e-01  8.00000000e-01 
 5.60036632e-05  7.94798145e-01  6.00000000e-01  8.00000000e-01 
 5.60052569e-05  7.94800280e-01  6.00000000e-01  8.00000000e-01 
 5.60084443e-05  7.94804885e-01  6.00000000e-01  8.00000000e-01 
 5.60148190e-05  7.94799253e-01  6.00000000e-01  8.00000000e-01 
 5.60275686e-05  7.94805326e-01  6.00000000e-01  8.00000000e-01 
 5.60530676e-05  7.94799295e-01  6.00000000e-01  8.00000000e-01 
 5.61040656e-05  7.94805766e-01  6.00000000e-01  8.00000000e-01 
 5.62060618e-05  7.94800022e-01  6.00000000e-01  8.00000000e-01 
 5.64100540e-05  7.94807305e-01  6.00000000e-01  8.00000000e-01 
 5.68180385e-05  7.94803069e-01  6.00000000e-01  8.00000000e-01 
 5.76340075e-05  7.94813424e-01  6.00000000e-01  8.00000000e-01 
 5.92659455e-05  7.94815302e-01  6.00000000e-01  8.00000000e-01 
 6.25298214e-05  7.94837894e-01  6.00000000e-01  8.00000000e-01 
 6.38750100e-05  7.94838338e-01  6.00000000e-01  8.00000000e-01 
 6.38750110e-05  7.94367027e-01  6.00000000e-01  8.00000000e-01 
 6.38750130e-05  7.93555538e-01  6.00000000e-01  8.00000000e-01 
 6.38750170e-05  7.92476042e-01  6.00000000e-01  8.00000000e-01 
 6.38750200e-05  7.91810389e-01  6.00000000e-01  8.00000000e-01 
 6.38750205e-05  7.91791522e-01  6.00000000e-01  8.00000000e-01 
 6.38750214e-05  7.91770967e-01  6.00000000e-01  8.00000000e-01 
 6.38750232e-05  7.91738460e-01  6.00000000e-01  8.00000000e-01 
 6.38750268e-05  7.91674736e-01  6.00000000e-01  8.00000000e-01 
 6.38750341e-05  7.91578401e-01  6.00000000e-01  8.00000000e-01 
 6.38750486e-05  7.91485320e-01  6.00000000e-01  8.00000000e-01 
 6.38750777e-05  7.91630591e-01  6.00000000e-01  8.00000000e-01 
 6.38751358e-05  7.92446370e-01  6.00000000e-01  8.00000000e-01 
 6.38751951e-05  7.92805000e-01  6.00000000e-01  8.00000000e-01 
 6.38752807e-05  7.93003513e-01  6.00000000e-01  8.00000000e-01 
 6.38753840e-05  7.93046464e-01  6.00000000e-01  8.00000000e-01 
 6.38755310e-05  7.93047083e-01  6.00000000e-01  8.00000000e-01 
 6.38756840e-05  7.93047569e-01  6.00000000e-01  8.00000000e-01 
 6.38759900e-05  7.93046916e-01  6.00000000e-01  8.00000000e-01 
 6.38766021e-05  7.93047590e-01  6.00000000e-01  8.00000000e-01 
 6.38778262e-05  7.93046910e-01  6.00000000e-01  8.00000000e-01 
 6.38802744e-05  7.93047592e-01  6.00000000e-01  8.00000000e-01 
 6.38851708e-05  7.93046909e-01  6.00000000e-01  8.00000000e-01 
 6.38949637e-05  7.93047594e-01  6.00000000e-01  8.00000000e-01 
 6.39145494e-05  7.93046912e-01  6.00000000e-01  8.00000000e-01 
 6.39537209e-05  7.93047601e-01  6.00000000e-01  8.00000000e-01 
 6.40000000e-05  7.93046921e-01  6.00000000e-01  8.00000000e-01 
 6.40000010e-05  7.93050274e-01  6.00000000e-01  8.00000000e-01 
 6.40000030e-05  7.93055889e-01  6.00000000e-01  8.00000000e-01 
 6.40000070e-05  7.93066228e-01  6.00000000e-01  8.00000000e-01 
 6.40000100e-05  7.93072986e-01  6.00000000e-01  8.00000000e-01 
 6.40000107e-05  7.93072171e-01  6.00000000e-01  8.00000000e-01 
 6.40000120e-05  7.93070954e-01  6.00000000e-01  8.00000000e-01 
 6.40000146e-05  7.93068717e-01  6.00000000e-01  8.00000000e-01 
 6.40000191e-05  7.93064510e-01  6.00000000e-01  8.00000000e-01 
 6.40000283e-05  7.93055749e-01  6.00000000e-01  8.00000000e-01 
 6.40000391e-05  7.93045714e-01  6.00000000e-01  8.00000000e-01 
 6.40000511e-05  7.93039655e-01  6.00000000e-01  8.00000000e-01 
 6.40000750e-05  7.93037866e-01  6.00000000e-01  8.00000000e-01 
 6.40001044e-05  7.93041112e-01  6.00000000e-01  8.00000000e-01 
 6.40001385e-05  7.93044080e-01  6.00000000e-01  8.00000000e-01 
 6.40001868e-05  7.93046167e-01  6.00000000e-01  8.00000000e-01 
 6.40002835e-05  7.93047271e-01  6.00000000e-01  8.00000000e-01 
 6.40004767e-05  7.93047335e-01  6.00000000e-01  8.00000000e-01 
 6.40006608e-05  7.93047253e-01  6.00000000e-01  8.00000000e-01 
 6.40009284e-05  7.93047288e-01  6.00000000e-01  8.00000000e-01 
 6.40012281e-05  7.93047244e-01  6.00000000e-01  8.00000000e-01 
 6.40017567e-05  7.93047283e-01  6.00000000e-01  8.00000000e-01 
 6.40025531e-05  7.93047244e-01  6.00000000e-01  8.00000000e-01 
 6.40041458e-05  7.93047283e-01  6.00000000e-01  8.00000000e-01 
 6.40073313e-05  7.93047245e-01  6.00000000e-01  8.00000000e-01 
 6.40137022e-05  7.93047284e-01  6.00000000e-01  8.00000000e-01 
 6.40264441e-05  7.93047247e-01  6.00000000e-01  8.00000000e-01 
 6.40519278e-05  7.93047288e-01  6.00000000e-01  8.00000000e-01 
 6.41028953e-05  7.93047255e-01  6.00000000e-01  8.00000000e-01 
 6.42048302e-05  7.93047305e-01  6.00000000e-01  8.00000000e-01 
 6.44087000e-05  7.93047288e-01  6.00000000e-01  8.00000000e-01 
 6.48164396e-05  7.93047371e-01  6.00000000e-01  8.00000000e-01 
 6.56319189e-05  7.93047421e-01  6.00000000e-01  8.00000000e-01 
 6.72628774e-05  7.93047636e-01  6.00000000e-01  8.00000000e-01 
 7.05247945e-05  7.93047951e-01  6.00000000e-01  8.00000000e-01 
 7.18750100e-05  7.93048136e-01  6.00000000e-01  8.00000000e-01 
 7.18750110e-05  7.93042164e-01  6.00000000e-01  8.00000000e-01 
 7.18750130e-05  7.93031534e-01  6.00000000e-01  8.00000000e-01 
 7.18750170e-05  7.93017302e-01  6.00000000e-01  8.00000000e-01 
 7.18750200e-05  7.93010279e-01  6.00000000e-01  8.00000000e-01 
 7.18750206e-05  7.93011450e-01  6.00000000e-01  8.00000000e-01 
 7.18750217e-05  7.93013090e-01  6.00000000e-01  8.00000000e-01 
 7.18750241e-05  7.93015844e-01  6.00000000e-01  8.00000000e-01 
 7.18750287e-05  7.93020980e-01  6.00000000e-01  8.00000000e-01 
 7.18750380e-05  7.93029006e-01  6.00000000e-01  8.00000000e-01 
 7.18750565e-05  7.93040490e-01  6.00000000e-01  8.00000000e-01 
 7.18750900e-05  7.93053722e-01  6.00000000e-01  8.00000000e-01 
 7.18751317e-05  7.93057920e-01  6.00000000e-01  8.00000000e-01 
 7.18751756e-05  7.93055603e-01  6.00000000e-01  8.00000000e-01 
 7.18752481e-05  7.93051222e-01  6.00000000e-01  8.00000000e-01 
 7.18753231e-05  7.93048807e-01  6.00000000e-01  8.00000000e-01 
 7.18754487e-05  7.93048097e-01  6.00000000e-01  8.00000000e-01 
 7.18755789e-05  7.93048089e-01  6.00000000e-01  8.00000000e-01 
 7.18758392e-05  7.93048146e-01  6.00000000e-01  8.00000000e-01 
 7.18763599e-05  7.93048086e-01  6.00000000e-01  8.00000000e-01 
 7.18774013e-05  7.93048147e-01  6.00000000e-01  8.00000000e-01 
 7.18794840e-05  7.93048087e-01  6.00000000e-01  8.00000000e-01 
 7.18836495e-05  7.93048148e-01  6.00000000e-01  8.00000000e-01 
 7.18919804e-05  7.93048088e-01  6.00000000e-01  8.00000000e-01 
 7.19086423e-05  7.93048150e-01  6.00000000e-01  8.00000000e-01 
 7.19419661e-05  7.93048093e-01  6.00000000e-01  8.00000000e-01 
 7.20000000e-05  7.93048160e-01  6.00000000e-01  8.00000000e-01 
 7.20000010e-05  7.93164873e-01  6.00000000e-01  8.00000000e-01 
 7.20000030e-05  7.93414080e-01  6.00000000e-01  8.00000000e-01 
 7.20000070e-05  7.93924663e-01  6.00000000e-01  8.00000000e-01 
 7.20000100e-05  7.94892949e-01  6.00000000e-01  8.00000000e-01 
 7.20000107e-05  7.94952610e-01  6.00000000e-01  8.00000000e-01 
 7.20000120e-05  7.94994235e-01  6.00000000e-01  8.00000000e-01 
 7.20000146e-05  7.95036738e-01  6.00000000e-01  8.00000000e-01 
 7.20000182e-05  7.95105240e-01  6.00000000e-01  8.00000000e-01 
 7.20000255e-05  7.95171555e-01  6.00000000e-01  8.00000000e-01 
 7.20000376e-05  7.95244159e-01  6.00000000e-01  8.00000000e-01 
 7.20000502e-05  7.95134249e-01  6.00000000e-01  8.00000000e-01 
 7.20000753e-05  7.94298328e-01  6.00000000e-01  8.00000000e-01 
 7.20000995e-05  7.93470695e-01  6.00000000e-01  8.00000000e-01 
 7.20001369e-05  7.92518139e-01  6.00000000e-01  8.00000000e-01 
 7.20001885e-05  7.91548988e-01  6.00000000e-01  8.00000000e-01 
 7.20002874e-05  7.90186944e-01  6.00000000e-01  8.00000000e-01 
 7.20004442e-05  7.88628397e-01  6.00000000e-01  8.00000000e-01 
 7.20007372e-05  7.86885707e-01  6.00000000e-01  8.00000000e-01 
 7.20010448e-05  7.85962995e-01  6.00000000e-01  8.00000000e-01 
 7.20015714e-05  7.85284355e-01  6.00000000e-01  8.00000000e-01 
 7.20022984e-05  7.85027734e-01  6.00000000e-01  8.00000000e-01 
 7.20037523e-05  7.84984594e-01  6.00000000e-01  8.00000000e-01 
 7.20054059e-05  7.84987310e-01  6.00000000e-01  8.00000000e-01 
 7.20087132e-05  7.84991590e-01  6.00000000e-01  8.00000000e-01 
 7.20153277e-05  7.84986146e-01  6.00000000e-01  8.00000000e-01 
 7.20285566e-05  7.84992110e-01  6.00000000e-01  8.00000000e-01 
 7.20550146e-05  7.84986232e-01  6.00000000e-01  8.00000000e-01 
 7.21079304e-05  7.84992697e-01  6.00000000e-01  8.00000000e-01 
 7.22137621e-05  7.84987216e-01  6.00000000e-01  8.00000000e-01 
 7.24254256e-05  7.84994755e-01  6.00000000e-01  8.00000000e-01 
 7.28487524e-05  7.84991288e-01  6.00000000e-01  8.00000000e-01 
 7.36954061e-05  7.85002919e-01  6.00000000e-01  8.00000000e-01 
 7.53887136e-05  7.85007607e-01  6.00000000e-01  8.00000000e-01 
 7.87753284e-05  7.85035542e-01  6.00000000e-01  8.00000000e-01 
 7.98750100e-05  7.85036420e-01  6.00000000e-01  8.00000000e-01 
 7.98750110e-05  7.84562927e-01  6.00000000e-01  8.00000000e-01 
 7.98750130e-05  7.83737108e-01  6.00000000e-01  8.00000000e-01 
 7.98750170e-05  7.82642292e-01  6.00000000e-01  8.00000000e-01 
 7.98750200e-05  7.81978708e-01  6.00000000e-01  8.00000000e-01 
 7.98750205e-05  7.81960254e-01  6.00000000e-01  8.00000000e-01 
 7.98750214e-05  7.81940535e-01  6.00000000e-01  8.00000000e-01 
 7.98750232e-05  7.81909654e-01  6.00000000e-01  8.00000000e-01 
 7.98750268e-05  7.81849034e-01  6.00000000e-01  8.00000000e-01 
 7.98750341e-05  7.81758296e-01  6.00000000e-01  8.00000000e-01 
 7.98750487e-05  7.81674076e-01  6.00000000e-01  8.00000000e-01 
 7.98750778e-05  7.81829486e-01  6.00000000e-01  8.00000000e-01 
 7.98751361e-05  7.82629715e-01  6.00000000e-01  8.00000000e-01 
 7.98751955e-05  7.82976284e-01  6.00000000e-01  8.00000000e-01 
 7.98752797e-05  7.83170223e-01  6.00000000e-01  8.00000000e-01 
 7.98753826e-05  7.83213789e-01  6.00000000e-01  8.00000000e-01 
 7.98755292e-05  7.83214545e-01  6.00000000e-01  8.00000000e-01 
 7.98756821e-05  7.83215008e-01  6.00000000e-01  8.00000000e-01 
 7.98759879e-05  7.83214363e-01  6.00000000e-01  8.00000000e-01 
 7.98765995e-05  7.83215031e-01  6.00000000e-01  8.00000000e-01 
 7.98778227e-05  7.83214356e-01  6.00000000e-01  8.00000000e-01 
 7.98802691e-05  7.83215034e-01  6.00000000e-01  8.00000000e-01 
 7.98851620e-05  7.83214355e-01  6.00000000e-01  8.00000000e-01 
 7.98949477e-05  7.83215037e-01  6.00000000e-01  8.00000000e-01 
 7.99145191e-05  7.83214359e-01  6.00000000e-01  8.00000000e-01 
 7.99536618e-05  7.83215044e-01  6.00000000e-01  8.00000000e-01 
 8.00000000e-05  7.83214369e-01  6.00000000e-01  8.00000000e-01 
 8.00000010e-05  7.83217715e-01  6.00000000e-01  8.00000000e-01 
 8.00000030e-05  7.83223315e-01  6.00000000e-01  8.00000000e-01 
 8.00000070e-05  7.83233629e-01  6.00000000e-01  8.00000000e-01 
 8.00000100e-05  7.83240374e-01  6.00000000e-01  8.00000000e-01 
 8.00000107e-05  7.83239561e-01  6.00000000e-01  8.00000000e-01 
 8.00000120e-05  7.83238347e-01  6.00000000e-01  8.00000000e-01 
 8.00000146e-05  7.83236120e-01  6.00000000e-01  8.00000000e-01 
 8.00000191e-05  7.83231934e-01  6.00000000e-01  8.00000000e-01 
 8.00000283e-05  7.83223241e-01  6.00000000e-01  8.00000000e-01 
 8.00000391e-05  7.83213424e-01  6.00000000e-01  8.00000000e-01 
 8.00000511e-05  7.83207428e-01  6.00000000e-01  8.00000000e-01 
 8.00000750e-05  7.83205569e-01  6.00000000e-01  8.00000000e-01 
 8.00001039e-05  7.83208651e-01  6.00000000e-01  8.00000000e-01 
 8.00001382e-05  7.83211574e-01  6.00000000e-01  8.00000000e-01 
 8.00001861e-05  7.83213610e-01  6.00000000e-01  8.00000000e-01 
 8.00002820e-05  7.83214707e-01  6.00000000e-01  8.00000000e-01 
 8.00004737e-05  7.83214775e-01  6.00000000e-01  8.00000000e-01 
 8.00006568e-05  7.83214700e-01  6.00000000e-01  8.00000000e-01 
 8.00009293e-05  7.83214731e-01  6.00000000e-01  8.00000000e-01 
 8.00012321e-05  7.83214693e-01  6.00000000e-01  8.00000000e-01 
 8.00017714e-05  7.83214727e-01  6.00000000e-01  8.00000000e-01 
 8.00025785e-05  7.83214693e-01  6.00000000e-01  8.00000000e-01 
 8.00041927e-05  7.83214727e-01  6.00000000e-01  8.00000000e-01 
 8.00074212e-05  7.83214694e-01  6.00000000e-01  8.00000000e-01 
 8.00138782e-05  7.83214728e-01  6.00000000e-01  8.00000000e-01 
 8.00267921e-05  7.83214696e-01  6.00000000e-01  8.00000000e-01 
 8.00526199e-05  7.83214733e-01  6.00000000e-01  8.00000000e-01 
 8.01042755e-05  7.83214706e-01  6.00000000e-01  8.00000000e-01 
 8.02075868e-05  7.83214753e-01  6.00000000e-01  8.00000000e-01 
 8.04142093e-05  7.83214746e-01  6.00000000e-01  8.00000000e-01 
 8.08274544e-05  7.83214832e-01  6.00000000e-01  8.00000000e-01 
 8.16539446e-05  7.83214904e-01  6.00000000e-01  8.00000000e-01 
 8.33069249e-05  7.83215147e-01  6.00000000e-01  8.00000000e-01 
 8.66128855e-05  7.83215535e-01  6.00000000e-01  8.00000000e-01 
 8.78750100e-05  7.83215729e-01  6.00000000e-01  8.00000000e-01 
 8.78750110e-05  7.83209768e-01  6.00000000e-01  8.00000000e-01 
 8.78750130e-05  7.83199146e-01  6.00000000e-01  8.00000000e-01 
 8.78750170e-05  7.83184836e-01  6.00000000e-01  8.00000000e-01 
 8.78750200e-05  7.83177857e-01  6.00000000e-01  8.00000000e-01 
 8.78750206e-05  7.83179024e-01  6.00000000e-01  8.00000000e-01 
 8.78750217e-05  7.83180664e-01  6.00000000e-01  8.00000000e-01 
 8.78750241e-05  7.83183419e-01  6.00000000e-01  8.00000000e-01 
 8.78750287e-05  7.83188555e-01  6.00000000e-01  8.00000000e-01 
 8.78750380e-05  7.83196582e-01  6.00000000e-01  8.00000000e-01 
 8.78750566e-05  7.83208059e-01  6.00000000e-01  8.00000000e-01 
 8.78750899e-05  7.83221229e-01  6.00000000e-01  8.00000000e-01 
 8.78751315e-05  7.83225331e-01  6.00000000e-01  8.00000000e-01 
 8.78751753e-05  7.83223102e-01  6.00000000e-01  8.00000000e-01 
 8.78752481e-05  7.83218772e-01  6.00000000e-01  8.00000000e-01 
 8.78753234e-05  7.83216387e-01  6.00000000e-01  8.00000000e-01 
 8.78754493e-05  7.83215691e-01  6.00000000e-01  8.00000000e-01 
 8.78755797e-05  7.83215687e-01  6.00000000e-01  8.00000000e-01 
 8.78758404e-05  7.83215741e-01  6.00000000e-01  8.00000000e-01 
 8.78763620e-05  7.83215684e-01  6.00000000e-01  8.00000000e-01 
 8.78774051e-05  7.83215742e-01  6.00000000e-01  8.00000000e-01 
 8.78794913e-05  7.83215685e-01  6.00000000e-01  8.00000000e-01 
 8.78836638e-05  7.83215743e-01  6.00000000e-01  8.00000000e-01 
 8.78920087e-05  7.83215686e-01  6.00000000e-01  8.00000000e-01 
 8.79086985e-05  7.83215746e-01  6.00000000e-01  8.00000000e-01 
 8.79420781e-05  7.83215693e-01  6.00000000e-01  8.00000000e-01 
 8.80000000e-05  7.83215758e-01  6.00000000e-01  8.00000000e-01 
 8.80000010e-05  7.83332531e-01  6.00000000e-01  8.00000000e-01 
 8.80000030e-05  7.83581867e-01  6.00000000e-01  8.00000000e-01 
 8.80000070e-05  7.84093062e-01  6.00000000e-01  8.00000000e-01 
 8.80000100e-05  7.85085749e-01  6.00000000e-01  8.00000000e-01 
 8.80000107e-05  7.85148283e-01  6.00000000e-01  8.00000000e-01 
 8.80000120e-05  7.85193487e-01  6.00000000e-01  8.00000000e-01 
 8.80000146e-05  7.85241866e-01  6.00000000e-01  8.00000000e-01 
 8.80000182e-05  7.85319288e-01  6.00000000e-01  8.00000000e-01 
 8.80000255e-05  7.85402316e-01  6.00000000e-01  8.00000000e-01 
 8.80000376e-05  7.85496362e-01  6.00000000e-01  8.00000000e-01 
 8.80000502e-05  7.85407367e-01  6.00000000e-01  8.00000000e-01 
 8.80000753e-05  7.84609756e-01  6.00000000e-01  8.00000000e-01 
 8.80000993e-05  7.83826855e-01  6.00000000e-01  8.00000000e-01 
 8.80001365e-05  7.82936782e-01  6.00000000e-01  8.00000000e-01 
 8.80001878e-05  7.82050044e-01  6.00000000e-01  8.00000000e-01 
 8.80002871e-05  7.80810870e-01  6.00000000e-01  8.00000000e-01 
 8.80004431e-05  7.79418361e-01  6.00000000e-01  8.00000000e-01 
 8.80007349e-05  7.77876552e-01  6.00000000e-01  8.00000000e-01 
 8.80010398e-05  7.77070299e-01  6.00000000e-01  8.00000000e-01 
