 time            v(vind)         v(vout)         v(vinp)         v(vinn)         v(voutp)        v(voutn)       
 4.02840000e-03  2.86628071e-03  1.42687333e-01  3.46433140e-01  3.43566860e-01  8.20589065e-01  6.77901732e-01 
 4.05840000e-03  2.78855171e-03  1.39255278e-01  3.46394276e-01  3.43605724e-01  8.18873085e-01  6.79617807e-01 
 4.08840000e-03  2.70983194e-03  1.35773599e-01  3.46354916e-01  3.43645084e-01  8.17130514e-01  6.81356915e-01 
 4.11840000e-03  2.63014939e-03  1.32243489e-01  3.46315075e-01  3.43684925e-01  8.15362762e-01  6.83119273e-01 
 4.14840000e-03  2.54953235e-03  1.28666178e-01  3.46274766e-01  3.43725234e-01  8.13570916e-01  6.84904738e-01 
 4.17840000e-03  2.46800948e-03  1.25042955e-01  3.46234005e-01  3.43765995e-01  8.11755664e-01  6.86712710e-01 
 4.20840000e-03  2.38560974e-03  1.21375122e-01  3.46192805e-01  3.43807195e-01  8.09918676e-01  6.88543554e-01 
 4.23840000e-03  2.30236240e-03  1.17663966e-01  3.46151181e-01  3.43848819e-01  8.08060722e-01  6.90396756e-01 
 4.26840000e-03  2.21829705e-03  1.13910804e-01  3.46109149e-01  3.43890851e-01  8.06181278e-01  6.92270474e-01 
 4.29840000e-03  2.13344354e-03  1.10116948e-01  3.46066722e-01  3.43933278e-01  8.04280732e-01  6.94163783e-01 
 4.32840000e-03  2.04783203e-03  1.06283766e-01  3.46023916e-01  3.43976084e-01  8.02360546e-01  6.96076780e-01 
 4.35840000e-03  1.96149293e-03  1.02412619e-01  3.45980746e-01  3.44019254e-01  8.00421617e-01  6.98008998e-01 
 4.38840000e-03  1.87445693e-03  9.85048739e-02  3.45937228e-01  3.44062772e-01  7.98465220e-01  6.99960346e-01 
 4.41840000e-03  1.78675494e-03  9.45619420e-02  3.45893377e-01  3.44106623e-01  7.96492586e-01  7.01930644e-01 
 4.44840000e-03  1.69841813e-03  9.05852283e-02  3.45849209e-01  3.44150791e-01  7.94503339e-01  7.03918111e-01 
 4.47840000e-03  1.60947787e-03  8.65761432e-02  3.45804739e-01  3.44195261e-01  7.92497592e-01  7.05921449e-01 
 4.50840000e-03  1.51996578e-03  8.25361076e-02  3.45759983e-01  3.44240017e-01  7.90475964e-01  7.07939856e-01 
 4.53840000e-03  1.42991365e-03  7.84665715e-02  3.45714957e-01  3.44285043e-01  7.88439714e-01  7.09973143e-01 
 4.56840000e-03  1.33935347e-03  7.43689829e-02  3.45669677e-01  3.44330323e-01  7.86391113e-01  7.12022130e-01 
 4.59840000e-03  1.24831744e-03  7.02447883e-02  3.45624159e-01  3.44375841e-01  7.84329123e-01  7.14084335e-01 
 4.62840000e-03  1.15683788e-03  6.60954533e-02  3.45578419e-01  3.44421581e-01  7.82252831e-01  7.16157378e-01 
 4.65840000e-03  1.06494730e-03  6.19224519e-02  3.45532474e-01  3.44467526e-01  7.80163790e-01  7.18241338e-01 
 4.68840000e-03  9.72678349e-04  5.77272647e-02  3.45486339e-01  3.44513661e-01  7.78063497e-01  7.20336232e-01 
 4.71840000e-03  8.80063812e-04  5.35114044e-02  3.45440032e-01  3.44559968e-01  7.75953466e-01  7.22442062e-01 
 4.74840000e-03  7.87136592e-04  4.92763906e-02  3.45393568e-01  3.44606432e-01  7.73834491e-01  7.24558101e-01 
 4.77840000e-03  6.93929707e-04  4.50237252e-02  3.45346965e-01  3.44653035e-01  7.71708162e-01  7.26684437e-01 
 4.80840000e-03  6.00476271e-04  4.07549211e-02  3.45300238e-01  3.44699762e-01  7.69574358e-01  7.28819437e-01 
 4.83840000e-03  5.06809489e-04  3.64715106e-02  3.45253405e-01  3.44746595e-01  7.67431065e-01  7.30959554e-01 
 4.86840000e-03  4.12962640e-04  3.21750288e-02  3.45206481e-01  3.44793519e-01  7.65279875e-01  7.33104846e-01 
 4.89840000e-03  3.18969068e-04  2.78669961e-02  3.45159485e-01  3.44840515e-01  7.63123602e-01  7.35256606e-01 
 4.92840000e-03  2.24862167e-04  2.35489624e-02  3.45112431e-01  3.44887569e-01  7.60962909e-01  7.37413946e-01 
 4.95840000e-03  1.30675374e-04  1.92224733e-02  3.45065338e-01  3.44934662e-01  7.58796626e-01  7.39574153e-01 
 4.98840000e-03  3.64421521e-05  1.48890724e-02  3.45018221e-01  3.44981779e-01  7.56626663e-01  7.41737590e-01 
 5.01840000e-03 -5.78040171e-05  1.05503168e-02  3.44971098e-01  3.45028902e-01  7.54456142e-01  7.43905825e-01 
 5.04840000e-03 -1.52029649e-04  6.20775990e-03  3.44923985e-01  3.45076015e-01  7.52285385e-01  7.46077625e-01 
 5.07840000e-03 -2.46201265e-04  1.86295451e-03  3.44876899e-01  3.45123101e-01  7.50114866e-01  7.48251911e-01 
