 time            v(vind)         v(vout)         v(vinp)         v(vinn)         v(voutp)        v(voutn)       
 2.84062375e-03  4.80035567e-05  1.11997488e-01  7.50024002e-01  7.49975998e-01  7.92999656e-01  6.81002168e-01 
 2.84162375e-03  4.77277244e-05  1.12089592e-01  7.50023864e-01  7.49976136e-01  7.93046098e-01  6.80956506e-01 
 2.84262375e-03  4.74514210e-05  1.12180862e-01  7.50023726e-01  7.49976274e-01  7.93092127e-01  6.80911265e-01 
 2.84362375e-03  4.71746493e-05  1.12271297e-01  7.50023587e-01  7.49976413e-01  7.93137740e-01  6.80866443e-01 
 2.84462375e-03  4.68974120e-05  1.12360893e-01  7.50023449e-01  7.49976551e-01  7.93182930e-01  6.80822037e-01 
 2.84562375e-03  4.66197118e-05  1.12449648e-01  7.50023310e-01  7.49976690e-01  7.93227700e-01  6.80778053e-01 
 2.84662375e-03  4.63415515e-05  1.12537561e-01  7.50023171e-01  7.49976829e-01  7.93272052e-01  6.80734491e-01 
 2.84762375e-03  4.60629338e-05  1.12624635e-01  7.50023031e-01  7.49976969e-01  7.93315984e-01  6.80691349e-01 
 2.84862375e-03  4.57838615e-05  1.12710868e-01  7.50022892e-01  7.49977108e-01  7.93359501e-01  6.80648634e-01 
 2.84962375e-03  4.55043374e-05  1.12796255e-01  7.50022752e-01  7.49977248e-01  7.93402595e-01  6.80606340e-01 
 2.85062375e-03  4.52243641e-05  1.12880800e-01  7.50022612e-01  7.49977388e-01  7.93445264e-01  6.80564463e-01 
 2.85162375e-03  4.49439445e-05  1.12964503e-01  7.50022472e-01  7.49977528e-01  7.93487509e-01  6.80523006e-01 
 2.85262375e-03  4.46630813e-05  1.13047360e-01  7.50022332e-01  7.49977668e-01  7.93529333e-01  6.80481973e-01 
 2.85362375e-03  4.43817773e-05  1.13129370e-01  7.50022191e-01  7.49977809e-01  7.93570743e-01  6.80441372e-01 
 2.85462375e-03  4.41000353e-05  1.13210532e-01  7.50022050e-01  7.49977950e-01  7.93611727e-01  6.80401194e-01 
 2.85562375e-03  4.38178580e-05  1.13290846e-01  7.50021909e-01  7.49978091e-01  7.93652280e-01  6.80361433e-01 
 2.85662375e-03  4.35352482e-05  1.13370310e-01  7.50021768e-01  7.49978232e-01  7.93692401e-01  6.80322090e-01 
 2.85762375e-03  4.32522088e-05  1.13448925e-01  7.50021626e-01  7.49978374e-01  7.93732077e-01  6.80283152e-01 
 2.85862375e-03  4.29687425e-05  1.13526687e-01  7.50021484e-01  7.49978516e-01  7.93771313e-01  6.80244626e-01 
 2.85962375e-03  4.26848521e-05  1.13603595e-01  7.50021342e-01  7.49978658e-01  7.93810115e-01  6.80206520e-01 
 2.86062375e-03  4.24005405e-05  1.13679650e-01  7.50021200e-01  7.49978800e-01  7.93848493e-01  6.80168842e-01 
 2.86162375e-03  4.21158103e-05  1.13754854e-01  7.50021058e-01  7.49978942e-01  7.93886459e-01  6.80131605e-01 
 2.86262375e-03  4.18306645e-05  1.13829206e-01  7.50020915e-01  7.49979085e-01  7.93924016e-01  6.80094810e-01 
 2.86362375e-03  4.15451059e-05  1.13902702e-01  7.50020773e-01  7.49979227e-01  7.93961149e-01  6.80058447e-01 
 2.86462375e-03  4.12591372e-05  1.13975340e-01  7.50020630e-01  7.49979370e-01  7.93997846e-01  6.80022506e-01 
 2.86562375e-03  4.09727613e-05  1.14047117e-01  7.50020486e-01  7.49979514e-01  7.94034101e-01  6.79986984e-01 
 2.86662375e-03  4.06859810e-05  1.14118034e-01  7.50020343e-01  7.49979657e-01  7.94069920e-01  6.79951885e-01 
 2.86762375e-03  4.03987991e-05  1.14188094e-01  7.50020199e-01  7.49979801e-01  7.94105295e-01  6.79917202e-01 
 2.86862375e-03  4.01112186e-05  1.14257295e-01  7.50020056e-01  7.49979944e-01  7.94140229e-01  6.79882935e-01 
 2.86962375e-03  3.98232421e-05  1.14325638e-01  7.50019912e-01  7.49980088e-01  7.94174724e-01  6.79849086e-01 
 2.87062375e-03  3.95348726e-05  1.14393124e-01  7.50019767e-01  7.49980233e-01  7.94208806e-01  6.79815682e-01 
 2.87162375e-03  3.92461130e-05  1.14459751e-01  7.50019623e-01  7.49980377e-01  7.94242471e-01  6.79782720e-01 
 2.87262375e-03  3.89569659e-05  1.14525514e-01  7.50019478e-01  7.49980522e-01  7.94275718e-01  6.79750204e-01 
 2.87362375e-03  3.86674344e-05  1.14590411e-01  7.50019334e-01  7.49980666e-01  7.94308530e-01  6.79718119e-01 
 2.87462375e-03  3.83775213e-05  1.14654440e-01  7.50019189e-01  7.49980811e-01  7.94340904e-01  6.79686463e-01 
 2.87562375e-03  3.80872294e-05  1.14717602e-01  7.50019044e-01  7.49980956e-01  7.94372843e-01  6.79655242e-01 
 2.87662375e-03  3.77965615e-05  1.14779897e-01  7.50018898e-01  7.49981102e-01  7.94404351e-01  6.79624454e-01 
 2.87762375e-03  3.75055207e-05  1.14841328e-01  7.50018753e-01  7.49981247e-01  7.94435420e-01  6.79594092e-01 
 2.87862375e-03  3.72141097e-05  1.14901893e-01  7.50018607e-01  7.49981393e-01  7.94466051e-01  6.79564159e-01 
 2.87962375e-03  3.69223314e-05  1.14961591e-01  7.50018461e-01  7.49981539e-01  7.94496250e-01  6.79534659e-01 
 2.88062375e-03  3.66301886e-05  1.15020422e-01  7.50018315e-01  7.49981685e-01  7.94525998e-01  6.79505576e-01 
 2.88162375e-03  3.63376844e-05  1.15078382e-01  7.50018169e-01  7.49981831e-01  7.94555300e-01  6.79476918e-01 
 2.88262375e-03  3.60448215e-05  1.15135471e-01  7.50018022e-01  7.49981978e-01  7.94584161e-01  6.79448690e-01 
 2.88362375e-03  3.57516029e-05  1.15191690e-01  7.50017876e-01  7.49982124e-01  7.94612589e-01  6.79420898e-01 
 2.88462375e-03  3.54580314e-05  1.15247039e-01  7.50017729e-01  7.49982271e-01  7.94640587e-01  6.79393548e-01 
 2.88562375e-03  3.51641100e-05  1.15301517e-01  7.50017582e-01  7.49982418e-01  7.94668153e-01  6.79366636e-01 
 2.88662375e-03  3.48698415e-05  1.15355123e-01  7.50017435e-01  7.49982565e-01  7.94695281e-01  6.79340159e-01 
 2.88762375e-03  3.45752288e-05  1.15407858e-01  7.50017288e-01  7.49982712e-01  7.94721972e-01  6.79314114e-01 
 2.88862375e-03  3.42802749e-05  1.15459718e-01  7.50017140e-01  7.49982860e-01  7.94748227e-01  6.79288509e-01 
 2.88962375e-03  3.39849827e-05  1.15510703e-01  7.50016992e-01  7.49983008e-01  7.94774035e-01  6.79263333e-01 
 2.89062375e-03  3.36893551e-05  1.15560811e-01  7.50016845e-01  7.49983155e-01  7.94799394e-01  6.79238583e-01 
 2.89162375e-03  3.33933949e-05  1.15610041e-01  7.50016697e-01  7.49983303e-01  7.94824308e-01  6.79214267e-01 
 2.89262375e-03  3.30971052e-05  1.15658395e-01  7.50016549e-01  7.49983451e-01  7.94848777e-01  6.79190382e-01 
 2.89362375e-03  3.28004888e-05  1.15705870e-01  7.50016400e-01  7.49983600e-01  7.94872811e-01  6.79166940e-01 
 2.89462375e-03  3.25035487e-05  1.15752469e-01  7.50016252e-01  7.49983748e-01  7.94896418e-01  6.79143949e-01 
 2.89562375e-03  3.22062878e-05  1.15798190e-01  7.50016103e-01  7.49983897e-01  7.94919610e-01  6.79121420e-01 
 2.89574875e-03  3.21691078e-05  1.15803837e-01  7.50016085e-01  7.49983915e-01  7.94922476e-01  6.79118640e-01 
 2.89599875e-03  3.20947329e-05  1.15815097e-01  7.50016047e-01  7.49983953e-01  7.94928193e-01  6.79113096e-01 
 2.89649875e-03  3.19459237e-05  1.15837460e-01  7.50015973e-01  7.49984027e-01  7.94939545e-01  6.79102085e-01 
 2.89749875e-03  3.16480692e-05  1.15881536e-01  7.50015824e-01  7.49984176e-01  7.94961922e-01  6.79080386e-01 
 2.89849875e-03  3.13499024e-05  1.15924737e-01  7.50015675e-01  7.49984325e-01  7.94983839e-01  6.79059102e-01 
 2.89949875e-03  3.10514261e-05  1.15967058e-01  7.50015526e-01  7.49984474e-01  7.95005281e-01  6.79038223e-01 
 2.90049875e-03  3.07526434e-05  1.16008496e-01  7.50015376e-01  7.49984624e-01  7.95026255e-01  6.79017759e-01 
 2.90149875e-03  3.04535572e-05  1.16049052e-01  7.50015227e-01  7.49984773e-01  7.95046783e-01  6.78997732e-01 
 2.90249875e-03  3.01541704e-05  1.16088726e-01  7.50015077e-01  7.49984923e-01  7.95066873e-01  6.78978147e-01 
 2.90349875e-03  2.98544860e-05  1.16127515e-01  7.50014927e-01  7.49985073e-01  7.95086536e-01  6.78959021e-01 
 2.90449875e-03  2.95545070e-05  1.16165415e-01  7.50014777e-01  7.49985223e-01  7.95105767e-01  6.78940352e-01 
 2.90549875e-03  2.92542362e-05  1.16202431e-01  7.50014627e-01  7.49985373e-01  7.95124565e-01  6.78922134e-01 
 2.90649875e-03  2.89536767e-05  1.16238566e-01  7.50014477e-01  7.49985523e-01  7.95142914e-01  6.78904348e-01 
 2.90749875e-03  2.86528315e-05  1.16273824e-01  7.50014326e-01  7.49985674e-01  7.95160811e-01  6.78886987e-01 
 2.90849875e-03  2.83517035e-05  1.16308203e-01  7.50014176e-01  7.49985824e-01  7.95178261e-01  6.78870058e-01 
 2.90949875e-03  2.80502956e-05  1.16341697e-01  7.50014025e-01  7.49985975e-01  7.95195271e-01  6.78853574e-01 
 2.91049875e-03  2.77486109e-05  1.16374302e-01  7.50013874e-01  7.49986126e-01  7.95211849e-01  6.78837547e-01 
 2.91149875e-03  2.74466524e-05  1.16406020e-01  7.50013723e-01  7.49986277e-01  7.95227987e-01  6.78821967e-01 
 2.91249875e-03  2.71444229e-05  1.16436852e-01  7.50013572e-01  7.49986428e-01  7.95243684e-01  6.78806833e-01 
 2.91349875e-03  2.68419256e-05  1.16466797e-01  7.50013421e-01  7.49986579e-01  7.95258915e-01  6.78792118e-01 
 2.91449875e-03  2.65391633e-05  1.16495855e-01  7.50013270e-01  7.49986730e-01  7.95273683e-01  6.78777828e-01 
 2.91549875e-03  2.62361391e-05  1.16524021e-01  7.50013118e-01  7.49986882e-01  7.95288002e-01  6.78763981e-01 
 2.91649875e-03  2.59328560e-05  1.16551297e-01  7.50012966e-01  7.49987034e-01  7.95301880e-01  6.78750583e-01 
 2.91749875e-03  2.56293169e-05  1.16577686e-01  7.50012815e-01  7.49987185e-01  7.95315328e-01  6.78737642e-01 
 2.91849875e-03  2.53255249e-05  1.16603187e-01  7.50012663e-01  7.49987337e-01  7.95328336e-01  6.78725149e-01 
 2.91949875e-03  2.50214829e-05  1.16627802e-01  7.50012511e-01  7.49987489e-01  7.95340897e-01  6.78713095e-01 
 2.92049875e-03  2.47171939e-05  1.16651527e-01  7.50012359e-01  7.49987641e-01  7.95353009e-01  6.78701482e-01 
 2.92149875e-03  2.44126610e-05  1.16674359e-01  7.50012206e-01  7.49987794e-01  7.95364686e-01  6.78690327e-01 
 2.92249875e-03  2.41078872e-05  1.16696296e-01  7.50012054e-01  7.49987946e-01  7.95375916e-01  6.78679620e-01 
 2.92349875e-03  2.38028754e-05  1.16717343e-01  7.50011901e-01  7.49988099e-01  7.95386698e-01  6.78669355e-01 
 2.92449875e-03  2.34976287e-05  1.16737502e-01  7.50011749e-01  7.49988251e-01  7.95397020e-01  6.78659519e-01 
 2.92549875e-03  2.31921501e-05  1.16756773e-01  7.50011596e-01  7.49988404e-01  7.95406883e-01  6.78650110e-01 
 2.92649875e-03  2.28864426e-05  1.16775154e-01  7.50011443e-01  7.49988557e-01  7.95416305e-01  6.78641151e-01 
 2.92749875e-03  2.25805092e-05  1.16792642e-01  7.50011290e-01  7.49988710e-01  7.95425279e-01  6.78632637e-01 
 2.92849875e-03  2.22743530e-05  1.16809236e-01  7.50011137e-01  7.49988863e-01  7.95433800e-01  6.78624564e-01 
 2.92949875e-03  2.19679769e-05  1.16824935e-01  7.50010984e-01  7.49989016e-01  7.95441871e-01  6.78616936e-01 
 2.93049875e-03  2.16613840e-05  1.16839741e-01  7.50010831e-01  7.49989169e-01  7.95449490e-01  6.78609749e-01 
 2.93149875e-03  2.13545773e-05  1.16853654e-01  7.50010677e-01  7.49989323e-01  7.95456670e-01  6.78603015e-01 
 2.93249875e-03  2.10475599e-05  1.16866678e-01  7.50010524e-01  7.49989476e-01  7.95463404e-01  6.78596726e-01 
 2.93349875e-03  2.07403347e-05  1.16878813e-01  7.50010370e-01  7.49989630e-01  7.95469688e-01  6.78590875e-01 
 2.93449875e-03  2.04329048e-05  1.16890057e-01  7.50010216e-01  7.49989784e-01  7.95475521e-01  6.78585464e-01 
 2.93549875e-03  2.01252733e-05  1.16900408e-01  7.50010063e-01  7.49989937e-01  7.95480906e-01  6.78580498e-01 
 2.93649875e-03  1.98174431e-05  1.16909864e-01  7.50009909e-01  7.49990091e-01  7.95485843e-01  6.78575979e-01 
 2.93749875e-03  1.95094174e-05  1.16918426e-01  7.50009755e-01  7.49990245e-01  7.95490330e-01  6.78571903e-01 
 2.93849875e-03  1.92011990e-05  1.16926095e-01  7.50009601e-01  7.49990399e-01  7.95494371e-01  6.78568277e-01 
 2.93949875e-03  1.88927912e-05  1.16932869e-01  7.50009446e-01  7.49990554e-01  7.95497976e-01  6.78565107e-01 
 2.94049875e-03  1.85841969e-05  1.16938745e-01  7.50009292e-01  7.49990708e-01  7.95501125e-01  6.78562381e-01 
 2.94149875e-03  1.82754192e-05  1.16943722e-01  7.50009138e-01  7.49990862e-01  7.95503821e-01  6.78560099e-01 
 2.94249875e-03  1.79664612e-05  1.16947804e-01  7.50008983e-01  7.49991017e-01  7.95506065e-01  6.78558261e-01 
 2.94349875e-03  1.76573258e-05  1.16950993e-01  7.50008829e-01  7.49991171e-01  7.95507859e-01  6.78556866e-01 
 2.94449875e-03  1.73480161e-05  1.16953290e-01  7.50008674e-01  7.49991326e-01  7.95509203e-01  6.78555913e-01 
 2.94549875e-03  1.70385352e-05  1.16954690e-01  7.50008519e-01  7.49991481e-01  7.95510089e-01  6.78555399e-01 
 2.94649875e-03  1.67288862e-05  1.16955191e-01  7.50008364e-01  7.49991636e-01  7.95510523e-01  6.78555332e-01 
 2.94749875e-03  1.64190720e-05  1.16954796e-01  7.50008210e-01  7.49991790e-01  7.95510495e-01  6.78555699e-01 
 2.94849875e-03  1.61090958e-05  1.16953503e-01  7.50008055e-01  7.49991945e-01  7.95510015e-01  6.78556512e-01 
 2.94949875e-03  1.57989606e-05  1.16951315e-01  7.50007899e-01  7.49992101e-01  7.95509097e-01  6.78557782e-01 
 2.95049875e-03  1.54886695e-05  1.16948231e-01  7.50007744e-01  7.49992256e-01  7.95507738e-01  6.78559507e-01 
 2.95149875e-03  1.51782255e-05  1.16944254e-01  7.50007589e-01  7.49992411e-01  7.95505933e-01  6.78561679e-01 
 2.95249875e-03  1.48676317e-05  1.16939381e-01  7.50007434e-01  7.49992566e-01  7.95503679e-01  6.78564297e-01 
 2.95349875e-03  1.45568912e-05  1.16933612e-01  7.50007278e-01  7.49992722e-01  7.95500972e-01  6.78567360e-01 
 2.95449875e-03  1.42460070e-05  1.16926947e-01  7.50007123e-01  7.49992877e-01  7.95497822e-01  6.78570874e-01 
 2.95549875e-03  1.39349822e-05  1.16919385e-01  7.50006967e-01  7.49993033e-01  7.95494221e-01  6.78574836e-01 
 2.95649875e-03  1.36238199e-05  1.16910926e-01  7.50006812e-01  7.49993188e-01  7.95490157e-01  6.78579231e-01 
 2.95749875e-03  1.33125231e-05  1.16901572e-01  7.50006656e-01  7.49993344e-01  7.95485628e-01  6.78584055e-01 
 2.95849875e-03  1.30010949e-05  1.16891324e-01  7.50006501e-01  7.49993499e-01  7.95480644e-01  6.78589320e-01 
 2.95949875e-03  1.26895384e-05  1.16880178e-01  7.50006345e-01  7.49993655e-01  7.95475218e-01  6.78595040e-01 
 2.96049875e-03  1.23778566e-05  1.16868137e-01  7.50006189e-01  7.49993811e-01  7.95469360e-01  6.78601223e-01 
 2.96149875e-03  1.20660527e-05  1.16855198e-01  7.50006033e-01  7.49993967e-01  7.95463045e-01  6.78607847e-01 
 2.96249875e-03  1.17541297e-05  1.16841361e-01  7.50005877e-01  7.49994123e-01  7.95456264e-01  6.78614902e-01 
 2.96349875e-03  1.14420907e-05  1.16826627e-01  7.50005721e-01  7.49994279e-01  7.95449027e-01  6.78622399e-01 
 2.96449875e-03  1.11299388e-05  1.16810997e-01  7.50005565e-01  7.49994435e-01  7.95441351e-01  6.78630354e-01 
 2.96549875e-03  1.08176770e-05  1.16794470e-01  7.50005409e-01  7.49994591e-01  7.95433235e-01  6.78638765e-01 
 2.96649875e-03  1.05053085e-05  1.16777049e-01  7.50005253e-01  7.49994747e-01  7.95424672e-01  6.78647624e-01 
 2.96749875e-03  1.01928362e-05  1.16758733e-01  7.50005096e-01  7.49994904e-01  7.95415653e-01  6.78656920e-01 
 2.96849875e-03  9.88026341e-06  1.16739520e-01  7.50004940e-01  7.49995060e-01  7.95406164e-01  6.78666644e-01 
 2.96949875e-03  9.56759306e-06  1.16719411e-01  7.50004784e-01  7.49995216e-01  7.95396221e-01  6.78676810e-01 
 2.97049875e-03  9.25482829e-06  1.16698405e-01  7.50004627e-01  7.49995373e-01  7.95385827e-01  6.78687422e-01 
 2.97149875e-03  8.94197218e-06  1.16676503e-01  7.50004471e-01  7.49995529e-01  7.95374987e-01  6.78698483e-01 
 2.97249875e-03  8.62902781e-06  1.16653706e-01  7.50004315e-01  7.49995685e-01  7.95363701e-01  6.78709995e-01 
 2.97349875e-03  8.31599828e-06  1.16630013e-01  7.50004158e-01  7.49995842e-01  7.95351965e-01  6.78721952e-01 
 2.97449875e-03  8.00288668e-06  1.16605428e-01  7.50004001e-01  7.49995999e-01  7.95339777e-01  6.78734348e-01 
 2.97549875e-03  7.68969609e-06  1.16579948e-01  7.50003845e-01  7.49996155e-01  7.95327142e-01  6.78747195e-01 
 2.97649875e-03  7.37642960e-06  1.16553571e-01  7.50003688e-01  7.49996312e-01  7.95314065e-01  6.78760494e-01 
 2.97749875e-03  7.06309031e-06  1.16526302e-01  7.50003532e-01  7.49996468e-01  7.95300536e-01  6.78774234e-01 
 2.97849875e-03  6.74968131e-06  1.16498135e-01  7.50003375e-01  7.49996625e-01  7.95286549e-01  6.78788414e-01 
 2.97949875e-03  6.43620570e-06  1.16469074e-01  7.50003218e-01  7.49996782e-01  7.95272097e-01  6.78803023e-01 
 2.98049875e-03  6.12266656e-06  1.16439116e-01  7.50003061e-01  7.49996939e-01  7.95257191e-01  6.78818076e-01 
 2.98149875e-03  5.80906700e-06  1.16408263e-01  7.50002905e-01  7.49997095e-01  7.95241832e-01  6.78833569e-01 
 2.98249875e-03  5.49541010e-06  1.16376514e-01  7.50002748e-01  7.49997252e-01  7.95226030e-01  6.78849515e-01 
 2.98349875e-03  5.18169896e-06  1.16343873e-01  7.50002591e-01  7.49997409e-01  7.95209787e-01  6.78865915e-01 
 2.98449875e-03  4.86793668e-06  1.16310339e-01  7.50002434e-01  7.49997566e-01  7.95193111e-01  6.78882772e-01 
 2.98549875e-03  4.55412636e-06  1.16275912e-01  7.50002277e-01  7.49997723e-01  7.95175992e-01  6.78900080e-01 
 2.98649875e-03  4.24027109e-06  1.16240592e-01  7.50002120e-01  7.49997880e-01  7.95158431e-01  6.78917839e-01 
 2.98749875e-03  3.92637397e-06  1.16204378e-01  7.50001963e-01  7.49998037e-01  7.95140418e-01  6.78936040e-01 
 2.98849875e-03  3.61243810e-06  1.16167271e-01  7.50001806e-01  7.49998194e-01  7.95121947e-01  6.78954676e-01 
 2.98949875e-03  3.29846658e-06  1.16129269e-01  7.50001649e-01  7.49998351e-01  7.95103010e-01  6.78973741e-01 
 2.99049875e-03  2.98446250e-06  1.16090373e-01  7.50001492e-01  7.49998508e-01  7.95083601e-01  6.78993228e-01 
 2.99149875e-03  2.67042896e-06  1.16050585e-01  7.50001335e-01  7.49998665e-01  7.95063740e-01  6.79013154e-01 
 2.99249875e-03  2.35636907e-06  1.16009909e-01  7.50001178e-01  7.49998822e-01  7.95043447e-01  6.79033538e-01 
 2.99349875e-03  2.04228593e-06  1.15968344e-01  7.50001021e-01  7.49998979e-01  7.95022728e-01  6.79054384e-01 
 2.99449875e-03  1.72818262e-06  1.15925890e-01  7.50000864e-01  7.49999136e-01  7.95001574e-01  6.79075684e-01 
 2.99549875e-03  1.41406226e-06  1.15882546e-01  7.50000707e-01  7.49999293e-01  7.94979988e-01  6.79097442e-01 
 2.99649875e-03  1.09992795e-06  1.15838313e-01  7.50000550e-01  7.49999450e-01  7.94957951e-01  6.79119638e-01 
 2.99749875e-03  7.85782776e-07  1.15793190e-01  7.50000393e-01  7.49999607e-01  7.94935460e-01  6.79142270e-01 
 2.99849875e-03  4.71629849e-07  1.15747177e-01  7.50000236e-01  7.49999764e-01  7.94912499e-01  6.79165323e-01 
 2.99949875e-03  1.57472267e-07  1.15700271e-01  7.50000079e-01  7.49999921e-01  7.94889074e-01  6.79188802e-01 
 3.00049875e-03 -1.56686870e-07  1.15652475e-01  7.49999922e-01  7.50000078e-01  7.94865195e-01  6.79212720e-01 
 3.00149875e-03 -4.70844459e-07  1.15603789e-01  7.49999765e-01  7.50000235e-01  7.94840883e-01  6.79237093e-01 
 3.00249875e-03 -7.84997402e-07  1.15554217e-01  7.49999608e-01  7.50000392e-01  7.94816144e-01  6.79261928e-01 
 3.00349875e-03 -1.09914260e-06  1.15503759e-01  7.49999450e-01  7.50000550e-01  7.94790959e-01  6.79287200e-01 
 3.00449875e-03 -1.41327694e-06  1.15452415e-01  7.49999293e-01  7.50000707e-01  7.94765329e-01  6.79312914e-01 
 3.00549875e-03 -1.72739734e-06  1.15400183e-01  7.49999136e-01  7.50000864e-01  7.94739239e-01  6.79339056e-01 
 3.00649875e-03 -2.04150069e-06  1.15347062e-01  7.49998979e-01  7.50001021e-01  7.94712696e-01  6.79365634e-01 
 3.00749875e-03 -2.35558389e-06  1.15293051e-01  7.49998822e-01  7.50001178e-01  7.94685703e-01  6.79392652e-01 
 3.00849875e-03 -2.66964385e-06  1.15238151e-01  7.49998665e-01  7.50001335e-01  7.94658265e-01  6.79420114e-01 
 3.00949875e-03 -2.98367745e-06  1.15182367e-01  7.49998508e-01  7.50001492e-01  7.94630389e-01  6.79448022e-01 
 3.01049875e-03 -3.29768161e-06  1.15125704e-01  7.49998351e-01  7.50001649e-01  7.94602080e-01  6.79476375e-01 
 3.01149875e-03 -3.61165322e-06  1.15068159e-01  7.49998194e-01  7.50001806e-01  7.94573325e-01  6.79505166e-01 
 3.01249875e-03 -3.92558918e-06  1.15009727e-01  7.49998037e-01  7.50001963e-01  7.94544123e-01  6.79534396e-01 
 3.01349875e-03 -4.23948640e-06  1.14950410e-01  7.49997880e-01  7.50002120e-01  7.94514467e-01  6.79564057e-01 
 3.01449875e-03 -4.55334178e-06  1.14890207e-01  7.49997723e-01  7.50002277e-01  7.94484360e-01  6.79594153e-01 
 3.01549875e-03 -4.86715222e-06  1.14829119e-01  7.49997566e-01  7.50002434e-01  7.94453805e-01  6.79624686e-01 
 3.01649875e-03 -5.18091462e-06  1.14767149e-01  7.49997410e-01  7.50002590e-01  7.94422803e-01  6.79655654e-01 
 3.01749875e-03 -5.49462589e-06  1.14704300e-01  7.49997253e-01  7.50002747e-01  7.94391367e-01  6.79687067e-01 
 3.01849875e-03 -5.80828292e-06  1.14640573e-01  7.49997096e-01  7.50002904e-01  7.94359502e-01  6.79718928e-01 
 3.01949875e-03 -6.12188264e-06  1.14575968e-01  7.49996939e-01  7.50003061e-01  7.94327198e-01  6.79751230e-01 
 3.02049875e-03 -6.43542193e-06  1.14510481e-01  7.49996782e-01  7.50003218e-01  7.94294443e-01  6.79783961e-01 
 3.02149875e-03 -6.74889771e-06  1.14444114e-01  7.49996626e-01  7.50003374e-01  7.94261244e-01  6.79817130e-01 
 3.02249875e-03 -7.06230687e-06  1.14376865e-01  7.49996469e-01  7.50003531e-01  7.94227593e-01  6.79850728e-01 
 3.02349875e-03 -7.37564634e-06  1.14308735e-01  7.49996312e-01  7.50003688e-01  7.94193492e-01  6.79884757e-01 
 3.02449875e-03 -7.68891301e-06  1.14239728e-01  7.49996156e-01  7.50003844e-01  7.94158945e-01  6.79919217e-01 
 3.02549875e-03 -8.00210380e-06  1.14169847e-01  7.49995999e-01  7.50004001e-01  7.94123965e-01  6.79954118e-01 
 3.02649875e-03 -8.31521561e-06  1.14099089e-01  7.49995842e-01  7.50004158e-01  7.94088541e-01  6.79989451e-01 
 3.02749875e-03 -8.62824535e-06  1.14027457e-01  7.49995686e-01  7.50004314e-01  7.94052681e-01  6.80025225e-01 
 3.02849875e-03 -8.94118993e-06  1.13954948e-01  7.49995529e-01  7.50004471e-01  7.94016380e-01  6.80061432e-01 
 3.02949875e-03 -9.25404626e-06  1.13881564e-01  7.49995373e-01  7.50004627e-01  7.93979641e-01  6.80098077e-01 
 3.03049875e-03 -9.56681127e-06  1.13807308e-01  7.49995217e-01  7.50004783e-01  7.93942468e-01  6.80135160e-01 
 3.03149875e-03 -9.87948185e-06  1.13732180e-01  7.49995060e-01  7.50004940e-01  7.93904857e-01  6.80172677e-01 
 3.03249875e-03 -1.01920549e-05  1.13656178e-01  7.49994904e-01  7.50005096e-01  7.93866818e-01  6.80210640e-01 
 3.03349875e-03 -1.05045274e-05  1.13579297e-01  7.49994748e-01  7.50005252e-01  7.93828338e-01  6.80249041e-01 
 3.03449875e-03 -1.08168962e-05  1.13501542e-01  7.49994592e-01  7.50005408e-01  7.93789405e-01  6.80287863e-01 
 3.03549875e-03 -1.11291583e-05  1.13422917e-01  7.49994435e-01  7.50005565e-01  7.93750020e-01  6.80327102e-01 
 3.03649875e-03 -1.14413105e-05  1.13343424e-01  7.49994279e-01  7.50005721e-01  7.93710193e-01  6.80366769e-01 
 3.03749875e-03 -1.17533498e-05  1.13263063e-01  7.49994123e-01  7.50005877e-01  7.93669946e-01  6.80406882e-01 
 3.03849875e-03 -1.20652731e-05  1.13181835e-01  7.49993967e-01  7.50006033e-01  7.93629283e-01  6.80447448e-01 
 3.03949875e-03 -1.23770773e-05  1.13099737e-01  7.49993811e-01  7.50006189e-01  7.93588189e-01  6.80488452e-01 
 3.04049875e-03 -1.26887593e-05  1.13016769e-01  7.49993656e-01  7.50006344e-01  7.93546660e-01  6.80529891e-01 
 3.04149875e-03 -1.30003161e-05  1.12932932e-01  7.49993500e-01  7.50006500e-01  7.93504695e-01  6.80571762e-01 
 3.04249875e-03 -1.33117446e-05  1.12848230e-01  7.49993344e-01  7.50006656e-01  7.93462285e-01  6.80614055e-01 
 3.04349875e-03 -1.36230418e-05  1.12762661e-01  7.49993188e-01  7.50006812e-01  7.93419428e-01  6.80656767e-01 
 3.04449875e-03 -1.39342045e-05  1.12676224e-01  7.49993033e-01  7.50006967e-01  7.93376139e-01  6.80699914e-01 
 3.04549875e-03 -1.42452296e-05  1.12588925e-01  7.49992877e-01  7.50007123e-01  7.93332425e-01  6.80743499e-01 
 3.04649875e-03 -1.45561142e-05  1.12500764e-01  7.49992722e-01  7.50007278e-01  7.93288289e-01  6.80787525e-01 
 3.04662375e-03 -1.45949647e-05  1.12489676e-01  7.49992703e-01  7.50007297e-01  7.93282739e-01  6.80793063e-01 
 3.04665500e-03 -1.46046770e-05  1.12486904e-01  7.49992698e-01  7.50007302e-01  7.93281351e-01  6.80794448e-01 
 3.04671750e-03 -1.46241011e-05  1.12481356e-01  7.49992688e-01  7.50007312e-01  7.93278574e-01  6.80797218e-01 
 3.04684250e-03 -1.46629477e-05  1.12470252e-01  7.49992669e-01  7.50007331e-01  7.93273016e-01  6.80802764e-01 
