 time            v(vind)         v(vinp)         v(vinn)         v(voutp)        v(voutn)        v(vout)         v(Vbias)        v(Vbiasc)      
 1.22617235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729255e+00  7.13234669e-03  1.49016020e+00  1.28461658e-01  2.75286054e-01 
 1.22629735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729254e+00  7.13236926e-03  1.49016017e+00  1.28461660e-01  2.75286058e-01 
 1.22642235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729253e+00  7.13239177e-03  1.49016014e+00  1.28461662e-01  2.75286062e-01 
 1.22654735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729253e+00  7.13241407e-03  1.49016011e+00  1.28461664e-01  2.75286066e-01 
 1.22667235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729252e+00  7.13243685e-03  1.49016009e+00  1.28461666e-01  2.75286070e-01 
 1.22679735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729252e+00  7.13245995e-03  1.49016006e+00  1.28461668e-01  2.75286074e-01 
 1.22692235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729251e+00  7.13248284e-03  1.49016003e+00  1.28461670e-01  2.75286078e-01 
 1.22704735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729251e+00  7.13250586e-03  1.49016000e+00  1.28461672e-01  2.75286082e-01 
 1.22717235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729250e+00  7.13252798e-03  1.49015997e+00  1.28461674e-01  2.75286086e-01 
 1.22729735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729250e+00  7.13255032e-03  1.49015994e+00  1.28461676e-01  2.75286090e-01 
 1.22742235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729249e+00  7.13257249e-03  1.49015992e+00  1.28461678e-01  2.75286093e-01 
 1.22754735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729248e+00  7.13259450e-03  1.49015989e+00  1.28461680e-01  2.75286097e-01 
 1.22767235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729248e+00  7.13261619e-03  1.49015986e+00  1.28461682e-01  2.75286100e-01 
 1.22779735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729247e+00  7.13263745e-03  1.49015983e+00  1.28461684e-01  2.75286104e-01 
 1.22792235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729246e+00  7.13265873e-03  1.49015981e+00  1.28461686e-01  2.75286108e-01 
 1.22804735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729246e+00  7.13267995e-03  1.49015978e+00  1.28461688e-01  2.75286112e-01 
 1.22817235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729245e+00  7.13270157e-03  1.49015975e+00  1.28461690e-01  2.75286116e-01 
 1.22829735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729245e+00  7.13272358e-03  1.49015972e+00  1.28461691e-01  2.75286121e-01 
 1.22842235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729244e+00  7.13274537e-03  1.49015970e+00  1.28461693e-01  2.75286125e-01 
 1.22854735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729244e+00  7.13276692e-03  1.49015967e+00  1.28461695e-01  2.75286129e-01 
 1.22867235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729243e+00  7.13278832e-03  1.49015964e+00  1.28461697e-01  2.75286133e-01 
 1.22879735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729243e+00  7.13280990e-03  1.49015962e+00  1.28461699e-01  2.75286138e-01 
 1.22892235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729242e+00  7.13283087e-03  1.49015959e+00  1.28461701e-01  2.75286142e-01 
 1.22904735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729241e+00  7.13285231e-03  1.49015956e+00  1.28461703e-01  2.75286147e-01 
 1.22917235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729241e+00  7.13287322e-03  1.49015953e+00  1.28461705e-01  2.75286151e-01 
 1.22929735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729240e+00  7.13289413e-03  1.49015951e+00  1.28461707e-01  2.75286156e-01 
 1.22942235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729240e+00  7.13291542e-03  1.49015948e+00  1.28461709e-01  2.75286160e-01 
 1.22954735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729239e+00  7.13293633e-03  1.49015945e+00  1.28461711e-01  2.75286165e-01 
 1.22967235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729238e+00  7.13295695e-03  1.49015943e+00  1.28461713e-01  2.75286169e-01 
 1.22979735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729238e+00  7.13297804e-03  1.49015940e+00  1.28461715e-01  2.75286174e-01 
 1.22992235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729237e+00  7.13299903e-03  1.49015937e+00  1.28461717e-01  2.75286179e-01 
 1.23004735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729237e+00  7.13301976e-03  1.49015935e+00  1.28461719e-01  2.75286184e-01 
 1.23017235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729236e+00  7.13303976e-03  1.49015932e+00  1.28461721e-01  2.75286188e-01 
 1.23029735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729236e+00  7.13306003e-03  1.49015930e+00  1.28461722e-01  2.75286193e-01 
 1.23042235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729235e+00  7.13308032e-03  1.49015927e+00  1.28461724e-01  2.75286197e-01 
 1.23054735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729234e+00  7.13310072e-03  1.49015924e+00  1.28461726e-01  2.75286202e-01 
 1.23067235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729234e+00  7.13312129e-03  1.49015922e+00  1.28461728e-01  2.75286206e-01 
 1.23079735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729233e+00  7.13314164e-03  1.49015919e+00  1.28461730e-01  2.75286210e-01 
 1.23092235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729233e+00  7.13316182e-03  1.49015916e+00  1.28461732e-01  2.75286214e-01 
 1.23104735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729232e+00  7.13318239e-03  1.49015914e+00  1.28461734e-01  2.75286219e-01 
 1.23117235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729232e+00  7.13320251e-03  1.49015911e+00  1.28461736e-01  2.75286223e-01 
 1.23129735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729231e+00  7.13322262e-03  1.49015909e+00  1.28461738e-01  2.75286227e-01 
 1.23142235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729231e+00  7.13324268e-03  1.49015906e+00  1.28461740e-01  2.75286231e-01 
 1.23154735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729230e+00  7.13326236e-03  1.49015904e+00  1.28461742e-01  2.75286236e-01 
 1.23167235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729229e+00  7.13328238e-03  1.49015901e+00  1.28461744e-01  2.75286240e-01 
 1.23179735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729229e+00  7.13330213e-03  1.49015899e+00  1.28461746e-01  2.75286245e-01 
 1.23192235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729228e+00  7.13332152e-03  1.49015896e+00  1.28461748e-01  2.75286249e-01 
 1.23204735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729228e+00  7.13334131e-03  1.49015894e+00  1.28461750e-01  2.75286253e-01 
 1.23217235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729227e+00  7.13336099e-03  1.49015891e+00  1.28461752e-01  2.75286258e-01 
 1.23229735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729227e+00  7.13338073e-03  1.49015889e+00  1.28461754e-01  2.75286262e-01 
 1.23242235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729226e+00  7.13340044e-03  1.49015886e+00  1.28461756e-01  2.75286266e-01 
 1.23254735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729226e+00  7.13341977e-03  1.49015884e+00  1.28461758e-01  2.75286270e-01 
 1.23267235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729225e+00  7.13343911e-03  1.49015881e+00  1.28461760e-01  2.75286275e-01 
 1.23279735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729225e+00  7.13345869e-03  1.49015879e+00  1.28461762e-01  2.75286279e-01 
 1.23292235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729224e+00  7.13347763e-03  1.49015876e+00  1.28461764e-01  2.75286283e-01 
 1.23304735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729224e+00  7.13349686e-03  1.49015874e+00  1.28461766e-01  2.75286287e-01 
 1.23317235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729223e+00  7.13351594e-03  1.49015871e+00  1.28461768e-01  2.75286292e-01 
 1.23329735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729223e+00  7.13353522e-03  1.49015869e+00  1.28461770e-01  2.75286296e-01 
 1.23342235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729222e+00  7.13355399e-03  1.49015867e+00  1.28461772e-01  2.75286300e-01 
 1.23354735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729221e+00  7.13357258e-03  1.49015864e+00  1.28461774e-01  2.75286304e-01 
 1.23367235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729221e+00  7.13359131e-03  1.49015862e+00  1.28461776e-01  2.75286308e-01 
 1.23379735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729220e+00  7.13360979e-03  1.49015860e+00  1.28461777e-01  2.75286312e-01 
 1.23392235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729220e+00  7.13362823e-03  1.49015857e+00  1.28461779e-01  2.75286316e-01 
 1.23404735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729220e+00  7.13364701e-03  1.49015855e+00  1.28461781e-01  2.75286320e-01 
 1.23417235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729219e+00  7.13366543e-03  1.49015852e+00  1.28461783e-01  2.75286324e-01 
 1.23429735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729218e+00  7.13368304e-03  1.49015850e+00  1.28461785e-01  2.75286328e-01 
 1.23442235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729218e+00  7.13370053e-03  1.49015848e+00  1.28461787e-01  2.75286332e-01 
 1.23454735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729217e+00  7.13371863e-03  1.49015845e+00  1.28461789e-01  2.75286336e-01 
 1.23467235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729217e+00  7.13373674e-03  1.49015843e+00  1.28461791e-01  2.75286341e-01 
 1.23479735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729216e+00  7.13375518e-03  1.49015841e+00  1.28461793e-01  2.75286345e-01 
 1.23492235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729216e+00  7.13377287e-03  1.49015838e+00  1.28461795e-01  2.75286349e-01 
 1.23504735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729215e+00  7.13379126e-03  1.49015836e+00  1.28461797e-01  2.75286353e-01 
 1.23517235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729215e+00  7.13380933e-03  1.49015834e+00  1.28461799e-01  2.75286358e-01 
 1.23529735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729214e+00  7.13382696e-03  1.49015831e+00  1.28461801e-01  2.75286362e-01 
 1.23542235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729213e+00  7.13384455e-03  1.49015829e+00  1.28461803e-01  2.75286366e-01 
 1.23554735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729213e+00  7.13386173e-03  1.49015827e+00  1.28461805e-01  2.75286370e-01 
 1.23567235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729212e+00  7.13387914e-03  1.49015824e+00  1.28461807e-01  2.75286374e-01 
 1.23579735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729212e+00  7.13389681e-03  1.49015822e+00  1.28461809e-01  2.75286379e-01 
 1.23592235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729211e+00  7.13391427e-03  1.49015820e+00  1.28461811e-01  2.75286383e-01 
 1.23604735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729211e+00  7.13393163e-03  1.49015817e+00  1.28461813e-01  2.75286387e-01 
 1.23617235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729210e+00  7.13394879e-03  1.49015815e+00  1.28461815e-01  2.75286392e-01 
 1.23629735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729210e+00  7.13396645e-03  1.49015813e+00  1.28461817e-01  2.75286396e-01 
 1.23642235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729209e+00  7.13398370e-03  1.49015811e+00  1.28461819e-01  2.75286400e-01 
 1.23654735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729209e+00  7.13400110e-03  1.49015809e+00  1.28461821e-01  2.75286405e-01 
 1.23667235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729208e+00  7.13401787e-03  1.49015806e+00  1.28461823e-01  2.75286409e-01 
 1.23679735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729208e+00  7.13403498e-03  1.49015804e+00  1.28461825e-01  2.75286414e-01 
 1.23692235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729207e+00  7.13405196e-03  1.49015802e+00  1.28461827e-01  2.75286418e-01 
 1.23704735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729206e+00  7.13406878e-03  1.49015800e+00  1.28461829e-01  2.75286422e-01 
 1.23717235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729206e+00  7.13408592e-03  1.49015797e+00  1.28461831e-01  2.75286427e-01 
 1.23729735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729206e+00  7.13410278e-03  1.49015795e+00  1.28461833e-01  2.75286431e-01 
 1.23742235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729205e+00  7.13411940e-03  1.49015793e+00  1.28461835e-01  2.75286436e-01 
 1.23754735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729204e+00  7.13413582e-03  1.49015791e+00  1.28461837e-01  2.75286440e-01 
 1.23767235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729204e+00  7.13415202e-03  1.49015789e+00  1.28461839e-01  2.75286445e-01 
 1.23779735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729203e+00  7.13416846e-03  1.49015787e+00  1.28461841e-01  2.75286449e-01 
 1.23792235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729203e+00  7.13418524e-03  1.49015784e+00  1.28461843e-01  2.75286454e-01 
 1.23804735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729202e+00  7.13420133e-03  1.49015782e+00  1.28461844e-01  2.75286459e-01 
 1.23817235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729202e+00  7.13421732e-03  1.49015780e+00  1.28461846e-01  2.75286464e-01 
 1.23829735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729201e+00  7.13423353e-03  1.49015778e+00  1.28461849e-01  2.75286468e-01 
 1.23842235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729201e+00  7.13424971e-03  1.49015776e+00  1.28461851e-01  2.75286473e-01 
 1.23854735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729200e+00  7.13426592e-03  1.49015774e+00  1.28461853e-01  2.75286478e-01 
 1.23867235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729200e+00  7.13428182e-03  1.49015772e+00  1.28461855e-01  2.75286483e-01 
 1.23879735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729199e+00  7.13429752e-03  1.49015770e+00  1.28461856e-01  2.75286487e-01 
 1.23892235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729199e+00  7.13431345e-03  1.49015768e+00  1.28461858e-01  2.75286492e-01 
 1.23904735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729198e+00  7.13432905e-03  1.49015766e+00  1.28461860e-01  2.75286497e-01 
 1.23917235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729198e+00  7.13434485e-03  1.49015763e+00  1.28461862e-01  2.75286501e-01 
 1.23929735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729197e+00  7.13436028e-03  1.49015761e+00  1.28461864e-01  2.75286506e-01 
 1.23942235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729197e+00  7.13437481e-03  1.49015759e+00  1.28461866e-01  2.75286510e-01 
 1.23954735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729196e+00  7.13438992e-03  1.49015757e+00  1.28461868e-01  2.75286515e-01 
 1.23967235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729196e+00  7.13440558e-03  1.49015755e+00  1.28461870e-01  2.75286519e-01 
 1.23979735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729195e+00  7.13442140e-03  1.49015753e+00  1.28461872e-01  2.75286523e-01 
 1.23992235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729195e+00  7.13443701e-03  1.49015751e+00  1.28461874e-01  2.75286527e-01 
 1.24004735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729194e+00  7.13445254e-03  1.49015749e+00  1.28461876e-01  2.75286531e-01 
 1.24017235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729194e+00  7.13446783e-03  1.49015747e+00  1.28461878e-01  2.75286535e-01 
 1.24029735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729193e+00  7.13448295e-03  1.49015745e+00  1.28461880e-01  2.75286539e-01 
 1.24042235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729193e+00  7.13449770e-03  1.49015743e+00  1.28461882e-01  2.75286543e-01 
 1.24054735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729192e+00  7.13451225e-03  1.49015741e+00  1.28461884e-01  2.75286547e-01 
 1.24067235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729192e+00  7.13452744e-03  1.49015739e+00  1.28461886e-01  2.75286551e-01 
 1.24079735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729191e+00  7.13454241e-03  1.49015737e+00  1.28461888e-01  2.75286554e-01 
 1.24092235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729191e+00  7.13455699e-03  1.49015735e+00  1.28461890e-01  2.75286558e-01 
 1.24104735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729190e+00  7.13457131e-03  1.49015733e+00  1.28461892e-01  2.75286562e-01 
 1.24117235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729190e+00  7.13458602e-03  1.49015731e+00  1.28461894e-01  2.75286566e-01 
 1.24129735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729189e+00  7.13460050e-03  1.49015729e+00  1.28461896e-01  2.75286570e-01 
 1.24142235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729189e+00  7.13461498e-03  1.49015727e+00  1.28461898e-01  2.75286574e-01 
 1.24154735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729188e+00  7.13462924e-03  1.49015725e+00  1.28461900e-01  2.75286577e-01 
 1.24167235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729188e+00  7.13464367e-03  1.49015723e+00  1.28461902e-01  2.75286581e-01 
 1.24179735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729187e+00  7.13465777e-03  1.49015722e+00  1.28461904e-01  2.75286585e-01 
 1.24192235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729187e+00  7.13467209e-03  1.49015720e+00  1.28461906e-01  2.75286589e-01 
 1.24204735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729186e+00  7.13468605e-03  1.49015718e+00  1.28461908e-01  2.75286592e-01 
 1.24217235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729186e+00  7.13469988e-03  1.49015716e+00  1.28461910e-01  2.75286596e-01 
 1.24229735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729185e+00  7.13471399e-03  1.49015714e+00  1.28461912e-01  2.75286600e-01 
 1.24242235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729185e+00  7.13472808e-03  1.49015712e+00  1.28461914e-01  2.75286604e-01 
 1.24254735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729184e+00  7.13474223e-03  1.49015710e+00  1.28461916e-01  2.75286607e-01 
 1.24267235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729184e+00  7.13475643e-03  1.49015708e+00  1.28461918e-01  2.75286611e-01 
 1.24279735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729184e+00  7.13477002e-03  1.49015707e+00  1.28461920e-01  2.75286615e-01 
 1.24292235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729183e+00  7.13478410e-03  1.49015705e+00  1.28461922e-01  2.75286619e-01 
 1.24304735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729183e+00  7.13479758e-03  1.49015703e+00  1.28461924e-01  2.75286623e-01 
 1.24317235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729182e+00  7.13481133e-03  1.49015701e+00  1.28461926e-01  2.75286627e-01 
 1.24329735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729182e+00  7.13482446e-03  1.49015699e+00  1.28461928e-01  2.75286630e-01 
 1.24342235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729181e+00  7.13483832e-03  1.49015697e+00  1.28461930e-01  2.75286634e-01 
 1.24354735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729181e+00  7.13485188e-03  1.49015696e+00  1.28461932e-01  2.75286638e-01 
 1.24367235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729180e+00  7.13486462e-03  1.49015694e+00  1.28461934e-01  2.75286642e-01 
 1.24379735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729180e+00  7.13487701e-03  1.49015692e+00  1.28461936e-01  2.75286646e-01 
 1.24392235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729179e+00  7.13488991e-03  1.49015690e+00  1.28461938e-01  2.75286650e-01 
 1.24404735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729179e+00  7.13490312e-03  1.49015688e+00  1.28461940e-01  2.75286653e-01 
 1.24417235e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729178e+00  7.13491647e-03  1.49015687e+00  1.28461942e-01  2.75286657e-01 
 1.24429735e-03  1.50000000e+00  1.50000000e+00 -0.00000000e+00  1.49729178e+00  7.13493007e-03  1.49015685e+00  1.28461943e-01  2.75286661e-01 
