 frequency       v(Cinp)         v(Cinp)         v(Cinn)         v(Cinn)        
 6.05589334e+08  1.24530751e-15  0.00000000e+00  1.38080893e-15  0.00000000e+00 
 6.19554061e+08  1.24530693e-15  0.00000000e+00  1.38080940e-15  0.00000000e+00 
 6.33840810e+08  1.24530633e-15  0.00000000e+00  1.38080990e-15  0.00000000e+00 
 6.48457008e+08  1.24530571e-15  0.00000000e+00  1.38081042e-15  0.00000000e+00 
 6.63410251e+08  1.24530505e-15  0.00000000e+00  1.38081096e-15  0.00000000e+00 
 6.78708313e+08  1.24530436e-15  0.00000000e+00  1.38081153e-15  0.00000000e+00 
 6.94359143e+08  1.24530365e-15  0.00000000e+00  1.38081213e-15  0.00000000e+00 
 7.10370877e+08  1.24530289e-15  0.00000000e+00  1.38081275e-15  0.00000000e+00 
 7.26751838e+08  1.24530211e-15  0.00000000e+00  1.38081340e-15  0.00000000e+00 
 7.43510539e+08  1.24530128e-15  0.00000000e+00  1.38081409e-15  0.00000000e+00 
 7.60655691e+08  1.24530042e-15  0.00000000e+00  1.38081480e-15  0.00000000e+00 
 7.78196206e+08  1.24529952e-15  0.00000000e+00  1.38081555e-15  0.00000000e+00 
 7.96141200e+08  1.24529858e-15  0.00000000e+00  1.38081633e-15  0.00000000e+00 
 8.14500001e+08  1.24529759e-15  0.00000000e+00  1.38081715e-15  0.00000000e+00 
 8.33282151e+08  1.24529655e-15  0.00000000e+00  1.38081801e-15  0.00000000e+00 
 8.52497412e+08  1.24529547e-15  0.00000000e+00  1.38081891e-15  0.00000000e+00 
 8.72155772e+08  1.24529434e-15  0.00000000e+00  1.38081985e-15  0.00000000e+00 
 8.92267449e+08  1.24529315e-15  0.00000000e+00  1.38082083e-15  0.00000000e+00 
 9.12842895e+08  1.24529191e-15  0.00000000e+00  1.38082186e-15  0.00000000e+00 
 9.33892805e+08  1.24529061e-15  0.00000000e+00  1.38082293e-15  0.00000000e+00 
 9.55428121e+08  1.24528926e-15  0.00000000e+00  1.38082406e-15  0.00000000e+00 
 9.77460036e+08  1.24528783e-15  0.00000000e+00  1.38082524e-15  0.00000000e+00 
 1.00000000e+09  1.24528635e-15  0.00000000e+00  1.38082647e-15  0.00000000e+00 
