time,Vclk,Vs,Vctail,Vcpp,Vcpn,Voutp,Voutn
1.346366550000000188e+02,0.000000000000000000e+00,4.958526169999999955e-01,-3.339193380000000090e-08,1.499991450000000004e+00,1.499988600000000005e+00,9.518731280000000835e-06,-9.336065269999999816e-08
1.349566550000000120e+02,0.000000000000000000e+00,4.971772039999999837e-01,-3.131394199999999973e-08,1.499991840000000076e+00,1.499989129999999893e+00,8.439430330000000582e-06,-2.944977169999999737e-07
1.352766550000000052e+02,0.000000000000000000e+00,4.984478640000000182e-01,-2.873411260000000057e-08,1.499992200000000109e+00,1.499989589999999984e+00,7.477524009999999622e-06,-4.488177269999999784e-07
1.355966549999999984e+02,0.000000000000000000e+00,4.996688040000000219e-01,-2.580368210000000022e-08,1.499992519999999940e+00,1.499990020000000035e+00,6.619474029999999922e-06,-5.644659109999999619e-07
1.359166549999999916e+02,0.000000000000000000e+00,5.008437569999999450e-01,-2.264146159999999896e-08,1.499992809999999954e+00,1.499990410000000107e+00,5.853400859999999881e-06,-6.483028589999999965e-07
1.362366549999999847e+02,0.000000000000000000e+00,5.019760519999999504e-01,-1.934143230000000143e-08,1.499993080000000090e+00,1.499990769999999918e+00,5.168869289999999954e-06,-7.060990519999999524e-07
1.365566549999999779e+02,0.000000000000000000e+00,5.030686690000000238e-01,-1.597778840000000124e-08,1.499993329999999903e+00,1.499991099999999911e+00,4.556703020000000294e-06,-7.427003240000000106e-07
1.368766549999999995e+02,0.000000000000000000e+00,5.041242879999999760e-01,-1.260867310000000063e-08,1.499993569999999998e+00,1.499991410000000025e+00,4.008824279999999617e-06,-7.621686410000000481e-07
1.371966549999999927e+02,0.000000000000000000e+00,5.051453249999999784e-01,-9.279126600000000559e-09,1.499993780000000054e+00,1.499991700000000039e+00,3.518114769999999828e-06,-7.679019080000000265e-07
1.375166549999999859e+02,0.000000000000000000e+00,5.061339679999999897e-01,-6.023482589999999716e-09,1.499993990000000110e+00,1.499991969999999952e+00,3.078295049999999861e-06,-7.627359040000000304e-07
1.378366550000000075e+02,0.000000000000000000e+00,5.070922030000000191e-01,-2.867345119999999798e-09,1.499994180000000066e+00,1.499992229999999926e+00,2.683819869999999906e-06,-7.490310039999999671e-07
1.381566550000000007e+02,0.000000000000000000e+00,5.080218410000000295e-01,1.707734890000000127e-10,1.499994349999999921e+00,1.499992460000000083e+00,2.329787110000000163e-06,-7.287459240000000481e-07
1.384766549999999938e+02,0.000000000000000000e+00,5.089245350000000112e-01,3.078093570000000049e-09,1.499994519999999998e+00,1.499992690000000017e+00,2.011858690000000030e-06,-7.035004130000000354e-07
1.387966549999999870e+02,0.000000000000000000e+00,5.098017980000000282e-01,5.846440880000000122e-09,1.499994679999999914e+00,1.499992900000000073e+00,1.726191640000000047e-06,-6.746285239999999926e-07
1.391166550000000086e+02,0.000000000000000000e+00,5.106550199999999595e-01,8.471313130000000275e-09,1.499994829999999890e+00,1.499993099999999968e+00,1.469378040000000030e-06,-6.432238559999999704e-07
1.394366550000000018e+02,0.000000000000000000e+00,5.114854819999999913e-01,1.095110950000000009e-08,1.499994969999999928e+00,1.499993279999999984e+00,1.238392690000000031e-06,-6.101779450000000382e-07
1.397566549999999950e+02,0.000000000000000000e+00,5.122943620000000031e-01,1.328649509999999965e-08,1.499995109999999965e+00,1.499993460000000001e+00,1.030547359999999979e-06,-5.762128379999999677e-07
1.400766550000000166e+02,0.000000000000000000e+00,5.130827510000000036e-01,1.547987990000000008e-08,1.499995229999999902e+00,1.499993630000000078e+00,8.434508750000000495e-07,-5.419086970000000511e-07
1.403966550000000097e+02,0.000000000000000000e+00,5.138516600000000434e-01,1.753499159999999850e-08,1.499995350000000061e+00,1.499993789999999994e+00,6.749741569999999536e-07,-5.077271720000000193e-07
1.407166550000000029e+02,0.000000000000000000e+00,5.146020260000000457e-01,1.945652799999999855e-08,1.499995469999999997e+00,1.499993939999999970e+00,5.232196660000000021e-07,-4.740311889999999888e-07
1.410366549999999961e+02,0.000000000000000000e+00,5.153347200000000239e-01,2.124987509999999992e-08,1.499995579999999995e+00,1.499994089999999947e+00,3.864945859999999748e-07,-4.411016609999999894e-07
1.413566550000000177e+02,0.000000000000000000e+00,5.160505530000000229e-01,2.292088019999999878e-08,1.499995680000000053e+00,1.499994229999999984e+00,2.632873159999999754e-07,-4.091516140000000125e-07
1.416766550000000109e+02,0.000000000000000000e+00,5.167502830000000325e-01,2.447566940000000076e-08,1.499995779999999890e+00,1.499994360000000082e+00,1.522468289999999885e-07,-3.783380859999999772e-07
1.419966550000000041e+02,0.000000000000000000e+00,5.174346170000000411e-01,2.592050389999999998e-08,1.499995870000000009e+00,1.499994480000000019e+00,5.216452570000000026e-08,-3.487721570000000083e-07
1.423166549999999972e+02,0.000000000000000000e+00,5.181042150000000346e-01,2.726166610000000063e-08,1.499995959999999906e+00,1.499994599999999956e+00,-3.804172999999999742e-08,-3.205273749999999793e-07
1.426366549999999904e+02,0.000000000000000000e+00,5.187596989999999630e-01,2.850537159999999882e-08,1.499996050000000025e+00,1.499994719999999893e+00,-1.193416729999999893e-07,-2.936468359999999963e-07
1.429566549999999836e+02,0.000000000000000000e+00,5.194016500000000480e-01,2.965770229999999935e-08,1.499996129999999983e+00,1.499994829999999890e+00,-1.926050359999999948e-07,-2.681491060000000151e-07
1.432766550000000052e+02,0.000000000000000000e+00,5.200306129999999749e-01,3.072455619999999965e-08,1.499996209999999941e+00,1.499994940000000110e+00,-2.586124919999999979e-07,-2.440331840000000046e-07
1.435966549999999984e+02,0.000000000000000000e+00,5.206471040000000272e-01,3.171161080000000134e-08,1.499996289999999899e+00,1.499995039999999946e+00,-3.180653230000000166e-07,-2.212826280000000107e-07
1.439166549999999916e+02,0.000000000000000000e+00,5.212516059999999785e-01,3.262429849999999904e-08,1.499996359999999918e+00,1.499995130000000065e+00,-3.715939759999999778e-07,-1.998689909999999950e-07
1.442366549999999847e+02,0.000000000000000000e+00,5.218445760000000044e-01,3.346778969999999978e-08,1.499996429999999936e+00,1.499995229999999902e+00,-4.197656260000000213e-07,-1.797546720000000118e-07
1.445566550000000063e+02,0.000000000000000000e+00,5.224264440000000453e-01,3.424698489999999904e-08,1.499996499999999955e+00,1.499995320000000021e+00,-4.630908950000000169e-07,-1.608952610000000062e-07
1.448766549999999995e+02,0.000000000000000000e+00,5.229976189999999692e-01,3.496651019999999743e-08,1.499996569999999974e+00,1.499995409999999918e+00,-5.020298030000000294e-07,-1.432414779999999922e-07
1.451966549999999927e+02,0.000000000000000000e+00,5.235584840000000462e-01,3.563071940000000309e-08,1.499996630000000053e+00,1.499995490000000098e+00,-5.369970530000000079e-07,-1.267407489999999992e-07
1.455166550000000143e+02,0.000000000000000000e+00,5.241094059999999999e-01,3.624369740000000296e-08,1.499996689999999910e+00,1.499995570000000056e+00,-5.683667349999999617e-07,-1.113384940000000061e-07
1.458366550000000075e+02,0.000000000000000000e+00,5.246507299999999541e-01,3.680926849999999684e-08,1.499996749999999990e+00,1.499995650000000014e+00,-5.964765060000000359e-07,-9.697916459999999396e-08
1.461566550000000007e+02,0.000000000000000000e+00,5.251827839999999581e-01,3.733100439999999998e-08,1.499996810000000069e+00,1.499995720000000032e+00,-6.216313200000000123e-07,-8.360707270000000381e-08
1.464766549999999938e+02,0.000000000000000000e+00,5.257058789999999870e-01,3.781223449999999836e-08,1.499996859999999987e+00,1.499995799999999990e+00,-6.441067470000000204e-07,-7.116704949999999884e-08
1.467966550000000154e+02,0.000000000000000000e+00,5.262203119999999679e-01,3.825605760000000041e-08,1.499996909999999906e+00,1.499995870000000009e+00,-6.641519369999999604e-07,-5.960495729999999800e-08
1.471166550000000086e+02,0.000000000000000000e+00,5.267263650000000297e-01,3.866535310000000086e-08,1.499996960000000046e+00,1.499995930000000088e+00,-6.819922730000000208e-07,-4.886808519999999861e-08
1.474366550000000018e+02,0.000000000000000000e+00,5.272243049999999487e-01,3.904279330000000288e-08,1.499997009999999964e+00,1.499996000000000107e+00,-6.978317320000000318e-07,-3.890544199999999859e-08
1.477566550000000234e+02,0.000000000000000000e+00,5.277143880000000342e-01,3.939085519999999866e-08,1.499997060000000104e+00,1.499996059999999964e+00,-7.118550129999999850e-07,-2.966797190000000067e-08
1.480766549999999881e+02,0.000000000000000000e+00,5.281968580000000468e-01,3.971183209999999959e-08,1.499997110000000022e+00,1.499996120000000044e+00,-7.242294249999999994e-07,-2.110870020000000101e-08
1.483966549999999813e+02,0.000000000000000000e+00,5.286719469999999754e-01,4.000784589999999884e-08,1.499997150000000001e+00,1.499996179999999901e+00,-7.351065949999999530e-07,-1.318282729999999920e-08
1.487166549999999745e+02,0.000000000000000000e+00,5.291398769999999807e-01,4.028085779999999952e-08,1.499997199999999919e+00,1.499996239999999981e+00,-7.446239920000000350e-07,-5.847775490000000221e-09
1.490366549999999961e+02,0.000000000000000000e+00,5.296008610000000338e-01,4.053267920000000003e-08,1.499997239999999898e+00,1.499996300000000060e+00,-7.529062990000000048e-07,9.367934760000000455e-10
1.493566549999999893e+02,0.000000000000000000e+00,5.300551009999999730e-01,4.076498219999999904e-08,1.499997280000000099e+00,1.499996349999999978e+00,-7.600666390000000397e-07,7.208997999999999594e-09
1.496766549999999825e+02,0.000000000000000000e+00,5.305027909999999736e-01,4.097930940000000189e-08,1.499997320000000078e+00,1.499996399999999896e+00,-7.662076890000000111e-07,1.300476850000000031e-08
1.499966550000000041e+02,0.000000000000000000e+00,5.309441169999999932e-01,4.117708300000000203e-08,1.499997360000000057e+00,1.499996459999999976e+00,-7.714226710000000094e-07,1.835790300000000019e-08
