t_analog,t_recon,analog_signal,spikes,recon
6.819535437760571766e-05,4.079340799999999767e-01,2.027930477894801076e+00,2.500000000000000000e-01,2.371874999999999289e+00
6.849315068493151552e-05,4.092203400000000157e-01,2.029152904239281074e+00,2.500000000000000000e-01,2.474999999999999201e+00
6.879094699225729982e-05,4.105748000000000175e-01,2.030370020856367752e+00,2.500000000000000000e-01,2.578124999999999112e+00
6.908874329958308413e-05,4.120050800000000235e-01,2.031581810701334589e+00,2.500000000000000000e-01,2.681249999999999023e+00
6.938653960690888199e-05,4.135931999999999942e-01,2.032788256804052729e+00,2.500000000000000000e-01,2.784374999999998934e+00
6.968433591423466630e-05,4.154058400000000262e-01,2.033989342269227230e+00,2.500000000000000000e-01,2.887499999999998845e+00
6.998213222156045060e-05,4.175401400000000041e-01,2.035185050276635987e+00,2.500000000000000000e-01,2.990624999999998757e+00
7.027992852888624846e-05,4.205598600000000076e-01,2.036375364081362438e+00,2.500000000000000000e-01,3.093749999999998668e+00
7.057772483621203277e-05,4.325440400000000185e-01,2.037560267014032256e+00,-2.500000000000000000e-01,2.990624999999998757e+00
7.087552114353783063e-05,4.346742599999999790e-01,2.038739742481045170e+00,-2.500000000000000000e-01,2.887499999999998845e+00
7.117331745086361494e-05,4.364378199999999763e-01,2.039913773964808552e+00,-2.500000000000000000e-01,2.784374999999998934e+00
7.147111375818939925e-05,4.380116800000000143e-01,2.041082345023968792e+00,-2.500000000000000000e-01,2.681249999999999023e+00
7.176891006551519710e-05,4.394571600000000133e-01,2.042245439293640441e+00,-2.500000000000000000e-01,2.578124999999999112e+00
7.206670637284098141e-05,4.408063400000000187e-01,2.043403040485635813e+00,-2.500000000000000000e-01,2.474999999999999201e+00
7.236450268016676572e-05,4.420582399999999912e-01,2.044555132388695018e+00,-2.500000000000000000e-01,2.371874999999999289e+00
7.266229898749256358e-05,4.432929400000000242e-01,2.045701698868708451e+00,-2.500000000000000000e-01,2.268749999999999378e+00
7.296009529481834789e-05,4.444583799999999862e-01,2.046842723868948166e+00,-2.500000000000000000e-01,2.165624999999999467e+00
7.325789160214413219e-05,4.456152400000000235e-01,2.047978191410288584e+00,-2.500000000000000000e-01,2.062499999999999556e+00
7.355568790946993005e-05,4.467451399999999850e-01,2.049108085591432094e+00,-2.500000000000000000e-01,1.959374999999999645e+00
7.385348421679571436e-05,4.478407600000000044e-01,2.050232390589131981e+00,-2.500000000000000000e-01,1.856249999999999734e+00
7.415128052412149867e-05,4.489374199999999759e-01,2.051351090658412701e+00,-2.500000000000000000e-01,1.753124999999999822e+00
7.444907683144729653e-05,4.500328599999999790e-01,2.052464170132792365e+00,-2.500000000000000000e-01,1.649999999999999911e+00
7.474687313877308083e-05,4.511190600000000162e-01,2.053571613424499009e+00,-2.500000000000000000e-01,1.546875000000000000e+00
7.504466944609887869e-05,4.522150799999999915e-01,2.054673405024693089e+00,-2.500000000000000000e-01,1.443750000000000089e+00
7.534246575342466300e-05,4.533285400000000021e-01,2.055769529503680637e+00,-2.500000000000000000e-01,1.340625000000000178e+00
7.564026206075044731e-05,4.544486600000000043e-01,2.056859971511131313e+00,-2.500000000000000000e-01,1.237500000000000266e+00
7.593805836807624517e-05,4.555971600000000010e-01,2.057944715776294675e+00,-2.500000000000000000e-01,1.134375000000000355e+00
7.623585467540202948e-05,4.567790600000000145e-01,2.059023747108210678e+00,-2.500000000000000000e-01,1.031250000000000444e+00
7.653365098272781378e-05,4.580099200000000148e-01,2.060097050395925500e+00,-2.500000000000000000e-01,9.281250000000004219e-01
7.683144729005361164e-05,4.592756599999999745e-01,2.061164610608700709e+00,-2.500000000000000000e-01,8.250000000000003997e-01
7.712924359737939595e-05,4.606207600000000180e-01,2.062226412796225983e+00,-2.500000000000000000e-01,7.218750000000003775e-01
7.742703990470518026e-05,4.620487799999999923e-01,2.063282442088826940e+00,-2.500000000000000000e-01,6.187500000000003553e-01
7.772483621203097812e-05,4.636166400000000243e-01,2.064332683697674753e+00,-2.500000000000000000e-01,5.156250000000003331e-01
7.802263251935676242e-05,4.654118600000000106e-01,2.065377122914990871e+00,-2.500000000000000000e-01,4.125000000000003109e-01
7.832042882668256028e-05,4.675390999999999853e-01,2.066415745114255298e+00,-2.500000000000000000e-01,3.093750000000002887e-01
7.861822513400834459e-05,4.705081999999999876e-01,2.067448535750411320e+00,-2.500000000000000000e-01,2.062500000000002942e-01
7.891602144133412890e-05,4.823562599999999811e-01,2.068475480360067564e+00,2.500000000000000000e-01,3.093750000000002887e-01
7.921381774865992676e-05,4.845066599999999779e-01,2.069496564561701835e+00,2.500000000000000000e-01,4.125000000000003109e-01
7.951161405598571106e-05,4.863234799999999747e-01,2.070511774055862286e+00,2.500000000000000000e-01,5.156250000000003331e-01
7.980941036331149537e-05,4.879165799999999886e-01,2.071521094625366821e+00,2.500000000000000000e-01,6.187500000000003553e-01
8.010720667063729323e-05,4.893656599999999801e-01,2.072524512135503816e+00,2.500000000000000000e-01,7.218750000000003775e-01
8.040500297796307754e-05,4.907018400000000002e-01,2.073522012534229297e+00,2.500000000000000000e-01,8.250000000000003997e-01
8.070279928528886185e-05,4.919716000000000089e-01,2.074513581852362343e+00,2.500000000000000000e-01,9.281250000000004219e-01
8.100059559261465971e-05,4.931832400000000227e-01,2.075499206203783586e+00,2.500000000000000000e-01,1.031250000000000444e+00
8.129839189994044401e-05,4.943677599999999894e-01,2.076478871785627067e+00,2.500000000000000000e-01,1.134375000000000355e+00
8.159618820726622832e-05,4.955160800000000254e-01,2.077452564878474739e+00,2.500000000000000000e-01,1.237500000000000266e+00
8.189398451459202618e-05,4.966400599999999943e-01,2.078420271846548761e+00,2.500000000000000000e-01,1.340625000000000178e+00
8.219178082191781049e-05,4.977480799999999816e-01,2.079381979137901126e+00,2.500000000000000000e-01,1.443750000000000089e+00
8.248957712924360835e-05,4.988313600000000014e-01,2.080337673284605948e+00,2.500000000000000000e-01,1.546875000000000000e+00
8.278737343656939265e-05,4.999252200000000035e-01,2.081287340902945093e+00,2.500000000000000000e-01,1.649999999999999911e+00
8.308516974389517696e-05,5.010186599999999491e-01,2.082230968693597362e+00,2.500000000000000000e-01,1.753124999999999822e+00
8.338296605122097482e-05,5.021245600000000531e-01,2.083168543441825005e+00,2.500000000000000000e-01,1.856249999999999734e+00
8.368076235854675913e-05,5.032407199999999747e-01,2.084100052017658022e+00,2.500000000000000000e-01,1.959374999999999645e+00
8.397855866587254344e-05,5.043722600000000167e-01,2.085025481376077572e+00,2.500000000000000000e-01,2.062499999999999556e+00
8.427635497319834130e-05,5.055242599999999475e-01,2.085944818557200264e+00,2.500000000000000000e-01,2.165624999999999467e+00
8.457415128052412560e-05,5.067018399999999589e-01,2.086858050686457577e+00,2.500000000000000000e-01,2.268749999999999378e+00
8.487194758784990991e-05,5.079317599999999544e-01,2.087765164974778376e+00,2.500000000000000000e-01,2.371874999999999289e+00
8.516974389517570777e-05,5.092221999999999582e-01,2.088666148718766102e+00,2.500000000000000000e-01,2.474999999999999201e+00
8.546754020250149208e-05,5.105746199999999790e-01,2.089560989300878191e+00,2.500000000000000000e-01,2.578124999999999112e+00
8.576533650982728994e-05,5.120034999999999448e-01,2.090449674189601481e+00,2.500000000000000000e-01,2.681249999999999023e+00
8.606313281715307424e-05,5.135932199999999614e-01,2.091332190939628077e+00,2.500000000000000000e-01,2.784374999999998934e+00
8.636092912447885855e-05,5.154088599999999687e-01,2.092208527192030321e+00,2.500000000000000000e-01,2.887499999999998845e+00
8.665872543180465641e-05,5.175366200000000028e-01,2.093078670674433539e+00,2.500000000000000000e-01,2.990624999999998757e+00
8.695652173913044072e-05,5.205575399999999853e-01,2.093942609201187466e+00,2.500000000000000000e-01,3.093749999999998668e+00
8.725431804645622502e-05,5.325427600000000039e-01,2.094800330673536770e+00,-2.500000000000000000e-01,2.990624999999998757e+00
8.755211435378202288e-05,5.346714599999999873e-01,2.095651823079792031e+00,-2.500000000000000000e-01,2.887499999999998845e+00
8.784991066110780719e-05,5.364388199999999829e-01,2.096497074495495383e+00,-2.500000000000000000e-01,2.784374999999998934e+00
8.814770696843359150e-05,5.380111800000000333e-01,2.097336073083589714e+00,-2.500000000000000000e-01,2.681249999999999023e+00
8.844550327575938936e-05,5.394505400000000339e-01,2.098168807094584309e+00,-2.500000000000000000e-01,2.578124999999999112e+00
8.874329958308517367e-05,5.408061800000000252e-01,2.098995264866717392e+00,-2.500000000000000000e-01,2.474999999999999201e+00
8.904109589041095797e-05,5.420598199999999700e-01,2.099815434826121319e+00,-2.500000000000000000e-01,2.371874999999999289e+00
8.933889219773675583e-05,5.432936800000000011e-01,2.100629305486985565e+00,-2.500000000000000000e-01,2.268749999999999378e+00
8.963668850506254014e-05,5.444620000000000015e-01,2.101436865451713487e+00,-2.500000000000000000e-01,2.165624999999999467e+00
8.993448481238833800e-05,5.456177599999999517e-01,2.102238103411086634e+00,-2.500000000000000000e-01,2.062499999999999556e+00
9.023228111971412231e-05,5.467404999999999626e-01,2.103033008144420180e+00,-2.500000000000000000e-01,1.959374999999999645e+00
9.053007742703990661e-05,5.478397799999999984e-01,2.103821568519721019e+00,-2.500000000000000000e-01,1.856249999999999734e+00
9.082787373436570447e-05,5.489372799999999719e-01,2.104603773493844532e+00,-2.500000000000000000e-01,1.753124999999999822e+00
9.112567004169148878e-05,5.500304000000000304e-01,2.105379612112647347e+00,-2.500000000000000000e-01,1.649999999999999911e+00
9.142346634901727309e-05,5.511184799999999662e-01,2.106149073511141445e+00,-2.500000000000000000e-01,1.546875000000000000e+00
9.172126265634307095e-05,5.522148000000000057e-01,2.106912146913647810e+00,-2.500000000000000000e-01,1.443750000000000089e+00
9.201905896366885525e-05,5.533301800000000048e-01,2.107668821633944756e+00,-2.500000000000000000e-01,1.340625000000000178e+00
9.231685527099463956e-05,5.544512999999999803e-01,2.108419087075419807e+00,-2.500000000000000000e-01,1.237500000000000266e+00
9.261465157832043742e-05,5.555951799999999663e-01,2.109162932731217133e+00,-2.500000000000000000e-01,1.134375000000000355e+00
9.291244788564622173e-05,5.567801799999999579e-01,2.109900348184384544e+00,-2.500000000000000000e-01,1.031250000000000444e+00
9.321024419297200604e-05,5.580084600000000394e-01,2.110631323108019597e+00,-2.500000000000000000e-01,9.281250000000004219e-01
9.350804050029780390e-05,5.592747399999999924e-01,2.111355847265414365e+00,-2.500000000000000000e-01,8.250000000000003997e-01
9.380583680762358820e-05,5.606207199999999613e-01,2.112073910510197994e+00,-2.500000000000000000e-01,7.218750000000003775e-01
9.410363311494938606e-05,5.620534000000000363e-01,2.112785502786480585e+00,-2.500000000000000000e-01,6.187500000000003553e-01
9.440142942227517037e-05,5.636166999999999705e-01,2.113490614128992195e+00,-2.500000000000000000e-01,5.156250000000003331e-01
9.469922572960095468e-05,5.654168600000000211e-01,2.114189234663223171e+00,-2.500000000000000000e-01,4.125000000000003109e-01
9.499702203692675254e-05,5.675387600000000310e-01,2.114881354605562258e+00,-2.500000000000000000e-01,3.093750000000002887e-01
9.529481834425253684e-05,5.705177599999999849e-01,2.115566964263433825e+00,-2.500000000000000000e-01,2.062500000000002942e-01
9.559261465157832115e-05,5.823597600000000041e-01,2.116246054035433755e+00,2.500000000000000000e-01,3.093750000000002887e-01
9.589041095890411901e-05,5.845053599999999738e-01,2.116918614411462674e+00,2.500000000000000000e-01,4.125000000000003109e-01
9.618820726622990332e-05,5.863178599999999685e-01,2.117584635972860951e+00,2.500000000000000000e-01,5.156250000000003331e-01
9.648600357355568763e-05,5.879152600000000506e-01,2.118244109392539265e+00,2.500000000000000000e-01,6.187500000000003553e-01
9.678379988088148549e-05,5.893682799999999666e-01,2.118897025435110493e+00,2.500000000000000000e-01,7.218750000000003775e-01
9.708159618820726979e-05,5.906999200000000450e-01,2.119543374957016724e+00,2.500000000000000000e-01,8.250000000000003997e-01
9.737939249553306765e-05,5.919652199999999587e-01,2.120183148906660708e+00,2.500000000000000000e-01,9.281250000000004219e-01
9.767718880285885196e-05,5.931821600000000139e-01,2.120816338324528871e+00,2.500000000000000000e-01,1.031250000000000444e+00
9.797498511018463627e-05,5.943648799999999843e-01,2.121442934343320097e+00,2.500000000000000000e-01,1.134375000000000355e+00
9.827278141751043413e-05,5.955178800000000550e-01,2.122062928188067410e+00,2.500000000000000000e-01,1.237500000000000266e+00
9.857057772483621843e-05,5.966346599999999833e-01,2.122676311176262764e+00,2.500000000000000000e-01,1.340625000000000178e+00
9.886837403216200274e-05,5.977457000000000464e-01,2.123283074717977392e+00,2.500000000000000000e-01,1.443750000000000089e+00
9.916617033948780060e-05,5.988259999999999694e-01,2.123883210315981707e+00,2.500000000000000000e-01,1.546875000000000000e+00
9.946396664681358491e-05,5.999267999999999823e-01,2.124476709565866539e+00,2.500000000000000000e-01,1.649999999999999911e+00
9.976176295413936921e-05,6.010224800000000256e-01,2.125063564156158158e+00,2.500000000000000000e-01,1.753124999999999822e+00
1.000595592614651671e-04,6.021233000000000279e-01,2.125643765868436841e+00,2.500000000000000000e-01,1.856249999999999734e+00
1.003573555687909514e-04,6.032361400000000318e-01,2.126217306577450117e+00,2.500000000000000000e-01,1.959374999999999645e+00
1.006551518761167357e-04,6.043760799999999822e-01,2.126784178251227786e+00,2.500000000000000000e-01,2.062499999999999556e+00
1.009529481834425335e-04,6.055229800000000440e-01,2.127344372951194273e+00,2.500000000000000000e-01,2.165624999999999467e+00
1.012507444907683179e-04,6.067005600000000554e-01,2.127897882832279208e+00,2.500000000000000000e-01,2.268749999999999378e+00
1.015485407980941157e-04,6.079323199999999705e-01,2.128444700143028445e+00,2.500000000000000000e-01,2.371874999999999289e+00
1.018463371054199000e-04,6.092204799999999532e-01,2.128984817225710202e+00,2.500000000000000000e-01,2.474999999999999201e+00
1.021441334127456843e-04,6.105744800000000305e-01,2.129518226516426083e+00,2.500000000000000000e-01,2.578124999999999112e+00
1.024419297200714822e-04,6.120014799999999866e-01,2.130044920545212772e+00,2.500000000000000000e-01,2.681249999999999023e+00
1.027397260273972665e-04,6.135950199999999910e-01,2.130564891936150396e+00,2.500000000000000000e-01,2.784374999999998934e+00
1.030375223347230508e-04,6.154062399999999933e-01,2.131078133407462882e+00,2.500000000000000000e-01,2.887499999999998845e+00
1.033353186420488487e-04,6.175313599999999736e-01,2.131584637771621882e+00,2.500000000000000000e-01,2.990624999999998757e+00
1.036331149493746330e-04,6.205483400000000316e-01,2.132084397935447129e+00,2.500000000000000000e-01,3.093749999999998668e+00
1.039309112567004173e-04,6.325425599999999760e-01,2.132577406900204142e+00,-2.500000000000000000e-01,2.990624999999998757e+00
1.042287075640262151e-04,6.346711400000000225e-01,2.133063657761704590e+00,-2.500000000000000000e-01,2.887499999999998845e+00
1.045265038713519994e-04,6.364324999999999566e-01,2.133543143710401324e+00,-2.500000000000000000e-01,2.784374999999998934e+00
1.048243001786777838e-04,6.380138600000000437e-01,2.134015858031484747e+00,-2.500000000000000000e-01,2.681249999999999023e+00
1.051220964860035816e-04,6.394571599999999689e-01,2.134481794104975627e+00,-2.500000000000000000e-01,2.578124999999999112e+00
1.054198927933293659e-04,6.408049000000000106e-01,2.134940945405819246e+00,-2.500000000000000000e-01,2.474999999999999201e+00
1.057176891006551638e-04,6.420592400000000310e-01,2.135393305503975547e+00,-2.500000000000000000e-01,2.371874999999999289e+00
