time,vind,vout_dac_upper,voutp1,voutn1,vout_comp_upper,vout_dac_lower,voutp2,voutn2,vout_comp_lower
4.002500100000000316e+02,-1.425121469999999890e+00,-1.628279220000000138e-01,6.685825650000000175e-01,8.314104869999999758e-01,-4.466794420000000333e-05,-1.900365699999999880e-01,6.550109779999999660e-01,8.450475480000000372e-01,-1.519630570000000112e-04
4.002502140000000281e+02,-1.425120270000000078e+00,-1.628260990000000019e-01,6.685801310000000219e-01,8.314062300000000238e-01,-2.427186160000000011e-06,-1.900369949999999863e-01,6.550074200000000069e-01,8.450444150000000487e-01,-4.661985570000000386e-06
4.003024379999999951e+02,-1.424812820000000091e+00,-1.625385299999999866e-01,6.687281179999999825e-01,8.312666490000000241e-01,1.705834080000000105e-07,-1.903250770000000092e-01,6.548674690000000354e-01,8.451925449999999618e-01,1.705876639999999908e-07
4.003750220000000013e+02,-1.424384499999999942e+00,-1.621369579999999977e-01,6.689324349999999919e-01,8.310693930000000451e-01,8.612780790000000260e-05,-1.907254830000000012e-01,6.546706500000000206e-01,8.453961340000000213e-01,2.472914060000000187e-04
4.003758379999999875e+02,-1.424379679999999926e+00,-1.621335680000000057e-01,6.689354589999999545e-01,8.310690269999999602e-01,5.964934809999999380e-08,-1.907311210000000035e-01,6.546691590000000005e-01,8.454002800000000040e-01,-5.275501990000000294e-08
4.005847339999999690e+02,-1.423140309999999964e+00,-1.609747639999999924e-01,6.695242689999999497e-01,8.304990330000000531e-01,1.700192529999999999e-07,-1.918928010000000017e-01,6.540973410000000543e-01,8.459901420000000005e-01,1.700581350000000131e-07
4.015847340000000258e+02,-1.417071699999999934e+00,-1.553001330000000069e-01,6.723824520000000193e-01,8.276825850000000262e-01,1.690749779999999965e-07,-1.975798800000000133e-01,6.512728380000000206e-01,8.488527179999999506e-01,1.690798920000000079e-07
4.025847339999999690e+02,-1.410779320000000059e+00,-1.494158770000000025e-01,6.753354990000000058e-01,8.247513760000000360e-01,1.687976510000000050e-07,-2.034751499999999935e-01,6.483341179999999593e-01,8.518092680000000083e-01,1.687962919999999986e-07
4.035847340000000258e+02,-1.404264160000000095e+00,-1.433230329999999886e-01,6.783899100000000404e-01,8.217129439999999452e-01,1.687136589999999917e-07,-2.095776350000000121e-01,6.452886260000000318e-01,8.548662609999999606e-01,1.687067359999999984e-07
4.045847339999999690e+02,-1.397527249999999999e+00,-1.370225890000000002e-01,6.815466869999999844e-01,8.185692759999999568e-01,1.686879860000000102e-07,-2.158862149999999924e-01,6.421383689999999866e-01,8.580245840000000346e-01,1.686918049999999935e-07
4.055847340000000258e+02,-1.390569649999999990e+00,-1.305155500000000079e-01,6.848059069999999915e-01,8.153214570000000272e-01,1.686801159999999963e-07,-2.223996950000000083e-01,6.388844780000000334e-01,8.612841730000000418e-01,1.686470420000000081e-07
4.065847339999999690e+02,-1.383392469999999985e+00,-1.238029489999999955e-01,6.881673430000000424e-01,8.119702930000000096e-01,1.686777020000000010e-07,-2.291168100000000041e-01,6.355278109999999980e-01,8.646446199999999749e-01,1.686768809999999875e-07
4.075847340000000258e+02,-1.375996830000000060e+00,-1.168858519999999984e-01,6.916306279999999695e-01,8.085164790000000101e-01,1.686769610000000130e-07,-2.360362300000000135e-01,6.320691299999999790e-01,8.681053600000000481e-01,1.686768800000000103e-07
4.085847340000000258e+02,-1.368383909999999926e+00,-1.097653519999999966e-01,6.951953149999999804e-01,8.049606670000000186e-01,1.686767330000000065e-07,-2.431565639999999917e-01,6.285091569999999850e-01,8.716657209999999489e-01,1.686470410000000044e-07
4.095847339999999690e+02,-1.360554899999999900e+00,-1.024425780000000064e-01,6.988609099999999463e-01,8.013034879999999527e-01,1.686766639999999944e-07,-2.504763489999999870e-01,6.248486079999999721e-01,8.753249570000000146e-01,1.686768800000000103e-07
4.105847340000000258e+02,-1.352511049999999937e+00,-9.491868879999999786e-02,7.026268820000000082e-01,7.975455710000000087e-01,1.686766419999999940e-07,-2.579940490000000031e-01,6.210882049999999488e-01,8.790822539999999519e-01,1.686619599999999923e-07
4.115847339999999690e+02,-1.344253619999999927e+00,-8.719487369999999460e-02,7.064926729999999599e-01,7.936875460000000215e-01,1.686766359999999987e-07,-2.657080479999999745e-01,6.172286850000000547e-01,8.829367329999999736e-01,1.686768800000000103e-07
4.125847340000000258e+02,-1.335783909999999963e+00,-7.927235509999999707e-02,7.104576999999999698e-01,7.897300550000000419e-01,1.686766339999999914e-07,-2.736166469999999906e-01,6.132708089999999723e-01,8.868874570000000457e-01,1.686768800000000103e-07
4.135847339999999690e+02,-1.327103270000000057e+00,-7.115238629999999509e-02,7.145213599999999943e-01,7.856737459999999507e-01,1.686766329999999878e-07,-2.817180559999999945e-01,6.092153670000000076e-01,8.909334230000000021e-01,1.686619609999999960e-07
4.145847340000000258e+02,-1.318213070000000098e+00,-6.283625199999999522e-02,7.186830330000000266e-01,7.815192850000000080e-01,1.686766329999999878e-07,-2.900103869999999806e-01,6.050631810000000055e-01,8.950735680000000416e-01,1.686768800000000103e-07
4.155847339999999690e+02,-1.309114700000000076e+00,-5.432526780000000027e-02,7.229420810000000142e-01,7.772673479999999691e-01,1.686766329999999878e-07,-2.984916490000000255e-01,6.008151120000000400e-01,8.993067609999999545e-01,1.686768800000000103e-07
4.160000099999999748e+02,-1.305275540000000012e+00,-5.073324960000000217e-02,7.246185370000000070e-01,7.753517869999999590e-01,-3.431937699999999916e-05,-3.020650699999999911e-01,5.988913259999999461e-01,9.009563959999999927e-01,-3.496001739999999691e-05
4.160001650000000382e+02,-1.305274100000000104e+00,-5.070926989999999940e-02,7.243294409999999628e-01,7.750387109999999913e-01,1.518142979999999971e-06,-3.019525379999999926e-01,5.986225509999999472e-01,9.005750890000000508e-01,1.617695770000000101e-06
4.160152039999999829e+02,-1.305134390000000089e+00,-5.050750689999999876e-02,7.244696459999999671e-01,7.749771530000000297e-01,1.989879019999999982e-04,-3.017835099999999771e-01,5.987357150000000017e-01,9.005192250000000342e-01,6.043637360000000461e-07
4.161250129999999672e+02,-1.304112939999999998e+00,-4.951406349999999679e-02,7.249108749999999546e-01,7.744249380000000071e-01,-9.205085289999999969e-06,-3.026498799999999822e-01,5.982386480000000395e-01,9.008885279999999662e-01,-8.734984840000000288e-06
4.161250699999999938e+02,-1.304112410000000111e+00,-4.952026770000000216e-02,7.249289709999999776e-01,7.744492379999999843e-01,3.945516290000000183e-04,-3.026768710000000140e-01,5.982370380000000543e-01,9.009139099999999845e-01,1.477140620000000121e-04
4.161267500000000155e+02,-1.304096759999999966e+00,-4.962785029999999820e-02,7.251466770000000173e-01,7.747745270000000462e-01,6.464388209999999685e-07,-3.031477100000000147e-01,5.983425949999999771e-01,9.014903050000000473e-01,6.557052069999999642e-07
4.161593170000000441e+02,-1.303793329999999973e+00,-4.934703890000000093e-02,7.253436220000000212e-01,7.746906609999999471e-01,1.708121370000000018e-07,-3.034477170000000057e-01,5.982595360000000362e-01,9.017072529999999864e-01,1.710117250000000046e-07
4.162500120000000265e+02,-1.302947159999999993e+00,-4.855683980000000122e-02,7.257671260000000402e-01,7.743239659999999747e-01,-1.835305260000000120e-04,-3.042378499999999764e-01,5.978912650000000051e-01,9.021291150000000370e-01,-4.307318469999999832e-04
4.162508280000000127e+02,-1.302939539999999896e+00,-4.854845130000000342e-02,7.257695269999999699e-01,7.743179780000000179e-01,2.564246380000000053e-07,-3.042437080000000016e-01,5.978865270000000010e-01,9.021302350000000025e-01,3.330037750000000129e-07
4.163750099999999748e+02,-1.301778169999999957e+00,-4.746209939999999905e-02,7.263218590000000141e-01,7.737839579999999939e-01,1.703063599999999988e-07,-3.053256360000000114e-01,5.973525750000000523e-01,9.026782100000000364e-01,1.704583329999999938e-07
4.163750320000000329e+02,-1.301777970000000062e+00,-4.746152530000000147e-02,7.263236779999999726e-01,7.737852029999999770e-01,8.420301519999999755e-05,-3.053254449999999731e-01,5.973542020000000008e-01,9.026796470000000294e-01,1.439983320000000008e-04
4.163782960000000344e+02,-1.301747399999999999e+00,-4.743331220000000098e-02,7.263364410000000548e-01,7.737697529999999491e-01,1.715587140000000026e-07,-3.053543020000000219e-01,5.973383770000000315e-01,9.026926790000000533e-01,1.730079739999999948e-07
4.168347339999999690e+02,-1.297451209999999966e+00,-4.341446999999999667e-02,7.283627110000000515e-01,7.717771810000000343e-01,1.696021070000000033e-07,-3.093552960000000018e-01,5.953474720000000442e-01,9.047027680000000460e-01,1.696769010000000028e-07
4.178347340000000258e+02,-1.287889779999999984e+00,-3.447011760000000258e-02,7.328516769999999791e-01,7.673217940000000015e-01,1.689539590000000022e-07,-3.182541440000000166e-01,5.908983509999999884e-01,9.091524949999999494e-01,1.689604900000000029e-07
4.188347339999999690e+02,-1.278124980000000077e+00,-2.533536739999999940e-02,7.374292350000000162e-01,7.627646030000000410e-01,1.687611440000000044e-07,-3.273344839999999811e-01,5.863501709999999756e-01,9.136846549999999567e-01,1.687067600000000061e-07
4.198347340000000258e+02,-1.268158349999999990e+00,-1.601168680000000094e-02,7.420989590000000025e-01,7.581106450000000274e-01,1.687025140000000091e-07,-3.365939539999999730e-01,5.817081349999999595e-01,9.183020889999999881e-01,1.686918119999999924e-07
4.208347340000000258e+02,-1.257991469999999889e+00,-6.500557219999999678e-03,7.468612770000000456e-01,7.533618340000000080e-01,1.686845700000000066e-07,-3.460299800000000148e-01,5.769745020000000002e-01,9.230044830000000422e-01,1.686768839999999983e-07
4.218347339999999690e+02,-1.247625930000000105e+00,3.196513509999999916e-03,7.517159429999999976e-01,7.485194299999999856e-01,1.686790680000000063e-07,-3.556398519999999785e-01,5.721509660000000386e-01,9.277908179999999616e-01,1.686768809999999875e-07
4.228347340000000258e+02,-1.237063379999999935e+00,1.307798949999999967e-02,7.566624659999999780e-01,7.435844759999999942e-01,1.686773799999999976e-07,-3.654207449999999913e-01,5.672390720000000108e-01,9.326598170000000021e-01,1.686768809999999875e-07
4.238347339999999690e+02,-1.226305479999999948e+00,2.314230629999999844e-02,7.617002349999999478e-01,7.385579279999999747e-01,1.686768619999999979e-07,-3.753697289999999853e-01,5.622403550000000250e-01,9.376100840000000103e-01,1.686768800000000103e-07
4.248347340000000258e+02,-1.215353930000000027e+00,3.338787099999999952e-02,7.668285719999999861e-01,7.334407010000000282e-01,1.686767030000000035e-07,-3.854837930000000190e-01,5.571563880000000024e-01,9.426401800000000497e-01,1.686768800000000103e-07
4.258347339999999690e+02,-1.204210470000000033e+00,4.381306210000000118e-02,7.720467519999999473e-01,7.282336900000000446e-01,1.686766540000000111e-07,-3.957598580000000199e-01,5.519888069999999702e-01,9.477486649999999901e-01,1.686470410000000044e-07
4.268347340000000258e+02,-1.192876840000000049e+00,5.441622980000000026e-02,7.773540129999999548e-01,7.229377830000000005e-01,1.686766390000000096e-07,-4.061948100000000172e-01,5.467393240000000265e-01,9.529341340000000438e-01,1.686619599999999923e-07
4.278347339999999690e+02,-1.181354849999999956e+00,6.519569629999999449e-02,7.827495570000000402e-01,7.175538609999999595e-01,1.686766349999999951e-07,-4.167855180000000215e-01,5.414097289999999507e-01,9.581952470000000277e-01,1.686470410000000044e-07
4.288347340000000258e+02,-1.169646310000000078e+00,7.614975599999999900e-02,7.882325610000000538e-01,7.120828049999999854e-01,1.686766329999999878e-07,-4.275288760000000021e-01,5.360018789999999589e-01,9.635307549999999610e-01,1.686768800000000103e-07
4.298347340000000258e+02,-1.157753059999999889e+00,8.727667540000000335e-02,7.938021720000000281e-01,7.065254960000000306e-01,1.686766329999999878e-07,-4.384218280000000134e-01,5.305176849999999611e-01,9.689395119999999473e-01,1.686918000000000018e-07
4.308347339999999690e+02,-1.145677000000000056e+00,9.857469359999999903e-02,7.994575120000000368e-01,7.008828179999999630e-01,1.686766329999999878e-07,-4.494614089999999784e-01,5.249590889999999899e-01,9.744204990000000510e-01,1.686470410000000044e-07
4.318347340000000258e+02,-1.133420010000000033e+00,1.100420230000000027e-01,8.051976819999999702e-01,6.951556589999999813e-01,1.686766329999999878e-07,-4.606447799999999759e-01,5.193280350000000212e-01,9.799728149999999971e-01,1.686619599999999923e-07
4.320000119999999697e+02,-1.131376919999999897e+00,1.119347890000000068e-01,8.058402319999999897e-01,6.939054439999999824e-01,-4.506942340000000188e-05,-4.624454359999999875e-01,5.180622809999999578e-01,9.805077169999999454e-01,-4.572680349999999687e-05
4.320005659999999921e+02,-1.131370060000000066e+00,1.118948919999999958e-01,8.057143030000000206e-01,6.938194109999999970e-01,-2.178815190000000007e-08,-4.622964239999999836e-01,5.180089070000000184e-01,9.803053309999999465e-01,-2.598708720000000103e-08
4.320215579999999704e+02,-1.131110220000000055e+00,1.119921489999999992e-01,8.057933069999999587e-01,6.938011579999999734e-01,1.499950619999999901e+00,-4.622232379999999807e-01,5.180626350000000491e-01,9.802858730000000298e-01,3.055834669999999908e-07
4.321250199999999495e+02,-1.129828379999999965e+00,1.131062850000000009e-01,8.061654780000000464e-01,6.930591929999999623e-01,1.500018990000000052e+00,-4.632820890000000080e-01,5.173360070000000421e-01,9.806180960000000502e-01,1.832515910000000146e-05
4.321251720000000205e+02,-1.129826489999999906e+00,1.131823440000000042e-01,8.064182460000000052e-01,6.932359019999999594e-01,1.501051939999999973e+00,-4.634524309999999980e-01,5.174889400000000084e-01,9.809413710000000064e-01,-5.825844539999999738e-03
4.321276330000000030e+02,-1.129795979999999922e+00,1.134319730000000054e-01,8.067722010000000221e-01,6.933402279999999474e-01,1.499994739999999993e+00,-4.639428500000000177e-01,5.175474119999999845e-01,9.814902620000000022e-01,7.042505519999999607e-07
4.322433809999999994e+02,-1.128359609999999957e+00,1.147760190000000069e-01,8.075177190000000227e-01,6.927417000000000158e-01,1.500000070000000019e+00,-4.652542510000000076e-01,5.169627530000000526e-01,9.822170049999999764e-01,4.809234330000000068e-07
4.322500160000000164e+02,-1.128277210000000030e+00,1.148508619999999980e-01,8.075542930000000341e-01,6.927034309999999806e-01,1.499551969999999956e+00,-4.653315679999999732e-01,5.169229060000000153e-01,9.822544739999999885e-01,-3.603650550000000205e-04
4.322506900000000201e+02,-1.128268829999999889e+00,2.614920700000000209e-01,8.814568619999999521e-01,6.199647919999999868e-01,1.500000489999999909e+00,-2.572842889999999993e-01,6.210918380000000072e-01,8.783761270000000065e-01,-4.216127049999999802e-08
4.322748980000000074e+02,-1.127968099999999918e+00,-9.503408669999999572e-03,7.447897909999999788e-01,7.542931990000000253e-01,1.500000009999999939e+00,9.292126129999999859e-03,7.542511459999999834e-01,7.449590200000000273e-01,4.463895000000000017e-07
4.323750210000000038e+02,-1.126723139999999956e+00,1.224996110000000054e-04,7.500690269999999993e-01,7.499465269999999739e-01,1.500318269999999954e+00,-1.221482790000000067e-04,7.499458829999999798e-01,7.500680320000000512e-01,4.652670749999999740e-04
4.323753609999999981e+02,-1.126718899999999968e+00,-1.125301439999999986e-01,6.864720979999999750e-01,7.990022420000000292e-01,1.499993139999999947e+00,-1.127748989999999979e-01,6.863488739999999977e-01,7.991237730000000372e-01,-1.578276109999999897e-05
4.323836459999999988e+02,-1.126615810000000106e+00,-1.757895489999999894e-01,6.619454609999999573e-01,8.377350110000000294e-01,1.499999850000000023e+00,-1.762269880000000011e-01,6.617245819999999501e-01,8.379515699999999789e-01,3.672993850000000059e-07
4.329971249999999827e+02,-1.118947810000000098e+00,-1.686101690000000042e-01,6.655696920000000461e-01,8.341798609999999670e-01,1.499999580000000110e+00,-1.834192490000000064e-01,6.581298509999999879e-01,8.415491000000000499e-01,2.305505409999999870e-07
4.339971249999999827e+02,-1.106306269999999925e+00,-1.567742079999999982e-01,6.715034970000000047e-01,8.282777049999999752e-01,1.499999489999999991e+00,-1.952758400000000061e-01,6.522042129999999771e-01,8.474800519999999837e-01,1.867002370000000103e-07
4.349971249999999827e+02,-1.093490040000000052e+00,-1.447749879999999933e-01,6.775122009999999806e-01,8.222871889999999739e-01,1.499999459999999951e+00,-2.072949079999999999e-01,6.461978099999999836e-01,8.534927180000000391e-01,1.727052809999999972e-07
4.359971250000000396e+02,-1.080501130000000032e+00,-1.326144419999999990e-01,6.835991799999999730e-01,8.162136209999999448e-01,1.499999450000000012e+00,-2.194743329999999937e-01,6.401117090000000287e-01,8.595860419999999946e-01,1.659316459999999929e-07
4.369971249999999827e+02,-1.067341590000000062e+00,-1.202944749999999979e-01,6.897646280000000463e-01,8.100591040000000298e-01,1.499999440000000073e+00,-2.318119100000000099e-01,6.339469669999999724e-01,8.657588779999999540e-01,1.619778829999999954e-07
4.379971250000000396e+02,-1.054013510000000098e+00,-1.078170160000000016e-01,6.960080669999999525e-01,8.038250829999999958e-01,1.499999429999999911e+00,-2.443053410000000092e-01,6.277046330000000118e-01,8.720099740000000210e-01,1.594116689999999888e-07
4.389971249999999827e+02,-1.040518990000000032e+00,-9.518401669999999870e-02,7.023287719999999901e-01,7.975127889999999997e-01,1.499999429999999911e+00,-2.569522200000000089e-01,6.213857619999999526e-01,8.783379820000000171e-01,1.576212889999999952e-07
4.399971249999999827e+02,-1.026860160000000022e+00,-8.239745639999999927e-02,7.087259049999999894e-01,7.911233610000000249e-01,1.499999429999999911e+00,-2.697500199999999793e-01,6.149914399999999448e-01,8.847414609999999513e-01,1.562934230000000078e-07
4.409971249999999827e+02,-1.013039180000000039e+00,-6.945934080000000510e-02,7.151985629999999539e-01,7.846579040000000171e-01,1.499999419999999972e+00,-2.826960840000000141e-01,6.085228010000000021e-01,8.912188840000000445e-01,1.551296760000000027e-07
4.419971249999999827e+02,-9.990582230000000230e-01,-5.637170180000000003e-02,7.217458079999999887e-01,7.781175089999999850e-01,1.499999419999999972e+00,-2.957876099999999786e-01,6.019810420000000217e-01,8.977686520000000003e-01,1.538913289999999871e-07
4.429971249999999827e+02,-9.849195060000000002e-01,-4.313659699999999875e-02,7.283666739999999917e-01,7.715032710000000460e-01,1.499999419999999972e+00,-3.090216040000000053e-01,5.953674399999999700e-01,9.043890430000000036e-01,1.520114299999999952e-07
4.439971249999999827e+02,-9.706252579999999908e-01,-2.975610880000000014e-02,7.350601789999999802e-01,7.648162870000000391e-01,1.499999410000000033e+00,-3.223948759999999969e-01,5.886833620000000433e-01,9.110782379999999847e-01,1.485052680000000113e-07
4.449971250000000396e+02,-9.561777380000000548e-01,-1.623234410000000058e-02,7.418253289999999778e-01,7.580576740000000147e-01,1.499999400000000094e+00,-3.359040039999999783e-01,5.819302830000000482e-01,9.178342860000000547e-01,1.434176039999999871e-07
4.459971249999999827e+02,-9.415792259999999914e-01,-2.567433589999999852e-03,7.486611260000000101e-01,7.512285589999999624e-01,1.499999389999999932e+00,-3.495452829999999844e-01,5.751097990000000326e-01,9.246550820000000170e-01,1.392549700000000089e-07
4.469971250000000396e+02,-9.268320279999999745e-01,1.123646900000000066e-02,7.555665620000000526e-01,7.443300929999999704e-01,1.499999389999999932e+00,-3.633146850000000261e-01,5.682236510000000518e-01,9.315383369999999941e-01,1.372855519999999921e-07
4.479971249999999827e+02,-9.119384720000000000e-01,2.517718719999999938e-02,7.625406279999999981e-01,7.373634409999999528e-01,1.499999389999999932e+00,-3.772078150000000019e-01,5.612737450000000461e-01,9.384815610000000197e-01,1.365544799999999873e-07
4.480000159999999596e+02,-9.118952129999999823e-01,2.521206969999999908e-02,7.621331609999999479e-01,7.369210910000000281e-01,1.499956159999999983e+00,-3.771344710000000267e-01,5.608319240000000372e-01,9.379663959999999800e-01,-1.725720569999999963e-05
4.480011059999999929e+02,-9.118788970000000216e-01,2.521293039999999985e-02,7.621578749999999847e-01,7.369449449999999624e-01,1.499999330000000075e+00,-3.770259579999999944e-01,5.609020620000000346e-01,9.379280199999999734e-01,1.134994499999999940e-07
4.480519330000000195e+02,-9.111180020000000379e-01,2.588677569999999969e-02,7.625225100000000422e-01,7.366357340000000420e-01,1.499998909999999963e+00,-3.774527560000000004e-01,5.607067550000000011e-01,9.381595109999999460e-01,7.702170340000000116e-08
4.481250210000000038e+02,-9.100232150000000519e-01,2.689849080000000087e-02,7.628479759999999832e-01,7.359494850000000143e-01,1.500028460000000008e+00,-3.783879230000000149e-01,5.600453210000000404e-01,9.384332440000000553e-01,2.618560780000000083e-05
4.481252629999999613e+02,-9.100195899999999893e-01,2.692390789999999853e-02,7.631088560000000021e-01,7.361849480000000057e-01,1.500739849999999986e+00,-3.785971109999999862e-01,5.601987120000000431e-01,9.387958229999999737e-01,2.986990169999999886e-03
4.481283189999999763e+02,-9.099737879999999501e-01,2.701585100000000045e-02,7.633324169999999853e-01,7.363165659999999502e-01,1.499999379999999993e+00,-3.790381420000000223e-01,5.602444479999999505e-01,9.392825900000000283e-01,1.375381910000000018e-07
4.482500000000000000e+02,-9.081493609999999883e-01,2.872351219999999886e-02,7.642549480000000450e-01,7.355314360000000384e-01,1.499999379999999993e+00,-3.807394880000000148e-01,5.594636739999999664e-01,9.402031619999999812e-01,1.385688490000000097e-07
4.482500220000000013e+02,-9.081490309999999955e-01,2.872386760000000122e-02,7.642410939999999542e-01,7.355172260000000239e-01,1.500253650000000105e+00,-3.807398530000000170e-01,5.594494589999999823e-01,9.401893110000000275e-01,5.296867070000000179e-04
4.482509120000000280e+02,-9.081356760000000028e-01,1.715848719999999994e-01,8.379565669999999855e-01,6.663716950000000416e-01,1.499999129999999958e+00,-1.646192800000000067e-01,6.693765019999999843e-01,8.339957829999999905e-01,3.233433030000000128e-08
4.482984280000000012e+02,-9.074226629999999627e-01,-5.619820919999999990e-04,7.496365029999999541e-01,7.501984849999999705e-01,1.499999379999999993e+00,5.485136870000000041e-04,7.501992240000000534e-01,7.496507100000000534e-01,1.384301669999999998e-07
4.483750220000000013e+02,-9.062726180000000298e-01,9.034548930000000234e-05,7.500544030000000362e-01,7.499640579999999890e-01,1.500520459999999945e+00,-9.283543139999999336e-05,7.499623359999999517e-01,7.500551709999999650e-01,6.771887749999999477e-04
4.483755699999999820e+02,-9.062643970000000548e-01,-1.669216109999999975e-01,6.619585770000000480e-01,8.288801879999999622e-01,1.499995430000000018e+00,-1.671144260000000104e-01,6.618616379999999744e-01,8.289760649999999842e-01,-1.151394299999999970e-06
4.483913390000000163e+02,-9.060275260000000275e-01,-1.756903509999999946e-01,6.619953640000000306e-01,8.376857140000000257e-01,1.499999379999999993e+00,-1.763268580000000030e-01,6.616721239999999726e-01,8.379989820000000034e-01,1.381937559999999883e-07
4.491221280000000320e+02,-8.950111579999999734e-01,-1.653740659999999862e-01,6.671987120000000271e-01,8.325727779999999578e-01,1.499999379999999993e+00,-1.866586420000000135e-01,6.565106529999999996e-01,8.431692950000000408e-01,1.370318229999999989e-07
4.501221279999999751e+02,-8.798144300000000362e-01,-1.511431930000000090e-01,6.743282769999999759e-01,8.254714699999999850e-01,1.499999379999999993e+00,-2.009101279999999934e-01,6.493913430000000098e-01,8.503014709999999754e-01,1.364947709999999955e-07
4.511221280000000320e+02,-8.644787680000000085e-01,-1.367827179999999976e-01,6.815169079999999768e-01,8.182996259999999467e-01,1.499999379999999993e+00,-2.152902929999999937e-01,6.422078909999999752e-01,8.574981839999999966e-01,1.363157529999999919e-07
4.521221279999999751e+02,-8.490065949999999750e-01,-1.222949089999999933e-01,6.887670310000000296e-01,8.110619399999999812e-01,1.499999379999999993e+00,-2.297965389999999941e-01,6.349614559999999797e-01,8.647579949999999460e-01,1.362560799999999983e-07
4.531221280000000320e+02,-8.334003549999999816e-01,-1.076820230000000017e-01,6.960785419999999668e-01,8.037605650000000379e-01,1.499999379999999993e+00,-2.444261550000000061e-01,6.276532540000000493e-01,8.720794090000000276e-01,1.362560820000000056e-07
4.541221279999999751e+02,-8.176625100000000090e-01,-9.294633780000000067e-02,7.034507479999999591e-01,7.963970860000000318e-01,1.499999389999999932e+00,-2.591762950000000010e-01,6.202845639999999827e-01,8.794608590000000392e-01,1.362560830000000092e-07
4.551221279999999751e+02,-8.017955469999999973e-01,-7.809015240000000135e-02,7.108827399999999574e-01,7.889728919999999812e-01,1.499999389999999932e+00,-2.740439539999999785e-01,6.128567339999999586e-01,8.869006889999999643e-01,1.362262429999999997e-07
4.561221280000000320e+02,-7.858019720000000152e-01,-6.311579069999999347e-02,7.183735070000000222e-01,7.814892979999999989e-01,1.499999389999999932e+00,-2.890259570000000000e-01,6.053711870000000328e-01,8.943971429999999501e-01,1.362411629999999913e-07
4.571221279999999751e+02,-7.696843089999999554e-01,-4.802559869999999814e-02,7.259219850000000473e-01,7.739475829999999945e-01,1.499999389999999932e+00,-3.041189260000000116e-01,5.978294219999999992e-01,9.019483480000000108e-01,1.362262429999999997e-07
4.581221280000000320e+02,-7.534451039999999766e-01,-3.282194430000000274e-02,7.335270780000000546e-01,7.663490219999999908e-01,1.499999389999999932e+00,-3.193192220000000137e-01,5.902330329999999625e-01,9.095522550000000317e-01,1.362560830000000092e-07
4.591221279999999751e+02,-7.370869220000000333e-01,-1.750721610000000039e-02,7.411876760000000175e-01,7.586948919999999541e-01,1.499999389999999932e+00,-3.346229250000000155e-01,5.825837270000000512e-01,9.172066519999999556e-01,1.362411629999999913e-07
4.601221280000000320e+02,-7.206123439999999603e-01,-2.083822249999999800e-03,7.489026619999999967e-01,7.509864840000000097e-01,1.499999389999999932e+00,-3.500257609999999908e-01,5.748833519999999586e-01,9.249091130000000049e-01,1.362411629999999913e-07
4.611221279999999751e+02,-7.040239740000000523e-01,1.344581000000000075e-02,7.566709139999999723e-01,7.432251039999999698e-01,1.499999389999999932e+00,-3.655230340000000244e-01,5.671339279999999539e-01,9.326569609999999511e-01,1.362411629999999913e-07
4.621221280000000320e+02,-6.873244299999999862e-01,2.907923570000000082e-02,7.644913110000000067e-01,7.354120760000000256e-01,1.499999389999999932e+00,-3.811095480000000202e-01,5.593376839999999461e-01,9.404472320000000218e-01,1.362560830000000092e-07
4.631221279999999751e+02,-6.705163499999999832e-01,4.481399230000000095e-02,7.723627269999999712e-01,7.275487349999999465e-01,1.499999389999999932e+00,-3.967795720000000248e-01,5.514970959999999645e-01,9.482766679999999893e-01,1.362262429999999997e-07
4.640000000000000000e+02,-6.556736499999999968e-01,5.870865120000000326e-02,7.793139690000000508e-01,7.206053180000000502e-01,1.499999389999999932e+00,-4.105996829999999931e-01,5.445796939999999475e-01,9.551793769999999961e-01,1.362474850000000014e-07
4.640000220000000013e+02,-6.556732769999999988e-01,5.869300489999999815e-02,7.788476079999999691e-01,7.201546030000000043e-01,1.499982900000000008e+00,-4.104582150000000151e-01,5.441269789999999551e-01,9.545851929999999985e-01,9.022996459999999279e-06
4.640021810000000073e+02,-6.556366799999999717e-01,5.868268239999999830e-02,7.789098549999999843e-01,7.202271730000000538e-01,1.499999379999999993e+00,-4.103148799999999929e-01,5.442571499999999673e-01,9.545720300000000158e-01,1.251890209999999937e-07
4.640607340000000249e+02,-6.546438089999999654e-01,5.953489280000000272e-02,7.793542079999999928e-01,7.198193149999999596e-01,1.499999379999999993e+00,-4.110210340000000073e-01,5.439164220000000105e-01,9.549374569999999895e-01,1.303102579999999898e-07
4.641250220000000013e+02,-6.535532880000000100e-01,6.052859289999999726e-02,7.796829100000000068e-01,7.191543169999999874e-01,1.500038200000000099e+00,-4.119590040000000175e-01,5.432655029999999829e-01,9.552245069999999449e-01,2.978072550000000076e-05
4.641254099999999880e+02,-6.535467190000000537e-01,6.061355660000000006e-02,7.800030580000000269e-01,7.193895009999999868e-01,1.500135720000000061e+00,-4.122483009999999837e-01,5.434239189999999775e-01,9.556722199999999612e-01,1.062762959999999932e-03
4.641297360000000367e+02,-6.534733109999999456e-01,6.076756090000000332e-02,7.802263109999999502e-01,7.194587500000000357e-01,1.499999379999999993e+00,-4.126448879999999875e-01,5.434506669999999984e-01,9.560955540000000141e-01,1.386868059999999875e-07
